,Par_5_Birdie_or_Better_Leaders_RANK THIS WEEK,Par_5_Birdie_or_Better_Leaders_RANK LAST WEEK,Par_5_Birdie_or_Better_Leaders_PLAYER NAME,Par_5_Birdie_or_Better_Leaders_ROUNDS,Par_5_Birdie_or_Better_Leaders_%,Par_5_Birdie_or_Better_Leaders_PAR 5 BIRDIES OR BETTER,Par_5_Birdie_or_Better_Leaders_PAR 5 HOLES
88,89,89,Len Mattiace,106,41.5,144,347
89,90,90,Kirk Triplett,84,41.39,113,273
90,91,91,Edward Fryatt,94,41.12,132,321
91,92,92,Hidemichi Tanaka,104,41.09,143,348
92,93,93,Shaun Micheel,100,41.04,142,346
93,94,94,J.J. Henry,112,40.92,151,369
94,T95,T95,Briny Baird,110,40.91,153,374
95,T95,T95,Joey Sindelar,104,40.91,153,374
96,97,97,Boo Weekley,57,40.89,83,203
97,98,98,Frank Lickliter II,94,40.88,121,296
98,99,99,Scott Hoch,71,40.87,94,230
99,100,100,Tommy Tolles,64,40.77,95,233
100,101,101,Bradley Hughes,60,40.76,86,211
101,102,102,Andrew Magee,91,40.66,124,305
102,103,103,Jay Williamson,91,40.63,130,320
103,104,104,Bo Van Pelt,78,40.58,112,276
104,105,105,Brad Faxon,93,40.55,118,291
105,106,106,J.P. Hayes,78,40.52,109,269
106,107,107,Brent Geiberger,95,40.51,126,311
107,108,108,Kevin Sutherland,96,40.45,127,314
108,109,109,Matt Kuchar,82,40.43,114,282
109,110,110,Brad Elder,76,40.4,101,250
110,111,111,Stephen Ames,89,40.2,121,301
111,112,112,Craig Parry,69,40.16,100,249
112,113,113,Michael Long,71,40.15,104,259
113,114,114,K.J. Choi,93,40.0,122,305
114,T115,T115,Chad Campbell,111,39.84,153,384
115,T115,T115,Kaname Yokoo,74,39.84,98,246
116,117,117,Brett Quigley,93,39.76,132,332
117,118,118,Jay Don Blake,107,39.72,143,360
118,119,119,Brandel Chamblee,85,39.66,117,295
119,120,120,Bob Estes,93,39.65,113,285
120,121,121,Brian Henninger,66,39.55,87,220
121,T122,T122,Robert Gamez,69,39.5,94,238
122,T122,T122,Peter Jacobsen,67,39.5,94,238
123,124,124,Neal Lancaster,101,39.44,142,360
124,125,125,Joel Edwards,101,39.43,138,350
125,126,126,Jeff Brehaut,87,39.35,122,310
126,127,127,Bart Bryant,69,39.18,96,245
127,128,128,Jim Furyk,88,39.16,112,286
128,129,129,Woody Austin,102,39.13,135,345
129,130,130,Steve Elkington,82,39.1,104,266
130,131,131,Loren Roberts,93,39.07,118,302
131,132,132,Craig Perks,91,39.03,121,310
132,133,133,Chris Riley,104,39.02,135,346
133,T134,T134,Brian Gay,117,38.99,154,395
134,T134,T134,Billy Mayfair,99,38.99,124,318
135,136,136,Jess Daley,76,38.93,102,262
136,137,137,Russ Cochran,68,38.91,93,239
137,138,138,Grant Waite,98,38.78,133,343
138,139,139,Glen Day,107,38.77,145,374
139,140,140,John Riegger,88,38.75,112,289
140,141,141,Tom Pernice Jr.,101,38.7,137,354
141,142,142,Jason Hill,59,38.65,80,207
142,143,143,"David Berganio, Jr.",80,38.41,106,276
143,144,144,Bob Burns,99,38.37,127,331
144,145,145,Steve Jones,71,38.2,89,233
145,146,146,Mark O'Meara,68,38.14,90,236
146,147,147,Matt Gogel,79,38.11,101,265
147,148,148,Robert Damron,85,38.08,115,302
148,149,149,Jeff Sluman,118,37.98,158,416
149,150,150,Skip Kendall,103,37.9,141,372
150,T151,T151,Frank Nobilo,94,37.8,127,336
151,T151,T151,Corey Pavin,78,37.8,93,246
152,153,153,Michael Muehr,73,37.75,94,249
153,154,154,Tom Scherrer,98,37.61,126,335
154,155,155,Michael Clark II,97,37.58,124,330
155,156,156,Craig Barlow,62,37.56,74,197
156,157,157,Scott Dunlap,74,37.34,90,241
157,158,158,Steve Pate,64,37.32,78,209
158,159,159,Kent Jones,105,37.09,135,364
159,160,160,Jay Haas,83,37.04,100,270
160,161,161,Olin Browne,107,36.89,135,366
161,162,162,Brenden Pappas,62,36.82,81,220
162,163,163,Scott Simpson,61,36.79,78,212
163,164,164,Tommy Armour III,82,36.5,100,274
164,165,165,Stephen Gangluff,75,36.47,97,266
165,166,166,Paul Claxton,83,36.45,109,299
166,167,167,Blaine McCallister,75,36.43,98,269
167,168,168,Esteban Toledo,106,36.07,123,341
168,169,169,Brian Watts,58,36.04,71,197
169,170,170,Miguel Angel Jiménez,60,36.0,72,200
170,171,171,Jeff Gove,89,35.99,113,314
171,172,172,David Morland IV,58,35.86,71,198
172,173,173,Dicky Pride,51,35.5,60,169
173,174,174,Jeff Maggert,83,35.34,100,283
174,175,175,Paul Gow,99,35.28,115,326
175,176,176,Paul Goydos,66,35.19,82,233
176,177,177,Mike Sposa,111,35.0,133,380
177,178,178,Eduardo Herrera,59,34.95,72,206
178,179,179,Luke Donald,106,34.93,124,355
179,T180,T180,José Coceres,51,34.91,59,169
180,T180,T180,Joe Ogilvie,50,34.91,59,169
181,182,182,Jerry Smith,91,34.84,108,310
182,183,183,David Frost,90,34.75,106,305
183,184,184,Glen Hnatiuk,95,34.24,113,330
184,185,185,Greg Kraft,86,34.23,102,298
185,186,186,Hal Sutton,74,33.85,88,260
186,187,187,Fulton Allem,64,33.64,74,220
187,188,188,Joe Durant,87,33.45,99,296
188,189,189,Tom Byrum,77,33.21,89,268
189,190,190,Tom Lehman,78,33.19,76,229
190,191,191,Mark Brooks,97,32.82,106,323
191,192,192,Mike Hulbert,55,32.8,61,186
192,193,193,Deane Pappas,90,32.78,98,299
193,194,194,Heath Slocum,96,31.95,108,338
194,195,195,Brad Lardon,59,31.53,64,203
195,196,196,Pete Jordan,78,31.18,87,279
196,197,197,Franklin Langham,72,30.96,74,239
197,198,198,Lee Porter,91,30.62,94,307
198,199,199,Richard Zokol,53,30.51,54,177
199,200,200,Spike McRoy,69,29.49,69,234
200,201,201,Matt Peterson,80,27.76,78,281
201,202,202,Gary Nicklaus,66,27.12,64,236
