,Tenth_Tee_Late_Lowest_Round_RANK THIS WEEK,Tenth_Tee_Late_Lowest_Round_RANK LAST WEEK,Tenth_Tee_Late_Lowest_Round_PLAYER NAME,Tenth_Tee_Late_Lowest_Round_ROUNDS,Tenth_Tee_Late_Lowest_Round_LOW RND
84,T82,T82,Briny Baird,110,66
85,T82,T82,Jay Don Blake,107,66
86,T82,T82,Guy Boros,28,66
87,T82,T82,Mark Brooks,97,66
88,T82,T82,Bart Bryant,69,66
89,T82,T82,Jonathan Byrd,96,66
90,T82,T82,K.J. Choi,93,66
91,T82,T82,Stewart Cink,92,66
92,T82,T82,José Coceres,51,66
93,T82,T82,James Driscoll,21,66
94,T82,T82,Joel Edwards,101,66
95,T82,T82,Brad Faxon,93,66
96,T82,T82,Harrison Frazar,88,66
97,T82,T82,Edward Fryatt,94,66
98,T82,T82,Brent Geiberger,95,66
99,T82,T82,Lucas Glover,17,66
100,T82,T82,David Gossett,95,66
101,T82,T82,Dudley Hart,88,66
102,T82,T82,Mike Heinen,49,66
103,T82,T82,Bob Heintz,68,66
104,T82,T82,Nolan Henke,8,66
105,T82,T82,J.J. Henry,112,66
106,T82,T82,Eduardo Herrera,59,66
107,T82,T82,Tim Herron,102,66
108,T82,T82,Scott Hoch,71,66
109,T82,T82,Charles Howell III,118,66
110,T82,T82,Bradley Hughes,60,66
111,T82,T82,John Huston,99,66
112,T82,T82,Peter Jacobsen,67,66
113,T82,T82,Brandt Jobe,94,66
114,T82,T82,Pete Jordan,78,66
115,T82,T82,Jonathan Kaye,83,66
116,T82,T82,Skip Kendall,103,66
117,T82,T82,Matt Kuchar,82,66
118,T82,T82,Neal Lancaster,101,66
119,T82,T82,Tom Lehman,78,66
120,T82,T82,J.L. Lewis,98,66
121,T82,T82,Jeff Maggert,83,66
122,T82,T82,Scott McCarron,106,66
123,T82,T82,Rocco Mediate,79,66
124,T82,T82,Michael Muehr,73,66
125,T82,T82,Jesper Parnevik,85,66
126,T82,T82,Dennis Paulson,89,66
127,T82,T82,David Peoples,105,66
128,T82,T82,Nick Price,69,66
129,T82,T82,Brett Quigley,93,66
130,T82,T82,Gene Sauers,33,66
131,T82,T82,Joey Sindelar,104,66
132,T82,T82,Heath Slocum,96,66
133,T82,T82,Jerry Smith,91,66
134,T82,T82,Mike Springer,36,66
135,T82,T82,Kirk Triplett,84,66
136,T82,T82,Jon Turcott,4,66
137,T82,T82,Brett Wetterich,89,66
138,T82,T82,Dean Wilson,12,66
139,T82,T82,Willie Wood,44,66
140,T141,T141,Steve Allan,93,67
141,T141,T141,Fulton Allem,64,67
142,T141,T141,Craig Barlow,62,67
143,T141,T141,Dave Barr,18,67
144,T141,T141,Doug Barron,17,67
145,T141,T141,Brian Bateman,94,67
146,T141,T141,Pat Bates,94,67
147,T141,T141,Rich Beem,99,67
148,T141,T141,Jeff Brehaut,87,67
149,T141,T141,Olin Browne,107,67
150,T141,T141,Mark Calcavecchia,84,67
151,T141,T141,Jim Carter,98,67
152,T141,T141,Tim Clark,76,67
153,T141,T141,Darren Clarke,35,67
154,T141,T141,Russ Cochran,68,67
155,T141,T141,John Cook,85,67
156,T141,T141,Fred Couples,64,67
157,T141,T141,Ben Crane,91,67
158,T141,T141,Jess Daley,76,67
159,T141,T141,Bubba Dickerson,30,67
160,T141,T141,Scott Dunlap,74,67
161,T141,T141,Joe Durant,87,67
162,T141,T141,David Edwards,33,67
163,T141,T141,Steve Flesch,110,67
164,T141,T141,Carlos Franco,107,67
165,T141,T141,Robin Freeman,79,67
166,T141,T141,David Frost,90,67
167,T141,T141,Sergio Garcia,79,67
168,T141,T141,Matt Gogel,79,67
169,T141,T141,Mathew Goggin,64,67
170,T141,T141,Paul Gow,99,67
171,T141,T141,Gabriel Hjertstedt,43,67
172,T141,T141,Mike Hulbert,55,67
173,T141,T141,Miguel Angel Jiménez,60,67
174,T141,T141,Kent Jones,105,67
175,T141,T141,Greg Kraft,86,67
176,T141,T141,Hank Kuehne,19,67
177,T141,T141,Frank Lickliter II,94,67
178,T141,T141,Shigeki Maruyama,87,67
179,T141,T141,Blaine McCallister,75,67
180,T141,T141,Jim McGovern,46,67
181,T141,T141,Spike McRoy,69,67
182,T141,T141,David Morland IV,58,67
183,T141,T141,Frank Nobilo,94,67
184,T141,T141,Geoff Ogilvy,90,67
185,T141,T141,José María Olazábal,71,67
186,T141,T141,Brenden Pappas,62,67
187,T141,T141,Matt Peterson,80,67
188,T141,T141,Tim Petrovic,92,67
189,T141,T141,Jeff Quinney,14,67
190,T141,T141,Tom Scherrer,98,67
191,T141,T141,Chris Smith,103,67
192,T141,T141,Kenneth Staton,104,67
193,T141,T141,Chip Sullivan,4,67
194,T141,T141,Tommy Tolles,64,67
195,T141,T141,Ted Tryba,22,67
196,T141,T141,Stan Utley,22,67
197,T141,T141,Boo Weekley,57,67
198,T141,T141,D.A. Weibring,25,67
199,T141,T141,Kaname Yokoo,74,67
200,T201,T201,Woody Austin,102,68
201,T201,T201,Aaron Baddeley,10,68
202,T201,T201,Michael Bradley,20,68
203,T201,T201,Tom Byrum,77,68
204,T201,T201,Michael Clark II,97,68
205,T201,T201,Erik Compton,14,68
206,T201,T201,Larry Correa,2,68
207,T201,T201,Jay Delsing,18,68
208,T201,T201,Danny Ellis,44,68
209,T201,T201,Keith Fergus,6,68
210,T201,T201,"Jim Gallagher, Jr.",45,68
211,T201,T201,Paul Goydos,66,68
212,T201,T201,Jason Hill,59,68
213,T201,T201,Tripp Isenhour,68,68
214,T201,T201,Kevin Johnson,4,68
215,T201,T201,Zach Johnson,6,68
216,T201,T201,Tom Kite,14,68
217,T201,T201,Franklin Langham,72,68
218,T201,T201,Michael Long,71,68
219,T201,T201,Len Mattiace,106,68
220,T201,T201,Billy Mayfair,99,68
221,T201,T201,Graeme McDowell,12,68
222,T201,T201,Ryan Palmer,2,68
223,T201,T201,Jerry Pate,15,68
224,T201,T201,Steve Pate,64,68
225,T201,T201,Carl Paulson,84,68
226,T201,T201,Craig Perks,91,68
227,T201,T201,Vijay Singh,102,68
228,T201,T201,Mike Standly,29,68
229,T201,T201,Curtis Strange,26,68
230,T201,T201,Garrett Willis,80,68
231,T232,T232,Mark Carnevale,14,69
232,T232,T232,Brian Claar,23,69
233,T232,T232,Ken Duke,12,69
234,T232,T232,Ernie Els,68,69
235,T232,T232,Ed Fiori,14,69
236,T232,T232,Jeff Gallagher,37,69
237,T232,T232,Tom Gillis,8,69
238,T232,T232,Bill Glasson,29,69
239,T232,T232,Anders Hansen,14,69
240,T232,T232,Soren Hansen,16,69
241,T232,T232,Padraig Harrington,33,69
242,T232,T232,Brad Lardon,59,69
243,T232,T232,Sandy Lyle,25,69
244,T232,T232,Paul McGinley,28,69
245,T232,T232,Larry Mize,22,69
246,T232,T232,John Morse,18,69
247,T232,T232,Craig Parry,69,69
248,T232,T232,Corey Pavin,78,69
249,T232,T232,David Roesch,2,69
250,T232,T232,Rory Sabbatini,69,69
251,T232,T232,Adam Scott,32,69
252,T232,T232,Scott Simpson,61,69
253,T232,T232,Greg Sonnier,2,69
254,T232,T232,Paul Stankowski,100,69
255,T232,T232,David Sutherland,34,69
256,T232,T232,Brian Watts,58,69
257,T258,T258,Andy Bean,12,70
258,T258,T258,Chip Beck,6,70
259,T258,T258,Shane Bertsch,3,70
260,T258,T258,Thomas Bjørn,32,70
261,T258,T258,Ángel Cabrera,47,70
262,T258,T258,Bobby Clampett,2,70
263,T258,T258,Paul Dietsche,2,70
264,T258,T258,Niclas Fasth,29,70
265,T258,T258,Scott Gump,23,70
266,T258,T258,David Howser,8,70
267,T258,T258,David Ishii,4,70
268,T258,T258,Hank Kim,2,70
269,T258,T258,Cliff Kresge,8,70
270,T258,T258,Nicholas Lawrence,4,70
271,T258,T258,Paul Lawrie,23,70
272,T258,T258,Han Lee,4,70
273,T258,T258,Hunter Mahan,2,70
274,T258,T258,Colin Montgomerie,30,70
275,T258,T258,Gary Nicklaus,66,70
276,T258,T258,Peter O'Malley,18,70
277,T258,T258,Chris Perry,8,70
278,T258,T258,Dave Rummells,12,70
279,T258,T258,Nobuhito Sato,4,70
280,T258,T258,Brent Schwarzrock,28,70
281,T258,T258,Hal Sutton,74,70
282,T258,T258,Jay Synkelma,4,70
283,T258,T258,Fred Wadsworth,38,70
284,T258,T258,Matt Weibring,2,70
285,T258,T258,Paul Wightman,3,70
286,T258,T258,Richard Zokol,53,70
287,T288,T288,Jim Benepe,7,71
288,T288,T288,Ronnie Black,28,71
289,T288,T288,Brad Bryant,14,71
290,T288,T288,Jeff Coston,2,71
291,T288,T288,Richie Coughlan,15,71
292,T288,T288,Todd Fischer,4,71
293,T288,T288,Robert Floyd,2,71
294,T288,T288,Jimmy Green,6,71
295,T288,T288,Gary Hallberg,7,71
296,T288,T288,John Inman,2,71
297,T288,T288,Doug LaCrosse,2,71
298,T288,T288,Bernhard Langer,55,71
299,T288,T288,Scott Laycock,12,71
300,T288,T288,Mark McCumber,2,71
301,T288,T288,Rob McMillan,4,71
302,T288,T288,Aaron Meeks,2,71
303,T288,T288,Greg Norman,45,71
304,T288,T288,David Ogrin,6,71
305,T288,T288,Dan Pohl,8,71
306,T288,T288,Steve Shriver,2,71
307,T288,T288,"Dave Stockton, Jr.",11,71
308,T288,T288,Ty Tryon,14,71
309,T288,T288,Kevin Wentworth,10,71
310,T311,T311,Paul Casey,28,72
311,T311,T311,Ben Crenshaw,4,72
312,T311,T311,Tobias Dier,4,72
313,T311,T311,Trevor Dodds,18,72
314,T311,T311,Rick Fehr,2,72
315,T311,T311,Stu Ingraham,4,72
316,T311,T311,Toshi Izawa,21,72
317,T311,T311,Shingo Katayama,21,72
318,T311,T311,Monty Leong,8,72
319,T311,T311,Kris Maffet,2,72
320,T311,T311,Pat McGowan,2,72
321,T311,T311,Mike Mezei,2,72
322,T311,T311,Andy Miller,6,72
323,T311,T311,Sean Pacetti,3,72
324,T311,T311,Chris Patton,2,72
325,T311,T311,Donn Perno,2,72
326,T311,T311,Mike Reid,9,72
327,T311,T311,Steve Scott,10,72
328,T311,T311,Robert Thompson,6,72
329,T311,T311,O.D. Vincent,2,72
330,T311,T311,Lee Westwood,26,72
331,T311,T311,Charlie Wi,4,72
332,T333,T333,Brad Adamonis,2,73
333,T333,T333,Bob Boyd,2,73
334,T333,T333,Bob Boyle,2,73
335,T333,T333,Tim Conley,2,73
336,T333,T333,Wayne DeFrancesco,9,73
337,T333,T333,Brad Fabel,14,73
338,T333,T333,Bob Ford,2,73
339,T333,T333,Bob Friend,2,73
340,T333,T333,Mark Hayes,4,73
341,T333,T333,David Hearn,4,73
342,T333,T333,Lon Hinkle,3,73
343,T333,T333,Rob Labritz,4,73
344,T333,T333,Rick Leibovich,3,73
345,T333,T333,John Mahaffey,4,73
346,T333,T333,Gibby Martens,2,73
347,T333,T333,Casey Martin,6,73
348,T333,T333,Daniel McEachern,2,73
349,T333,T333,Matt Mocniak,4,73
350,T333,T333,Alex Quiroz,2,73
351,T333,T333,Jim Rutledge,2,73
352,T333,T333,Doug Sanders,4,73
353,T333,T333,Rick Stimmel,4,73
354,T333,T333,Mark Warman,2,73
355,T333,T333,Bubba Watson,2,73
356,T333,T333,Mark Wilson,2,73
357,T333,T333,Mark Wurtz,8,73
358,T359,T359,David Bolton,2,74
359,T359,T359,Marco Dawson,2,74
360,T359,T359,Jaime Gomez,2,74
361,T359,T359,Kevin Haefner,2,74
362,T359,T359,Charles Hong,2,74
363,T359,T359,Jeff Julian,15,74
364,T359,T359,Tomohiro Kondo,2,74
365,T359,T359,Steve Kwon,3,74
366,T359,T359,Mark Mielke,2,74
367,T359,T359,Sam Randolph,13,74
368,T359,T359,"Wes Short, Jr.",2,74
369,T359,T359,Dave Spengler,2,74
370,T359,T359,Shinichi Yokota,2,74
371,T372,T372,Peter Baxter,2,75
372,T372,T372,Nick Cassini,6,75
373,T372,T372,Dave Christensen,4,75
374,T372,T372,Keoke Cotner,2,75
375,T372,T372,John Paul Curley,2,75
376,T372,T372,Mike Deuel,4,75
377,T372,T372,Kevin Durkin,2,75
378,T372,T372,Ken Green,8,75
379,T372,T372,Thomas Hines,2,75
380,T372,T372,Michael Hyland,2,75
381,T372,T372,Jack Renner,2,75
382,T372,T372,Larry Rinker,12,75
383,T372,T372,Kevin Savage,2,75
384,T372,T372,Dan Swanson,1,75
385,T372,T372,Casey Wittenberg,4,75
386,T387,T387,Curt Byrum,5,76
387,T387,T387,Jeff Kern,2,76
388,T387,T387,Mike Laudien,2,76
389,T387,T387,Mitch Lowe,5,76
390,T387,T387,Dirk Schultz,2,76
391,T387,T387,Whit Staples,6,76
392,T387,T387,Bud Still,2,76
393,T387,T387,Aaron Williams,2,76
394,T387,T387,Scott Wright,2,76
395,T396,T396,Brad Bell,2,77
396,T396,T396,John Bermel,2,77
397,T396,T396,George Burns,2,77
398,T396,T396,Barry Dear,2,77
399,T396,T396,Frank Dobbs,2,77
400,T396,T396,Dan Dupuis,2,77
401,T396,T396,Kip Henley,2,77
402,T396,T396,Rod Perry,2,77
403,T396,T396,Ron Skayhan,2,77
404,T396,T396,Kevin Stadler,2,77
405,T396,T396,Ken Tanigawa,2,77
406,T407,T407,Bob Ackerman,2,78
407,T407,T407,Dinesh Chand,3,78
408,T407,T407,Keith Clearwater,12,78
409,T407,T407,Kevin DeNike,2,78
410,T407,T407,Gary Groh,2,78
411,T407,T407,Charley Hoffman,2,78
412,T407,T407,Jeffrey Lankford,6,78
413,T407,T407,James Lepp,2,78
414,T407,T407,Kris Moe,5,78
415,T407,T407,Timothy O'Neal,2,78
416,T407,T407,Arnold Palmer,7,78
417,T407,T407,Doug Weaver,1,78
418,T419,T419,Rick Hartmann,4,79
419,T419,T419,Kenny Knox,1,79
420,T419,T419,Jin Park,2,79
421,T419,T419,Mark Scheibach,2,79
422,T419,T419,Tray Sones,2,79
423,T419,T419,Oliver Thomson,2,79
424,T419,T419,Cameron Yancey,2,79
425,T426,T426,Jason Beebe,2,80
426,T426,T426,Billy Ray Brown,4,80
427,T426,T426,Rod Curl,3,80
428,T426,T426,Matt Daniel,2,80
429,T426,T426,Mike Donald,6,80
430,T426,T426,Wayne Grady,12,80
431,T426,T426,Jay Kragh,2,80
432,T426,T426,Fraser Mulholland,2,80
433,T426,T426,Jay Turcsik,2,80
434,T435,T435,Richard Ainley,2,81
435,T435,T435,Brett Massingham,2,81
436,T435,T435,James Sullivan,2,81
437,T438,T438,Greg Enholm,2,82
438,T438,T438,Chris Gray,2,82
439,T438,T438,Jason Lee,2,82
440,T438,T438,Tatsuaki Nakamura,4,82
441,442,442,Craig Thomas,2,83
442,443,443,Fran Marrello,2,84
443,444,444,Don Gliha,2,88
444,445,445,Gary Leigh,2,89
