,First_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,First_Tee_Late_Par_4_Scoring_Average_ROUNDS,First_Tee_Late_Par_4_Scoring_Average_AVG,First_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,First_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,José María Olazábal,71,3.92,451,115
1,2,2,David Toms,106,3.93,1936,492
2,T3,T3,Chris DiMarco,111,3.94,1690,429
3,T3,T3,Justin Leonard,97,3.94,1376,349
4,T3,T3,Davis Love III,92,3.94,1185,301
5,T3,T3,Chris Riley,104,3.94,1427,362
6,T3,T3,Tiger Woods,69,3.94,1291,328
7,T8,T8,Joe Durant,87,3.95,1063,269
8,T8,T8,J.P. Hayes,78,3.95,826,209
9,T8,T8,Jerry Kelly,99,3.95,1645,416
10,T8,T8,Tom Lehman,78,3.95,696,176
11,T8,T8,Scott Verplank,93,3.95,1479,374
12,T13,T13,Michael Clark II,97,3.96,986,249
13,T13,T13,Joel Edwards,101,3.96,1554,392
14,T13,T13,Bob Estes,93,3.96,1053,266
15,T13,T13,Fred Funk,106,3.96,1622,410
16,T13,T13,Jim Furyk,88,3.96,1568,396
17,T13,T13,Robert Gamez,69,3.96,931,235
18,T13,T13,John Huston,99,3.96,1431,361
19,T13,T13,Steve Pate,64,3.96,574,145
20,T13,T13,Nick Price,69,3.96,840,212
21,T22,T22,Billy Andrade,100,3.97,1325,334
22,T22,T22,Tom Byrum,77,3.97,866,218
23,T22,T22,Brad Faxon,93,3.97,846,213
24,T22,T22,Phil Mickelson,97,3.97,1555,392
25,T22,T22,Vijay Singh,102,3.97,2052,517
26,T22,T22,Heath Slocum,96,3.97,1097,276
27,T22,T22,Jeff Sluman,118,3.97,1931,487
28,T29,T29,Olin Browne,107,3.98,967,243
29,T29,T29,John Cook,85,3.98,1074,270
30,T29,T29,Robert Damron,85,3.98,896,225
31,T29,T29,Paul Goydos,66,3.98,721,181
32,T29,T29,Jonathan Kaye,83,3.98,1223,307
33,T29,T29,Scott McCarron,106,3.98,1471,370
34,T29,T29,Rocco Mediate,79,3.98,1018,256
35,T29,T29,Craig Parry,69,3.98,1030,259
36,T29,T29,Loren Roberts,93,3.98,1460,367
37,T29,T29,Chris Smith,103,3.98,1421,357
38,T39,T39,Retief Goosen,56,3.99,886,222
39,T39,T39,David Gossett,95,3.99,1280,321
40,T39,T39,Charles Howell III,118,3.99,1665,417
41,T39,T39,Tripp Isenhour,68,3.99,854,214
42,T39,T39,Bernhard Langer,55,3.99,415,104
43,T39,T39,Tom Pernice Jr.,101,3.99,1250,313
44,T39,T39,Tim Petrovic,92,3.99,861,216
45,T39,T39,Craig Stadler,72,3.99,767,192
46,T39,T39,Esteban Toledo,106,3.99,1424,357
47,T39,T39,Kaname Yokoo,74,3.99,802,201
48,T49,T49,Stewart Cink,92,4.0,871,218
49,T49,T49,Steve Elkington,82,4.0,885,221
50,T49,T49,David Frost,90,4.0,1136,284
51,T49,T49,Brent Geiberger,95,4.0,752,188
52,T49,T49,Brian Henninger,66,4.0,664,166
53,T49,T49,Glen Hnatiuk,95,4.0,1055,264
54,T49,T49,Scott Hoch,71,4.0,1064,266
55,T49,T49,J.L. Lewis,98,4.0,1093,273
56,T49,T49,Len Mattiace,106,4.0,1257,314
57,T49,T49,Billy Mayfair,99,4.0,841,210
58,T49,T49,Carl Paulson,84,4.0,1265,316
59,T49,T49,Kenny Perry,98,4.0,1408,352
60,T49,T49,Rory Sabbatini,69,4.0,929,232
61,T49,T49,Phil Tataurangi,88,4.0,1141,285
62,T49,T49,Kirk Triplett,84,4.0,1120,280
63,T49,T49,Duffy Waldorf,90,4.0,1004,251
64,T65,T65,Robert Allenby,96,4.01,1468,366
65,T65,T65,Jay Don Blake,107,4.01,1326,331
66,T65,T65,Mark Calcavecchia,84,4.01,935,233
67,T65,T65,Tim Clark,76,4.01,1002,250
68,T65,T65,Fred Couples,64,4.01,594,148
69,T65,T65,Glen Day,107,4.01,1110,277
70,T65,T65,Brad Elder,76,4.01,642,160
71,T65,T65,Dan Forsman,83,4.01,923,230
72,T65,T65,Dudley Hart,88,4.01,1139,284
73,T65,T65,Skip Kendall,103,4.01,1247,311
74,T65,T65,Peter Lonard,93,4.01,790,197
75,T65,T65,Andrew Magee,91,4.01,1088,271
76,T65,T65,Shigeki Maruyama,87,4.01,1222,305
77,T65,T65,Shaun Micheel,100,4.01,1632,407
78,T79,T79,Stephen Ames,89,4.02,1056,263
79,T79,T79,Stuart Appleby,97,4.02,1278,318
80,T79,T79,Jeff Brehaut,87,4.02,1058,263
81,T79,T79,Chad Campbell,111,4.02,1569,390
82,T79,T79,Ben Crane,91,4.02,1036,258
83,T79,T79,Sergio Garcia,79,4.02,1319,328
84,T79,T79,Matt Gogel,79,4.02,820,204
85,T79,T79,J.J. Henry,112,4.02,1327,330
86,T79,T79,Tim Herron,102,4.02,1451,361
87,T79,T79,John Rollins,124,4.02,1542,384
88,T79,T79,Paul Stankowski,100,4.02,1134,282
89,T79,T79,Kevin Sutherland,96,4.02,840,209
90,T79,T79,Bob Tway,103,4.02,1543,384
91,T92,T92,Woody Austin,102,4.03,1153,286
92,T92,T92,Rich Beem,99,4.03,1378,342
93,T92,T92,Jim Carter,98,4.03,1113,276
94,T92,T92,K.J. Choi,93,4.03,1169,290
95,T92,T92,David Duval,78,4.03,934,232
96,T92,T92,Harrison Frazar,88,4.03,1392,345
97,T92,T92,Brian Gay,117,4.03,1357,337
98,T92,T92,Peter Jacobsen,67,4.03,858,213
99,T92,T92,Per-Ulrik Johansson,87,4.03,1080,268
100,T92,T92,Kent Jones,105,4.03,1246,309
101,T92,T92,Blaine McCallister,75,4.03,629,156
102,T92,T92,Spike McRoy,69,4.03,694,172
103,T92,T92,Corey Pavin,78,4.03,951,236
104,T92,T92,David Peoples,105,4.03,1480,367
105,T106,T106,Steve Allan,93,4.04,1193,295
106,T106,T106,Pat Bates,94,4.04,1015,251
107,T106,T106,"David Berganio, Jr.",80,4.04,755,187
108,T106,T106,Jonathan Byrd,96,4.04,1357,336
109,T106,T106,Carlos Franco,107,4.04,1447,358
110,T106,T106,Mathew Goggin,64,4.04,691,171
111,T106,T106,Jeff Gove,89,4.04,658,163
112,T106,T106,Donnie Hammond,60,4.04,690,171
113,T106,T106,Lee Janzen,101,4.04,1586,393
114,T106,T106,Miguel Angel Jiménez,60,4.04,553,137
115,T106,T106,Matt Kuchar,82,4.04,840,208
116,T106,T106,Ian Leggatt,97,4.04,1346,333
117,T106,T106,Frank Lickliter II,94,4.04,1155,286
118,T106,T106,Steve Lowery,98,4.04,1445,358
119,T106,T106,Geoff Ogilvy,90,4.04,966,239
120,T106,T106,Deane Pappas,90,4.04,1102,273
121,T106,T106,John Senden,96,4.04,1094,271
122,T106,T106,Joey Sindelar,104,4.04,1406,348
123,T106,T106,Tommy Tolles,64,4.04,825,204
124,T106,T106,Jay Williamson,91,4.04,1143,283
125,T126,T126,Cameron Beckman,87,4.05,1484,366
126,T126,T126,Bart Bryant,69,4.05,741,183
127,T126,T126,Luke Donald,106,4.05,1610,398
128,T126,T126,Ernie Els,68,4.05,1064,263
129,T126,T126,Steve Flesch,110,4.05,1694,418
130,T126,T126,Steve Jones,71,4.05,729,180
131,T126,T126,Neal Lancaster,101,4.05,1115,275
132,T126,T126,Frank Nobilo,94,4.05,976,241
133,T126,T126,Rod Pampling,98,4.05,1340,331
134,T126,T126,Grant Waite,98,4.05,886,219
135,T136,T136,Mark Brooks,97,4.06,1144,282
136,T136,T136,John Daly,62,4.06,593,146
137,T136,T136,Stephen Gangluff,75,4.06,982,242
138,T136,T136,Bob May,91,4.06,1020,251
139,T136,T136,Mark O'Meara,68,4.06,804,198
140,T136,T136,Brett Quigley,93,4.06,1069,263
141,T136,T136,John Riegger,88,4.06,1072,264
142,T136,T136,Mike Sposa,111,4.06,917,226
143,T136,T136,Steve Stricker,68,4.06,471,116
144,T136,T136,Hal Sutton,74,4.06,735,181
145,T136,T136,Mike Weir,94,4.06,1014,250
146,T136,T136,Richard Zokol,53,4.06,511,126
147,T148,T148,Paul Azinger,69,4.07,757,186
148,T148,T148,Greg Chalmers,94,4.07,948,233
149,T148,T148,Brandel Chamblee,85,4.07,879,216
150,T148,T148,Edward Fryatt,94,4.07,1161,285
151,T148,T148,Mike Hulbert,55,4.07,599,147
152,T148,T148,Greg Kraft,86,4.07,900,221
153,T148,T148,Franklin Langham,72,4.07,778,191
154,T148,T148,Scott Simpson,61,4.07,606,149
155,T156,T156,José Coceres,51,4.08,714,175
156,T156,T156,Russ Cochran,68,4.08,796,195
157,T156,T156,Brad Lardon,59,4.08,502,123
158,T156,T156,Jeff Maggert,83,4.08,992,243
159,T156,T156,Jesper Parnevik,85,4.08,726,178
160,T156,T156,Dennis Paulson,89,4.08,1168,286
161,T156,T156,Craig Perks,91,4.08,988,242
162,T156,T156,Tom Scherrer,98,4.08,1065,261
163,T156,T156,Brian Watts,58,4.08,485,119
164,T165,T165,Brian Bateman,94,4.09,936,229
165,T165,T165,Paul Claxton,83,4.09,985,241
166,T165,T165,Paul Gow,99,4.09,1437,351
167,T165,T165,Jay Haas,83,4.09,1055,258
168,T165,T165,Michael Long,71,4.09,756,185
169,T165,T165,Pat Perez,89,4.09,1252,306
170,T165,T165,Matt Peterson,80,4.09,666,163
171,T165,T165,Hidemichi Tanaka,104,4.09,1581,387
172,T173,T173,Fulton Allem,64,4.1,812,198
173,T173,T173,Craig Barlow,62,4.1,955,233
174,T173,T173,Notah Begay III,76,4.1,881,215
175,T173,T173,Lee Porter,91,4.1,853,208
176,T177,T177,Briny Baird,110,4.11,1208,294
177,T177,T177,Bob Burns,99,4.11,1093,266
178,T177,T177,Brandt Jobe,94,4.11,1414,344
179,T177,T177,David Morland IV,58,4.11,683,166
180,T177,T177,Kenneth Staton,104,4.11,971,236
181,182,182,Tommy Armour III,82,4.12,803,195
182,T183,T183,Jess Daley,76,4.13,599,145
183,T183,T183,Jason Hill,59,4.13,706,171
184,T183,T183,Dicky Pride,51,4.13,396,96
185,T183,T183,Jerry Smith,91,4.13,682,165
186,T187,T187,Bob Heintz,68,4.14,935,226
187,T187,T187,Bryce Molder,65,4.14,1009,244
188,T189,T189,Scott Dunlap,74,4.15,864,208
189,T189,T189,Robin Freeman,79,4.15,706,170
190,T189,T189,Eduardo Herrera,59,4.15,693,167
191,192,192,Garrett Willis,80,4.16,748,180
192,193,193,Michael Muehr,73,4.17,746,179
193,T194,T194,Pete Jordan,78,4.18,735,176
194,T194,T194,Joe Ogilvie,50,4.18,535,128
195,T196,T196,Brenden Pappas,62,4.19,586,140
196,T196,T196,Boo Weekley,57,4.19,691,165
197,198,198,Michael Allen,76,4.2,840,200
198,199,199,Gary Nicklaus,66,4.21,728,173
199,200,200,Brett Wetterich,89,4.24,970,229
200,201,201,Bo Van Pelt,78,4.25,731,172
201,202,202,Bradley Hughes,60,4.3,529,123
