,First_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,First_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,First_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,First_Tee_Late_Round_2_Scoring_Average_AVG,First_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,First_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
116,T111,T111,Paul Stankowski,71.0,497,7
117,T111,T111,Brian Watts,71.0,213,3
118,119,119,Luke Donald,71.09,782,11
119,T120,T120,Brian Bateman,71.1,711,10
120,T120,T120,Glen Day,71.1,711,10
121,T120,T120,John Rollins,71.1,711,10
122,123,123,Mike Hulbert,71.13,569,8
123,124,124,Pat Perez,71.14,498,7
124,T125,T125,Sergio Garcia,71.17,427,6
125,T125,T125,Pete Jordan,71.17,427,6
126,T125,T125,Neal Lancaster,71.17,427,6
127,128,128,Russ Cochran,71.2,356,5
128,129,129,Hidemichi Tanaka,71.22,641,9
129,130,130,Peter Jacobsen,71.25,285,4
130,131,131,Stephen Ames,71.29,499,7
131,T132,T132,Robert Allenby,71.33,642,9
132,T132,T132,José Coceres,71.33,428,6
133,T132,T132,Dan Forsman,71.33,214,3
134,T132,T132,David Gossett,71.33,642,9
135,T132,T132,Miguel Angel Jiménez,71.33,214,3
136,T132,T132,Greg Kraft,71.33,214,3
137,T132,T132,David Peoples,71.33,428,6
138,139,139,Matt Kuchar,71.4,357,5
139,140,140,Matt Gogel,71.43,500,7
140,141,141,Jason Hill,71.5,286,4
141,142,142,Dennis Paulson,71.56,644,9
142,T143,T143,Notah Begay III,71.6,358,5
143,T143,T143,Olin Browne,71.6,358,5
144,T143,T143,Jonathan Kaye,71.6,358,5
145,146,146,Frank Lickliter II,71.63,573,8
146,T147,T147,Mark O'Meara,71.67,215,3
147,T147,T147,Hal Sutton,71.67,430,6
148,T147,T147,Kaname Yokoo,71.67,430,6
149,T150,T150,Craig Perks,71.71,502,7
150,T150,T150,Jerry Smith,71.71,502,7
151,152,152,Steve Lowery,71.73,789,11
152,T153,T153,Jess Daley,71.75,287,4
153,T153,T153,Michael Muehr,71.75,287,4
154,T153,T153,Kenneth Staton,71.75,574,8
155,156,156,Bart Bryant,71.8,359,5
156,157,157,Brett Wetterich,71.83,431,6
157,T158,T158,Scott Dunlap,72.0,504,7
158,T158,T158,Edward Fryatt,72.0,432,6
159,T158,T158,Bryce Molder,72.0,432,6
160,T158,T158,Richard Zokol,72.0,576,8
161,162,162,Jay Williamson,72.11,649,9
162,T163,T163,Brandel Chamblee,72.14,505,7
163,T163,T163,Mike Sposa,72.14,505,7
164,T165,T165,Craig Barlow,72.22,650,9
165,T165,T165,Jim Carter,72.22,650,9
166,167,167,Grant Waite,72.25,289,4
167,168,168,Paul Gow,72.31,940,13
168,T169,T169,David Morland IV,72.33,434,6
169,T169,T169,Dicky Pride,72.33,217,3
170,T171,T171,Michael Allen,72.4,362,5
171,T171,T171,Paul Goydos,72.4,362,5
172,T171,T171,Franklin Langham,72.4,362,5
173,174,174,Tom Scherrer,72.42,869,12
174,T175,T175,Greg Chalmers,72.43,507,7
175,T175,T175,Andrew Magee,72.43,507,7
176,177,177,Blaine McCallister,72.5,145,2
177,T178,T178,Robin Freeman,72.6,363,5
178,T178,T178,Rory Sabbatini,72.6,363,5
179,180,180,Lee Porter,72.67,654,9
180,181,181,Steve Flesch,72.8,364,5
181,182,182,Bo Van Pelt,72.83,437,6
182,183,183,Deane Pappas,72.89,656,9
183,T184,T184,Tommy Armour III,73.0,146,2
184,T184,T184,Paul Azinger,73.0,292,4
185,T184,T184,Jeff Maggert,73.0,365,5
186,T184,T184,Spike McRoy,73.0,365,5
187,T188,T188,Eduardo Herrera,73.2,366,5
188,T188,T188,Gary Nicklaus,73.2,366,5
189,T190,T190,Brad Elder,73.33,220,3
190,T190,T190,Donnie Hammond,73.33,220,3
191,T190,T190,Bob Heintz,73.33,440,6
192,T193,T193,Joe Durant,73.75,295,4
193,T193,T193,Brenden Pappas,73.75,295,4
194,195,195,Bob Burns,73.86,517,7
195,196,196,Mathew Goggin,74.0,222,3
196,197,197,Fred Couples,74.33,223,3
197,198,198,Boo Weekley,74.83,449,6
198,199,199,Bradley Hughes,75.0,375,5
199,200,200,Jeff Gove,75.5,151,2
