,Tenth_Tee_Late_Par_4_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_4_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_4_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_4_Scoring_Average_AVG,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_4_Scoring_Average_TOTAL HOLES
116,T115,T115,K.J. Choi,93,4.05,757,187
117,T115,T115,Jess Daley,76,4.05,887,219
118,T115,T115,Tripp Isenhour,68,4.05,446,110
119,T115,T115,Bernhard Langer,55,4.05,166,41
120,T115,T115,Jeff Sluman,118,4.05,441,109
121,T122,T122,Woody Austin,102,4.06,695,171
122,T122,T122,Notah Begay III,76,4.06,730,180
123,T122,T122,Jonathan Byrd,96,4.06,714,176
124,T122,T122,Brad Elder,76,4.06,787,194
125,T122,T122,Robin Freeman,79,4.06,584,144
126,T122,T122,Edward Fryatt,94,4.06,637,157
127,T122,T122,Scott Hoch,71,4.06,256,63
128,T122,T122,Greg Kraft,86,4.06,662,163
129,T122,T122,Bob May,91,4.06,710,175
130,T122,T122,Billy Mayfair,99,4.06,645,159
131,T122,T122,Gary Nicklaus,66,4.06,585,144
132,T122,T122,Frank Nobilo,94,4.06,869,214
133,T122,T122,John Rollins,124,4.06,897,221
134,T122,T122,Tom Scherrer,98,4.06,499,123
135,T122,T122,Craig Stadler,72,4.06,459,113
136,T122,T122,Hal Sutton,74,4.06,410,101
137,T138,T138,Michael Allen,76,4.07,676,166
138,T138,T138,Russ Cochran,68,4.07,505,124
139,T138,T138,David Frost,90,4.07,720,177
140,T138,T138,Charles Howell III,118,4.07,553,136
141,T138,T138,Miguel Angel Jiménez,60,4.07,602,148
142,T138,T138,Blaine McCallister,75,4.07,920,226
143,T138,T138,Esteban Toledo,106,4.07,801,197
144,T138,T138,Grant Waite,98,4.07,884,217
145,T146,T146,Ben Crane,91,4.08,869,213
146,T146,T146,Steve Elkington,82,4.08,825,202
147,T146,T146,Mathew Goggin,64,4.08,535,131
148,T146,T146,Jay Haas,83,4.08,685,168
149,T146,T146,J.J. Henry,112,4.08,629,154
150,T146,T146,Jonathan Kaye,83,4.08,343,84
151,T146,T146,Rod Pampling,98,4.08,661,162
152,T146,T146,Jesper Parnevik,85,4.08,775,190
153,T146,T146,Steve Pate,64,4.08,640,157
154,T146,T146,Mike Sposa,111,4.08,1073,263
155,T146,T146,Kevin Sutherland,96,4.08,689,169
156,T146,T146,Boo Weekley,57,4.08,629,154
157,T146,T146,Jay Williamson,91,4.08,723,177
158,T159,T159,Paul Claxton,83,4.09,458,112
159,T159,T159,Paul Goydos,66,4.09,356,87
160,T159,T159,Brian Henninger,66,4.09,606,148
161,T159,T159,Bryce Molder,65,4.09,470,115
162,T159,T159,Joe Ogilvie,50,4.09,380,93
163,T159,T159,Dennis Paulson,89,4.09,626,153
164,T159,T159,Heath Slocum,96,4.09,757,185
165,T159,T159,Kenneth Staton,104,4.09,817,200
166,T159,T159,Kaname Yokoo,74,4.09,740,181
167,T168,T168,Rich Beem,99,4.1,517,126
168,T168,T168,Michael Clark II,97,4.1,673,164
169,T168,T168,Harrison Frazar,88,4.1,537,131
170,T168,T168,Bob Heintz,68,4.1,595,145
171,T168,T168,Kent Jones,105,4.1,717,175
172,T168,T168,Neal Lancaster,101,4.1,841,205
173,T168,T168,Paul Stankowski,100,4.1,701,171
174,T168,T168,Garrett Willis,80,4.1,685,167
175,T176,T176,Steve Allan,93,4.11,427,104
176,T176,T176,Tommy Armour III,82,4.11,872,212
177,T176,T176,Mark Calcavecchia,84,4.11,440,107
178,T176,T176,Robert Damron,85,4.11,584,142
179,T176,T176,Mike Hulbert,55,4.11,506,123
180,T176,T176,Franklin Langham,72,4.11,584,142
181,T176,T176,Michael Long,71,4.11,802,195
182,T183,T183,Mark Brooks,97,4.13,520,126
183,T183,T183,Pete Jordan,78,4.13,817,198
184,T183,T183,Geoff Ogilvy,90,4.13,603,146
185,T183,T183,Deane Pappas,90,4.13,496,120
186,T183,T183,Brenden Pappas,62,4.13,616,149
187,T188,T188,Jerry Smith,91,4.14,990,239
188,T188,T188,Bo Van Pelt,78,4.14,989,239
189,T190,T190,Corey Pavin,78,4.15,427,103
190,T190,T190,Brian Watts,58,4.15,477,115
191,T192,T192,Scott Dunlap,74,4.16,683,164
192,T192,T192,Matt Gogel,79,4.16,616,148
193,T192,T192,Tommy Tolles,64,4.16,433,104
194,195,195,Tom Pernice Jr.,101,4.17,609,146
195,T196,T196,John Daly,62,4.18,522,125
196,T196,T196,Dudley Hart,88,4.18,510,122
197,T196,T196,Brad Lardon,59,4.18,522,125
198,199,199,Scott Simpson,61,4.19,699,167
199,200,200,Rory Sabbatini,69,4.21,526,125
200,201,201,Richard Zokol,53,4.24,432,102
201,202,202,Jason Hill,59,4.25,574,135
