,Late_Par_4_Scoring_Average_RANK THIS WEEK,Late_Par_4_Scoring_Average_RANK LAST WEEK,Late_Par_4_Scoring_Average_PLAYER NAME,Late_Par_4_Scoring_Average_ROUNDS,Late_Par_4_Scoring_Average_AVG,Late_Par_4_Scoring_Average_TOTAL STROKES,Late_Par_4_Scoring_Average_TOTAL HOLES
0,1,1,Davis Love III,92,3.93,1592,405
1,T2,T2,Chris DiMarco,111,3.94,2348,596
2,T2,T2,Jim Furyk,88,3.94,1892,480
3,T2,T2,Justin Leonard,97,3.94,1910,485
4,T2,T2,Chris Riley,104,3.94,1961,498
5,T2,T2,David Toms,106,3.94,2437,619
6,T2,T2,Tiger Woods,69,3.94,1409,358
7,T8,T8,Brad Faxon,93,3.95,1383,350
8,T8,T8,Peter Lonard,93,3.95,1490,377
9,T8,T8,Phil Mickelson,97,3.95,2171,550
10,T8,T8,José María Olazábal,71,3.95,888,225
11,T8,T8,Scott Verplank,93,3.95,1929,488
12,T13,T13,Joe Durant,87,3.96,1449,366
13,T13,T13,Bob Estes,93,3.96,1443,364
14,T13,T13,Robert Gamez,69,3.96,1545,390
15,T13,T13,John Huston,99,3.96,1884,476
16,T13,T13,Jerry Kelly,99,3.96,2028,512
17,T13,T13,Tom Lehman,78,3.96,987,249
18,T19,T19,Billy Andrade,100,3.97,1902,479
19,T19,T19,Joel Edwards,101,3.97,2026,510
20,T19,T19,Fred Funk,106,3.97,2249,567
21,T19,T19,Retief Goosen,56,3.97,1089,274
22,T19,T19,Glen Hnatiuk,95,3.97,1811,456
23,T19,T19,Scott McCarron,106,3.97,2005,505
24,T19,T19,Craig Parry,69,3.97,1275,321
25,T19,T19,Vijay Singh,102,3.97,2264,570
26,T27,T27,Stewart Cink,92,3.98,1474,370
27,T27,T27,John Cook,85,3.98,1452,365
28,T27,T27,J.P. Hayes,78,3.98,1444,363
29,T27,T27,Rocco Mediate,79,3.98,1328,334
30,T27,T27,Nick Price,69,3.98,1319,331
31,T27,T27,Loren Roberts,93,3.98,2040,513
32,T27,T27,Jeff Sluman,118,3.98,2372,596
33,T27,T27,Kirk Triplett,84,3.98,1574,395
34,T35,T35,Stuart Appleby,97,3.99,1713,429
35,T35,T35,Tom Byrum,77,3.99,1401,351
36,T35,T35,Brian Gay,117,3.99,2109,529
37,T35,T35,David Gossett,95,3.99,1998,501
38,T35,T35,Donnie Hammond,60,3.99,1136,285
39,T35,T35,Skip Kendall,103,3.99,1873,470
40,T35,T35,Kenny Perry,98,3.99,1946,488
41,T35,T35,Duffy Waldorf,90,3.99,1633,409
42,T43,T43,Olin Browne,107,4.0,1915,479
43,T43,T43,Fred Couples,64,4.0,1001,250
44,T43,T43,Glen Day,107,4.0,1909,477
45,T43,T43,Dan Forsman,83,4.0,1897,474
46,T43,T43,Lee Janzen,101,4.0,1892,473
