,Late_Round_4_Scoring_Average_RANK THIS WEEK,Late_Round_4_Scoring_Average_RANK LAST WEEK,Late_Round_4_Scoring_Average_PLAYER NAME,Late_Round_4_Scoring_Average_AVG,Late_Round_4_Scoring_Average_TOTAL STROKES,Late_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Tiger Woods,67.6,676,10
1,2,2,Davis Love III,68.1,681,10
2,3,3,Jonathan Byrd,68.11,613,9
3,4,4,Kenneth Staton,68.33,205,3
4,5,5,Dan Forsman,68.5,685,10
5,6,6,Jonathan Kaye,68.67,412,6
6,7,7,"David Berganio, Jr.",68.75,275,4
7,8,8,David Toms,68.76,1169,17
8,9,9,Bob Estes,68.78,619,9
9,10,10,Steve Stricker,68.8,344,5
10,11,11,Kenny Perry,68.83,826,12
11,12,12,John Cook,68.88,551,8
12,13,13,Nick Price,68.89,620,9
13,T14,T14,Notah Begay III,69.0,414,6
14,T14,T14,Brian Gay,69.0,690,10
15,T14,T14,José María Olazábal,69.0,345,5
16,17,17,Fred Funk,69.13,1037,15
17,18,18,Sergio Garcia,69.2,692,10
18,19,19,Glen Day,69.22,623,9
19,20,20,John Rollins,69.38,902,13
20,21,21,Brent Geiberger,69.43,486,7
21,22,22,Scott Verplank,69.46,903,13
22,23,23,Vijay Singh,69.47,1042,15
23,T24,T24,Tom Lehman,69.5,278,4
24,T24,T24,Kaname Yokoo,69.5,417,6
25,26,26,Len Mattiace,69.55,765,11
26,T27,T27,Paul Goydos,69.6,348,5
27,T27,T27,J.J. Henry,69.6,348,5
28,T29,T29,Jim Carter,69.67,418,6
29,T29,T29,Jim Furyk,69.67,836,12
30,T29,T29,Dicky Pride,69.67,209,3
31,T32,T32,Retief Goosen,69.71,488,7
32,T32,T32,Donnie Hammond,69.71,488,7
33,T34,T34,Chris DiMarco,69.75,1116,16
34,T34,T34,Edward Fryatt,69.75,279,4
35,T36,T36,Tripp Isenhour,69.8,349,5
36,T36,T36,Joey Sindelar,69.8,698,10
37,38,38,Brandel Chamblee,69.83,419,6
38,39,39,Chris Smith,69.91,769,11
39,40,40,Robert Allenby,69.92,909,13
40,T41,T41,Stephen Ames,70.0,420,6
41,T41,T41,Olin Browne,70.0,560,8
42,T41,T41,Tim Clark,70.0,350,5
43,T41,T41,Brad Elder,70.0,280,4
44,T41,T41,Robert Gamez,70.0,560,8
45,T41,T41,Scott McCarron,70.0,910,13
46,T41,T41,Mark O'Meara,70.0,210,3
47,48,48,Phil Mickelson,70.07,981,14
48,T49,T49,Robert Damron,70.17,421,6
49,T49,T49,J.P. Hayes,70.17,421,6
50,T49,T49,Jerry Kelly,70.17,842,12
51,52,52,Tim Herron,70.22,632,9
52,T53,T53,Geoff Ogilvy,70.25,281,4
53,T53,T53,Tommy Tolles,70.25,281,4
54,55,55,Charles Howell III,70.27,1054,15
55,56,56,Kirk Triplett,70.29,492,7
56,T57,T57,Joel Edwards,70.3,703,10
57,T57,T57,Ian Leggatt,70.3,703,10
58,59,59,Hal Sutton,70.33,211,3
59,60,60,Billy Andrade,70.36,774,11
60,T61,T61,Jay Don Blake,70.38,563,8
61,T61,T61,Stewart Cink,70.38,563,8
62,T61,T61,Dudley Hart,70.38,563,8
63,T61,T61,J.L. Lewis,70.38,563,8
64,T65,T65,David Gossett,70.4,704,10
65,T65,T65,Greg Kraft,70.4,352,5
66,T65,T65,Corey Pavin,70.4,352,5
67,T65,T65,Esteban Toledo,70.4,704,10
68,69,69,Ben Crane,70.43,493,7
69,T70,T70,David Peoples,70.46,916,13
70,T70,T70,Loren Roberts,70.46,916,13
71,T72,T72,Pat Bates,70.5,564,8
72,T72,T72,David Duval,70.5,564,8
73,T72,T72,John Huston,70.5,705,10
74,T72,T72,Peter Lonard,70.5,564,8
75,T72,T72,Craig Parry,70.5,423,6
76,77,77,Chris Riley,70.54,917,13
77,T78,T78,Brian Bateman,70.6,353,5
78,T78,T78,John Riegger,70.6,353,5
79,80,80,John Senden,70.63,565,8
80,81,81,Matt Kuchar,70.64,777,11
81,T82,T82,Brad Faxon,70.67,636,9
82,T82,T82,Brian Henninger,70.67,424,6
83,T82,T82,Justin Leonard,70.67,848,12
84,T82,T82,Bob May,70.67,424,6
85,T82,T82,Tom Pernice Jr.,70.67,424,6
86,T82,T82,Lee Porter,70.67,212,3
87,T88,T88,Rich Beem,70.75,566,8
88,T88,T88,Greg Chalmers,70.75,566,8
89,T88,T88,Scott Hoch,70.75,566,8
90,T88,T88,Rocco Mediate,70.75,566,8
91,T88,T88,Jerry Smith,70.75,283,4
92,93,93,Phil Tataurangi,70.78,637,9
93,94,94,Joe Durant,70.8,354,5
94,95,95,Craig Barlow,70.83,425,6
95,96,96,Shaun Micheel,70.85,921,13
96,97,97,Pat Perez,70.89,638,9
97,T98,T98,Woody Austin,71.0,355,5
98,T98,T98,Jeff Brehaut,71.0,284,4
99,T98,T98,K.J. Choi,71.0,852,12
100,T98,T98,Jess Daley,71.0,142,2
101,T98,T98,Frank Lickliter II,71.0,426,6
102,T98,T98,Shigeki Maruyama,71.0,710,10
103,T98,T98,Billy Mayfair,71.0,213,3
104,T98,T98,Spike McRoy,71.0,213,3
105,T98,T98,Carl Paulson,71.0,497,7
106,T98,T98,Tim Petrovic,71.0,497,7
107,T98,T98,Brian Watts,71.0,142,2
108,109,109,Stuart Appleby,71.1,711,10
109,110,110,Steve Lowery,71.11,640,9
110,T111,T111,Fred Couples,71.14,498,7
111,T111,T111,Jeff Gove,71.14,498,7
112,T111,T111,Per-Ulrik Johansson,71.14,498,7
113,T114,T114,Steve Allan,71.17,427,6
114,T114,T114,Peter Jacobsen,71.17,427,6
115,116,116,Steve Elkington,71.22,641,9
116,T117,T117,Scott Dunlap,71.25,285,4
117,T117,T117,Carlos Franco,71.25,570,8
118,T117,T117,Tom Scherrer,71.25,285,4
119,120,120,Bryce Molder,71.29,499,7
120,T121,T121,Chad Campbell,71.33,642,9
121,T121,T121,Jesper Parnevik,71.33,428,6
122,T121,T121,Dennis Paulson,71.33,428,6
123,T121,T121,Matt Peterson,71.33,428,6
124,T125,T125,Bob Burns,71.38,571,8
