,Back_9_Round_3_Scoring_Average_RANK THIS WEEK,Back_9_Round_3_Scoring_Average_RANK LAST WEEK,Back_9_Round_3_Scoring_Average_PLAYER NAME,Back_9_Round_3_Scoring_Average_AVG,Back_9_Round_3_Scoring_Average_TOTAL STROKES,Back_9_Round_3_Scoring_Average_TOTAL ROUNDS
0,1,1,Robert Allenby,34.0,714,21
1,2,2,Matt Kuchar,34.2,513,15
2,3,3,J.L. Lewis,34.22,616,18
3,4,4,Jerry Kelly,34.38,722,21
4,5,5,Donnie Hammond,34.54,449,13
5,6,6,Brad Faxon,34.55,691,20
6,7,7,Bob Heintz,34.57,242,7
7,8,8,Phil Tataurangi,34.61,623,18
8,9,9,Brandt Jobe,34.63,658,19
9,10,10,Notah Begay III,34.67,416,12
10,T11,T11,Kenny Perry,34.68,763,22
11,T11,T11,David Toms,34.68,867,25
12,13,13,Peter Jacobsen,34.69,451,13
13,T14,T14,Tim Herron,34.71,729,21
14,T14,T14,Chris Smith,34.71,729,21
15,16,16,Rory Sabbatini,34.73,382,11
16,17,17,Pat Perez,34.75,556,16
17,18,18,Dan Forsman,34.76,591,17
18,19,19,Craig Parry,34.77,452,13
19,20,20,Duffy Waldorf,34.78,626,18
20,T21,T21,Bryce Molder,34.82,383,11
21,T21,T21,David Peoples,34.82,766,22
22,T23,T23,Luke Donald,34.83,836,24
23,T23,T23,Jim Furyk,34.83,627,18
24,25,25,Stewart Cink,34.84,662,19
25,26,26,Loren Roberts,34.86,732,21
26,27,27,Michael Clark II,34.87,523,15
27,28,28,Greg Chalmers,34.88,558,16
28,29,29,Billy Andrade,34.89,663,19
29,T30,T30,Joel Edwards,34.91,803,23
30,T30,T30,Vijay Singh,34.91,768,22
31,32,32,José María Olazábal,34.93,489,14
32,33,33,Jonathan Byrd,34.94,559,16
33,T34,T34,Stuart Appleby,34.95,699,20
34,T34,T34,Glen Hnatiuk,34.95,664,19
35,T34,T34,Ian Leggatt,34.95,699,20
36,T37,T37,Briny Baird,35.0,770,22
37,T37,T37,Craig Barlow,35.0,315,9
38,T37,T37,Sergio Garcia,35.0,595,17
39,T40,T40,Bob Estes,35.05,701,20
40,T40,T40,Paul Stankowski,35.05,666,19
41,T42,T42,John Senden,35.06,631,18
42,T42,T42,Tiger Woods,35.06,596,17
43,T44,T44,Scott Hoch,35.07,526,15
44,T44,T44,Jonathan Kaye,35.07,526,15
45,T46,T46,Fred Couples,35.08,456,13
46,T46,T46,Fred Funk,35.08,842,24
47,T48,T48,Jim Carter,35.1,737,21
48,T48,T48,David Morland IV,35.1,351,10
49,50,50,Pete Jordan,35.11,316,9
50,T51,T51,Matt Gogel,35.14,492,14
51,T51,T51,Justin Leonard,35.14,773,22
52,53,53,Davis Love III,35.15,703,20
53,T54,T54,Steve Flesch,35.17,809,23
54,T54,T54,Robin Freeman,35.17,422,12
55,T54,T54,John Riegger,35.17,633,18
56,T54,T54,Mike Sposa,35.17,809,23
57,T58,T58,Andrew Magee,35.18,598,17
58,T58,T58,Geoff Ogilvy,35.18,598,17
59,T60,T60,Tom Byrum,35.19,563,16
60,T60,T60,John Rollins,35.19,915,26
61,T62,T62,Heath Slocum,35.2,528,15
62,T62,T62,Kaname Yokoo,35.2,352,10
63,T64,T64,Tommy Armour III,35.21,493,14
64,T64,T64,Olin Browne,35.21,669,19
65,T64,T64,Bob Burns,35.21,669,19
66,T67,T67,Billy Mayfair,35.22,634,18
67,T67,T67,Jeff Sluman,35.22,951,27
68,T69,T69,Paul Azinger,35.23,458,13
69,T69,T69,"David Berganio, Jr.",35.23,458,13
70,T69,T69,Brett Wetterich,35.23,458,13
71,T72,T72,Charles Howell III,35.24,881,25
72,T72,T72,Rocco Mediate,35.24,599,17
73,T74,T74,Ben Crane,35.25,564,16
74,T74,T74,Hal Sutton,35.25,423,12
75,76,76,Steve Stricker,35.27,388,11
76,77,77,Kevin Sutherland,35.28,635,18
77,T78,T78,Jeff Brehaut,35.29,494,14
78,T78,T78,Tim Petrovic,35.29,494,14
79,T78,T78,Mike Weir,35.29,741,21
80,T78,T78,Jay Williamson,35.29,600,17
81,T82,T82,José Coceres,35.3,353,10
82,T82,T82,Kent Jones,35.3,706,20
83,T82,T82,Dicky Pride,35.3,353,10
84,85,85,Dennis Paulson,35.31,565,16
85,T86,T86,Brent Geiberger,35.33,636,18
86,T86,T86,Frank Lickliter II,35.33,636,18
87,T88,T88,Chad Campbell,35.35,813,23
88,T88,T88,Chris Riley,35.35,813,23
89,90,90,Greg Kraft,35.36,495,14
90,T91,T91,David Duval,35.4,531,15
91,T91,T91,Paul Gow,35.4,531,15
92,93,93,John Huston,35.41,779,22
93,94,94,Cameron Beckman,35.42,673,19
94,95,95,Skip Kendall,35.43,744,21
95,T96,T96,Pat Bates,35.44,638,18
96,T96,T96,Grant Waite,35.44,638,18
97,T98,T98,Shigeki Maruyama,35.45,709,20
98,T98,T98,Spike McRoy,35.45,390,11
99,T98,T98,Shaun Micheel,35.45,709,20
100,T101,T101,Mark Calcavecchia,35.47,603,17
101,T101,T101,K.J. Choi,35.47,674,19
102,T101,T101,John Cook,35.47,603,17
103,T101,T101,Ernie Els,35.47,532,15
104,T101,T101,Per-Ulrik Johansson,35.47,603,17
105,T101,T101,Kirk Triplett,35.47,603,17
106,T107,T107,Stephen Gangluff,35.5,426,12
107,T107,T107,Mathew Goggin,35.5,426,12
108,T107,T107,Bradley Hughes,35.5,284,8
109,T107,T107,Tripp Isenhour,35.5,497,14
110,T107,T107,Michael Long,35.5,355,10
111,T107,T107,Matt Peterson,35.5,497,14
112,T113,T113,Steve Allan,35.53,604,17
113,T113,T113,Tom Lehman,35.53,533,15
114,T113,T113,Bob May,35.53,604,17
115,T116,T116,Retief Goosen,35.54,462,13
116,T116,T116,Craig Stadler,35.54,462,13
117,118,118,Neal Lancaster,35.55,711,20
118,119,119,Tom Scherrer,35.56,569,16
119,120,120,Lee Janzen,35.57,747,21
120,121,121,John Daly,35.58,427,12
121,122,122,Scott McCarron,35.59,783,22
122,123,123,Peter Lonard,35.61,819,23
123,T124,T124,Russ Cochran,35.62,463,13
124,T124,T124,Brad Elder,35.62,463,13
125,T124,T124,Paul Goydos,35.62,463,13
126,127,127,Jay Don Blake,35.63,677,19
127,T128,T128,J.P. Hayes,35.64,499,14
128,T128,T128,Steve Jones,35.64,392,11
129,T128,T128,Mark O'Meara,35.64,392,11
130,131,131,Bo Van Pelt,35.67,428,12
131,T132,T132,Steve Lowery,35.68,678,19
132,T132,T132,Rod Pampling,35.68,678,19
133,T132,T132,Bob Tway,35.68,785,22
134,135,135,Scott Verplank,35.7,714,20
135,T136,T136,Hidemichi Tanaka,35.71,750,21
136,T136,T136,Richard Zokol,35.71,250,7
137,138,138,Miguel Angel Jiménez,35.73,393,11
138,139,139,Carlos Franco,35.74,822,23
139,T140,T140,Woody Austin,35.75,572,16
140,T140,T140,Jess Daley,35.75,429,12
141,T140,T140,Scott Dunlap,35.75,286,8
142,T140,T140,David Frost,35.75,572,16
143,T140,T140,Nick Price,35.75,572,16
144,T140,T140,Brett Quigley,35.75,572,16
145,T140,T140,Esteban Toledo,35.75,715,20
146,T147,T147,Chris DiMarco,35.76,894,25
147,T147,T147,Dudley Hart,35.76,608,17
148,149,149,Phil Mickelson,35.78,823,23
149,150,150,Steve Pate,35.8,358,10
150,151,151,Brian Bateman,35.82,609,17
151,152,152,Edward Fryatt,35.85,466,13
152,T153,T153,Stephen Ames,35.88,610,17
153,T153,T153,Brian Gay,35.88,897,25
154,T153,T153,Kenneth Staton,35.88,574,16
155,156,156,Rich Beem,35.89,682,19
156,T157,T157,Bart Bryant,35.93,503,14
157,T157,T157,Brandel Chamblee,35.93,503,14
158,159,159,Joey Sindelar,35.95,755,21
159,T160,T160,Robert Gamez,36.0,468,13
160,T160,T160,Jeff Maggert,36.0,576,16
161,T160,T160,Len Mattiace,36.0,900,25
162,163,163,Glen Day,36.05,793,22
163,T164,T164,Mark Brooks,36.06,649,18
164,T164,T164,Jay Haas,36.06,613,17
165,T166,T166,Deane Pappas,36.08,469,13
166,T166,T166,Tommy Tolles,36.08,469,13
167,168,168,Michael Muehr,36.09,397,11
168,169,169,Jesper Parnevik,36.12,614,17
169,T170,T170,Brian Henninger,36.14,506,14
170,T170,T170,Jason Hill,36.14,253,7
171,172,172,J.J. Henry,36.15,723,20
172,173,173,Jeff Gove,36.2,543,15
173,174,174,Carl Paulson,36.21,507,14
174,175,175,Fulton Allem,36.25,290,8
175,176,176,Corey Pavin,36.27,544,15
176,T177,T177,Craig Perks,36.29,617,17
177,T177,T177,Brian Watts,36.29,254,7
178,179,179,Joe Ogilvie,36.33,218,6
179,180,180,David Gossett,36.37,691,19
180,181,181,Paul Claxton,36.38,473,13
181,182,182,Blaine McCallister,36.42,437,12
182,183,183,Harrison Frazar,36.44,583,16
183,184,184,Tom Pernice Jr.,36.45,729,20
184,185,185,Robert Damron,36.47,547,15
185,186,186,Mike Hulbert,36.5,292,8
186,187,187,Tim Clark,36.53,548,15
187,188,188,Brad Lardon,36.56,329,9
188,189,189,Garrett Willis,36.57,512,14
189,190,190,Joe Durant,36.63,586,16
190,191,191,Franklin Langham,36.64,403,11
191,192,192,Bernhard Langer,36.67,440,12
192,T193,T193,Eduardo Herrera,36.71,257,7
193,T193,T193,Scott Simpson,36.71,257,7
194,195,195,Lee Porter,36.8,552,15
195,196,196,Brenden Pappas,36.86,258,7
196,197,197,Frank Nobilo,36.89,664,18
197,198,198,Michael Allen,37.0,370,10
198,199,199,Steve Elkington,37.06,667,18
199,200,200,Jerry Smith,37.33,448,12
200,T201,T201,Gary Nicklaus,37.5,300,8
201,T201,T201,Boo Weekley,37.5,225,6
