,Round_4_Scoring_Average_RANK THIS WEEK,Round_4_Scoring_Average_RANK LAST WEEK,Round_4_Scoring_Average_PLAYER NAME,Round_4_Scoring_Average_AVG,Round_4_Scoring_Average_TOTAL STROKES,Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Tiger Woods,67.71,1151,17
1,2,2,Steve Stricker,68.73,756,11
2,3,3,Davis Love III,69.05,1312,19
3,4,4,Jonathan Byrd,69.07,967,14
4,5,5,Nick Price,69.25,1108,16
5,6,6,Phil Mickelson,69.27,1524,22
6,T7,T7,"David Berganio, Jr.",69.33,832,12
7,T7,T7,Dan Forsman,69.33,1040,15
8,T7,T7,Fred Funk,69.33,1664,24
9,10,10,Bob Estes,69.42,1319,19
10,T11,T11,Bob May,69.5,973,14
11,T11,T11,David Toms,69.5,1668,24
12,13,13,John Rollins,69.54,1808,26
13,14,14,Brent Geiberger,69.56,1252,18
14,T15,T15,Kenneth Staton,69.6,1044,15
15,T15,T15,Boo Weekley,69.6,348,5
16,17,17,Jim Furyk,69.61,1253,18
17,18,18,Retief Goosen,69.69,906,13
18,19,19,John Huston,69.77,1535,22
19,20,20,Glen Hnatiuk,69.79,1326,19
20,21,21,John Senden,69.81,1117,16
21,T22,T22,Notah Begay III,69.82,768,11
22,T22,T22,Jay Haas,69.82,1187,17
23,24,24,Joel Edwards,69.86,1467,21
24,T25,T25,Peter Lonard,70.0,1540,22
25,T25,T25,Dicky Pride,70.0,630,9
26,27,27,Stuart Appleby,70.05,1401,20
27,28,28,Ben Crane,70.06,1121,16
28,29,29,Tom Scherrer,70.07,981,14
29,30,30,Rich Beem,70.11,1332,19
30,T31,T31,David Duval,70.14,982,14
31,T31,T31,Chris Riley,70.14,1543,22
32,T31,T31,Vijay Singh,70.14,1543,22
33,34,34,Robert Gamez,70.15,912,13
34,35,35,Joey Sindelar,70.17,1263,18
35,36,36,Stephen Ames,70.19,1123,16
36,T37,T37,Jerry Kelly,70.2,1404,20
37,T37,T37,Scott Verplank,70.2,1404,20
38,T39,T39,Stephen Gangluff,70.22,632,9
