,Consecutive_BirdiesEagles_streak_RANK THIS WEEK,Consecutive_BirdiesEagles_streak_RANK LAST WEEK,Consecutive_BirdiesEagles_streak_PLAYER NAME,Consecutive_BirdiesEagles_streak_EVENTS,Consecutive_BirdiesEagles_streak_NUMBER OF HOLES
52,T22,T22,Brendan Jones,9,3
53,T22,T22,Bernhard Langer,24,3
54,T22,T22,Tom Lehman,20,3
55,T22,T22,Will MacKenzie,29,3
56,T22,T22,Shaun Micheel,29,3
57,T22,T22,Sean O'Hair,30,3
58,T22,T22,José María Olazábal,18,3
59,T22,T22,Ryan Palmer,30,3
60,T22,T22,Corey Pavin,23,3
61,T22,T22,Pat Perez,19,3
62,T22,T22,Ted Purdy,33,3
63,T22,T22,Brett Quigley,33,3
64,T22,T22,John Rollins,28,3
65,T22,T22,"Wes Short, Jr.",33,3
66,T22,T22,Jeff Sluman,29,3
67,T22,T22,Jerry Smith,29,3
68,T22,T22,Mike Sposa,25,3
69,T22,T22,Kevin Stadler,6,3
70,T22,T22,Boyd Summerhays,13,3
71,T22,T22,Kevin Sutherland,29,3
72,T22,T22,Vaughn Taylor,26,3
73,T22,T22,D.J. Trahan,33,3
74,T22,T22,Tjaart van der Walt,21,3
75,T22,T22,Bo Van Pelt,28,3
76,T22,T22,Bruce Vaughan,1,3
77,T22,T22,Scott Verplank,25,3
78,T22,T22,Charles Warren,27,3
79,T22,T22,Bubba Watson,27,3
80,T22,T22,Lian-Wei Zhang,2,3
81,T82,T82,Billy Andrade,24,2
82,T82,T82,Stuart Appleby,23,2
83,T82,T82,Alex Aragon,26,2
84,T82,T82,Arjun Atwal,33,2
85,T82,T82,Woody Austin,31,2
86,T82,T82,Briny Baird,25,2
87,T82,T82,Doug Barron,28,2
88,T82,T82,Rich Beem,27,2
89,T82,T82,Shane Bertsch,34,2
90,T82,T82,Thomas Bjørn,7,2
91,T82,T82,Henrik Bjornstad,31,2
92,T82,T82,Steven Bowditch,22,2
93,T82,T82,David Branshaw,29,2
94,T82,T82,Jeff Brehaut,33,2
95,T82,T82,Mark Brooks,36,2
96,T82,T82,Olin Browne,30,2
97,T82,T82,Bart Bryant,26,2
98,T82,T82,Mark Calcavecchia,27,2
99,T82,T82,Chad Campbell,25,2
100,T82,T82,Michael Campbell,10,2
101,T82,T82,Alex Cejka,30,2
102,T82,T82,Greg Chalmers,28,2
103,T82,T82,K.J. Choi,26,2
104,T82,T82,Daniel Chopra,33,2
105,T82,T82,Tim Clark,22,2
106,T82,T82,Darren Clarke,11,2
107,T82,T82,Fred Couples,17,2
108,T82,T82,Kris Cox,28,2
109,T82,T82,Ben Crane,26,2
110,T82,T82,Ben Curtis,26,2
111,T82,T82,Brian Davis,28,2
112,T82,T82,Marco Dawson,27,2
113,T82,T82,Glen Day,12,2
114,T82,T82,Bubba Dickerson,32,2
115,T82,T82,Stephen Dodd,3,2
116,T82,T82,Dillon Dougherty,2,2
117,T82,T82,James Driscoll,29,2
118,T82,T82,Ken Duke,2,2
119,T82,T82,Steve Elkington,17,2
120,T82,T82,Danny Ellis,23,2
121,T82,T82,Bob Estes,25,2
122,T82,T82,Matt Every,3,2
123,T82,T82,Brad Faxon,26,2
124,T82,T82,Todd Fischer,35,2
125,T82,T82,Fred Funk,29,2
126,T82,T82,Robert Gamez,30,2
127,T82,T82,Sergio Garcia,17,2
128,T82,T82,Brian Gay,31,2
129,T82,T82,Brent Geiberger,30,2
130,T82,T82,Bill Glasson,17,2
131,T82,T82,Matt Gogel,14,2
132,T82,T82,Mathew Goggin,26,2
133,T82,T82,David Gossett,7,2
134,T82,T82,Jeff Gove,29,2
135,T82,T82,Nathan Green,30,2
136,T82,T82,Mathias Grönberg,30,2
137,T82,T82,Scott Gutschewski,19,2
138,T82,T82,Bill Haas,30,2
139,T82,T82,Todd Hamilton,27,2
140,T82,T82,Matt Hansen,25,2
141,T82,T82,Scott Hend,6,2
142,T82,T82,Tim Herron,27,2
143,T82,T82,David Howell,14,2
144,T82,T82,Mike Hulbert,6,2
145,T82,T82,Tatsuhiko Ichihara,1,2
146,T82,T82,Ryuji Imada,31,2
147,T82,T82,Trevor Immelman,24,2
148,T82,T82,Lee Janzen,28,2
149,T82,T82,Miguel Angel Jiménez,8,2
150,T82,T82,Jerry Kelly,31,2
151,T82,T82,Simon Khan,2,2
152,T82,T82,Hank Kuehne,9,2
153,T82,T82,Stephen Leaney,27,2
154,T82,T82,Ian Leggatt,29,2
155,T82,T82,Justin Leonard,26,2
156,T82,T82,Frank Lickliter II,29,2
157,T82,T82,Peter Lonard,22,2
158,T82,T82,Davis Love III,23,2
159,T82,T82,Steve Lowery,31,2
160,T82,T82,Jeff Maggert,26,2
161,T82,T82,Shigeki Maruyama,30,2
162,T82,T82,Troy Matteson,32,2
163,T82,T82,Bob May,21,2
164,T82,T82,Graeme McDowell,15,2
165,T82,T82,Paul McGinley,9,2
166,T82,T82,David McKenzie,28,2
167,T82,T82,Spike McRoy,9,2
168,T82,T82,Rocco Mediate,18,2
169,T82,T82,Jon Mills,27,2
170,T82,T82,Yusaku Miyazato,2,2
171,T82,T82,Larry Mize,18,2
172,T82,T82,Ryan Moore,22,2
173,T82,T82,Kevin Na,11,2
174,T82,T82,Arron Oberholser,23,2
175,T82,T82,Joe Ogilvie,29,2
176,T82,T82,Geoff Ogilvy,20,2
177,T82,T82,Louis Oosthuizen,2,2
178,T82,T82,Jeff Overton,28,2
179,T82,T82,Greg Owen,24,2
180,T82,T82,Jesper Parnevik,24,2
181,T82,T82,Craig Perks,18,2
182,T82,T82,Kenny Perry,22,2
183,T82,T82,Tim Petrovic,30,2
184,T82,T82,Carl Pettersson,28,2
185,T82,T82,Scott Piercy,6,2
186,T82,T82,D.A. Points,28,2
187,T82,T82,Dicky Pride,9,2
188,T82,T82,Jyoti Randhawa,2,2
189,T82,T82,John Riegger,20,2
190,T82,T82,Chris Riley,27,2
191,T82,T82,Robert Rock,1,2
192,T82,T82,Brett Rumford,1,2
193,T82,T82,Dave Rummells,1,2
194,T82,T82,Rory Sabbatini,24,2
195,T82,T82,Steve Schneiter,2,2
196,T82,T82,Patrick Sheehan,34,2
197,T82,T82,Joey Sindelar,29,2
198,T82,T82,Heath Slocum,30,2
199,T82,T82,Henrik Stenson,10,2
200,T82,T82,Steve Stricker,17,2
201,T82,T82,Phil Tataurangi,19,2
202,T82,T82,David Toms,22,2
203,T82,T82,Kirk Triplett,18,2
204,T82,T82,Bob Tway,25,2
205,T82,T82,Omar Uresti,22,2
206,T82,T82,Jimmy Walker,21,2
207,T82,T82,Ron Whittaker,28,2
208,T82,T82,Garrett Willis,10,2
209,T82,T82,Dean Wilson,34,2
210,T82,T82,Mark Wilson,24,2
211,T82,T82,Tiger Woods,15,2
212,T213,T213,Thomas Aiken,1,1
213,T213,T213,Jason Allred,2,1
214,T213,T213,Paul Azinger,30,1
215,T213,T213,Ricky Barnes,2,1
216,T213,T213,Notah Begay III,12,1
217,T213,T213,Frank Bensel,1,1
218,T213,T213,John Bickerton,4,1
219,T213,T213,Adam Bland,1,1
220,T213,T213,Michael Bradley,6,1
221,T213,T213,Paul Broadhurst,4,1
222,T213,T213,Bob Burns,9,1
223,T213,T213,Tom Byrum,11,1
224,T213,T213,Jim Carter,3,1
225,T213,T213,Paul Casey,8,1
226,T213,T213,Nick Cassini,1,1
227,T213,T213,Victor Ciesielski,1,1
228,T213,T213,Michael Clark II,4,1
229,T213,T213,Michael Connell,22,1
230,T213,T213,John Daly,21,1
231,T213,T213,Patrick Damron,1,1
232,T213,T213,Jason Day,7,1
233,T213,T213,Jay Delsing,14,1
234,T213,T213,Chris DiMarco,26,1
235,T213,T213,Bradley Dredge,2,1
236,T213,T213,Simon Dyson,2,1
237,T213,T213,Bobby Elliott,1,1
238,T213,T213,Ernie Els,18,1
239,T213,T213,"John Engler, Jr.",27,1
240,T213,T213,Nick Faldo,6,1
241,T213,T213,Gonzalo Fernandez-Castaño,5,1
242,T213,T213,Keith Fergus,1,1
243,T213,T213,Kenneth Ferrie,3,1
244,T213,T213,Dan Forsman,15,1
245,T213,T213,Adam Frayne,1,1
246,T213,T213,Cody Freeman,1,1
247,T213,T213,Jim Furyk,24,1
248,T213,T213,"Jim Gallagher, Jr.",4,1
249,T213,T213,Kelly Gibson,2,1
250,T213,T213,Tom Gillis,1,1
251,T213,T213,Retief Goosen,18,1
252,T213,T213,Scott Gump,10,1
253,T213,T213,Padraig Harrington,15,1
254,T213,T213,Dudley Hart,29,1
255,T213,T213,J.P. Hayes,19,1
256,T213,T213,Peter Hedblom,2,1
257,T213,T213,Nolan Henke,1,1
258,T213,T213,Brian Henninger,12,1
259,T213,T213,Mark Hensby,16,1
260,T213,T213,Ryan Hietala,23,1
261,T213,T213,Gabriel Hjertstedt,16,1
262,T213,T213,S.K. Ho,2,1
263,T213,T213,David Ishii,1,1
264,T213,T213,Freddie Jacobson,18,1
265,T213,T213,Thongchai Jaidee,2,1
266,T213,T213,Richard Johnson,29,1
267,T213,T213,Steve Jones,27,1
268,T213,T213,Robert Karlsson,5,1
269,T213,T213,Skip Kendall,22,1
270,T213,T213,Anthony Kim,2,1
271,T213,T213,Søren Kjeldsen,1,1
272,T213,T213,Greg Kraft,26,1
273,T213,T213,Neal Lancaster,19,1
274,T213,T213,Barry Lane,1,1
275,T213,T213,Thomas Levet,18,1
276,T213,T213,Spencer Levin,1,1
277,T213,T213,J.L. Lewis,17,1
278,T213,T213,Sandy Lyle,3,1
279,T213,T213,Andrew Magee,19,1
280,T213,T213,Hunter Mahan,29,1
281,T213,T213,Len Mattiace,22,1
282,T213,T213,Scott McCarron,15,1
283,T213,T213,Parker McLachlin,2,1
284,T213,T213,James McLean,4,1
285,T213,T213,Scott Miller,3,1
286,T213,T213,Edoardo Molinari,6,1
287,T213,T213,Colin Montgomerie,8,1
288,T213,T213,Nick O'Hern,15,1
289,T213,T213,Rod Pampling,24,1
290,T213,T213,Jin Park,1,1
291,T213,T213,Craig Parry,15,1
292,T213,T213,Ian Poulter,15,1
293,T213,T213,Nick Price,16,1
294,T213,T213,Larry Rinker,1,1
295,T213,T213,David Roesch,1,1
296,T213,T213,Mike San Filippo,1,1
297,T213,T213,Jason Schultz,28,1
298,T213,T213,Charl Schwartzel,8,1
299,T213,T213,John Senden,28,1
300,T213,T213,Lee Slattery,1,1
301,T213,T213,Mike Small,9,1
302,T213,T213,Chris Smith,21,1
303,T213,T213,Joey Snyder III,6,1
304,T213,T213,Mike Springer,6,1
305,T213,T213,Craig Stadler,4,1
306,T213,T213,Mike Standly,1,1
307,T213,T213,Paul Stankowski,22,1
308,T213,T213,Richard Sterne,1,1
309,T213,T213,Darron Stiles,15,1
310,T213,T213,Roger Tambellini,25,1
311,T213,T213,Hidemichi Tanaka,31,1
312,T213,T213,Hideto Tanihara,2,1
313,T213,T213,Kyle Thompson,1,1
314,T213,T213,Oliver Thomson,1,1
315,T213,T213,Duffy Waldorf,28,1
316,T213,T213,Anthony Wall,3,1
317,T213,T213,Mike Weir,24,1
318,T213,T213,Ross Wellington,1,1
319,T213,T213,Lee Westwood,14,1
320,T213,T213,Jay Williamson,18,1
321,T213,T213,Thaworn Wiratchant,3,1
322,T213,T213,Willie Wood,11,1
323,T213,T213,Azuma Yano,1,1
324,T213,T213,Don Yrene,2,1
325,T213,T213,Eli Zackheim,1,1
