,Consecutive_Par_3_Birdies_RANK THIS WEEK,Consecutive_Par_3_Birdies_RANK LAST WEEK,Consecutive_Par_3_Birdies_PLAYER NAME,Consecutive_Par_3_Birdies_EVENTS,Consecutive_Par_3_Birdies_NUMBER OF HOLES
0,1,1,David Frost,7,5
1,T2,T2,Tommy Armour III,25,4
2,T2,T2,Jim Furyk,24,4
3,T2,T2,Stephen Leaney,27,4
4,T2,T2,Shaun Micheel,29,4
5,T2,T2,Ryan Moore,22,4
6,T2,T2,Chris Riley,27,4
7,T2,T2,Mike Sposa,25,4
8,T2,T2,Vaughn Taylor,26,4
9,T2,T2,Jay Williamson,18,4
10,T11,T11,Robert Allenby,22,3
11,T11,T11,Stephen Ames,21,3
12,T11,T11,Stuart Appleby,23,3
13,T11,T11,Woody Austin,31,3
14,T11,T11,Paul Azinger,30,3
15,T11,T11,Craig Barlow,22,3
16,T11,T11,Rich Beem,27,3
17,T11,T11,Shane Bertsch,34,3
18,T11,T11,Mark Brooks,36,3
19,T11,T11,Olin Browne,30,3
20,T11,T11,Bart Bryant,26,3
21,T11,T11,Jonathan Byrd,20,3
22,T11,T11,Tom Byrum,11,3
23,T11,T11,Michael Campbell,10,3
24,T11,T11,Alex Cejka,30,3
25,T11,T11,K.J. Choi,26,3
26,T11,T11,John Cook,22,3
27,T11,T11,Kris Cox,28,3
28,T11,T11,Jeffrey Cranford,1,3
29,T11,T11,Sean Dadey,1,3
30,T11,T11,Robert Damron,31,3
31,T11,T11,Marco Dawson,27,3
32,T11,T11,Luke Donald,18,3
33,T11,T11,Danny Ellis,23,3
34,T11,T11,Brad Faxon,26,3
35,T11,T11,Steve Flesch,33,3
36,T11,T11,Carlos Franco,29,3
37,T11,T11,Sergio Garcia,17,3
38,T11,T11,Lucas Glover,31,3
39,T11,T11,Jeff Gove,29,3
40,T11,T11,Jay Haas,7,3
41,T11,T11,Padraig Harrington,15,3
42,T11,T11,Dudley Hart,29,3
43,T11,T11,Ryuji Imada,31,3
44,T11,T11,Lee Janzen,28,3
45,T11,T11,Kent Jones,32,3
46,T11,T11,Shingo Katayama,6,3
47,T11,T11,Jonathan Kaye,32,3
48,T11,T11,Jerry Kelly,31,3
49,T11,T11,Greg Kraft,26,3
50,T11,T11,Ian Leggatt,29,3
51,T11,T11,Justin Leonard,26,3
52,T11,T11,Davis Love III,23,3
53,T11,T11,Shigeki Maruyama,30,3
54,T11,T11,Daisuke Maruyama,25,3
55,T11,T11,Troy Matteson,32,3
56,T11,T11,Len Mattiace,22,3
57,T11,T11,Graeme McDowell,15,3
58,T11,T11,Phil Mickelson,19,3
59,T11,T11,Sean O'Hair,30,3
60,T11,T11,Joe Ogilvie,29,3
61,T11,T11,Jeff Overton,28,3
62,T11,T11,Greg Owen,24,3
63,T11,T11,Jesper Parnevik,24,3
64,T11,T11,Corey Pavin,23,3
65,T11,T11,Craig Perks,18,3
66,T11,T11,Tim Petrovic,30,3
67,T11,T11,D.A. Points,28,3
68,T11,T11,Ted Purdy,33,3
69,T11,T11,Brett Quigley,33,3
70,T11,T11,Tag Ridings,33,3
71,T11,T11,John Rollins,28,3
72,T11,T11,Justin Rose,28,3
73,T11,T11,Jason Schultz,28,3
74,T11,T11,Patrick Sheehan,34,3
75,T11,T11,Jeff Sluman,29,3
76,T11,T11,Craig Stadler,4,3
77,T11,T11,Toru Taniguchi,2,3
78,T11,T11,Bo Van Pelt,28,3
79,T11,T11,Scott Verplank,25,3
80,T11,T11,Duffy Waldorf,28,3
81,T11,T11,Charles Warren,27,3
82,T11,T11,Nick Watney,29,3
83,T11,T11,Bubba Watson,27,3
84,T11,T11,Mike Weir,24,3
85,T11,T11,Lee Westwood,14,3
86,T11,T11,Ron Whittaker,28,3
87,T11,T11,Garrett Willis,10,3
88,T11,T11,Casey Wittenberg,1,3
89,T11,T11,Tiger Woods,15,3
90,T91,T91,Michael Allen,25,2
