,Best_YTD_Streak_wo_a_3-Putt_RANK THIS WEEK,Best_YTD_Streak_wo_a_3-Putt_RANK LAST WEEK,Best_YTD_Streak_wo_a_3-Putt_PLAYER NAME,Best_YTD_Streak_wo_a_3-Putt_EVENTS,Best_YTD_Streak_wo_a_3-Putt_BEST STREAK,Best_YTD_Streak_wo_a_3-Putt_CURRENT STREAK
100,T101,T101,Peter Lonard,22,145,7.0
101,T101,T101,Jeff Maggert,26,145,6.0
102,T101,T101,Tag Ridings,33,145,13.0
103,T104,T104,K.J. Choi,26,144,8.0
104,T104,T104,Bob Estes,25,144,119.0
105,T104,T104,D.J. Trahan,33,144,20.0
106,T107,T107,Woody Austin,31,143,6.0
107,T107,T107,Glen Day,12,143,1.0
108,T107,T107,Scott Piercy,6,143,29.0
109,T107,T107,Dean Wilson,34,143,25.0
110,T111,T111,Daisuke Maruyama,25,141,42.0
111,T111,T111,John Senden,28,141,2.0
112,T111,T111,Mike Springer,6,141,2.0
113,T114,T114,Tim Clark,22,140,11.0
114,T114,T114,Brad Faxon,26,140,59.0
115,T114,T114,Robert Gamez,30,140,17.0
116,T114,T114,Bernhard Langer,24,140,45.0
117,T114,T114,David Toms,22,140,35.0
118,T114,T114,Vance Veazey,20,140,105.0
119,T120,T120,Harrison Frazar,29,139,4.0
120,T120,T120,John Rollins,28,139,36.0
121,122,122,Trevor Immelman,24,138,55.0
122,T123,T123,Bubba Dickerson,32,137,9.0
123,T123,T123,Bubba Watson,27,137,5.0
124,T125,T125,Todd Hamilton,27,136,28.0
125,T125,T125,Hidemichi Tanaka,31,136,39.0
126,T127,T127,David Frost,7,135,26.0
127,T127,T127,Brandt Jobe,28,135,50.0
128,T127,T127,Zach Johnson,27,135,31.0
129,T127,T127,Greg Owen,24,135,11.0
130,T127,T127,Rod Pampling,24,135,
131,T127,T127,Ted Purdy,33,135,28.0
132,133,133,J.J. Henry,28,133,26.0
133,T134,T134,Justin Leonard,26,132,132.0
134,T134,T134,Bob Tway,25,132,2.0
135,T136,T136,Ryan Hietala,23,131,10.0
136,T136,T136,Freddie Jacobson,18,131,47.0
137,T136,T136,Camilo Villegas,29,131,83.0
138,139,139,Nick O'Hern,15,130,7.0
139,T140,T140,David Duval,24,129,3.0
140,T140,T140,Joe Ogilvie,29,129,4.0
141,T142,T142,Retief Goosen,18,128,39.0
142,T142,T142,Ian Leggatt,29,128,39.0
143,T144,T144,David Edwards,3,127,127.0
144,T144,T144,Steve Elkington,17,127,1.0
145,T144,T144,Davis Love III,23,127,1.0
146,T144,T144,Phil Mickelson,19,127,56.0
147,148,148,David McKenzie,28,126,62.0
148,T149,T149,Kris Cox,28,124,7.0
149,T149,T149,Mark Hensby,16,124,124.0
150,T149,T149,Charl Schwartzel,8,124,51.0
151,T149,T149,Mike Weir,24,124,3.0
152,T153,T153,Brian Bateman,26,121,14.0
153,T153,T153,Fred Couples,17,121,2.0
154,T153,T153,Hunter Mahan,29,121,6.0
155,T153,T153,Tim Petrovic,30,121,27.0
156,T157,T157,Paul Azinger,30,120,105.0
157,T157,T157,Danny Ellis,23,120,2.0
158,T159,T159,Charles Howell III,30,119,17.0
159,T159,T159,Brett Wetterich,25,119,3.0
160,T161,T161,Craig Barlow,22,117,13.0
161,T161,T161,Chris DiMarco,26,117,13.0
162,T161,T161,Paul Goydos,24,117,84.0
163,T161,T161,Miguel Angel Jiménez,8,117,18.0
164,T161,T161,Hank Kuehne,9,117,17.0
165,T161,T161,Len Mattiace,22,117,6.0
166,T161,T161,Blaine McCallister,10,117,66.0
167,T161,T161,Jeff Sluman,29,117,5.0
168,T169,T169,Jonathan Byrd,20,116,1.0
169,T169,T169,Kenny Perry,22,116,10.0
170,T171,T171,Bob Burns,9,115,25.0
171,T171,T171,José Coceres,13,115,4.0
172,T171,T171,Brian Davis,28,115,10.0
173,T171,T171,Sergio Garcia,17,115,18.0
174,T171,T171,Graeme McDowell,15,115,26.0
175,T171,T171,Willie Wood,11,115,45.0
176,T177,T177,Rich Beem,27,114,27.0
177,T177,T177,B.J. Staten,18,114,13.0
178,179,179,Brendan Jones,9,113,39.0
179,T180,T180,James Driscoll,29,112,11.0
180,T180,T180,Robert Garrigus,28,112,9.0
181,T180,T180,Scott McCarron,15,112,59.0
182,T180,T180,Jim McGovern,8,112,
183,T180,T180,Phil Tataurangi,19,112,64.0
184,T185,T185,Gavin Coles,5,111,103.0
185,T185,T185,Sean O'Hair,30,111,
186,T187,T187,Jonathan Kaye,32,110,26.0
187,T187,T187,Nick Watney,29,110,66.0
188,T189,T189,J.B. Holmes,26,109,15.0
189,T189,T189,Craig Parry,15,109,14.0
190,191,191,John Riegger,20,108,8.0
191,T192,T192,Bill Glasson,17,107,14.0
192,T192,T192,David Howell,14,107,55.0
193,T192,T192,Tom Lehman,20,107,16.0
194,T192,T192,Mark Wilson,24,107,34.0
195,196,196,John Cook,22,106,92.0
196,197,197,Ryan Palmer,30,105,42.0
197,T198,T198,Stephen Ames,21,104,8.0
198,T198,T198,Skip Kendall,22,104,49.0
199,T200,T200,Bart Bryant,26,103,10.0
200,T200,T200,"John Engler, Jr.",27,103,1.0
201,T200,T200,Jason Gore,29,103,44.0
202,T203,T203,Matt Every,3,102,6.0
203,T203,T203,Yasuharu Imano,2,102,5.0
204,T205,T205,Jeff Gove,29,100,4.0
205,T205,T205,Donnie Hammond,11,100,12.0
206,T205,T205,Will MacKenzie,29,100,11.0
207,208,208,Kevin Stadler,6,99,99.0
208,T209,T209,Cameron Beckman,16,98,14.0
209,T209,T209,Carlos Franco,29,98,64.0
210,T209,T209,Matt Gogel,14,98,18.0
211,T209,T209,Brian Henninger,12,98,16.0
212,T209,T209,Steve Jones,27,98,17.0
213,T209,T209,Andrew Magee,19,98,98.0
214,T209,T209,Paul Stankowski,22,98,13.0
215,T216,T216,Steven Bowditch,22,97,97.0
216,T216,T216,David Branshaw,29,97,2.0
217,T216,T216,J.L. Lewis,17,97,1.0
218,219,219,Spike McRoy,9,96,19.0
219,T220,T220,Chris Couch,27,94,3.0
220,T220,T220,Jason Day,7,94,7.0
221,T220,T220,Padraig Harrington,15,94,31.0
222,T220,T220,Tom Watson,2,94,94.0
223,T224,T224,Lee Janzen,28,93,7.0
224,T224,T224,Bob May,21,93,80.0
225,T226,T226,Doug Barron,28,92,7.0
226,T226,T226,Mathew Goggin,26,92,10.0
227,T228,T228,Paul McGinley,9,91,40.0
228,T228,T228,Nick Price,16,91,
229,T228,T228,Henrik Stenson,10,91,6.0
230,T231,T231,Jeff Brehaut,33,90,24.0
231,T231,T231,Billy Hurley III,6,90,8.0
232,T233,T233,Matt Hansen,25,89,21.0
233,T233,T233,Kirk Triplett,18,89,12.0
234,T235,T235,Jay Haas,7,88,5.0
235,T235,T235,Dicky Pride,9,88,55.0
236,T235,T235,"Wes Short, Jr.",33,88,10.0
237,T235,T235,Jeev Milkha Singh,3,88,19.0
238,T235,T235,Chris Smith,21,88,7.0
239,T240,T240,Tom Byrum,11,87,31.0
240,T240,T240,Shingo Katayama,6,87,30.0
241,T240,T240,Jay Williamson,18,87,2.0
242,T243,T243,J.P. Hayes,19,86,67.0
243,T243,T243,Neal Lancaster,19,86,3.0
244,T243,T243,Adam Scott,19,86,76.0
245,T246,T246,Colin Montgomerie,8,82,10.0
246,T246,T246,Tjaart van der Walt,21,82,47.0
247,T248,T248,"Jim Gallagher, Jr.",4,81,38.0
248,T248,T248,Edoardo Molinari,6,81,51.0
249,250,250,Notah Begay III,12,80,8.0
250,T251,T251,Michael Connell,22,79,24.0
251,T251,T251,Mike Hulbert,6,79,4.0
252,T251,T251,Jerry Smith,29,79,7.0
253,T254,T254,Michael Campbell,10,78,16.0
254,T254,T254,Scott Gump,10,78,34.0
255,T256,T256,Darren Clarke,11,77,34.0
256,T256,T256,Nick Faldo,6,77,12.0
257,T256,T256,Mike Small,9,77,3.0
258,T256,T256,Joey Snyder III,6,77,77.0
259,T256,T256,Roger Tambellini,25,77,12.0
260,T256,T256,Anthony Wall,3,77,4.0
261,T262,T262,Rocco Mediate,18,76,45.0
262,T262,T262,Nicholas Thompson,32,76,23.0
263,T264,T264,Ken Duke,2,75,55.0
264,T264,T264,Parker McLachlin,2,75,75.0
265,T264,T264,Pat Perez,19,75,5.0
266,T267,T267,John Daly,21,74,6.0
267,T267,T267,Esteban Toledo,2,74,74.0
268,269,269,John Mallinger,3,73,9.0
269,T270,T270,Stuart Deane,1,72,72.0
270,T270,T270,Anders Hansen,1,72,72.0
271,T270,T270,Franklin Langham,1,72,72.0
272,T270,T270,Robert Rock,1,72,72.0
273,T270,T270,Lee Slattery,1,72,72.0
274,T270,T270,Chris Starkjohann,1,72,72.0
275,T270,T270,Casey Wittenberg,1,72,72.0
276,T277,T277,Jim Kane,1,71,
277,T277,T277,Chris Parra,1,71,71.0
278,T279,T279,Phil Schmitt,2,69,15.0
279,T279,T279,Simon Wakefield,2,69,69.0
280,281,281,Thomas Levet,18,68,17.0
281,T282,T282,Ricky Barnes,2,67,47.0
282,T282,T282,Gonzalo Fernandez-Castaño,5,67,23.0
283,T282,T282,Mike Heinen,5,67,16.0
284,T282,T282,Mike Sposa,25,67,25.0
285,T282,T282,Scott Sterling,1,67,4.0
286,T282,T282,Garrett Willis,10,67,9.0
287,T288,T288,Niclas Fasth,4,66,
288,T288,T288,Jyoti Randhawa,2,66,16.0
289,T290,T290,John Bickerton,4,65,19.0
290,T290,T290,Simon Dyson,2,65,33.0
291,T290,T290,Shiv Kapur,3,65,18.0
292,T290,T290,Anthony Kim,2,65,
293,T294,T294,Stephen Gangluff,2,64,6.0
294,T294,T294,Joel Kribel,2,64,64.0
295,T294,T294,Brett Rumford,1,64,7.0
296,T297,T297,Guy Boros,5,63,2.0
297,T297,T297,Boyd Summerhays,13,63,1.0
298,299,299,Tetsuji Hiratsuka,1,62,5.0
299,300,300,Robert Karlsson,5,61,29.0
300,301,301,Hideto Tanihara,2,60,12.0
301,T302,T302,Michael Bradley,6,59,
302,T302,T302,Kelly Mitchum,2,59,59.0
303,T304,T304,Chip Beck,1,58,13.0
304,T304,T304,Chad Collins,1,58,1.0
305,T304,T304,David Gossett,7,58,16.0
306,T307,T307,Stephen Dodd,3,57,40.0
307,T307,T307,Yusaku Miyazato,2,57,57.0
308,T307,T307,"Ron Philo, Jr.",2,57,57.0
309,T310,T310,S.K. Ho,2,56,6.0
310,T310,T310,Peter Jacobsen,4,56,8.0
311,T310,T310,Madalitso Muthiya,3,56,4.0
312,T313,T313,Gary Hallberg,4,55,8.0
313,T313,T313,Paul Lawrie,2,55,13.0
314,T313,T313,Rod Perry,2,55,55.0
315,T316,T316,John Ellis,1,54,54.0
316,T316,T316,Louis Oosthuizen,2,54,54.0
317,T316,T316,Kyle Thompson,1,54,54.0
318,T319,T319,Jason Dufner,2,53,53.0
319,T319,T319,Scott Hend,6,53,7.0
320,T319,T319,Jamie Lovemark,1,53,6.0
321,T319,T319,Craig Stadler,4,53,2.0
322,T319,T319,Grant Waite,8,53,9.0
323,324,324,Joel Edwards,3,52,9.0
324,T325,T325,Paul Broadhurst,4,51,2.0
325,T325,T325,Paul Casey,8,51,51.0
326,T325,T325,Andres Gonzales,1,51,20.0
327,T325,T325,James Lepp,3,51,2.0
328,T325,T325,Tom Scherrer,4,51,11.0
329,T330,T330,Ben Crenshaw,2,50,20.0
330,T330,T330,Mikko Ilonen,1,50,21.0
331,T330,T330,Tadahiro Takayama,2,50,50.0
332,T333,T333,Søren Kjeldsen,1,49,22.0
333,T333,T333,Sonny Skinner,1,49,20.0
334,T335,T335,Spencer Levin,1,48,23.0
335,T335,T335,Chris Perry,3,48,16.0
336,T335,T335,Thaworn Wiratchant,3,48,46.0
337,T335,T335,Don Yrene,2,48,48.0
338,T339,T339,Bradley Dredge,2,47,47.0
339,T339,T339,Matt Kuchar,8,47,4.0
340,T341,T341,Jason Caron,1,46,46.0
341,T341,T341,David Peoples,4,46,30.0
342,T341,T341,Tatsuhiko Takahashi,1,46,4.0
343,T341,T341,Eli Zackheim,1,46,16.0
344,T345,T345,Michael Clark II,4,45,21.0
345,T345,T345,Brent Delahoussaye,1,45,8.0
346,T345,T345,Robin Freeman,2,45,4.0
347,T345,T345,Thongchai Jaidee,2,45,7.0
348,T345,T345,Sandy Lyle,3,45,1.0
349,350,350,Scott Simpson,1,43,43.0
350,T351,T351,Richard Green,4,42,33.0
351,T351,T351,Scott Harrington,1,42,9.0
352,T351,T351,David Lundstrom,2,42,
353,T351,T351,Marius Thorp,1,42,22.0
354,T355,T355,Rob Oppenheim,2,41,37.0
355,T355,T355,Jin Park,1,41,22.0
356,T357,T357,Andrew Buckle,2,40,8.0
357,T357,T357,Jim Carter,3,40,16.0
358,T357,T357,Andrew Marshall,1,40,3.0
359,T357,T357,Tim Weinhart,2,40,31.0
360,T357,T357,Kaname Yokoo,2,40,16.0
361,T362,T362,Keiichiro Fukabori,4,39,5.0
362,T362,T362,Scott Miller,3,39,3.0
363,T364,T364,Brett Bingham,1,38,38.0
364,T364,T364,Patrick Damron,1,38,33.0
365,T364,T364,Kelly Gibson,2,38,18.0
366,T364,T364,Andres Romero,2,38,9.0
367,T368,T368,Trevor Dodds,2,37,37.0
368,T368,T368,Kevin Hall,3,37,14.0
369,T368,T368,Simon Khan,2,37,11.0
370,T368,T368,Roger Maltbie,1,37,7.0
371,T368,T368,Steve Pate,2,37,16.0
372,T368,T368,Justin Peters,2,37,25.0
373,T374,T374,Adam Adams,1,36,36.0
374,T374,T374,Thomas Aiken,1,36,36.0
375,T374,T374,Jason Allred,2,36,5.0
376,T374,T374,Roy Biancalana,1,36,36.0
377,T374,T374,Gregory Bisconti,1,36,36.0
378,T374,T374,Robert Boisvert,1,36,36.0
379,T374,T374,Keith Burt,1,36,36.0
380,T374,T374,Danny Denison,1,36,36.0
381,T374,T374,Jamie Donaldson,1,36,36.0
382,T374,T374,Scott Drummond,1,36,36.0
383,T374,T374,Frank Dully,1,36,36.0
384,T374,T374,Barry Evans,1,36,36.0
385,T374,T374,Cody Freeman,1,36,36.0
386,T374,T374,Nick Gilliam,2,36,19.0
387,T374,T374,Tom Gillis,1,36,36.0
388,T374,T374,Brian Guetz,1,36,36.0
389,T374,T374,Jerry Haas,1,36,36.0
390,T374,T374,Kevin Hayashi,1,36,36.0
391,T374,T374,Joey Hickman,1,36,36.0
392,T374,T374,P.H. Horgan III,1,36,36.0
393,T374,T374,Brandon Knaub,1,36,36.0
394,T374,T374,Barry Lane,1,36,36.0
395,T374,T374,Mike Laudien,1,36,36.0
396,T374,T374,Korey Mahoney,2,36,7.0
397,T374,T374,Gary March,1,36,36.0
398,T374,T374,Fran Marrello,1,36,36.0
399,T374,T374,Mike Martin,1,36,36.0
400,T374,T374,Bruce McDonald,1,36,36.0
401,T374,T374,James McLean,4,36,1.0
402,T374,T374,Kiyoshi Miyazato,1,36,36.0
403,T374,T374,Will Moore,2,36,9.0
404,T374,T374,Sean Murphy,1,36,36.0
405,T374,T374,Timothy O'Neal,1,36,36.0
406,T374,T374,Scott Parel,1,36,36.0
407,T374,T374,Darren Parris,1,36,36.0
408,T374,T374,Mark Pilkington,1,36,36.0
409,T374,T374,Phillip Price,1,36,36.0
410,T374,T374,Lee Rinker,2,36,35.0
411,T374,T374,Carlos Rodiles,1,36,36.0
412,T374,T374,Tony Rohlik,2,36,35.0
413,T374,T374,Brian Rowell,1,36,36.0
414,T374,T374,Steve Schneiter,2,36,36.0
415,T374,T374,Jim Schuman,1,36,36.0
416,T374,T374,Paul Sheehan,1,36,36.0
417,T374,T374,Mike Standly,1,36,36.0
418,T374,T374,Oliver Thomson,1,36,36.0
419,T374,T374,Mario Tiziani,1,36,36.0
420,T374,T374,Rich Weston,1,36,36.0
421,T374,T374,Chris Wiemers,1,36,36.0
422,T374,T374,Lee Williamson,1,36,36.0
423,T424,T424,Victor Ciesielski,1,35,3.0
424,T424,T424,Tadd Fujikawa,1,35,35.0
425,T424,T424,Peter Hedblom,2,35,24.0
426,T424,T424,Nate Lashley,1,35,
427,T424,T424,John Morgan,1,35,35.0
428,T424,T424,Larry Nelson,1,35,35.0
429,T424,T424,Lee Williams,1,35,12.0
430,T431,T431,Lonny Alexander,1,34,34.0
431,T431,T431,Mark Brown,2,34,13.0
432,T431,T431,Nick Dougherty,3,34,34.0
433,T431,T431,Dillon Dougherty,2,34,34.0
434,T431,T431,Gavin Flint,1,34,1.0
435,T431,T431,David Hearn,1,34,34.0
436,T431,T431,Nick Ludwell,1,34,1.0
437,T431,T431,John Panek,1,34,1.0
438,T431,T431,Andrew Ruthkoski,1,34,34.0
439,T431,T431,Michael Sim,1,34,34.0
440,T431,T431,Azuma Yano,1,34,22.0
441,T442,T442,Allen Doyle,1,33,2.0
442,T442,T442,Tom Kite,1,33,33.0
443,T442,T442,Jarrod Lyle,1,33,2.0
444,T442,T442,David Morland IV,1,33,2.0
445,T442,T442,Richard Scott,1,33,15.0
446,T442,T442,Mick Soli,1,33,5.0
447,T442,T442,Tim Stieren,1,33,2.0
448,T442,T442,Craig Thomas,1,33,33.0
449,T450,T450,Cliff Bailey,1,32,32.0
450,T450,T450,J.B. Bump,1,32,32.0
451,T450,T450,Kenneth Ferrie,3,32,6.0
452,T450,T450,Shaun Goodwin,1,32,3.0
453,T450,T450,John Mazza,1,32,3.0
454,T450,T450,Dave Rummells,1,32,3.0
455,T450,T450,Brett Stegmaier,1,32,32.0
456,T450,T450,Chip Sullivan,1,32,32.0
457,T458,T458,Jeff Amershadian,1,31,31.0
458,T458,T458,Nick Cassini,1,31,31.0
459,T458,T458,Marcus Fraser,1,31,19.0
460,T458,T458,Adam Frayne,1,31,4.0
461,T458,T458,Brian Harman,1,31,4.0
462,T458,T458,Mitch Lowe,1,31,20.0
463,T458,T458,George McNeill,1,31,3.0
464,T465,T465,"David Berganio, Jr.",2,30,30.0
465,T465,T465,Will Dottley,1,30,5.0
466,T465,T465,George Goich,1,30,5.0
467,T465,T465,Darren Griff,1,30,5.0
468,T465,T465,Bradley Hughes,1,30,5.0
469,T465,T465,Alan Schulte,1,30,5.0
470,T471,T471,Jon Bevan,1,29,29.0
471,T471,T471,Keith Fergus,1,29,29.0
472,T471,T471,Michael Henderson,1,29,6.0
473,T471,T471,Sam Randolph,1,29,3.0
474,T471,T471,Sam Saunders,1,29,29.0
475,T471,T471,Richard Sterne,1,29,6.0
476,T471,T471,Toru Taniguchi,2,29,29.0
477,T478,T478,Benoit Beisser,1,28,28.0
478,T478,T478,Andrew Pratt,1,28,7.0
479,T478,T478,Larry Rinker,1,28,
480,T478,T478,Brady Stockton,1,28,7.0
481,T482,T482,Philip Archer,1,27,15.0
482,T482,T482,Scott Dunlap,1,27,
483,T482,T482,Brad Fritsch,2,27,27.0
484,T482,T482,Larry George,3,27,15.0
485,T482,T482,Doyle Ledbetter,1,27,1.0
486,T482,T482,Wayne Levi,1,27,12.0
487,T482,T482,Brian McElhinney,1,27,27.0
488,T489,T489,Bronson Burgoon,1,26,4.0
489,T489,T489,Russ Cochran,1,26,9.0
490,T489,T489,Alex Coe,1,26,26.0
491,T489,T489,Jeffrey Cranford,1,26,26.0
492,T489,T489,Maarten Lafeber,1,26,8.0
493,T489,T489,Stiles Mitchell,2,26,18.0
494,T495,T495,Rob Hessing,1,25,10.0
495,T495,T495,Vinnie Poncino,1,25,5.0
496,T495,T495,Ryan Posey,1,25,5.0
497,T495,T495,Marco Ruiz,1,25,15.0
498,T495,T495,David Smail,1,25,25.0
499,T495,T495,Michelle Wie,3,25,8.0
500,T501,T501,Charlie Brown,1,24,24.0
501,T501,T501,Wil Collins,1,24,4.0
502,T501,T501,Paul Dietsche,1,24,4.0
503,T501,T501,Lon Hinkle,1,24,16.0
504,T501,T501,Brandan Kop,1,24,8.0
505,T501,T501,Deane Pappas,1,24,24.0
506,T501,T501,Chez Reavie,1,24,24.0
507,T501,T501,Tim Ruddo,1,24,24.0
508,T501,T501,Jim Rutledge,1,24,24.0
509,T501,T501,Troy Schleicher,1,24,10.0
510,T501,T501,Webb Simpson,1,24,11.0
511,T501,T501,Hal Sutton,1,24,9.0
512,T501,T501,Chris Toulson,1,24,24.0
513,T501,T501,Michael Wright,1,24,11.0
514,T515,T515,Bobby Elliott,1,23,23.0
515,T515,T515,Ben Hayes,1,23,
516,T515,T515,Travis Hurst,1,23,12.0
517,T515,T515,Vince Jewell,1,23,
518,T515,T515,David Oh,2,23,14.0
519,T515,T515,Don Pooley,1,23,12.0
520,T515,T515,David Roesch,1,23,11.0
521,T515,T515,Mike San Filippo,1,23,23.0
522,T515,T515,Fred Sutton,1,23,23.0
523,T515,T515,Roland Thatcher,1,23,8.0
524,T515,T515,Ben Walter,1,23,10.0
525,T515,T515,Brett Wayment,1,23,23.0
526,T527,T527,Fulton Allem,2,22,6.0
527,T527,T527,Clint Avret,1,22,13.0
528,T527,T527,"Tim Cantwell, Jr.",1,22,22.0
529,T527,T527,Andy Morse,1,22,22.0
530,T527,T527,Jim St. Pierre,1,22,4.0
531,T527,T527,Andrew Svoboda,1,22,5.0
532,T527,T527,Mike Welch,1,22,6.0
533,T527,T527,Paul Wightman,1,22,22.0
534,T527,T527,Ian Woosnam,1,22,22.0
535,T527,T527,Ian Ziska,1,22,22.0
536,T537,T537,Warren Bladon,1,21,6.0
537,T537,T537,Clark Dennis,1,21,21.0
538,T537,T537,Michael Derminio,1,21,21.0
539,T537,T537,"Jay Haas, Jr.",1,21,2.0
540,T537,T537,Pete Jordan,1,21,1.0
541,T537,T537,Martin Rominger,1,21,21.0
542,T537,T537,Billy Rosinia,1,21,7.0
543,T537,T537,Graeme Storm,1,21,3.0
544,T537,T537,Charlie Wi,1,21,21.0
545,T537,T537,Lian-Wei Zhang,2,21,
546,T547,T547,Charles Coody,1,20,20.0
547,T547,T547,Sean Dadey,1,20,20.0
548,T547,T547,Nate Gilchrist,1,20,4.0
549,T547,T547,Billy Horschel,1,20,8.0
550,T547,T547,David Ishii,1,20,20.0
551,T547,T547,James Love,1,20,20.0
552,T547,T547,John Morse,1,20,15.0
553,T547,T547,Chris Nallen,1,20,8.0
554,T547,T547,Tim Parun,1,20,15.0
555,T547,T547,Wayne Perske,1,20,15.0
556,T547,T547,Taylor Wood,1,20,15.0
557,T558,T558,Rich Barcelo,1,19,9.0
558,T558,T558,Stephen Behr,1,19,6.0
559,T558,T558,Mike Bennett,1,19,2.0
560,T558,T558,Adam Bland,1,19,16.0
561,T558,T558,Grégory Bourdy,1,19,11.0
562,T558,T558,Keith Clearwater,2,19,19.0
563,T558,T558,Julien Guerrier,1,19,16.0
564,T558,T558,Nolan Henke,1,19,19.0
565,T558,T558,Steve Hummel,1,19,4.0
