,Best_Sub-Par_Rounds_Streak_RANK THIS WEEK,Best_Sub-Par_Rounds_Streak_RANK LAST WEEK,Best_Sub-Par_Rounds_Streak_PLAYER NAME,Best_Sub-Par_Rounds_Streak_CAREER BEST STREAK,Best_Sub-Par_Rounds_Streak_BEST YTD STREAK,Best_Sub-Par_Rounds_Streak_CURRENT STREAK
70,T64,T64,Rex Caldwell,13,,
71,T64,T64,John Cook,13,5.0,
72,T64,T64,Jay Delsing,13,4.0,
73,T64,T64,David Duval,13,3.0,
74,T64,T64,Steve Elkington,13,6.0,
75,T64,T64,Rick Fehr,13,,
76,T64,T64,Dan Forsman,13,11.0,
77,T64,T64,Harrison Frazar,13,9.0,
78,T64,T64,David Frost,13,2.0,
79,T64,T64,Fred Funk,13,10.0,
80,T64,T64,Jim Furyk,13,13.0,
81,T64,T64,Buddy Gardner,13,,
82,T64,T64,Brian Gay,13,6.0,
83,T64,T64,Paul Gow,13,,
84,T64,T64,Tim Herron,13,6.0,
85,T64,T64,Peter Jacobsen,13,2.0,
86,T64,T64,Neal Lancaster,13,4.0,
87,T64,T64,Bernhard Langer,13,7.0,
88,T64,T64,Tom Lehman,13,6.0,
89,T64,T64,Mark McCumber,13,,
90,T64,T64,Calvin Peete,13,,
91,T64,T64,David Peoples,13,1.0,
92,T64,T64,Ted Purdy,13,8.0,
93,T64,T64,Mike Reid,13,,
94,T64,T64,Dave Rummells,13,1.0,
95,T64,T64,Tom Sieckmann,13,,
96,T64,T64,Tony Sills,13,,
97,T64,T64,Curtis Strange,13,,
98,T64,T64,Mike Sullivan,13,,
99,T64,T64,David Toms,13,7.0,
100,T64,T64,Duffy Waldorf,13,8.0,
101,T64,T64,Mike Weir,13,5.0,
102,T103,T103,Dave Barr,12,,
103,T103,T103,Cameron Beckman,12,4.0,
104,T103,T103,Jeff Brehaut,12,8.0,
105,T103,T103,Mark Brooks,12,3.0,
106,T103,T103,Mark Calcavecchia,12,5.0,
107,T103,T103,Chad Campbell,12,6.0,
108,T103,T103,Greg Chalmers,12,3.0,
109,T103,T103,Stewart Cink,12,10.0,
110,T103,T103,Ben Crane,12,9.0,
111,T103,T103,Danny Edwards,12,,
112,T103,T103,David Edwards,12,4.0,
113,T103,T103,Joel Edwards,12,2.0,
114,T103,T103,Brad Faxon,12,4.0,
115,T103,T103,Todd Fischer,12,7.0,
116,T103,T103,Robert Gamez,12,5.0,
117,T103,T103,Paul Goydos,12,5.0,
118,T103,T103,Nathan Green,12,12.0,
119,T103,T103,Jay Haas,12,2.0,
120,T103,T103,Mike Heinen,12,1.0,
121,T103,T103,Jonathan Kaye,12,6.0,
122,T103,T103,Skip Kendall,12,8.0,
123,T103,T103,Gary Koch,12,,
124,T103,T103,Greg Kraft,12,4.0,
125,T103,T103,Jim McGovern,12,3.0,
126,T103,T103,Phil Mickelson,12,8.0,
127,T103,T103,Larry Mize,12,5.0,
128,T103,T103,Gil Morgan,12,,
129,T103,T103,Frank Nobilo,12,,
130,T103,T103,José María Olazábal,12,5.0,
131,T103,T103,Don Pooley,12,1.0,
132,T103,T103,Gene Sauers,12,,
133,T103,T103,Paul Stankowski,12,3.0,
134,T103,T103,Kevin Sutherland,12,12.0,
135,T103,T103,Hal Sutton,12,,
136,T103,T103,Willie Wood,12,2.0,
137,T103,T103,Fuzzy Zoeller,12,,
138,T139,T139,Craig Barlow,11,7.0,
139,T139,T139,Chip Beck,11,1.0,
140,T139,T139,Olin Browne,11,10.0,
141,T139,T139,George Burns,11,,
142,T139,T139,Bob Burns,11,3.0,
143,T139,T139,Tom Byrum,11,3.0,
144,T139,T139,Jim Carter,11,1.0,
145,T139,T139,Brandel Chamblee,11,,
146,T139,T139,K.J. Choi,11,8.0,
147,T139,T139,Michael Clark II,11,1.0,
148,T139,T139,John Daly,11,3.0,
149,T139,T139,Bubba Dickerson,11,11.0,
150,T139,T139,Brad Fabel,11,,
151,T139,T139,Keith Fergus,11,1.0,
152,T139,T139,Bruce Fleisher,11,,
153,T139,T139,Raymond Floyd,11,,
154,T139,T139,Sergio Garcia,11,5.0,
155,T139,T139,Mathew Goggin,11,4.0,
156,T139,T139,Jason Gore,11,11.0,
157,T139,T139,Todd Hamilton,11,4.0,
158,T139,T139,J.P. Hayes,11,4.0,
159,T139,T139,J.J. Henry,11,5.0,
160,T139,T139,Bradley Hughes,11,,
161,T139,T139,Freddie Jacobson,11,4.0,
162,T139,T139,Ian Leggatt,11,7.0,
163,T139,T139,Bruce Lietzke,11,,
164,T139,T139,John Mahaffey,11,,
165,T139,T139,Billy Mayfair,11,7.0,
166,T139,T139,Shaun Micheel,11,6.0,
167,T139,T139,Geoff Ogilvy,11,9.0,
168,T139,T139,David Ogrin,11,1.0,
169,T139,T139,Rod Pampling,11,5.0,
170,T139,T139,Carl Pettersson,11,8.0,
171,T139,T139,Nick Price,11,2.0,
172,T139,T139,Dicky Pride,11,11.0,
173,T139,T139,Tom Purtzer,11,,
174,T139,T139,Lee Rinker,11,,
175,T139,T139,Clarence Rose,11,,
176,T139,T139,Rory Sabbatini,11,7.0,
177,T139,T139,"Wes Short, Jr.",11,2.0,
178,T139,T139,Jim Simons,11,,
179,T139,T139,Tim Simpson,11,,
180,T139,T139,Jim Thorpe,11,,
181,T139,T139,Jay Williamson,11,4.0,
182,T139,T139,Richard Zokol,11,,
183,T184,T184,Michael Allen,10,6.0,
184,T184,T184,Arjun Atwal,10,10.0,
185,T184,T184,Phil Blackmar,10,,
186,T184,T184,Mark Carnevale,10,,
187,T184,T184,Lennie Clements,10,,
188,T184,T184,Jess Daley,10,,
189,T184,T184,Trevor Dodds,10,,
190,T184,T184,Bob Gilder,10,,
191,T184,T184,Bill Glasson,10,7.0,
192,T184,T184,David Gossett,10,1.0,
193,T184,T184,Jeff Gove,10,9.0,
194,T184,T184,Hubert Green,10,,
195,T184,T184,Scott Gump,10,3.0,
196,T184,T184,Dudley Hart,10,6.0,
197,T184,T184,Nolan Henke,10,,
198,T184,T184,Mike Hulbert,10,1.0,
199,T184,T184,Zach Johnson,10,5.0,
200,T184,T184,Steve Jones,10,5.0,
201,T184,T184,Pete Jordan,10,,
202,T184,T184,Kenny Knox,10,,
203,T184,T184,Steve Lowery,10,5.0,
204,T184,T184,Mark Lye,10,,
205,T184,T184,Len Mattiace,10,2.0,
206,T184,T184,Kevin Na,10,4.0,
207,T184,T184,Larry Nelson,10,,
208,T184,T184,Greg Norman,10,,
209,T184,T184,Pat Perez,10,6.0,
210,T184,T184,Craig Perks,10,1.0,
211,T184,T184,Tom Pernice Jr.,10,7.0,
212,T184,T184,Chris Perry,10,,
213,T184,T184,Kenny Perry,10,7.0,
214,T184,T184,Brett Quigley,10,10.0,
215,T184,T184,Justin Rose,10,5.0,
216,T184,T184,Heath Slocum,10,10.0,
217,T184,T184,Mike Smith,10,,
218,T184,T184,J.C. Snead,10,,
219,T184,T184,Steve Stricker,10,9.0,
220,T184,T184,Hidemichi Tanaka,10,3.0,
221,T184,T184,Phil Tataurangi,10,2.0,
222,T184,T184,Doug Tewell,10,,
223,T184,T184,Roland Thatcher,10,4.0,
224,T184,T184,Howard Twitty,10,,
225,T184,T184,Bo Van Pelt,10,10.0,
226,T184,T184,Bobby Wadkins,10,,
227,T184,T184,Lanny Wadkins,10,,
228,T184,T184,Mark Wiebe,10,,
229,T230,T230,John Adams,9,,
230,T230,T230,Steve Allan,9,,
231,T230,T230,Tommy Armour III,9,4.0,
232,T230,T230,Doug Barron,9,6.0,
233,T230,T230,Andy Bean,9,,
234,T230,T230,Notah Begay III,9,4.0,
235,T230,T230,Guy Boros,9,1.0,
236,T230,T230,Bill Britton,9,,
237,T230,T230,Ángel Cabrera,9,3.0,
238,T230,T230,Alex Cejka,9,6.0,
239,T230,T230,Brian Claar,9,,
240,T230,T230,Robert Damron,9,8.0,
241,T230,T230,Luke Donald,9,5.0,
242,T230,T230,Brad Elder,9,,
243,T230,T230,Ernie Els,9,7.0,
244,T230,T230,Robin Freeman,9,,
245,T230,T230,"Jim Gallagher, Jr.",9,3.0,
246,T230,T230,Kelly Gibson,9,1.0,
247,T230,T230,Lucas Glover,9,8.0,
248,T230,T230,Matt Gogel,9,5.0,
249,T230,T230,Mathias Grönberg,9,5.0,
250,T230,T230,Bill Haas,9,9.0,
251,T230,T230,Gary Hallberg,9,5.0,
252,T230,T230,Morris Hatalsky,9,,
253,T230,T230,Mark Hayes,9,,
254,T230,T230,Bob Heintz,9,,
255,T230,T230,Brian Henninger,9,4.0,
256,T230,T230,Trevor Immelman,9,9.0,
257,T230,T230,Hale Irwin,9,,
258,T230,T230,Brandt Jobe,9,4.0,
259,T230,T230,Per-Ulrik Johansson,9,,
260,T230,T230,Richard Johnson,9,5.0,
261,T230,T230,Brendan Jones,9,5.0,
262,T230,T230,Craig Kanada,9,,
263,T230,T230,Matt Kuchar,9,1.0,
264,T230,T230,Hank Kuehne,9,3.0,
265,T230,T230,J.L. Lewis,9,8.0,
266,T230,T230,Bob Lohr,9,,
267,T230,T230,Sandy Lyle,9,,
268,T230,T230,Daisuke Maruyama,9,9.0,
269,T230,T230,Spike McRoy,9,3.0,
270,T230,T230,Colin Montgomerie,9,2.0,
271,T230,T230,Arron Oberholser,9,8.0,
272,T230,T230,Greg Owen,9,9.0,
273,T230,T230,Ryan Palmer,9,5.0,
274,T230,T230,Dennis Paulson,9,,
275,T230,T230,John Riegger,9,6.0,
276,T230,T230,John Rollins,9,8.0,
277,T230,T230,Ted Schulz,9,,
278,T230,T230,John Senden,9,7.0,
279,T230,T230,Patrick Sheehan,9,7.0,
280,T230,T230,Mike Sposa,9,4.0,
281,T230,T230,Mike Springer,9,2.0,
282,T230,T230,Ron Streck,9,,
283,T230,T230,Tommy Tolles,9,,
284,T230,T230,D.J. Trahan,9,9.0,
285,T230,T230,Omar Uresti,9,5.0,
286,T230,T230,Stan Utley,9,,
287,T230,T230,Charles Warren,9,6.0,
288,T230,T230,Tom Watson,9,1.0,
289,T230,T230,Brett Wetterich,9,7.0,
290,T230,T230,Dean Wilson,9,9.0,
291,T230,T230,Robert Wrenn,9,,
292,T230,T230,Kaname Yokoo,9,1.0,
293,T294,T294,Fulton Allem,8,,
294,T294,T294,Stephen Ames,8,5.0,
295,T294,T294,Emlyn Aubrey,8,,
296,T294,T294,Aaron Baddeley,8,8.0,
297,T294,T294,Ian Baker-Finch,8,,
298,T294,T294,Pat Bates,8,,
299,T294,T294,Rich Beem,8,6.0,
300,T294,T294,Michael Bradley,8,4.0,
301,T294,T294,Danny Briggs,8,,
302,T294,T294,Ken Brown,8,,
303,T294,T294,Curt Byrum,8,,
304,T294,T294,Michael Campbell,8,3.0,
305,T294,T294,T.C. Chen,8,,
306,T294,T294,Daniel Chopra,8,7.0,
307,T294,T294,Bobby Clampett,8,,
308,T294,T294,Keith Clearwater,8,1.0,
309,T294,T294,Ben Crenshaw,8,1.0,
310,T294,T294,Matt Davidson,8,,
311,T294,T294,Mike Donald,8,,
312,T294,T294,Jason Dufner,8,,
313,T294,T294,Scott Dunlap,8,,
314,T294,T294,Nick Faldo,8,1.0,
315,T294,T294,Tom Gillis,8,1.0,
316,T294,T294,Wayne Grady,8,,
317,T294,T294,Scott Gutschewski,8,4.0,
318,T294,T294,Glen Hnatiuk,8,,
319,T294,T294,David Ishii,8,,
320,T294,T294,Miguel Angel Jiménez,8,2.0,
321,T294,T294,Franklin Langham,8,2.0,
322,T294,T294,Wayne Levi,8,1.0,
323,T294,T294,Hunter Mahan,8,6.0,
324,T294,T294,Dick Mast,8,,
325,T294,T294,Johnny Miller,8,,
326,T294,T294,David Morland IV,8,,
327,T294,T294,Jodie Mudd,8,,
328,T294,T294,Jack Nicklaus,8,,
329,T294,T294,Brenden Pappas,8,,
330,T294,T294,Phillip Price,8,1.0,
331,T294,T294,Jack Renner,8,,
332,T294,T294,Tag Ridings,8,8.0,
333,T294,T294,Larry Rinker,8,,
334,T294,T294,Lance Ten Broeck,8,,
335,T294,T294,Esteban Toledo,8,2.0,
336,T294,T294,Lee Trevino,8,,
337,T294,T294,Ted Tryba,8,1.0,
338,T294,T294,Jean Van de Velde,8,,
339,T294,T294,Fred Wadsworth,8,,
340,T294,T294,D.A. Weibring,8,,
341,T294,T294,Lee Westwood,8,3.0,
342,T294,T294,Charlie Wi,8,,
343,T294,T294,Mark Wilson,8,5.0,
344,T345,T345,Eric Axley,7,7.0,
345,T345,T345,Seve Ballesteros,7,,
346,T345,T345,Aaron Barber,7,,
347,T345,T345,Todd Barranger,7,,
348,T345,T345,"David Berganio, Jr.",7,1.0,
349,T345,T345,Henrik Bjornstad,7,7.0,
350,T345,T345,Justin Bolli,7,,
351,T345,T345,David Branshaw,7,7.0,
352,T345,T345,Billy Ray Brown,7,,
353,T345,T345,José Coceres,7,4.0,
354,T345,T345,Brian Davis,7,6.0,
355,T345,T345,Todd Demsey,7,,
356,T345,T345,Clark Dennis,7,,
357,T345,T345,Ed Dougherty,7,,
358,T345,T345,Dave Eichelberger,7,,
359,T345,T345,Danny Ellis,7,5.0,
360,T345,T345,David Graham,7,,
361,T345,T345,Jerry Haas,7,,
362,T345,T345,Padraig Harrington,7,6.0,
363,T345,T345,Jeff Hart,7,,
364,T345,T345,Lon Hinkle,7,,
365,T345,T345,Gabriel Hjertstedt,7,4.0,
366,T345,T345,P.H. Horgan III,7,,
367,T345,T345,David Howell,7,6.0,
368,T345,T345,Joe Inman,7,,
369,T345,T345,John Inman,7,,
370,T345,T345,Barry Jaeckel,7,,
371,T345,T345,Billy Kratzert,7,,
372,T345,T345,Cliff Kresge,7,,
373,T345,T345,Spencer Levin,7,2.0,
374,T345,T345,John Maginnes,7,,
375,T345,T345,Bob May,7,7.0,
376,T345,T345,Steve Melnyk,7,,
377,T345,T345,John Morgan,7,1.0,
378,T345,T345,Tim Norris,7,,
379,T345,T345,Carl Paulson,7,,
380,T345,T345,Greg Powers,7,,
381,T345,T345,Sam Randolph,7,,
382,T345,T345,Chi Chi Rodriguez,7,,
383,T345,T345,Akio Sadakata,7,,
384,T345,T345,Bill Sander,7,,
385,T345,T345,Jerry Smith,7,5.0,
386,T345,T345,Hideto Tanihara,7,3.0,
387,T345,T345,Greg Twiggs,7,,
388,T345,T345,Tjaart van der Walt,7,4.0,
389,T345,T345,Nick Watney,7,7.0,
390,T345,T345,Bubba Watson,7,7.0,
391,T392,T392,Isao Aoki,6,,
392,T392,T392,Shane Bertsch,6,5.0,
393,T392,T392,Woody Blackburn,6,,
394,T392,T392,Darren Clarke,6,3.0,
395,T392,T392,Paul Claxton,6,,
396,T392,T392,Jim Colbert,6,,
397,T392,T392,Frank Conner,6,,
398,T392,T392,Jim Dent,6,,
399,T392,T392,Allen Doyle,6,,
400,T392,T392,James Driscoll,6,3.0,
401,T392,T392,John Fought,6,,
402,T392,T392,Stephen Gangluff,6,3.0,
403,T392,T392,Gibby Gilbert,6,,
404,T392,T392,Ernie Gonzalez,6,,
405,T392,T392,Dan Halldorson,6,,
406,T392,T392,Vance Heafner,6,,
407,T392,T392,Scott Hend,6,2.0,
408,T392,T392,Mark Hensby,6,2.0,
409,T392,T392,Barry Lane,6,,
410,T392,T392,Lyn Lott,6,,
411,T392,T392,David Lundstrom,6,,
412,T392,T392,Casey Martin,6,,
413,T392,T392,Gary McCord,6,,
414,T392,T392,Paul McGinley,6,6.0,
415,T392,T392,Pat McGowan,6,,
416,T392,T392,David McKenzie,6,6.0,
417,T392,T392,John Morse,6,1.0,
418,T392,T392,Bob Murphy,6,,
419,T392,T392,Sean Murphy,6,,
420,T392,T392,Jim Nelford,6,,
421,T392,T392,Andy North,6,,
422,T392,T392,Mac O'Grady,6,,
423,T392,T392,Sean O'Hair,6,6.0,
424,T392,T392,Peter Oosterhuis,6,,
425,T392,T392,Deane Pappas,6,,
426,T392,T392,Mark Pfeil,6,,
427,T392,T392,Ian Poulter,6,4.0,
428,T392,T392,Victor Regalado,6,,
429,T392,T392,Tom Scherrer,6,1.0,
430,T392,T392,Adam Scott,6,5.0,
431,T392,T392,Sonny Skinner,6,1.0,
432,T392,T392,Joey Snyder III,6,4.0,
433,T392,T392,Kevin Stadler,6,2.0,
434,T392,T392,Darron Stiles,6,4.0,
435,T392,T392,Vaughn Taylor,6,5.0,
436,T392,T392,Leonard Thompson,6,,
437,T392,T392,Nicholas Thompson,6,6.0,
438,T392,T392,Denis Watson,6,,
439,T392,T392,Brian Watts,6,,
440,T392,T392,Ron Whittaker,6,6.0,
441,T392,T392,Garrett Willis,6,5.0,
442,T443,T443,Chris Anderson,5,,
443,T443,T443,Jeremy Anderson,5,,
444,T443,T443,Miller Barber,5,,
445,T443,T443,Rich Barcelo,5,1.0,
446,T443,T443,Ricky Barnes,5,1.0,
447,T443,T443,Jim Benepe,5,,
448,T443,T443,Thomas Bjørn,5,2.0,
449,T443,T443,Eric Booker,5,,
450,T443,T443,Craig Bowden,5,,
451,T443,T443,Bob Boyd,5,,
452,T443,T443,George Cadle,5,,
453,T443,T443,Jason Caron,5,1.0,
454,T443,T443,Barry Cheesman,5,,
455,T443,T443,Bobby Cole,5,,
456,T443,T443,Gavin Coles,5,2.0,
457,T443,T443,Tim Conley,5,,
458,T443,T443,Michael Connell,5,5.0,
459,T443,T443,Richie Coughlan,5,,
460,T443,T443,Kris Cox,5,5.0,
461,T443,T443,Rod Curl,5,,
462,T443,T443,Ben Curtis,5,5.0,
463,T443,T443,Jason Day,5,5.0,
464,T443,T443,Terry Diehl,5,,
465,T443,T443,Bob Eastwood,5,,
466,T443,T443,John Elliott,5,,
467,T443,T443,Niclas Fasth,5,1.0,
468,T443,T443,Forrest Fezler,5,,
469,T443,T443,Gene Fieger,5,,
470,T443,T443,Jeff Gallagher,5,,
471,T443,T443,Robert Garrigus,5,5.0,
472,T443,T443,Al Geiberger,5,,
473,T443,T443,Jaime Gomez,5,,
474,T443,T443,Phillip Hancock,5,,
475,T443,T443,David Hearn,5,2.0,
476,T443,T443,Charley Hoffman,5,5.0,
477,T443,T443,J.B. Holmes,5,5.0,
478,T443,T443,Ryuji Imada,5,5.0,
479,T443,T443,Tripp Isenhour,5,,
480,T443,T443,Toshi Izawa,5,,
481,T443,T443,Tom Jenkins,5,,
482,T443,T443,Kevin Johnson,5,,
483,T443,T443,Brad Lardon,5,,
484,T443,T443,Michael Long,5,,
485,T443,T443,Will MacKenzie,5,5.0,
486,T443,T443,Mike McCullough,5,,
487,T443,T443,Graeme McDowell,5,4.0,
488,T443,T443,Lindy Miller,5,,
489,T443,T443,Ryan Moore,5,5.0,
490,T443,T443,Nick O'Hern,5,4.0,
491,T443,T443,Jeff Overton,5,5.0,
492,T443,T443,Jerry Pate,5,,
493,T443,T443,Scott Piercy,5,5.0,
494,T443,T443,D.A. Points,5,4.0,
495,T443,T443,Jeff Quinney,5,,
496,T443,T443,Bill Rogers,5,,
497,T443,T443,Jeff Roth,5,1.0,
498,T443,T443,John Schroeder,5,,
499,T443,T443,Tom Shaw,5,,
500,T443,T443,Mike Small,5,3.0,
501,T443,T443,Mick Soli,5,,
502,T443,T443,Mike Standly,5,1.0,
503,T443,T443,B.J. Staten,5,5.0,
504,T443,T443,Kenneth Staton,5,,
505,T443,T443,Henrik Stenson,5,5.0,
506,T443,T443,Roger Tambellini,5,5.0,
507,T443,T443,Chris Tidland,5,,
508,T443,T443,Bruce Vaughan,5,,
509,T443,T443,Vance Veazey,5,4.0,
510,T443,T443,Camilo Villegas,5,5.0,
511,T443,T443,Boo Weekley,5,,
512,T443,T443,Tom Weiskopf,5,,
513,T443,T443,Ian Woosnam,5,,
514,T443,T443,Don Yrene,5,5.0,
515,T516,T516,Jason Allred,4,4.0,
516,T516,T516,Perry Arthur,4,,
517,T516,T516,Roy Biancalana,4,,
518,T516,T516,D.J. Brigman,4,,
519,T516,T516,Paul Casey,4,3.0,
520,T516,T516,Jeff Cook,4,,
521,T516,T516,Jeff Coston,4,,
522,T516,T516,Chris Couch,4,4.0,
523,T516,T516,Rett Crowder,4,,
524,T516,T516,Terry Dill,4,,
525,T516,T516,Dale Douglass,4,,
526,T516,T516,Ken Duke,4,4.0,
527,T516,T516,Lee Elder,4,,
528,T516,T516,Gonzalo Fernandez-Castaño,4,4.0,
529,T516,T516,Keiichiro Fukabori,4,1.0,
530,T516,T516,Nick Gilliam,4,,
531,T516,T516,Richard Green,4,1.0,
532,T516,T516,Hunter Haas,4,,
533,T516,T516,Matt Hansen,4,4.0,
534,T516,T516,Matt Hendrix,4,,
535,T516,T516,Kazuhiko Hosokawa,4,,
536,T516,T516,Robert Karlsson,4,3.0,
537,T516,T516,Jason Knutzon,4,,
538,T516,T516,Joel Kribel,4,3.0,
539,T516,T516,Thomas Levet,4,2.0,
540,T516,T516,Pat Lindsey,4,,
541,T516,T516,Brock Mackenzie,4,,
542,T516,T516,James McLean,4,4.0,
543,T516,T516,Allen Miller,4,,
544,T516,T516,Bryce Molder,4,,
545,T516,T516,Patrick Moore,4,,
546,T516,T516,Bobby Nichols,4,,
547,T516,T516,Mike Nicolette,4,,
548,T516,T516,Keith Nolan,4,,
549,T516,T516,Gary Player,4,,
550,T516,T516,Rob Rashell,4,,
551,T516,T516,Jason Schultz,4,4.0,
552,T516,T516,Bob Shearer,4,,
553,T516,T516,Geoffrey Sisk,4,,
554,T516,T516,Ed Sneed,4,,
555,T516,T516,Andre Stolz,4,,
556,T516,T516,Mario Tiziani,4,1.0,
557,T516,T516,DeWitt Weaver,4,,
558,T559,T559,Alex Aragon,3,3.0,
559,T559,T559,Wally Armstrong,3,,
560,T559,T559,Homero Blancas,3,,
561,T559,T559,Jaxon Brigman,3,,
562,T559,T559,Erik Compton,3,,
563,T559,T559,Charles Coody,3,,
564,T559,T559,Scott Drummond,3,1.0,
565,T559,T559,Nick Flanagan,3,,
566,T559,T559,Derek Gillespie,3,,
567,T559,T559,Kelly Grunewald,3,,
568,T559,T559,Anders Hansen,3,3.0,
569,T559,T559,Mike Holland,3,,
570,T559,T559,Ryan Howison,3,,
571,T559,T559,Mikko Ilonen,3,2.0,
572,T559,T559,Yasuharu Imano,3,2.0,
573,T559,T559,Don January,3,,
574,T559,T559,Grier Jones,3,,
575,T559,T559,Jim Kane,3,2.0,
576,T559,T559,Shingo Katayama,3,3.0,
577,T559,T559,Darrell Kestner,3,,
578,T559,T559,Anthony Kim,3,3.0,
579,T559,T559,Søren Kjeldsen,3,3.0,
580,T559,T559,Paul Lawrie,3,,
581,T559,T559,Gene Littler,3,,
582,T559,T559,Edward Loar,3,,
583,T559,T559,Steve Marino,3,,
584,T559,T559,Parker McLachlin,3,3.0,
585,T559,T559,Jon Mills,3,3.0,
586,T559,T559,Jeff Mitchell,3,,
587,T559,T559,Yusaku Miyazato,3,3.0,
588,T559,T559,Orville Moody,3,,
589,T559,T559,Mike Morley,3,,
590,T559,T559,Jay Overton,3,,
591,T559,T559,Arnold Palmer,3,,
592,T559,T559,Michael Putnam,3,,
593,T559,T559,Lloyd Saltman,3,,
594,T559,T559,Steve Scott,3,,
595,T559,T559,Patrik Sjöland,3,,
596,T559,T559,Chris Starkjohann,3,1.0,
597,T559,T559,Chip Sullivan,3,,
598,T559,T559,Brad Sutterfield,3,,
599,T559,T559,Toru Taniguchi,3,,
600,T559,T559,Dave Tentis,3,,
601,T559,T559,Tim Thelen,3,,
602,T559,T559,Rocky Thompson,3,,
603,T559,T559,Jimmy Walker,3,3.0,
604,T605,T605,Adam Adams,2,,
605,T605,T605,Peter Baker,2,,
606,T605,T605,Ahmad Bateman,2,,
607,T605,T605,John Bickerton,2,2.0,
608,T605,T605,Steven Bowditch,2,1.0,
609,T605,T605,Gay Brewer,2,,
610,T605,T605,Paul Broadhurst,2,2.0,
611,T605,T605,Bob Byman,2,,
612,T605,T605,Emanuele Canonica,2,,
613,T605,T605,Nick Cassini,2,1.0,
614,T605,T605,Brent Delahoussaye,2,2.0,
615,T605,T605,Bruce Devlin,2,,
616,T605,T605,Paul Dietsche,2,,
617,T605,T605,Ryan Dillon,2,,
618,T605,T605,Nick Dougherty,2,,
619,T605,T605,Bradley Dredge,2,1.0,
620,T605,T605,Simon Dyson,2,2.0,
621,T605,T605,Johan Edfors,2,2.0,
622,T605,T605,"John Engler, Jr.",2,2.0,
623,T605,T605,Matt Every,2,2.0,
