,Consecutive_Par_5_Birdies_RANK THIS WEEK,Consecutive_Par_5_Birdies_RANK LAST WEEK,Consecutive_Par_5_Birdies_PLAYER NAME,Consecutive_Par_5_Birdies_EVENTS,Consecutive_Par_5_Birdies_NUMBER OF HOLES
0,T1,T1,Brandt Jobe,28,13
1,T1,T1,Brett Quigley,33,13
2,T3,T3,Padraig Harrington,15,12
3,T3,T3,Tag Ridings,33,12
4,T5,T5,Lee Janzen,28,11
5,T5,T5,Ryan Palmer,30,11
6,T7,T7,Woody Austin,31,10
7,T7,T7,Rich Beem,27,10
8,T7,T7,Harrison Frazar,29,10
9,T7,T7,Lucas Glover,31,10
10,T11,T11,Ben Crane,26,9
11,T11,T11,Shigeki Maruyama,30,9
12,T11,T11,Vijay Singh,27,9
13,T11,T11,Bo Van Pelt,28,9
14,T15,T15,Paul Azinger,30,8
15,T15,T15,Brian Bateman,26,8
16,T15,T15,Cameron Beckman,16,8
17,T15,T15,Shane Bertsch,34,8
18,T15,T15,Jason Day,7,8
19,T15,T15,Ernie Els,18,8
20,T15,T15,Robert Gamez,30,8
21,T15,T15,Jason Gore,29,8
22,T15,T15,Mathias Grönberg,30,8
23,T15,T15,J.P. Hayes,19,8
24,T15,T15,Richard Johnson,29,8
25,T15,T15,Bernhard Langer,24,8
26,T15,T15,Stephen Leaney,27,8
27,T15,T15,Peter Lonard,22,8
28,T15,T15,Hunter Mahan,29,8
29,T15,T15,Phil Mickelson,19,8
30,T15,T15,Rod Pampling,24,8
31,T15,T15,Carl Pettersson,28,8
32,T15,T15,John Riegger,20,8
33,T15,T15,Rory Sabbatini,24,8
34,T15,T15,Jeff Sluman,29,8
35,T15,T15,Hideto Tanihara,2,8
36,T37,T37,Stuart Appleby,23,7
37,T37,T37,Aaron Baddeley,25,7
38,T37,T37,Alex Cejka,30,7
39,T37,T37,K.J. Choi,26,7
40,T37,T37,Daniel Chopra,33,7
41,T37,T37,Brian Davis,28,7
42,T37,T37,Bradley Dredge,2,7
43,T37,T37,Joe Durant,28,7
44,T37,T37,David Duval,24,7
45,T37,T37,Steve Elkington,17,7
46,T37,T37,Sergio Garcia,17,7
47,T37,T37,Robert Garrigus,28,7
48,T37,T37,Mathew Goggin,26,7
49,T37,T37,Paul Goydos,24,7
50,T37,T37,Charley Hoffman,29,7
51,T37,T37,Jonathan Kaye,32,7
52,T37,T37,Jerry Kelly,31,7
53,T37,T37,Hank Kuehne,9,7
54,T37,T37,Davis Love III,23,7
55,T37,T37,Steve Lowery,31,7
56,T37,T37,Will MacKenzie,29,7
57,T37,T37,Daisuke Maruyama,25,7
58,T37,T37,Jon Mills,27,7
59,T37,T37,Jesper Parnevik,24,7
60,T37,T37,Tom Pernice Jr.,33,7
61,T37,T37,John Rollins,28,7
62,T37,T37,Jason Schultz,28,7
63,T37,T37,Adam Scott,19,7
64,T37,T37,John Senden,28,7
65,T37,T37,Kevin Sutherland,29,7
66,T37,T37,David Toms,22,7
67,T37,T37,Scott Verplank,25,7
68,T37,T37,Brett Wetterich,25,7
69,T37,T37,Tiger Woods,15,7
70,T71,T71,Stephen Ames,21,6
71,T71,T71,Arjun Atwal,33,6
72,T71,T71,Eric Axley,29,6
73,T71,T71,Briny Baird,25,6
