,YTD_Rounds_in_60s_Streak_RANK THIS WEEK,YTD_Rounds_in_60s_Streak_RANK LAST WEEK,YTD_Rounds_in_60s_Streak_PLAYER NAME,YTD_Rounds_in_60s_Streak_BEST STREAK
127,T120,T120,Jeff Brehaut,3
128,T120,T120,Olin Browne,3
129,T120,T120,Tom Byrum,3
130,T120,T120,Paul Casey,3
131,T120,T120,Greg Chalmers,3
132,T120,T120,Tim Clark,3
133,T120,T120,José Coceres,3
134,T120,T120,Chris Couch,3
135,T120,T120,John Daly,3
136,T120,T120,Brian Davis,3
137,T120,T120,Jay Delsing,3
138,T120,T120,David Duval,3
139,T120,T120,David Edwards,3
140,T120,T120,Steve Elkington,3
141,T120,T120,Danny Ellis,3
142,T120,T120,Bob Estes,3
143,T120,T120,Brad Faxon,3
144,T120,T120,Todd Fischer,3
145,T120,T120,Carlos Franco,3
146,T120,T120,Stephen Gangluff,3
147,T120,T120,Sergio Garcia,3
148,T120,T120,Robert Garrigus,3
149,T120,T120,Matt Gogel,3
150,T120,T120,Retief Goosen,3
151,T120,T120,Mathias Grönberg,3
152,T120,T120,Scott Gump,3
153,T120,T120,Scott Gutschewski,3
154,T120,T120,Bill Haas,3
155,T120,T120,Matt Hansen,3
156,T120,T120,Padraig Harrington,3
157,T120,T120,J.P. Hayes,3
158,T120,T120,Gabriel Hjertstedt,3
159,T120,T120,Charles Howell III,3
160,T120,T120,Freddie Jacobson,3
161,T120,T120,Brandt Jobe,3
162,T120,T120,Zach Johnson,3
163,T120,T120,Steve Jones,3
164,T120,T120,Brendan Jones,3
165,T120,T120,Jonathan Kaye,3
166,T120,T120,Skip Kendall,3
167,T120,T120,Greg Kraft,3
168,T120,T120,Justin Leonard,3
169,T120,T120,J.L. Lewis,3
170,T120,T120,Jeff Maggert,3
171,T120,T120,Scott McCarron,3
172,T120,T120,Shaun Micheel,3
173,T120,T120,Jon Mills,3
174,T120,T120,Mark O'Meara,3
175,T120,T120,Geoff Ogilvy,3
176,T120,T120,José María Olazábal,3
177,T120,T120,Carl Pettersson,3
178,T120,T120,Ian Poulter,3
179,T120,T120,Tag Ridings,3
180,T120,T120,Chris Riley,3
181,T120,T120,John Rollins,3
182,T120,T120,Justin Rose,3
183,T120,T120,Jason Schultz,3
184,T120,T120,Patrick Sheehan,3
185,T120,T120,Jerry Smith,3
186,T120,T120,Paul Stankowski,3
187,T120,T120,B.J. Staten,3
188,T120,T120,Darron Stiles,3
189,T120,T120,Kevin Sutherland,3
190,T120,T120,Hidemichi Tanaka,3
191,T120,T120,Nicholas Thompson,3
192,T120,T120,Kirk Triplett,3
193,T120,T120,Bob Tway,3
194,T120,T120,Tjaart van der Walt,3
195,T120,T120,Jimmy Walker,3
196,T120,T120,Charles Warren,3
197,T120,T120,Bubba Watson,3
198,T120,T120,Mark Wilson,3
199,T200,T200,Doug Barron,2
200,T200,T200,Brian Bateman,2
201,T200,T200,Cameron Beckman,2
202,T200,T200,Notah Begay III,2
203,T200,T200,Thomas Bjørn,2
204,T200,T200,Michael Bradley,2
205,T200,T200,Mark Brooks,2
206,T200,T200,Ángel Cabrera,2
207,T200,T200,Gavin Coles,2
208,T200,T200,Michael Connell,2
209,T200,T200,Fred Couples,2
210,T200,T200,Glen Day,2
211,T200,T200,Brent Delahoussaye,2
212,T200,T200,James Driscoll,2
213,T200,T200,Ken Duke,2
214,T200,T200,Simon Dyson,2
215,T200,T200,"John Engler, Jr.",2
216,T200,T200,David Frost,2
217,T200,T200,Gary Hallberg,2
218,T200,T200,Donnie Hammond,2
219,T200,T200,David Hearn,2
220,T200,T200,Brian Henninger,2
221,T200,T200,Mark Hensby,2
222,T200,T200,Ryan Hietala,2
223,T200,T200,David Howell,2
224,T200,T200,Mikko Ilonen,2
225,T200,T200,Neal Lancaster,2
226,T200,T200,Tom Lehman,2
227,T200,T200,Thomas Levet,2
228,T200,T200,Spencer Levin,2
229,T200,T200,Andrew Magee,2
230,T200,T200,Len Mattiace,2
231,T200,T200,Graeme McDowell,2
232,T200,T200,James McLean,2
233,T200,T200,Rocco Mediate,2
234,T200,T200,Yusaku Miyazato,2
235,T200,T200,Colin Montgomerie,2
236,T200,T200,Madalitso Muthiya,2
237,T200,T200,Jin Park,2
238,T200,T200,Craig Parry,2
239,T200,T200,Pat Perez,2
240,T200,T200,Tim Petrovic,2
241,T200,T200,D.A. Points,2
242,T200,T200,Loren Roberts,2
243,T200,T200,Robert Rock,2
244,T200,T200,David Roesch,2
245,T200,T200,Richard Scott,2
246,T200,T200,"Wes Short, Jr.",2
247,T200,T200,Mike Small,2
248,T200,T200,Chris Smith,2
249,T200,T200,Mike Sposa,2
250,T200,T200,Kevin Stadler,2
251,T200,T200,Hideto Tanihara,2
252,T200,T200,Phil Tataurangi,2
253,T200,T200,Vaughn Taylor,2
254,T200,T200,Esteban Toledo,2
255,T200,T200,Vance Veazey,2
256,T200,T200,Grant Waite,2
257,T200,T200,Lee Westwood,2
258,T200,T200,Jay Williamson,2
259,T200,T200,Garrett Willis,2
260,T200,T200,Willie Wood,2
261,T200,T200,Azuma Yano,2
