,Consecutive_Birdies_Streak_RANK THIS WEEK,Consecutive_Birdies_Streak_RANK LAST WEEK,Consecutive_Birdies_Streak_PLAYER NAME,Consecutive_Birdies_Streak_EVENTS,Consecutive_Birdies_Streak_NUMBER OF HOLES
77,T55,T55,K.J. Choi,26,4
78,T55,T55,Stewart Cink,26,4
79,T55,T55,Tim Clark,22,4
80,T55,T55,José Coceres,13,4
81,T55,T55,John Cook,22,4
82,T55,T55,Chris Couch,27,4
83,T55,T55,Fred Couples,17,4
84,T55,T55,Kris Cox,28,4
85,T55,T55,Ben Crane,26,4
86,T55,T55,Ben Crenshaw,2,4
87,T55,T55,Brian Davis,28,4
88,T55,T55,Marco Dawson,27,4
89,T55,T55,Jason Day,7,4
90,T55,T55,James Driscoll,29,4
91,T55,T55,Joel Edwards,3,4
92,T55,T55,Danny Ellis,23,4
93,T55,T55,Ernie Els,18,4
94,T55,T55,Bob Estes,25,4
95,T55,T55,Todd Fischer,35,4
96,T55,T55,Carlos Franco,29,4
97,T55,T55,Jim Furyk,24,4
98,T55,T55,Robert Gamez,30,4
99,T55,T55,Robert Garrigus,28,4
100,T55,T55,Brian Gay,31,4
101,T55,T55,Brent Geiberger,30,4
102,T55,T55,Matt Gogel,14,4
103,T55,T55,Mathew Goggin,26,4
104,T55,T55,Retief Goosen,18,4
105,T55,T55,Jason Gore,29,4
106,T55,T55,Paul Goydos,24,4
107,T55,T55,Nathan Green,30,4
108,T55,T55,Scott Gump,10,4
109,T55,T55,Scott Gutschewski,19,4
110,T55,T55,Bill Haas,30,4
111,T55,T55,Todd Hamilton,27,4
112,T55,T55,Matt Hansen,25,4
113,T55,T55,Padraig Harrington,15,4
114,T55,T55,Dudley Hart,29,4
115,T55,T55,Mark Hensby,16,4
116,T55,T55,Charley Hoffman,29,4
117,T55,T55,J.B. Holmes,26,4
118,T55,T55,David Howell,14,4
119,T55,T55,John Huston,27,4
120,T55,T55,Ryuji Imada,31,4
121,T55,T55,Freddie Jacobson,18,4
122,T55,T55,Brandt Jobe,28,4
123,T55,T55,Richard Johnson,29,4
124,T55,T55,Steve Jones,27,4
125,T55,T55,Kent Jones,32,4
126,T55,T55,Brendan Jones,9,4
127,T55,T55,Shingo Katayama,6,4
128,T55,T55,Skip Kendall,22,4
129,T55,T55,Greg Kraft,26,4
130,T55,T55,Joel Kribel,2,4
131,T55,T55,Neal Lancaster,19,4
132,T55,T55,Stephen Leaney,27,4
133,T55,T55,Ian Leggatt,29,4
134,T55,T55,Tom Lehman,20,4
135,T55,T55,J.L. Lewis,17,4
136,T55,T55,Davis Love III,23,4
137,T55,T55,Steve Lowery,31,4
138,T55,T55,Will MacKenzie,29,4
139,T55,T55,Andrew Magee,19,4
140,T55,T55,John Mallinger,3,4
141,T55,T55,Len Mattiace,22,4
142,T55,T55,David McKenzie,28,4
143,T55,T55,Shaun Micheel,29,4
144,T55,T55,Jon Mills,27,4
145,T55,T55,Larry Mize,18,4
146,T55,T55,Ryan Moore,22,4
147,T55,T55,Madalitso Muthiya,3,4
148,T55,T55,Ryan Palmer,30,4
149,T55,T55,Rod Pampling,24,4
150,T55,T55,Jesper Parnevik,24,4
151,T55,T55,Pat Perez,19,4
152,T55,T55,Tom Pernice Jr.,33,4
153,T55,T55,Carl Pettersson,28,4
154,T55,T55,Scott Piercy,6,4
155,T55,T55,Ian Poulter,15,4
156,T55,T55,Ted Purdy,33,4
157,T55,T55,Tag Ridings,33,4
158,T55,T55,John Riegger,20,4
159,T55,T55,John Rollins,28,4
160,T55,T55,Adam Scott,19,4
161,T55,T55,Joey Sindelar,29,4
162,T55,T55,Vijay Singh,27,4
163,T55,T55,Heath Slocum,30,4
164,T55,T55,Chris Smith,21,4
165,T55,T55,Jerry Smith,29,4
166,T55,T55,Kevin Stadler,6,4
167,T55,T55,Paul Stankowski,22,4
168,T55,T55,Darron Stiles,15,4
169,T55,T55,Roger Tambellini,25,4
170,T55,T55,Vaughn Taylor,26,4
171,T55,T55,D.J. Trahan,33,4
172,T55,T55,Bo Van Pelt,28,4
173,T55,T55,Scott Verplank,25,4
174,T55,T55,Camilo Villegas,29,4
175,T55,T55,Duffy Waldorf,28,4
176,T55,T55,Jimmy Walker,21,4
177,T55,T55,Bubba Watson,27,4
178,T55,T55,Lee Westwood,14,4
179,T55,T55,Brett Wetterich,25,4
180,T55,T55,Garrett Willis,10,4
181,T182,T182,Stephen Ames,21,3
182,T182,T182,Alex Aragon,26,3
183,T182,T182,Tommy Armour III,25,3
184,T182,T182,Ricky Barnes,2,3
185,T182,T182,Notah Begay III,12,3
186,T182,T182,Roy Biancalana,1,3
187,T182,T182,John Bickerton,4,3
188,T182,T182,Thomas Bjørn,7,3
189,T182,T182,Phil Blackmar,1,3
190,T182,T182,Guy Boros,5,3
191,T182,T182,Steven Bowditch,22,3
192,T182,T182,Michael Bradley,6,3
193,T182,T182,Markus Brier,1,3
194,T182,T182,Mark Brooks,36,3
195,T182,T182,Bart Bryant,26,3
196,T182,T182,Andrew Buckle,2,3
197,T182,T182,Michael Campbell,10,3
198,T182,T182,Jim Carter,3,3
199,T182,T182,Paul Casey,8,3
200,T182,T182,Alex Cejka,30,3
201,T182,T182,Victor Ciesielski,1,3
202,T182,T182,Michael Clark II,4,3
203,T182,T182,Michael Connell,22,3
204,T182,T182,Rett Crowder,1,3
205,T182,T182,John Daly,21,3
206,T182,T182,Glen Day,12,3
207,T182,T182,Stephen Dodd,3,3
208,T182,T182,Luke Donald,18,3
209,T182,T182,Bradley Dredge,2,3
210,T182,T182,Jason Dufner,2,3
211,T182,T182,Ken Duke,2,3
212,T182,T182,"John Engler, Jr.",27,3
213,T182,T182,Brad Faxon,26,3
214,T182,T182,Gonzalo Fernandez-Castaño,5,3
215,T182,T182,Kenneth Ferrie,3,3
216,T182,T182,Martin Flores,1,3
217,T182,T182,Dan Forsman,15,3
218,T182,T182,David Frost,7,3
219,T182,T182,Fred Funk,29,3
220,T182,T182,"Jim Gallagher, Jr.",4,3
221,T182,T182,Sergio Garcia,17,3
222,T182,T182,Bill Glasson,17,3
223,T182,T182,Shaun Goodwin,1,3
224,T182,T182,David Gossett,7,3
225,T182,T182,Jeff Gove,29,3
226,T182,T182,Jay Haas,7,3
227,T182,T182,Gary Hallberg,4,3
228,T182,T182,Donnie Hammond,11,3
229,T182,T182,J.P. Hayes,19,3
230,T182,T182,Mike Heinen,5,3
231,T182,T182,Scott Hend,6,3
232,T182,T182,Brian Henninger,12,3
233,T182,T182,Ryan Hietala,23,3
234,T182,T182,Tetsuji Hiratsuka,1,3
235,T182,T182,Gabriel Hjertstedt,16,3
236,T182,T182,Charles Howell III,30,3
237,T182,T182,Mike Hulbert,6,3
238,T182,T182,Trevor Immelman,24,3
239,T182,T182,Peter Jacobsen,4,3
240,T182,T182,Thongchai Jaidee,2,3
241,T182,T182,Miguel Angel Jiménez,8,3
242,T182,T182,Shiv Kapur,3,3
243,T182,T182,Robert Karlsson,5,3
244,T182,T182,Jerry Kelly,31,3
245,T182,T182,Søren Kjeldsen,1,3
246,T182,T182,Matt Kuchar,8,3
247,T182,T182,Hank Kuehne,9,3
248,T182,T182,Bernhard Langer,24,3
249,T182,T182,Nate Lashley,1,3
250,T182,T182,James Lepp,3,3
251,T182,T182,Jeff Maggert,26,3
252,T182,T182,Korey Mahoney,2,3
253,T182,T182,Shigeki Maruyama,30,3
254,T182,T182,Daisuke Maruyama,25,3
255,T182,T182,Billy Mayfair,29,3
256,T182,T182,Scott McCarron,15,3
257,T182,T182,Graeme McDowell,15,3
258,T182,T182,Paul McGinley,9,3
259,T182,T182,Parker McLachlin,2,3
260,T182,T182,James McLean,4,3
261,T182,T182,Rocco Mediate,18,3
262,T182,T182,Yusaku Miyazato,2,3
263,T182,T182,Edoardo Molinari,6,3
264,T182,T182,Kevin Na,11,3
265,T182,T182,Nick O'Hern,15,3
266,T182,T182,Mark O'Meara,18,3
267,T182,T182,Rob Oppenheim,2,3
268,T182,T182,Greg Owen,24,3
269,T182,T182,Jin Park,1,3
270,T182,T182,Craig Parry,15,3
271,T182,T182,David Peoples,4,3
272,T182,T182,Craig Perks,18,3
273,T182,T182,Kenny Perry,22,3
274,T182,T182,Tim Petrovic,30,3
275,T182,T182,Nick Price,16,3
276,T182,T182,Phillip Price,1,3
277,T182,T182,Dicky Pride,9,3
278,T182,T182,Andres Romero,2,3
279,T182,T182,Marco Ruiz,1,3
280,T182,T182,Jason Schultz,28,3
281,T182,T182,Charl Schwartzel,8,3
282,T182,T182,John Senden,28,3
283,T182,T182,Patrick Sheehan,34,3
284,T182,T182,Joey Snyder III,6,3
285,T182,T182,Mike Sposa,25,3
286,T182,T182,Craig Stadler,4,3
287,T182,T182,B.J. Staten,18,3
288,T182,T182,Henrik Stenson,10,3
289,T182,T182,Scott Sterling,1,3
290,T182,T182,Tim Stieren,1,3
291,T182,T182,Steve Stricker,17,3
292,T182,T182,Boyd Summerhays,13,3
293,T182,T182,Kevin Sutherland,29,3
294,T182,T182,Hidemichi Tanaka,31,3
295,T182,T182,Hideto Tanihara,2,3
296,T182,T182,Phil Tataurangi,19,3
297,T182,T182,Esteban Toledo,2,3
298,T182,T182,Bob Tway,25,3
299,T182,T182,Omar Uresti,22,3
300,T182,T182,Tjaart van der Walt,21,3
301,T182,T182,Vance Veazey,20,3
302,T182,T182,Grant Waite,8,3
303,T182,T182,Simon Wakefield,2,3
304,T182,T182,Anthony Wall,3,3
305,T182,T182,Ben Walter,1,3
306,T182,T182,Nick Watney,29,3
307,T182,T182,Tom Watson,2,3
308,T182,T182,Ron Whittaker,28,3
309,T182,T182,Jay Williamson,18,3
310,T182,T182,Mark Wilson,24,3
311,T182,T182,Willie Wood,11,3
312,T313,T313,Thomas Aiken,1,2
313,T313,T313,Fulton Allem,2,2
314,T313,T313,Jason Allred,2,2
315,T313,T313,Seve Ballesteros,1,2
316,T313,T313,Rich Barcelo,1,2
317,T313,T313,Benoit Beisser,1,2
318,T313,T313,Frank Bensel,1,2
319,T313,T313,"David Berganio, Jr.",2,2
320,T313,T313,Brett Bingham,1,2
321,T313,T313,Paul Broadhurst,4,2
322,T313,T313,John Bushka,1,2
323,T313,T313,"Tim Cantwell, Jr.",1,2
324,T313,T313,Jason Caron,1,2
325,T313,T313,Bobby Clampett,1,2
326,T313,T313,Russ Cochran,1,2
327,T313,T313,Gavin Coles,5,2
328,T313,T313,Chad Collins,1,2
329,T313,T313,Charles Coody,1,2
330,T313,T313,Patrick Damron,1,2
331,T313,T313,Stuart Deane,1,2
332,T313,T313,Brent Delahoussaye,1,2
333,T313,T313,Trevor Dodds,2,2
334,T313,T313,Jamie Donaldson,1,2
335,T313,T313,Nick Dougherty,3,2
336,T313,T313,Simon Dyson,2,2
337,T313,T313,Johan Edfors,4,2
338,T313,T313,David Edwards,3,2
339,T313,T313,Steve Elkington,17,2
340,T313,T313,John Ellis,1,2
341,T313,T313,Matt Every,3,2
342,T313,T313,Nick Faldo,6,2
343,T313,T313,Niclas Fasth,4,2
344,T313,T313,Keith Fergus,1,2
345,T313,T313,Gavin Flint,1,2
346,T313,T313,Raymond Floyd,1,2
347,T313,T313,Marcus Fraser,1,2
348,T313,T313,Robin Freeman,2,2
349,T313,T313,Cody Freeman,1,2
350,T313,T313,Keiichiro Fukabori,4,2
351,T313,T313,Stephen Gangluff,2,2
352,T313,T313,Larry George,3,2
353,T313,T313,Nate Gilchrist,1,2
354,T313,T313,Mike Gilmore,1,2
355,T313,T313,Ernie Gonzalez,1,2
356,T313,T313,Andres Gonzales,1,2
357,T313,T313,Jim Gormley,1,2
358,T313,T313,Richard Green,4,2
359,T313,T313,Jerry Haas,1,2
360,T313,T313,Kevin Hall,3,2
361,T313,T313,Anders Hansen,1,2
362,T313,T313,Brian Harman,1,2
363,T313,T313,Scott Harrington,1,2
364,T313,T313,Kevin Hayashi,1,2
365,T313,T313,David Hearn,1,2
366,T313,T313,Peter Hedblom,2,2
367,T313,T313,Ryan Helminen,1,2
368,T313,T313,Lon Hinkle,1,2
369,T313,T313,S.K. Ho,2,2
370,T313,T313,P.H. Horgan III,1,2
371,T313,T313,Bradley Hughes,1,2
372,T313,T313,Steve Hummel,1,2
373,T313,T313,Billy Hurley III,6,2
374,T313,T313,Mikko Ilonen,1,2
375,T313,T313,Simon Khan,2,2
376,T313,T313,Anthony Kim,2,2
377,T313,T313,Danny King,1,2
378,T313,T313,Maarten Lafeber,1,2
379,T313,T313,Franklin Langham,1,2
380,T313,T313,Paul Lawrie,2,2
381,T313,T313,Wayne Levi,1,2
382,T313,T313,Spencer Levin,1,2
383,T313,T313,Sam Little,1,2
384,T313,T313,Gary Lockerbie,1,2
385,T313,T313,Jamie Lovemark,1,2
386,T313,T313,Mitch Lowe,1,2
387,T313,T313,David Lundstrom,2,2
388,T313,T313,Sandy Lyle,3,2
389,T313,T313,Curtis Malm,1,2
390,T313,T313,Roger Maltbie,1,2
391,T313,T313,Eric Manning,1,2
392,T313,T313,Kevin Marsh,1,2
393,T313,T313,Andrew Marshall,1,2
394,T313,T313,Blaine McCallister,10,2
395,T313,T313,Brian McCann,1,2
396,T313,T313,Jim McGovern,8,2
397,T313,T313,Spike McRoy,9,2
398,T313,T313,Scott Miller,3,2
399,T313,T313,Colin Montgomerie,8,2
400,T313,T313,Will Moore,2,2
401,T313,T313,John Morgan,1,2
402,T313,T313,David Morland IV,1,2
403,T313,T313,John Morse,1,2
404,T313,T313,Toshinori Muto,1,2
405,T313,T313,Chris Nallen,1,2
406,T313,T313,Mac O'Grady,1,2
407,T313,T313,David Oh,2,2
408,T313,T313,Louis Oosthuizen,2,2
409,T313,T313,John Panek,1,2
410,T313,T313,Scott Parel,1,2
411,T313,T313,Chris Parra,1,2
412,T313,T313,Steve Pate,2,2
413,T313,T313,Chris Perry,3,2
414,T313,T313,Mark Pilkington,1,2
415,T313,T313,Vinnie Poncino,1,2
416,T313,T313,Sam Randolph,1,2
417,T313,T313,Stephen Reed,1,2
418,T313,T313,Lee Rinker,2,2
419,T313,T313,Loren Roberts,4,2
420,T313,T313,Robert Rock,1,2
421,T313,T313,David Roesch,1,2
422,T313,T313,Tony Rohlik,2,2
423,T313,T313,Tim Ruddo,1,2
424,T313,T313,Brett Rumford,1,2
425,T313,T313,David Sanchez,1,2
426,T313,T313,Tom Scherrer,4,2
427,T313,T313,Phil Schmitt,2,2
428,T313,T313,Alan Schulte,1,2
429,T313,T313,Cary Sciorra,1,2
430,T313,T313,Paul Sheehan,1,2
431,T313,T313,Webb Simpson,1,2
432,T313,T313,Jeev Milkha Singh,3,2
433,T313,T313,Sonny Skinner,1,2
434,T313,T313,David Smail,1,2
435,T313,T313,Mike Small,9,2
436,T313,T313,Mick Soli,1,2
437,T313,T313,Mike Springer,6,2
438,T313,T313,Mike Standly,1,2
439,T313,T313,Chris Starkjohann,1,2
440,T313,T313,Chip Sullivan,1,2
441,T313,T313,Roland Thatcher,1,2
442,T313,T313,Craig Thomas,1,2
443,T313,T313,Marius Thorp,1,2
444,T313,T313,Jeremy Tucker,1,2
445,T313,T313,Brett Wayment,1,2
446,T313,T313,Mike Welch,1,2
447,T313,T313,Michelle Wie,3,2
448,T313,T313,Chris Wiemers,1,2
449,T313,T313,Lee Williamson,1,2
450,T313,T313,Lee Williams,1,2
451,T313,T313,Casey Wittenberg,1,2
452,T313,T313,Kaname Yokoo,2,2
453,T313,T313,Don Yrene,2,2
454,T313,T313,Eli Zackheim,1,2
455,T313,T313,Ian Ziska,1,2
456,T457,T457,John Aber,1,1
457,T457,T457,Warren Abery,1,1
458,T457,T457,Adam Adams,1,1
459,T457,T457,Lonny Alexander,1,1
460,T457,T457,Jeff Amershadian,1,1
461,T457,T457,Philip Archer,1,1
462,T457,T457,Sam Arnold,1,1
463,T457,T457,Clint Avret,1,1
464,T457,T457,Ryan Baca,1,1
465,T457,T457,Cliff Bailey,1,1
466,T457,T457,Scott Baines,1,1
467,T457,T457,Louis Bartoletti,1,1
468,T457,T457,Chip Beck,1,1
469,T457,T457,Stephen Behr,1,1
470,T457,T457,Mike Bennett,1,1
471,T457,T457,Jon Bevan,1,1
472,T457,T457,Gregory Bisconti,1,1
473,T457,T457,Warren Bladon,1,1
474,T457,T457,Adam Bland,1,1
475,T457,T457,Robert Boisvert,1,1
476,T457,T457,Grégory Bourdy,1,1
477,T457,T457,Charlie Brown,1,1
478,T457,T457,Mark Brown,2,1
479,T457,T457,J.B. Bump,1,1
480,T457,T457,Ben Bunny,1,1
481,T457,T457,Bronson Burgoon,1,1
482,T457,T457,James Burke,1,1
483,T457,T457,Keith Burt,1,1
484,T457,T457,Michael Carbone,1,1
485,T457,T457,Nick Cassini,1,1
486,T457,T457,Jay Choe,1,1
487,T457,T457,Keith Clearwater,2,1
488,T457,T457,Alex Coe,1,1
489,T457,T457,Wil Collins,1,1
490,T457,T457,Jeffrey Cranford,1,1
491,T457,T457,Sean Dadey,1,1
492,T457,T457,Gary Day,1,1
493,T457,T457,Danny Denison,1,1
494,T457,T457,Clark Dennis,1,1
495,T457,T457,Michael Derminio,1,1
496,T457,T457,Mike Deuel,1,1
497,T457,T457,Paul Dietsche,1,1
498,T457,T457,Mike Donald,1,1
499,T457,T457,Will Dottley,1,1
500,T457,T457,Dillon Dougherty,2,1
501,T457,T457,Allen Doyle,1,1
502,T457,T457,Scott Drummond,1,1
503,T457,T457,Frank Dully,1,1
504,T457,T457,Scott Dunlap,1,1
505,T457,T457,Brad Elder,1,1
506,T457,T457,Bobby Elliott,1,1
507,T457,T457,Jamie Elliott,1,1
508,T457,T457,Barry Evans,1,1
509,T457,T457,Adam Frayne,1,1
510,T457,T457,Brad Fritsch,2,1
511,T457,T457,Tadd Fujikawa,1,1
512,T457,T457,Kevin Giancola,1,1
513,T457,T457,Kelly Gibson,2,1
514,T457,T457,Nick Gilliam,2,1
515,T457,T457,Tom Gillis,1,1
516,T457,T457,George Goich,1,1
517,T457,T457,Chris Gray,1,1
518,T457,T457,Darren Griff,1,1
519,T457,T457,Julien Guerrier,1,1
520,T457,T457,Brian Guetz,1,1
521,T457,T457,"Jay Haas, Jr.",1,1
522,T457,T457,Josh Habig,1,1
523,T457,T457,Todd Halpen,1,1
524,T457,T457,Michael Harris,1,1
525,T457,T457,Butch Haverland,1,1
526,T457,T457,Ben Hayes,1,1
527,T457,T457,Wes Heffernan,1,1
528,T457,T457,Michael Henderson,1,1
529,T457,T457,Nolan Henke,1,1
530,T457,T457,Kip Henley,1,1
531,T457,T457,Rob Hessing,1,1
532,T457,T457,Joey Hickman,1,1
533,T457,T457,Travis Hurst,1,1
534,T457,T457,Tatsuhiko Ichihara,1,1
535,T457,T457,Yasuharu Imano,2,1
536,T457,T457,David Ishii,1,1
537,T457,T457,Hal Jacobs,1,1
538,T457,T457,Vince Jewell,1,1
539,T457,T457,Richard Johnson,1,1
540,T457,T457,Rob Johnson,1,1
541,T457,T457,Jamie Johnson,1,1
542,T457,T457,Pete Jordan,1,1
543,T457,T457,Jim Kane,1,1
544,T457,T457,Dave Kelly,1,1
545,T457,T457,Darrell Kestner,1,1
546,T457,T457,Tom Kite,1,1
547,T457,T457,Brandon Knaub,1,1
548,T457,T457,Kenny Knox,1,1
549,T457,T457,Bill Kokott,1,1
550,T457,T457,Brandan Kop,1,1
551,T457,T457,John Koskinen,1,1
552,T457,T457,Barry Lane,1,1
553,T457,T457,Brad Lardon,1,1
554,T457,T457,Mike Laudien,1,1
555,T457,T457,Doyle Ledbetter,1,1
556,T457,T457,James Love,1,1
557,T457,T457,Nick Ludwell,1,1
558,T457,T457,Jarrod Lyle,1,1
559,T457,T457,Gary March,1,1
560,T457,T457,Fran Marrello,1,1
561,T457,T457,Mike Martin,1,1
562,T457,T457,John Mazza,1,1
563,T457,T457,Bruce McDonald,1,1
564,T457,T457,Brian McElhinney,1,1
565,T457,T457,Billy McKay,1,1
566,T457,T457,Alan McLean,1,1
567,T457,T457,George McNeill,1,1
568,T457,T457,Stiles Mitchell,2,1
569,T457,T457,Kelly Mitchum,2,1
570,T457,T457,Kiyoshi Miyazato,1,1
571,T457,T457,Jonathan Moore,1,1
572,T457,T457,Andy Morse,1,1
573,T457,T457,Sean Murphy,1,1
574,T457,T457,Patrick Nagle,1,1
575,T457,T457,Larry Nelson,1,1
576,T457,T457,Joe Norman,1,1
577,T457,T457,Andy North,1,1
578,T457,T457,Timothy O'Neal,1,1
579,T457,T457,Clay Ogden,1,1
580,T457,T457,David Ogrin,1,1
581,T457,T457,Deane Pappas,1,1
582,T457,T457,Unho Park,1,1
583,T457,T457,Darren Parris,1,1
584,T457,T457,Tim Parun,1,1
585,T457,T457,Jim Payne,1,1
586,T457,T457,Rod Perry,2,1
587,T457,T457,Wayne Perske,1,1
588,T457,T457,Justin Peters,2,1
589,T457,T457,"Ron Philo, Jr.",2,1
590,T457,T457,Gary Player,1,1
591,T457,T457,Don Pooley,1,1
592,T457,T457,Ryan Posey,1,1
593,T457,T457,Andrew Pratt,1,1
594,T457,T457,Jyoti Randhawa,2,1
595,T457,T457,Chez Reavie,1,1
596,T457,T457,Kyle Reifers,1,1
597,T457,T457,Steven Reilly,1,1
598,T457,T457,Larry Rinker,1,1
599,T457,T457,Carlos Rodiles,1,1
600,T457,T457,Martin Rominger,1,1
601,T457,T457,Billy Rosinia,1,1
602,T457,T457,Todd Rossetti,1,1
603,T457,T457,Jeff Roth,1,1
604,T457,T457,Brian Rowell,1,1
605,T457,T457,Dave Rummells,1,1
606,T457,T457,Andrew Ruthkoski,1,1
607,T457,T457,Jim Rutledge,1,1
608,T457,T457,Mike San Filippo,1,1
609,T457,T457,Sam Saunders,1,1
610,T457,T457,Michael Schachner,1,1
611,T457,T457,Troy Schleicher,1,1
612,T457,T457,Steve Schneiter,2,1
613,T457,T457,Jim Schuman,1,1
614,T457,T457,Richard Scott,1,1
615,T457,T457,Michael Sim,1,1
616,T457,T457,Scott Simpson,1,1
617,T457,T457,Lee Slattery,1,1
618,T457,T457,Jim St. Pierre,1,1
619,T457,T457,Brett Stegmaier,1,1
620,T457,T457,Richard Sterne,1,1
621,T457,T457,Brady Stockton,1,1
622,T457,T457,Graeme Storm,1,1
623,T457,T457,Hal Sutton,1,1
624,T457,T457,Fred Sutton,1,1
625,T457,T457,Andrew Svoboda,1,1
626,T457,T457,Tatsuhiko Takahashi,1,1
627,T457,T457,Tadahiro Takayama,2,1
628,T457,T457,Toru Taniguchi,2,1
629,T457,T457,Oliver Thomson,1,1
630,T457,T457,Mario Tiziani,1,1
631,T457,T457,Chris Toulson,1,1
632,T457,T457,Ted Tryba,1,1
633,T457,T457,Peter Uihlein,1,1
634,T457,T457,Stan Utley,1,1
635,T457,T457,Bruce Vaughan,1,1
636,T457,T457,Derek Watson,1,1
637,T457,T457,Tim Weinhart,2,1
638,T457,T457,Ross Wellington,1,1
639,T457,T457,Rich Weston,1,1
640,T457,T457,Dustin White,2,1
641,T457,T457,Charlie Wi,1,1
642,T457,T457,Paul Wightman,1,1
643,T457,T457,Oliver Wilson,1,1
644,T457,T457,Thaworn Wiratchant,3,1
645,T457,T457,Taylor Wood,1,1
646,T457,T457,Stephen Woodard,1,1
647,T457,T457,Ian Woosnam,1,1
648,T457,T457,Michael Wright,1,1
649,T457,T457,Beau Yokomoto,1,1
650,T457,T457,Lian-Wei Zhang,2,1
651,T457,T457,Fuzzy Zoeller,1,1
