,Consecutive_Par_4_Birdies_RANK THIS WEEK,Consecutive_Par_4_Birdies_RANK LAST WEEK,Consecutive_Par_4_Birdies_PLAYER NAME,Consecutive_Par_4_Birdies_EVENTS,Consecutive_Par_4_Birdies_NUMBER OF HOLES
0,T1,T1,Joe Ogilvie,29,6
1,T1,T1,Vaughn Taylor,26,6
2,T3,T3,Briny Baird,25,5
3,T3,T3,Jonathan Byrd,20,5
4,T3,T3,Chris DiMarco,26,5
5,T3,T3,Steve Flesch,33,5
6,T3,T3,J.J. Henry,28,5
7,T3,T3,Richard Johnson,29,5
8,T3,T3,Greg Kraft,26,5
9,T3,T3,Corey Pavin,23,5
10,T3,T3,Pat Perez,19,5
11,T3,T3,D.A. Points,28,5
12,T3,T3,Chris Riley,27,5
13,T3,T3,Joey Sindelar,29,5
14,T3,T3,Jeff Sluman,29,5
15,T16,T16,Stephen Ames,21,4
16,T16,T16,Tommy Armour III,25,4
17,T16,T16,Arjun Atwal,33,4
18,T16,T16,Woody Austin,31,4
19,T16,T16,Eric Axley,29,4
20,T16,T16,Aaron Baddeley,25,4
21,T16,T16,Doug Barron,28,4
22,T16,T16,Brian Bateman,26,4
23,T16,T16,Shane Bertsch,34,4
24,T16,T16,Henrik Bjornstad,31,4
25,T16,T16,David Branshaw,29,4
26,T16,T16,Jeff Brehaut,33,4
27,T16,T16,Mark Brooks,36,4
28,T16,T16,Mark Calcavecchia,27,4
29,T16,T16,Daniel Chopra,33,4
30,T16,T16,Stewart Cink,26,4
31,T16,T16,Tim Clark,22,4
32,T16,T16,Darren Clarke,11,4
33,T16,T16,José Coceres,13,4
34,T16,T16,John Cook,22,4
35,T16,T16,Ben Curtis,26,4
36,T16,T16,Robert Damron,31,4
37,T16,T16,Luke Donald,18,4
38,T16,T16,Todd Fischer,35,4
39,T16,T16,Dan Forsman,15,4
40,T16,T16,Harrison Frazar,29,4
41,T16,T16,Brian Gay,31,4
42,T16,T16,Scott Gump,10,4
43,T16,T16,Scott Gutschewski,19,4
44,T16,T16,Bill Haas,30,4
45,T16,T16,Matt Hansen,25,4
46,T16,T16,Padraig Harrington,15,4
47,T16,T16,Mike Heinen,5,4
48,T16,T16,John Huston,27,4
49,T16,T16,Trevor Immelman,24,4
50,T16,T16,Lee Janzen,28,4
51,T16,T16,Zach Johnson,27,4
52,T16,T16,Kent Jones,32,4
53,T16,T16,Jerry Kelly,31,4
54,T16,T16,Skip Kendall,22,4
55,T16,T16,Hank Kuehne,9,4
56,T16,T16,Stephen Leaney,27,4
57,T16,T16,Ian Leggatt,29,4
58,T16,T16,J.L. Lewis,17,4
59,T16,T16,Frank Lickliter II,29,4
60,T16,T16,Will MacKenzie,29,4
61,T16,T16,Jeff Maggert,26,4
62,T16,T16,Shigeki Maruyama,30,4
63,T16,T16,Scott McCarron,15,4
64,T16,T16,Graeme McDowell,15,4
65,T16,T16,David McKenzie,28,4
66,T16,T16,Phil Mickelson,19,4
67,T16,T16,Geoff Ogilvy,20,4
68,T16,T16,Tom Pernice Jr.,33,4
69,T16,T16,Carl Pettersson,28,4
70,T16,T16,Dicky Pride,9,4
71,T16,T16,Ted Purdy,33,4
72,T16,T16,Tag Ridings,33,4
73,T16,T16,Justin Rose,28,4
74,T16,T16,Rory Sabbatini,24,4
75,T16,T16,Adam Scott,19,4
76,T16,T16,John Senden,28,4
77,T16,T16,Vijay Singh,27,4
78,T16,T16,Heath Slocum,30,4
79,T16,T16,Joey Snyder III,6,4
80,T16,T16,Henrik Stenson,10,4
81,T16,T16,Nicholas Thompson,32,4
82,T16,T16,David Toms,22,4
83,T16,T16,Bo Van Pelt,28,4
84,T16,T16,Vance Veazey,20,4
85,T16,T16,Scott Verplank,25,4
86,T16,T16,Camilo Villegas,29,4
87,T16,T16,Charles Warren,27,4
88,T16,T16,Bubba Watson,27,4
89,T16,T16,Mike Weir,24,4
90,T16,T16,Mark Wilson,24,4
91,T16,T16,Tiger Woods,15,4
92,T93,T93,Michael Allen,25,3
93,T93,T93,Robert Allenby,22,3
94,T93,T93,Billy Andrade,24,3
95,T93,T93,Stuart Appleby,23,3
96,T93,T93,Paul Azinger,30,3
97,T93,T93,Craig Barlow,22,3
98,T93,T93,Cameron Beckman,16,3
99,T93,T93,Rich Beem,27,3
100,T93,T93,Notah Begay III,12,3
101,T93,T93,Roy Biancalana,1,3
102,T93,T93,Phil Blackmar,1,3
103,T93,T93,Jason Bohn,29,3
104,T93,T93,Steven Bowditch,22,3
105,T93,T93,Michael Bradley,6,3
106,T93,T93,Olin Browne,30,3
107,T93,T93,Bart Bryant,26,3
108,T93,T93,Bob Burns,9,3
109,T93,T93,Chad Campbell,25,3
110,T93,T93,Michael Campbell,10,3
111,T93,T93,Alex Cejka,30,3
112,T93,T93,Greg Chalmers,28,3
113,T93,T93,K.J. Choi,26,3
114,T93,T93,Gavin Coles,5,3
115,T93,T93,Michael Connell,22,3
116,T93,T93,Chris Couch,27,3
117,T93,T93,Fred Couples,17,3
118,T93,T93,Kris Cox,28,3
119,T93,T93,Ben Crane,26,3
120,T93,T93,John Daly,21,3
121,T93,T93,Brian Davis,28,3
122,T93,T93,Marco Dawson,27,3
123,T93,T93,Glen Day,12,3
124,T93,T93,Jay Delsing,14,3
125,T93,T93,Bubba Dickerson,32,3
