,Best_Rounds_in_60s_Streak_RANK THIS WEEK,Best_Rounds_in_60s_Streak_RANK LAST WEEK,Best_Rounds_in_60s_Streak_PLAYER NAME,Best_Rounds_in_60s_Streak_CAREER BEST STREAK,Best_Rounds_in_60s_Streak_BEST YTD STREAK,Best_Rounds_in_60s_Streak_CURRENT STREAK
101,T85,T85,Hubert Green,8,,
102,T85,T85,Ken Green,8,,
103,T85,T85,Donnie Hammond,8,,
104,T85,T85,Dudley Hart,8,3.0,
105,T85,T85,Mark Hayes,8,,
106,T85,T85,Charley Hoffman,8,8.0,
107,T85,T85,Mike Hulbert,8,,
108,T85,T85,Hale Irwin,8,,
109,T85,T85,Zach Johnson,8,8.0,
110,T85,T85,Steve Jones,8,,
111,T85,T85,Tom Kite,8,,
112,T85,T85,Jeff Klauk,8,8.0,
113,T85,T85,Greg Kraft,8,2.0,
114,T85,T85,Ian Leggatt,8,,
115,T85,T85,Michael Letzig,8,7.0,
116,T85,T85,Steve Lowery,8,4.0,
117,T85,T85,Troy Matteson,8,5.0,
118,T85,T85,George McNeill,8,5.0,
119,T85,T85,Larry Mize,8,1.0,
120,T85,T85,Arron Oberholser,8,4.0,
121,T85,T85,Greg Owen,8,5.0,
122,T85,T85,Craig Parry,8,,
123,T85,T85,Calvin Peete,8,,
124,T85,T85,Nick Price,8,,
125,T85,T85,Rory Sabbatini,8,4.0,
126,T85,T85,Webb Simpson,8,8.0,
127,T85,T85,Vijay Singh,8,7.0,
128,T85,T85,Craig Stadler,8,,
129,T85,T85,Curtis Strange,8,,
130,T85,T85,Jim Thorpe,8,,
131,T85,T85,Bobby Wadkins,8,,
132,T85,T85,Bubba Watson,8,4.0,
133,T85,T85,D.A. Weibring,8,,
134,T85,T85,Robert Wrenn,8,,
135,T136,T136,Michael Allen,7,7.0,
136,T136,T136,Stephen Ames,7,7.0,
137,T136,T136,Woody Austin,7,5.0,
138,T136,T136,Briny Baird,7,6.0,
139,T136,T136,Tom Byrum,7,2.0,
140,T136,T136,Greg Chalmers,7,6.0,
141,T136,T136,Daniel Chopra,7,3.0,
142,T136,T136,Rod Curl,7,,
143,T136,T136,Robert Damron,7,1.0,
144,T136,T136,Glen Day,7,3.0,
145,T136,T136,James Driscoll,7,7.0,
146,T136,T136,Joel Edwards,7,,
147,T136,T136,Steve Elkington,7,7.0,
148,T136,T136,Dan Forsman,7,,
149,T136,T136,"Jim Gallagher, Jr.",7,,
150,T136,T136,Brent Geiberger,7,1.0,
151,T136,T136,Kelly Gibson,7,,
152,T136,T136,Matt Gogel,7,,
153,T136,T136,Bill Haas,7,7.0,
154,T136,T136,Gary Hallberg,7,,
155,T136,T136,Tim Herron,7,7.0,
156,T136,T136,Lon Hinkle,7,,
157,T136,T136,Peter Jacobsen,7,,
158,T136,T136,Richard Johnson,7,4.0,
159,T136,T136,Kent Jones,7,3.0,
160,T136,T136,Jonathan Kaye,7,3.0,
161,T136,T136,Kenny Knox,7,,
162,T136,T136,Gary Koch,7,,
163,T136,T136,Cliff Kresge,7,7.0,
164,T136,T136,Neal Lancaster,7,1.0,
165,T136,T136,Wayne Levi,7,,
166,T136,T136,Spencer Levin,7,4.0,
167,T136,T136,J.L. Lewis,7,1.0,
168,T136,T136,Frank Lickliter II,7,5.0,
169,T136,T136,Sandy Lyle,7,,
170,T136,T136,Andrew Magee,7,,
171,T136,T136,Jeff Maggert,7,3.0,
172,T136,T136,John Mahaffey,7,,
173,T136,T136,Hunter Mahan,7,6.0,
174,T136,T136,Roger Maltbie,7,,
175,T136,T136,David Mathis,7,7.0,
176,T136,T136,Bob May,7,,
177,T136,T136,Scott McCarron,7,7.0,
178,T136,T136,Ryan Moore,7,7.0,
179,T136,T136,Larry Nelson,7,,
180,T136,T136,Sean O'Hair,7,6.0,
181,T136,T136,Geoff Ogilvy,7,7.0,
182,T136,T136,Rod Pampling,7,3.0,
183,T136,T136,Don Pooley,7,,
184,T136,T136,Chez Reavie,7,6.0,
185,T136,T136,Jack Renner,7,,
186,T136,T136,Clarence Rose,7,,
187,T136,T136,John Senden,7,7.0,
188,T136,T136,Patrick Sheehan,7,6.0,
189,T136,T136,"Wes Short, Jr.",7,1.0,
190,T136,T136,Tony Sills,7,,
191,T136,T136,Scott Simpson,7,,
192,T136,T136,Mike Springer,7,,
193,T136,T136,Paul Stankowski,7,3.0,
194,T136,T136,Steve Stricker,7,7.0,
195,T136,T136,Chris Stroud,7,5.0,
196,T136,T136,Lance Ten Broeck,7,,
197,T136,T136,Lee Trevino,7,,
198,T136,T136,Marc Turnesa,7,2.0,
199,T136,T136,Howard Twitty,7,,
200,T136,T136,Bo Van Pelt,7,5.0,
201,T136,T136,Lanny Wadkins,7,,
202,T136,T136,Duffy Waldorf,7,,
203,T136,T136,Tom Watson,7,1.0,
204,T136,T136,Mark Wiebe,7,,
205,T136,T136,Fuzzy Zoeller,7,,
206,T136,T136,Richard Zokol,7,,
207,T208,T208,Steve Allan,6,1.0,
208,T208,T208,Fulton Allem,6,,
209,T208,T208,Ryan Armour,6,,
210,T208,T208,Dave Barr,6,,
211,T208,T208,Chip Beck,6,,
212,T208,T208,Ronnie Black,6,3.0,
213,T208,T208,Phil Blackmar,6,,
214,T208,T208,Jay Don Blake,6,,
215,T208,T208,Jason Bohn,6,5.0,
216,T208,T208,Jeff Brehaut,6,,
217,T208,T208,Mark Brooks,6,3.0,
218,T208,T208,Olin Browne,6,2.0,
219,T208,T208,George Burns,6,,
220,T208,T208,Bob Burns,6,,
221,T208,T208,Jonathan Byrd,6,3.0,
222,T208,T208,Curt Byrum,6,,
223,T208,T208,Alejandro Cañizares,6,,
224,T208,T208,Keith Clearwater,6,,
225,T208,T208,Jim Colbert,6,,
226,T208,T208,John Daly,6,1.0,
227,T208,T208,Marco Dawson,6,4.0,
228,T208,T208,Jay Delsing,6,1.0,
229,T208,T208,Luke Donald,6,5.0,
230,T208,T208,Scott Dunlap,6,,
231,T208,T208,Danny Edwards,6,,
232,T208,T208,Dave Eichelberger,6,,
233,T208,T208,Brad Elder,6,,
234,T208,T208,Rick Fehr,6,,
235,T208,T208,Ed Fiori,6,,
236,T208,T208,Bruce Fleisher,6,,
237,T208,T208,Robin Freeman,6,2.0,
238,T208,T208,Mathew Goggin,6,3.0,
239,T208,T208,Retief Goosen,6,4.0,
240,T208,T208,Mathias Grönberg,6,4.0,
241,T208,T208,Dan Halldorson,6,,
242,T208,T208,Morris Hatalsky,6,,
243,T208,T208,Vance Heafner,6,,
244,T208,T208,Mike Heinen,6,,
245,T208,T208,Nolan Henke,6,,
246,T208,T208,Mark Hensby,6,2.0,
247,T208,T208,Ryuji Imada,6,6.0,
248,T208,T208,Trevor Immelman,6,2.0,
249,T208,T208,Joe Inman,6,,
250,T208,T208,John Inman,6,,
251,T208,T208,Barry Jaeckel,6,,
252,T208,T208,Lee Janzen,6,3.0,
253,T208,T208,Tom Jenkins,6,,
254,T208,T208,Brandt Jobe,6,3.0,
255,T208,T208,Dustin Johnson,6,5.0,
256,T208,T208,Brendan Jones,6,,
257,T208,T208,Pete Jordan,6,,
258,T208,T208,Jerry Kelly,6,6.0,
259,T208,T208,Skip Kendall,6,1.0,
260,T208,T208,Anthony Kim,6,5.0,
261,T208,T208,Matt Kuchar,6,6.0,
262,T208,T208,Hank Kuehne,6,,
263,T208,T208,Martin Laird,6,6.0,
264,T208,T208,Danny Lee,6,6.0,
265,T208,T208,Bob Lohr,6,,
266,T208,T208,Peter Lonard,6,4.0,
267,T208,T208,Bill Lunde,6,6.0,
268,T208,T208,Len Mattiace,6,1.0,
269,T208,T208,Billy Mayfair,6,6.0,
270,T208,T208,Jim McGovern,6,1.0,
271,T208,T208,Shaun Micheel,6,2.0,
272,T208,T208,Johnny Miller,6,,
273,T208,T208,Tim Norris,6,,
274,T208,T208,David Ogrin,6,,
275,T208,T208,José María Olazábal,6,1.0,
276,T208,T208,Jeff Overton,6,4.0,
277,T208,T208,Ryan Palmer,6,4.0,
278,T208,T208,Brenden Pappas,6,,
279,T208,T208,Steve Pate,6,1.0,
280,T208,T208,Dennis Paulson,6,,
281,T208,T208,Carl Paulson,6,,
282,T208,T208,Pat Perez,6,6.0,
283,T208,T208,Craig Perks,6,,
284,T208,T208,Mark Pfeil,6,,
285,T208,T208,Dan Pohl,6,,
286,T208,T208,Ted Purdy,6,6.0,
287,T208,T208,Brett Quigley,6,6.0,
288,T208,T208,Sam Randolph,6,,
289,T208,T208,Tag Ridings,6,4.0,
290,T208,T208,John Riegger,6,,
291,T208,T208,Lee Rinker,6,,
292,T208,T208,Bill Rogers,6,,
293,T208,T208,Andres Romero,6,6.0,
294,T208,T208,Justin Rose,6,5.0,
295,T208,T208,Dave Rummells,6,,
296,T208,T208,Bill Sander,6,,
297,T208,T208,Ted Schulz,6,,
298,T208,T208,Adam Scott,6,3.0,
299,T208,T208,Tim Simpson,6,,
300,T208,T208,Brandt Snedeker,6,6.0,
301,T208,T208,Darron Stiles,6,2.0,
302,T208,T208,Phil Tataurangi,6,,
303,T208,T208,Leonard Thompson,6,,
304,T208,T208,Esteban Toledo,6,1.0,
305,T208,T208,Ted Tryba,6,,
306,T208,T208,Fred Wadsworth,6,,
307,T208,T208,Nick Watney,6,3.0,
308,T208,T208,Denis Watson,6,,
309,T208,T208,Matt Weibring,6,6.0,
310,T208,T208,Lee Westwood,6,2.0,
311,T208,T208,Brett Wetterich,6,,
312,T208,T208,Charlie Wi,6,4.0,
313,T208,T208,Willie Wood,6,1.0,
314,T315,T315,Isao Aoki,5,,
315,T315,T315,Aaron Baddeley,5,5.0,
316,T315,T315,Craig Barlow,5,1.0,
317,T315,T315,"David Berganio, Jr.",5,3.0,
318,T315,T315,Shane Bertsch,5,,
319,T315,T315,Matt Bettencourt,5,5.0,
320,T315,T315,Guy Boros,5,2.0,
321,T315,T315,Michael Bradley,5,3.0,
322,T315,T315,Billy Ray Brown,5,,
323,T315,T315,Ken Brown,5,,
324,T315,T315,Jason Buha,5,,
325,T315,T315,George Cadle,5,,
326,T315,T315,Alex Cejka,5,5.0,
327,T315,T315,Brandel Chamblee,5,,
328,T315,T315,Brian Claar,5,,
329,T315,T315,Darren Clarke,5,1.0,
330,T315,T315,José Coceres,5,2.0,
331,T315,T315,Chad Collins,5,,
332,T315,T315,Frank Conner,5,,
333,T315,T315,Ben Crenshaw,5,,
334,T315,T315,Ben Curtis,5,5.0,
335,T315,T315,Jason Day,5,5.0,
336,T315,T315,Jim Dent,5,,
337,T315,T315,Mike Donald,5,,
338,T315,T315,Ed Dougherty,5,,
339,T315,T315,Jason Dufner,5,4.0,
340,T315,T315,Lee Elder,5,,
341,T315,T315,Nick Faldo,5,,
342,T315,T315,Brad Faxon,5,3.0,
343,T315,T315,Keith Fergus,5,,
344,T315,T315,Todd Fischer,5,3.0,
345,T315,T315,Raymond Floyd,5,,
346,T315,T315,Stephen Gangluff,5,,
347,T315,T315,Robert Garrigus,5,5.0,
348,T315,T315,Tom Gillis,5,,
349,T315,T315,Jason Gore,5,3.0,
350,T315,T315,David Gossett,5,1.0,
351,T315,T315,Wayne Grady,5,,
352,T315,T315,David Graham,5,,
353,T315,T315,Nathan Green,5,5.0,
354,T315,T315,Bob Heintz,5,3.0,
355,T315,T315,Brian Henninger,5,,
356,T315,T315,J.J. Henry,5,5.0,
357,T315,T315,Gabriel Hjertstedt,5,,
358,T315,T315,Tripp Isenhour,5,,
359,T315,T315,Freddie Jacobson,5,5.0,
360,T315,T315,Kevin Johnson,5,,
361,T315,T315,Billy Kratzert,5,,
362,T315,T315,Marc Leishman,5,5.0,
363,T315,T315,Jamie Lovemark,5,5.0,
364,T315,T315,Daisuke Maruyama,5,,
365,T315,T315,Dick Mast,5,,
366,T315,T315,Pat McGowan,5,,
367,T315,T315,David McKenzie,5,,
368,T315,T315,Parker McLachlin,5,4.0,
369,T315,T315,Mark McNulty,5,,
370,T315,T315,Spike McRoy,5,,
371,T315,T315,John Merrick,5,5.0,
372,T315,T315,Bryce Molder,5,5.0,
373,T315,T315,Colin Montgomerie,5,,
374,T315,T315,Jodie Mudd,5,,
375,T315,T315,Bob Murphy,5,,
376,T315,T315,Sean Murphy,5,,
377,T315,T315,Kevin Na,5,5.0,
378,T315,T315,Mac O'Grady,5,,
379,T315,T315,Nick O'Hern,5,5.0,
380,T315,T315,Joe Ogilvie,5,3.0,
381,T315,T315,Leif Olson,5,5.0,
382,T315,T315,Scott Piercy,5,5.0,
383,T315,T315,D.A. Points,5,5.0,
384,T315,T315,Greg Powers,5,,
385,T315,T315,Aron Price,5,5.0,
386,T315,T315,Tom Purtzer,5,,
387,T315,T315,John Rollins,5,4.0,
388,T315,T315,Tom Shaw,5,,
389,T315,T315,Bob Shearer,5,,
390,T315,T315,Sonny Skinner,5,,
391,T315,T315,Jerry Smith,5,,
392,T315,T315,Mike Smith,5,,
393,T315,T315,J.C. Snead,5,,
394,T315,T315,Joey Snyder III,5,,
395,T315,T315,Henrik Stenson,5,2.0,
396,T315,T315,Ron Streck,5,,
397,T315,T315,Mike Sullivan,5,,
398,T315,T315,Hideto Tanihara,5,1.0,
399,T315,T315,Doug Tewell,5,,
400,T315,T315,Roland Thatcher,5,2.0,
401,T315,T315,D.J. Trahan,5,5.0,
402,T315,T315,Greg Twiggs,5,,
403,T315,T315,Omar Uresti,5,4.0,
404,T315,T315,Stan Utley,5,,
405,T315,T315,Jean Van de Velde,5,,
406,T315,T315,Jimmy Walker,5,4.0,
407,T315,T315,Boo Weekley,5,5.0,
408,T315,T315,Tom Weiskopf,5,,
409,T315,T315,Tim Wilkinson,5,2.0,
410,T315,T315,Jay Williamson,5,2.0,
411,T315,T315,Dean Wilson,5,4.0,
412,T315,T315,Mark Wilson,5,4.0,
413,T315,T315,Kaname Yokoo,5,,
414,T415,T415,Brad Adamonis,4,3.0,
415,T415,T415,Mitch Adcock,4,,
416,T415,T415,Jason Allred,4,,
417,T415,T415,Arjun Atwal,4,1.0,
418,T415,T415,Eric Axley,4,3.0,
419,T415,T415,Ben Bates,4,,
420,T415,T415,Rich Beem,4,4.0,
421,T415,T415,Jim Benepe,4,,
422,T415,T415,Henrik Bjornstad,4,,
423,T415,T415,Justin Bolli,4,,
424,T415,T415,Craig Bowden,4,,
425,T415,T415,Danny Briggs,4,,
426,T415,T415,Ángel Cabrera,4,4.0,
427,T415,T415,Mark Carnevale,4,,
428,T415,T415,Paul Casey,4,4.0,
429,T415,T415,Michael Clark II,4,,
430,T415,T415,Paul Claxton,4,,
431,T415,T415,Gavin Coles,4,,
432,T415,T415,Chris Couch,4,4.0,
433,T415,T415,Kris Cox,4,,
434,T415,T415,Jess Daley,4,,
435,T415,T415,Matt Davidson,4,,
436,T415,T415,Brendon de Jonge,4,4.0,
437,T415,T415,Todd Demsey,4,,
438,T415,T415,Bruce Devlin,4,,
439,T415,T415,Bubba Dickerson,4,,
440,T415,T415,Terry Diehl,4,,
441,T415,T415,Trevor Dodds,4,,
442,T415,T415,Bob Eastwood,4,,
443,T415,T415,Forrest Fezler,4,,
444,T415,T415,Tommy Gainey,4,3.0,
445,T415,T415,Buddy Gardner,4,,
446,T415,T415,Gibby Gilbert,4,,
447,T415,T415,Jeff Gove,4,,
448,T415,T415,Scott Gump,4,,
449,T415,T415,Scott Gutschewski,4,4.0,
450,T415,T415,Todd Hamilton,4,2.0,
451,T415,T415,Phillip Hancock,4,,
452,T415,T415,Anders Hansen,4,1.0,
453,T415,T415,J.B. Holmes,4,3.0,
454,T415,T415,P.H. Horgan III,4,,
455,T415,T415,Don January,4,,
456,T415,T415,Miguel Angel Jiménez,4,2.0,
457,T415,T415,Matt Jones,4,4.0,
458,T415,T415,Steve Lamontagne,4,,
459,T415,T415,David Lutterus,4,,
460,T415,T415,Mark Lye,4,,
461,T415,T415,Will MacKenzie,4,4.0,
462,T415,T415,John Mallinger,4,4.0,
463,T415,T415,Gary McCord,4,,
464,T415,T415,Mike McCullough,4,,
465,T415,T415,Jerry McGee,4,,
466,T415,T415,Allen Miller,4,,
467,T415,T415,Jon Mills,4,,
468,T415,T415,Jeff Mitchell,4,,
469,T415,T415,Patrick Moore,4,,
470,T415,T415,David Morland IV,4,,
471,T415,T415,Mike Morley,4,,
472,T415,T415,John Morse,4,,
473,T415,T415,Jim Nelford,4,,
474,T415,T415,Jack Nicklaus,4,,
475,T415,T415,Mike Nicolette,4,,
476,T415,T415,Frank Nobilo,4,,
477,T415,T415,Keith Nolan,4,,
478,T415,T415,Andy North,4,,
479,T415,T415,Peter Oosterhuis,4,,
480,T415,T415,Deane Pappas,4,1.0,
481,T415,T415,Ian Poulter,4,4.0,
482,T415,T415,Dicky Pride,4,3.0,
483,T415,T415,Jeff Quinney,4,4.0,
484,T415,T415,Larry Rinker,4,,
485,T415,T415,Brett Rumford,4,,
486,T415,T415,Tom Scherrer,4,1.0,
487,T415,T415,Michael Sim,4,1.0,
488,T415,T415,Jeev Milkha Singh,4,4.0,
489,T415,T415,Ed Sneed,4,,
490,T415,T415,Bob Sowards,4,,
491,T415,T415,Kevin Stadler,4,4.0,
492,T415,T415,Mike Standly,4,,
493,T415,T415,Kyle Stanley,4,4.0,
494,T415,T415,Scott Sterling,4,4.0,
495,T415,T415,Andre Stolz,4,,
496,T415,T415,Vaughn Taylor,4,4.0,
497,T415,T415,Nicholas Thompson,4,4.0,
498,T415,T415,Bruce Vaughan,4,,
499,T415,T415,Vance Veazey,4,2.0,
500,T415,T415,Jhonattan Vegas,4,,
501,T415,T415,Camilo Villegas,4,3.0,
502,T415,T415,Johnson Wagner,4,4.0,
503,T415,T415,Charles Warren,4,4.0,
504,T415,T415,Steve Wheatcroft,4,1.0,
505,T415,T415,Ron Whittaker,4,,
506,T415,T415,Garrett Willis,4,4.0,
507,T415,T415,Casey Wittenberg,4,4.0,
508,T415,T415,Y.E. Yang,4,4.0,
509,T510,T510,Alex Aragon,3,,
510,T510,T510,Wally Armstrong,3,,
511,T510,T510,Miller Barber,3,,
512,T510,T510,Rich Barcelo,3,2.0,
513,T510,T510,Ricky Barnes,3,2.0,
514,T510,T510,Woody Blackburn,3,,
515,T510,T510,Kris Blanks,3,3.0,
516,T510,T510,Jaxon Brigman,3,,
517,T510,T510,D.J. Brigman,3,,
518,T510,T510,Bob Byman,3,,
519,T510,T510,Michael Campbell,3,,
520,T510,T510,T.C. Chen,3,,
521,T510,T510,Bobby Cochran,3,,
522,T510,T510,Bobby Cole,3,,
523,T510,T510,Wil Collins,3,3.0,
524,T510,T510,Charles Coody,3,,
525,T510,T510,Keoke Cotner,3,,
526,T510,T510,Dale Douglass,3,,
527,T510,T510,Jim Estes,3,,
528,T510,T510,Niclas Fasth,3,,
529,T510,T510,Derek Fathauer,3,3.0,
530,T510,T510,Nick Flanagan,3,,
531,T510,T510,John Fought,3,,
532,T510,T510,Al Geiberger,3,,
533,T510,T510,Ernie Gonzalez,3,3.0,
534,T510,T510,Richard Green,3,,
535,T510,T510,Matt Harmon,3,2.0,
536,T510,T510,Jerry Heard,3,,
537,T510,T510,David Hearn,3,,
538,T510,T510,Dave Hill,3,,
539,T510,T510,David Howell,3,1.0,
540,T510,T510,Richard Johnson,3,1.0,
541,T510,T510,Craig Kanada,3,,
542,T510,T510,Shingo Katayama,3,1.0,
543,T510,T510,Colt Knost,3,3.0,
544,T510,T510,Brian Kortan,3,,
545,T510,T510,Kenichi Kuboya,3,1.0,
546,T510,T510,Doug LaBelle II,3,,
547,T510,T510,José Manuel Lara,3,3.0,
548,T510,T510,Pat Lindsey,3,,
549,T510,T510,Gene Littler,3,,
550,T510,T510,Lyn Lott,3,,
551,T510,T510,Jarrod Lyle,3,3.0,
552,T510,T510,Rik Massengale,3,,
553,T510,T510,Graeme McDowell,3,3.0,
554,T510,T510,Rory McIlroy,3,3.0,
555,T510,T510,Yusaku Miyazato,3,,
556,T510,T510,Jack Newton,3,,
557,T510,T510,Arnold Palmer,3,,
558,T510,T510,Jin Park,3,,
559,T510,T510,Michael Putnam,3,,
560,T510,T510,Dana Quigley,3,,
561,T510,T510,Alvaro Quiros,3,2.0,
562,T510,T510,Victor Regalado,3,,
563,T510,T510,Chi Chi Rodriguez,3,,
564,T510,T510,Dave Stockton,3,,
565,T510,T510,Toru Taniguchi,3,,
566,T510,T510,Tim Thelen,3,,
567,T510,T510,Rocky Thompson,3,,
568,T510,T510,Michael Thompson,3,,
569,T510,T510,Chris Tidland,3,,
570,T510,T510,Brendon Todd,3,3.0,
571,T510,T510,Peter Tomasulo,3,3.0,
572,T510,T510,Brian Vranesh,3,3.0,
573,T510,T510,Drew Weaver,3,1.0,
574,T510,T510,Oliver Wilson,3,3.0,
575,T510,T510,Ian Woosnam,3,,
576,T510,T510,Cameron Yancey,3,,
577,T578,T578,Thomas Aiken,2,2.0,
578,T578,T578,Tyler Aldridge,2,2.0,
579,T578,T578,Homero Blancas,2,,
580,T578,T578,Ryan Blaum,2,1.0,
581,T578,T578,Matthew Borchert,2,2.0,
582,T578,T578,Gay Brewer,2,,
583,T578,T578,Markus Brier,2,,
584,T578,T578,Paul Broadhurst,2,,
585,T578,T578,Andrew Buckle,2,,
586,T578,T578,Jason Caron,2,1.0,
587,T578,T578,Erik Compton,2,2.0,
588,T578,T578,Michael Connell,2,,
589,T578,T578,Brent Delahoussaye,2,,
590,T578,T578,Terry Dill,2,,
591,T578,T578,Nick Dougherty,2,1.0,
592,T578,T578,John Douma,2,,
593,T578,T578,Bradley Dredge,2,,
594,T578,T578,Simon Dyson,2,,
595,T578,T578,Matt Every,2,,
596,T578,T578,Kenneth Ferrie,2,,
597,T578,T578,Ross Fisher,2,2.0,
598,T578,T578,Doug Ford,2,,
599,T578,T578,Cody Freeman,2,,
600,T578,T578,Tadd Fujikawa,2,2.0,
601,T578,T578,Hiroyuki Fujita,2,,
602,T578,T578,Bobby Gates,2,2.0,
603,T578,T578,Tano Goya,2,2.0,
604,T578,T578,Mike Grob,2,1.0,
605,T578,T578,Gary Groh,2,,
606,T578,T578,Rob Grube,2,,
607,T578,T578,Kelly Grunewald,2,,
608,T578,T578,Hunter Haas,2,,
609,T578,T578,Soren Hansen,2,2.0,
610,T578,T578,Peter Hanson,2,2.0,
611,T578,T578,Grégory Havret,2,,
612,T578,T578,Bunky Henry,2,,
613,T578,T578,Ryan Hietala,2,,
614,T578,T578,Raphael Jacquelin,2,,
615,T578,T578,Grier Jones,2,,
616,T578,T578,Anthony Kang,2,2.0,
617,T578,T578,Richie Karl,2,,
618,T578,T578,Robert Karlsson,2,1.0,
619,T578,T578,Martin Kaymer,2,2.0,
620,T578,T578,Troy Kelly,2,2.0,
621,T578,T578,Søren Kjeldsen,2,2.0,
622,T578,T578,Joel Kribel,2,,
623,T578,T578,Paul Lawrie,2,1.0,
624,T578,T578,Thomas Levet,2,,
625,T578,T578,WC Liang,2,,
626,T578,T578,Luke List,2,2.0,
627,T578,T578,Edward Loar,2,,
628,T578,T578,Bob Lunn,2,,
629,T578,T578,Fred Marti,2,,
