,Best_Sub-Par_Rounds_Streak_RANK THIS WEEK,Best_Sub-Par_Rounds_Streak_RANK LAST WEEK,Best_Sub-Par_Rounds_Streak_PLAYER NAME,Best_Sub-Par_Rounds_Streak_CAREER BEST STREAK,Best_Sub-Par_Rounds_Streak_BEST YTD STREAK,Best_Sub-Par_Rounds_Streak_CURRENT STREAK
0,1,1,Tim Petrovic,26,7.0,
1,2,2,Jeff Sluman,23,5.0,
2,T3,T3,Tim Clark,22,11.0,
3,T3,T3,Fred Couples,22,5.0,
4,T3,T3,Scott McCarron,22,8.0,
5,T6,T6,Stuart Appleby,21,4.0,
6,T6,T6,Bob Estes,21,7.0,
7,T6,T6,Scott Verplank,21,11.0,
8,T9,T9,Jay Don Blake,20,,
9,T9,T9,Joey Sindelar,20,,
10,T11,T11,Joe Durant,19,4.0,
11,T11,T11,Jesper Parnevik,19,3.0,
12,T11,T11,Dan Pohl,19,,
13,T14,T14,Glen Day,18,6.0,
14,T14,T14,Chris DiMarco,18,12.0,
15,T14,T14,Retief Goosen,18,4.0,
16,T14,T14,Charles Howell III,18,10.0,
17,T14,T14,Craig Parry,18,,
18,T19,T19,Ronnie Black,17,3.0,
19,T19,T19,Jonathan Byrd,17,6.0,
20,T19,T19,Ed Fiori,17,,
21,T19,T19,Donnie Hammond,17,1.0,
22,T19,T19,Roger Maltbie,17,,
23,T19,T19,Shigeki Maruyama,17,3.0,
24,T19,T19,Mark O'Meara,17,1.0,
25,T19,T19,Vijay Singh,17,7.0,
26,T19,T19,Kirk Triplett,17,4.0,
27,T19,T19,Tiger Woods,17,8.0,
28,T29,T29,Ken Green,16,,
29,T29,T29,Lee Janzen,16,4.0,
30,T29,T29,Jerry Kelly,16,10.0,
31,T29,T29,Troy Matteson,16,6.0,
32,T29,T29,Blaine McCallister,16,,
33,T29,T29,Steve Pate,16,2.0,
34,T29,T29,Corey Pavin,16,10.0,
35,T29,T29,Kenny Perry,16,13.0,
36,T29,T29,Chris Riley,16,11.0,
37,T29,T29,Mike Weir,16,5.0,
38,T39,T39,Ben Crane,15,15.0,
39,T39,T39,Brian Davis,15,15.0,
40,T39,T39,Carlos Franco,15,4.0,
41,T39,T39,Scott Hoch,15,1.0,
42,T39,T39,Tom Kite,15,,
43,T39,T39,Davis Love III,15,7.0,
44,T39,T39,Andrew Magee,15,1.0,
45,T39,T39,Scott Simpson,15,,
46,T39,T39,Chris Smith,15,5.0,
47,T39,T39,Craig Stadler,15,,
48,T39,T39,Bob Tway,15,3.0,
49,T50,T50,Robert Allenby,14,5.0,
50,T50,T50,Woody Austin,14,7.0,
51,T50,T50,Brian Bateman,14,4.0,
52,T50,T50,Russ Cochran,14,1.0,
53,T50,T50,Marco Dawson,14,4.0,
54,T50,T50,Steve Flesch,14,5.0,
55,T50,T50,Brent Geiberger,14,1.0,
56,T50,T50,Mathew Goggin,14,6.0,
57,T50,T50,John Huston,14,7.0,
58,T50,T50,Kent Jones,14,7.0,
59,T50,T50,Matt Kuchar,14,14.0,
60,T50,T50,Stephen Leaney,14,3.0,
61,T50,T50,Justin Leonard,14,8.0,
62,T50,T50,Frank Lickliter II,14,5.0,
63,T50,T50,Peter Lonard,14,4.0,
64,T50,T50,Jeff Maggert,14,5.0,
65,T50,T50,Rocco Mediate,14,4.0,
66,T50,T50,Joe Ogilvie,14,10.0,
67,T50,T50,Loren Roberts,14,4.0,
68,T50,T50,Payne Stewart,14,,
69,T50,T50,Bo Van Pelt,14,6.0,
70,T50,T50,Grant Waite,14,1.0,
71,T72,T72,Billy Andrade,13,4.0,
72,T72,T72,Paul Azinger,13,1.0,
73,T72,T72,Briny Baird,13,7.0,
74,T72,T72,Jason Bohn,13,7.0,
75,T72,T72,Bart Bryant,13,3.0,
76,T72,T72,Brad Bryant,13,,
77,T72,T72,Rex Caldwell,13,,
78,T72,T72,John Cook,13,,
79,T72,T72,Jay Delsing,13,3.0,
80,T72,T72,David Duval,13,4.0,
81,T72,T72,Steve Elkington,13,8.0,
82,T72,T72,Rick Fehr,13,,
83,T72,T72,Dan Forsman,13,,
84,T72,T72,Harrison Frazar,13,7.0,
85,T72,T72,David Frost,13,,
86,T72,T72,Fred Funk,13,1.0,
87,T72,T72,Jim Furyk,13,10.0,
88,T72,T72,Buddy Gardner,13,,
89,T72,T72,Brian Gay,13,10.0,
90,T72,T72,Tim Herron,13,12.0,
91,T72,T72,Peter Jacobsen,13,,
92,T72,T72,Neal Lancaster,13,4.0,
93,T72,T72,Bernhard Langer,13,1.0,
94,T72,T72,Tom Lehman,13,5.0,
95,T72,T72,Mark McCumber,13,,
96,T72,T72,Calvin Peete,13,,
97,T72,T72,David Peoples,13,3.0,
98,T72,T72,Ted Purdy,13,6.0,
99,T72,T72,Mike Reid,13,,
100,T72,T72,Dave Rummells,13,,
101,T72,T72,Tom Sieckmann,13,,
102,T72,T72,Tony Sills,13,,
103,T72,T72,Curtis Strange,13,,
104,T72,T72,Mike Sullivan,13,,
105,T72,T72,David Toms,13,12.0,
106,T72,T72,Duffy Waldorf,13,,
107,T108,T108,Aaron Baddeley,12,5.0,
108,T108,T108,Dave Barr,12,,
109,T108,T108,Cameron Beckman,12,10.0,
110,T108,T108,Jeff Brehaut,12,,
111,T108,T108,Mark Brooks,12,3.0,
112,T108,T108,Mark Calcavecchia,12,7.0,
113,T108,T108,Chad Campbell,12,8.0,
114,T108,T108,Greg Chalmers,12,6.0,
115,T108,T108,Stewart Cink,12,5.0,
116,T108,T108,Danny Edwards,12,,
117,T108,T108,David Edwards,12,,
118,T108,T108,Joel Edwards,12,,
119,T108,T108,Brad Faxon,12,3.0,
120,T108,T108,Todd Fischer,12,3.0,
121,T108,T108,Robert Gamez,12,3.0,
122,T108,T108,Paul Goydos,12,7.0,
123,T108,T108,Nathan Green,12,8.0,
124,T108,T108,Mathias Grönberg,12,4.0,
125,T108,T108,Jay Haas,12,,
126,T108,T108,Mike Heinen,12,,
127,T108,T108,Jonathan Kaye,12,3.0,
128,T108,T108,Skip Kendall,12,1.0,
129,T108,T108,Gary Koch,12,,
130,T108,T108,Greg Kraft,12,4.0,
131,T108,T108,Jim McGovern,12,1.0,
132,T108,T108,Phil Mickelson,12,5.0,
133,T108,T108,Larry Mize,12,1.0,
134,T108,T108,Gil Morgan,12,,
135,T108,T108,Frank Nobilo,12,,
136,T108,T108,José María Olazábal,12,2.0,
137,T108,T108,Don Pooley,12,,
138,T108,T108,Gene Sauers,12,,
139,T108,T108,Paul Stankowski,12,3.0,
140,T108,T108,Kevin Sutherland,12,5.0,
141,T108,T108,Hal Sutton,12,,
142,T108,T108,Jay Williamson,12,4.0,
143,T108,T108,Willie Wood,12,2.0,
144,T108,T108,Fuzzy Zoeller,12,,
145,T146,T146,Craig Barlow,11,2.0,
146,T146,T146,Chip Beck,11,,
147,T146,T146,Olin Browne,11,2.0,
148,T146,T146,George Burns,11,,
149,T146,T146,Bob Burns,11,,
150,T146,T146,Tom Byrum,11,2.0,
151,T146,T146,Jim Carter,11,,
152,T146,T146,Brandel Chamblee,11,,
153,T146,T146,K.J. Choi,11,5.0,
154,T146,T146,Michael Clark II,11,,
155,T146,T146,John Daly,11,1.0,
156,T146,T146,Bubba Dickerson,11,,
157,T146,T146,Luke Donald,11,7.0,
158,T146,T146,Keith Fergus,11,,
159,T146,T146,Bruce Fleisher,11,,
160,T146,T146,Raymond Floyd,11,,
161,T146,T146,Sergio Garcia,11,4.0,
162,T146,T146,Jason Gore,11,5.0,
163,T146,T146,Todd Hamilton,11,4.0,
164,T146,T146,J.P. Hayes,11,4.0,
165,T146,T146,J.J. Henry,11,5.0,
166,T146,T146,Freddie Jacobson,11,8.0,
167,T146,T146,Richard Johnson,11,11.0,
168,T146,T146,Dustin Johnson,11,11.0,
169,T146,T146,Ian Leggatt,11,,
170,T146,T146,Michael Letzig,11,7.0,
171,T146,T146,Bruce Lietzke,11,,
172,T146,T146,John Mahaffey,11,,
173,T146,T146,Billy Mayfair,11,6.0,
174,T146,T146,George McNeill,11,6.0,
175,T146,T146,Shaun Micheel,11,4.0,
176,T146,T146,Geoff Ogilvy,11,7.0,
177,T146,T146,David Ogrin,11,,
178,T146,T146,Rod Pampling,11,5.0,
179,T146,T146,Carl Pettersson,11,7.0,
180,T146,T146,Nick Price,11,,
181,T146,T146,Dicky Pride,11,5.0,
182,T146,T146,Tom Purtzer,11,,
