,Consecutive_GIR_RANK THIS WEEK,Consecutive_GIR_RANK LAST WEEK,Consecutive_GIR_PLAYER NAME,Consecutive_GIR_EVENTS,Consecutive_GIR_STREAK,Consecutive_GIR_CURRENT STREAK,Consecutive_GIR_ROUND,Consecutive_GIR_HOLE,Consecutive_GIR_YEAR/TOURN#
69,T70,T70,Robert Allenby,21,18,7.0,1,15,2009250
70,T70,T70,Rich Barcelo,1,18,1.0,1,12,2009340
71,T70,T70,Kris Blanks,20,18,8.0,2,10,2009370
72,T70,T70,Alex Cejka,25,18,9.0,1,12,2009200
73,T70,T70,Jason Dufner,26,18,,4,13,2009400
74,T70,T70,Joe Durant,20,18,1.0,2,16,2009320
75,T70,T70,Scott Gutschewski,19,18,4.0,4,3,2009420
76,T70,T70,J.B. Holmes,25,18,,2,9,2009440
77,T70,T70,Tom Lehman,16,18,9.0,1,8,2009450
78,T70,T70,Hunter Mahan,25,18,,3,15,2009150
79,T70,T70,Scott McCarron,27,18,9.0,4,1,2009370
80,T70,T70,John Merrick,28,18,1.0,1,2,2009190
81,T70,T70,Rory Sabbatini,25,18,3.0,1,12,2009330
82,T70,T70,Charles Warren,20,18,,1,6,2009330
83,T70,T70,Nick Watney,24,18,1.0,3,6,2009030
84,T70,T70,Dean Wilson,29,18,,2,8,2009440
85,T86,T86,Michael Allen,22,17,,1,8,2009420
86,T86,T86,Stuart Appleby,25,17,2.0,3,10,2009150
87,T86,T86,Cameron Beckman,26,17,3.0,2,18,2009420
88,T86,T86,Daniel Chopra,28,17,4.0,2,4,2009450
89,T86,T86,Fred Couples,16,17,1.0,3,9,2009030
90,T86,T86,Brendon de Jonge,29,17,1.0,2,14,2009020
91,T86,T86,Sergio Garcia,17,17,4.0,3,14,2009390
92,T86,T86,Lucas Glover,26,17,,2,9,2009030
93,T86,T86,Mathew Goggin,26,17,,1,13,2009030
94,T86,T86,Dustin Johnson,25,17,3.0,3,13,2009010
95,T86,T86,Kent Jones,24,17,7.0,2,6,2009330
96,T86,T86,Davis Love III,27,17,1.0,3,18,2009010
97,T86,T86,Jeff Maggert,28,17,3.0,2,16,2009220
98,T86,T86,Prayad Marksaeng,6,17,2.0,2,14,2009160
99,T86,T86,Rocco Mediate,22,17,2.0,1,17,2009340
100,T86,T86,Shaun Micheel,16,17,5.0,3,3,2009210
101,T86,T86,Ryan Moore,27,17,2.0,2,12,2009200
102,T86,T86,D.A. Points,29,17,4.0,2,12,2009420
103,T86,T86,Aron Price,27,17,,2,2,2009270
104,T86,T86,Brett Quigley,28,17,,3,8,2009450
105,T86,T86,Brandt Snedeker,26,17,1.0,4,14,2009420
106,T86,T86,Kevin Stadler,20,17,,2,1,2009370
107,T86,T86,Henrik Stenson,10,17,2.0,1,5,2009350
108,T86,T86,Scott Verplank,24,17,1.0,4,10,2009290
109,T86,T86,Brian Vranesh,20,17,,4,17,2009340
110,T86,T86,Johnson Wagner,26,17,6.0,2,10,2009330
111,T86,T86,Lee Westwood,8,17,,1,15,2009150
112,T113,T113,James Driscoll,17,16,,4,1,2009210
113,T113,T113,Ken Duke,29,16,,1,15,2009060
114,T113,T113,Steve Elkington,23,16,3.0,1,16,2009440
115,T113,T113,Paul Goydos,25,16,3.0,2,18,2009150
116,T113,T113,Richard Johnson,26,16,4.0,4,1,2009420
117,T113,T113,Jerry Kelly,26,16,,4,14,2009300
118,T113,T113,Matt Kuchar,24,16,,2,14,2009240
119,T113,T113,Spencer Levin,25,16,1.0,3,8,2009100
120,T113,T113,Cortland Lowe,2,16,,1,13,2009050
121,T113,T113,Steve Lowery,27,16,,1,7,2009010
122,T113,T113,Kevin Na,26,16,,1,16,2009390
123,T113,T113,Pat Perez,22,16,1.0,1,7,2009450
124,T113,T113,Carl Pettersson,29,16,,2,9,2009010
125,T113,T113,Chez Reavie,27,16,,1,6,2009270
126,T113,T113,Jeev Milkha Singh,15,16,,2,3,2009420
127,T113,T113,Matt Weibring,22,16,1.0,1,2,2009270
128,T129,T129,Tommy Armour III,19,15,,2,7,2009440
129,T129,T129,Arjun Atwal,12,15,2.0,1,2,2009060
130,T129,T129,Paul Azinger,8,15,,1,11,2009340
131,T129,T129,Sangmoon Bae,2,15,8.0,1,17,2009260
132,T129,T129,Briny Baird,28,15,,4,4,2009220
133,T129,T129,K.J. Choi,22,15,13.0,3,15,2009060
134,T129,T129,Jason Day,18,15,1.0,3,12,2009050
135,T129,T129,Ross Fisher,10,15,,1,4,2009140
136,T129,T129,Bobby Gates,1,15,6.0,2,13,2009210
137,T129,T129,Mathias Grönberg,13,15,,2,11,2009420
138,T129,T129,Scott Hebert,5,15,,1,9,2009330
139,T129,T129,Tim Herron,27,15,7.0,1,6,2009330
140,T129,T129,Freddie Jacobson,25,15,,3,5,2009370
141,T129,T129,Matt Jones,17,15,1.0,1,17,2009420
142,T129,T129,Anthony Kim,22,15,2.0,3,17,2009010
143,T129,T129,Frank Lickliter II,14,15,4.0,1,12,2009370
144,T129,T129,Bill Lunde,27,15,8.0,1,7,2009190
145,T129,T129,James Nitties,27,15,2.0,1,16,2009030
146,T129,T129,Nick O'Hern,27,15,3.0,1,1,2009240
147,T129,T129,Geoff Ogilvy,20,15,,2,1,2009010
148,T129,T129,Ryan Palmer,26,15,1.0,4,10,2009010
149,T129,T129,Patrick Sheehan,15,15,,2,17,2009180
150,T129,T129,Kyle Stanley,7,15,5.0,2,2,2009270
151,T129,T129,Marc Turnesa,30,15,,1,16,2009440
152,T129,T129,Jimmy Walker,24,15,,3,7,2009370
153,T129,T129,Boo Weekley,22,15,5.0,2,14,2009010
154,T129,T129,Casey Wittenberg,25,15,,1,18,2009030
155,T129,T129,Tiger Woods,17,15,,3,6,2009400
156,T157,T157,Thomas Aiken,3,14,,2,16,2009310
157,T157,T157,Tyler Aldridge,17,14,1.0,3,15,2009060
158,T157,T157,Chris DiMarco,29,14,1.0,1,13,2009450
159,T157,T157,Ernie Els,19,14,,4,6,2009380
160,T157,T157,Steve Flesch,27,14,1.0,1,11,2009030
161,T157,T157,Padraig Harrington,20,14,,1,11,2009390
162,T157,T157,Matt Hill,3,14,,1,10,2009320
163,T157,T157,Charles Howell III,29,14,3.0,2,4,2009050
164,T157,T157,Ryuji Imada,25,14,,1,2,2009020
165,T157,T157,Trevor Immelman,13,14,1.0,2,17,2009010
166,T157,T157,Lee Janzen,23,14,1.0,1,12,2009370
167,T157,T157,Cliff Kresge,28,14,3.0,4,13,2009020
168,T157,T157,Neal Lancaster,6,14,1.0,1,6,2009330
169,T157,T157,Danny Lee,12,14,2.0,1,2,2009370
170,T157,T157,Gregor Main,1,14,1.0,1,14,2009050
171,T157,T157,Leif Olson,21,14,,2,15,2009300
172,T157,T157,Jeff Overton,28,14,,4,2,2009360
173,T157,T157,Rod Pampling,23,14,4.0,1,16,2009040
174,T157,T157,John Rollins,27,14,6.0,1,9,2009340
175,T157,T157,Roland Thatcher,16,14,,1,15,2009440
176,T157,T157,Mark Wilson,28,14,,2,8,2009420
177,T178,T178,Stephen Ames,23,13,3.0,2,13,2009390
178,T178,T178,Aaron Baddeley,23,13,2.0,2,5,2009190
179,T178,T178,Notah Begay III,15,13,2.0,2,13,2009220
180,T178,T178,Shane Bertsch,2,13,2.0,2,4,2009420
181,T178,T178,Guy Boros,7,13,,1,13,2009330
182,T178,T178,Bart Bryant,17,13,5.0,1,7,2009290
183,T178,T178,Chris Couch,8,13,,2,11,2009030
184,T178,T178,Ben Crane,27,13,9.0,3,17,2009050
185,T178,T178,Bryan DeCorso,1,13,,1,4,2009320
186,T178,T178,Luke Donald,21,13,1.0,2,11,2009310
187,T178,T178,Derek Fathauer,25,13,1.0,4,6,2009320
188,T178,T178,Todd Fischer,3,13,3.0,1,6,2009060
189,T178,T178,Carlos Franco,10,13,2.0,2,2,2009060
190,T178,T178,Ryo Ishikawa,6,13,,1,10,2009310
191,T178,T178,Brandt Jobe,8,13,,1,6,2009150
192,T178,T178,Robert Karlsson,6,13,,2,13,2009150
193,T178,T178,Troy Kelly,17,13,3.0,2,8,2009370
194,T178,T178,Stephen Leaney,11,13,,2,12,2009290
195,T178,T178,Jarrod Lyle,21,13,3.0,3,5,2009030
196,T178,T178,Matteo Manassero,1,13,,1,1,2009310
197,T178,T178,David Mathis,27,13,,4,14,2009030
198,T178,T178,Phil Mickelson,18,13,,2,4,2009250
199,T178,T178,James Oh,21,13,2.0,2,13,2009320
200,T178,T178,Rod Perry,1,13,,2,18,2009480
201,T178,T178,Ian Poulter,17,13,,2,14,2009120
202,T178,T178,Ted Purdy,30,13,1.0,2,18,2009270
203,T178,T178,Andres Romero,20,13,1.0,2,11,2009450
204,T178,T178,Adam Scott,19,13,1.0,1,18,2009420
205,T178,T178,Michael Sim,3,13,1.0,2,12,2009420
206,T178,T178,Darron Stiles,20,13,,1,17,2009480
207,T178,T178,Tom Watson,2,13,,2,8,2009310
208,T178,T178,Charlie Wi,28,13,,3,6,2009030
209,T210,T210,Billy Andrade,17,12,,1,13,2009300
210,T210,T210,Woody Austin,24,12,1.0,2,15,2009290
211,T210,T210,Eric Axley,30,12,3.0,2,3,2009210
212,T210,T210,Brian Bateman,25,12,,3,8,2009050
213,T210,T210,Ángel Cabrera,17,12,,2,8,2009100
214,T210,T210,Greg Chalmers,26,12,,2,10,2009330
215,T210,T210,Brian Davis,32,12,6.0,4,2,2009450
216,T210,T210,Marco Dawson,6,12,,2,18,2009060
217,T210,T210,Graham DeLaet,1,12,,2,14,2009320
218,T210,T210,Brad Faxon,23,12,3.0,2,11,2009370
219,T210,T210,Gonzalo Fernandez-Castaño,5,12,,1,11,2009310
220,T210,T210,Harrison Frazar,28,12,2.0,3,9,2009220
221,T210,T210,Tadd Fujikawa,4,12,3.0,4,11,2009100
222,T210,T210,Tommy Gainey,15,12,5.0,3,9,2009020
223,T210,T210,Retief Goosen,20,12,2.0,2,18,2009390
224,T210,T210,Dudley Hart,13,12,1.0,4,7,2009180
225,T210,T210,George McNeill,26,12,3.0,1,13,2009440
226,T210,T210,Jack Newman,2,12,,1,7,2009290
227,T210,T210,Greg Norman,3,12,2.0,1,7,2009150
228,T210,T210,Corey Pavin,23,12,,3,15,2009370
229,T210,T210,Webb Simpson,30,12,12.0,2,7,2009480
230,T210,T210,Scott Sterling,16,12,3.0,2,2,2009370
231,T210,T210,Aaron Watkins,18,12,3.0,1,6,2009480
232,T210,T210,Tim Wilkinson,14,12,3.0,4,3,2009220
233,T210,T210,Gary Woodland,18,12,5.0,3,10,2009030
234,T235,T235,Mark Brooks,17,11,1.0,3,16,2009330
235,T235,T235,Cam Burke,1,11,1.0,1,15,2009320
236,T235,T235,Paul Casey,12,11,7.0,1,12,2009230
237,T235,T235,Darren Clarke,7,11,,4,15,2009120
238,T235,T235,Ernie Gonzalez,1,11,2.0,3,9,2009440
239,T235,T235,Jason Gore,24,11,,4,3,2009140
240,T235,T235,Soren Hansen,8,11,5.0,1,8,2009260
241,T235,T235,J.P. Hayes,15,11,3.0,2,7,2009330
242,T235,T235,Bob Heintz,20,11,,4,10,2009220
243,T235,T235,Anthony Kang,1,11,,3,8,2009350
244,T235,T235,Jeremy Kavanagh,1,11,,1,1,2009310
245,T235,T235,Jonathan Kaye,17,11,,3,7,2009210
246,T235,T235,Chris Kirk,2,11,2.0,3,12,2009060
247,T235,T235,Greg Kraft,21,11,3.0,4,2,2009010
248,T235,T235,Paul McGinley,2,11,3.0,3,1,2009060
249,T235,T235,Rory McIlroy,11,11,,2,5,2009360
250,T235,T235,Arron Oberholser,4,11,2.0,3,14,2009450
251,T235,T235,Louis Oosthuizen,6,11,,1,4,2009120
252,T235,T235,Martin Piller,1,11,,3,2,2009210
253,T235,T235,Rick Price,21,11,2.0,2,5,2009270
254,T235,T235,Jeff Quinney,26,11,,1,10,2009440
255,T235,T235,Alvaro Quiros,9,11,,2,14,2009120
256,T235,T235,Chris Riley,22,11,3.0,4,11,2009440
257,T235,T235,Dave Schultz,1,11,,2,10,2009220
258,T235,T235,Chris Smith,3,11,2.0,3,16,2009060
259,T235,T235,Brendon Todd,21,11,,4,13,2009250
260,T235,T235,Omar Uresti,9,11,1.0,1,3,2009300
261,T235,T235,Willie Wood,2,11,,1,5,2009210
262,T263,T263,Craig Barlow,5,10,2.0,1,6,2009320
263,T263,T263,Paul Broadhurst,1,10,1.0,1,11,2009310
264,T263,T263,Olin Browne,9,10,1.0,1,4,2009270
265,T263,T263,John Daly,6,10,,3,10,2009370
266,T263,T263,David Duval,22,10,7.0,1,13,2009210
267,T263,T263,Fred Funk,6,10,2.0,2,11,2009300
268,T263,T263,Brent Geiberger,6,10,,3,15,2009060
269,T263,T263,Mike Grob,1,10,1.0,1,18,2009320
270,T263,T263,Scott Hoch,1,10,5.0,3,15,2009300
271,T263,T263,Thongchai Jaidee,4,10,,3,5,2009310
272,T263,T263,Martin Kaymer,11,10,,1,10,2009150
273,T263,T263,Skip Kendall,3,10,7.0,4,1,2009300
274,T263,T263,James Kingston,2,10,,3,3,2009120
275,T263,T263,Thomas Levet,3,10,3.0,2,9,2009310
276,T263,T263,Jamie Lovemark,5,10,3.0,2,1,2009320
277,T263,T263,Andrew Magee,2,10,1.0,1,4,2009060
278,T263,T263,Graeme McDowell,11,10,1.0,2,14,2009350
279,T263,T263,Zack Miller,1,10,1.0,1,7,2009060
280,T263,T263,Jesper Parnevik,14,10,1.0,4,2,2009030
281,T263,T263,Dicky Pride,10,10,1.0,4,9,2009300
282,T263,T263,Tom Scherrer,2,10,2.0,2,5,2009060
283,T263,T263,"Wes Short, Jr.",3,10,,1,6,2009030
284,T263,T263,Justin Thomas,1,10,1.0,1,8,2009370
285,T263,T263,Bob Tway,13,10,1.0,2,14,2009300
286,T263,T263,Mike Van Sickle,2,10,,1,12,2009290
287,T263,T263,Grant Waite,2,10,4.0,2,14,2009340
288,T263,T263,Oliver Wilson,9,10,,1,13,2009310
289,T290,T290,Steve Allan,17,9,1.0,2,14,2009290
290,T290,T290,Billy Anderson,1,9,9.0,2,1,2009370
291,T290,T290,Stuart Anderson,1,9,1.0,1,12,2009320
292,T290,T290,Matthew Borchert,19,9,,3,12,2009290
293,T290,T290,Rodney Butcher,3,9,,1,13,2009420
294,T290,T290,Tom Byrum,4,9,4.0,1,3,2009340
295,T290,T290,Scott Cashell,1,9,1.0,1,9,2009330
296,T290,T290,Bobby Clampett,2,9,4.0,3,17,2009030
297,T290,T290,Keith Clearwater,1,9,1.0,1,1,2009230
298,T290,T290,Wil Collins,18,9,1.0,1,12,2009330
299,T290,T290,Jay Delsing,7,9,2.0,4,3,2009340
300,T290,T290,John Ellis,1,9,1.0,1,9,2009060
301,T290,T290,David Erdy,1,9,9.0,2,1,2009260
302,T290,T290,Andres Gonzales,1,9,,2,15,2009320
303,T290,T290,Branden Grace,1,9,,1,10,2009310
304,T290,T290,Rob Grube,1,9,,1,5,2009060
305,T290,T290,Peter Hanson,5,9,1.0,1,4,2009120
306,T290,T290,Matt Harmon,1,9,,2,6,2009330
307,T290,T290,Peter Hedblom,1,9,4.0,1,1,2009310
308,T290,T290,Billy Horschel,2,9,3.0,2,11,2009280
309,T290,T290,Miguel Angel Jiménez,8,9,3.0,1,2,2009160
310,T290,T290,Shingo Katayama,6,9,,1,5,2009160
311,T290,T290,Kenichi Kuboya,1,9,,3,15,2009310
312,T290,T290,Steve Lamontagne,1,9,9.0,2,10,2009140
313,T290,T290,Wen-Tang Lin,3,9,2.0,1,6,2009120
314,T290,T290,Shigeki Maruyama,5,9,1.0,3,11,2009020
315,T290,T290,Andrew McLardy,2,9,,2,7,2009370
316,T290,T290,Garth Mulroy,1,9,1.0,1,3,2009120
317,T290,T290,David Smail,3,9,,1,1,2009310
318,T290,T290,Vance Veazey,1,9,1.0,4,6,2009250
319,T320,T320,Fulton Allem,1,8,,1,14,2009230
320,T320,T320,Josh Anderson,1,8,1.0,2,13,2009050
321,T320,T320,Rich Bland,1,8,1.0,1,8,2009260
322,T320,T320,Ryan Blaum,2,8,3.0,2,16,2009260
323,T320,T320,Bronson Burgoon,1,8,,1,2,2009260
324,T320,T320,Erik Compton,5,8,3.0,2,18,2009240
325,T320,T320,Robert Damron,5,8,1.0,2,14,2009060
326,T320,T320,Johan Edfors,3,8,,4,15,2009260
327,T320,T320,Philip Francis,1,8,,2,14,2009290
328,T320,T320,Robert Gamez,11,8,2.0,1,9,2009100
329,T320,T320,David Gossett,5,8,,1,16,2009320
330,T320,T320,Wes Heffernan,1,8,2.0,2,15,2009320
331,T320,T320,David Higgins,1,8,,1,13,2009310
332,T320,T320,Søren Kjeldsen,7,8,,2,14,2009120
333,T320,T320,Paul Lawrie,1,8,4.0,4,2,2009310
334,T320,T320,Jean-Francois Lucquin,1,8,4.0,1,4,2009260
335,T320,T320,Eric Meierdierks,1,8,3.0,1,8,2009450
336,T320,T320,Mike Miles,3,8,,4,2,2009030
337,T320,T320,Francesco Molinari,4,8,1.0,1,13,2009260
338,T320,T320,Patrick Moore,4,8,1.0,1,5,2009480
339,T320,T320,Mark O'Meara,2,8,,1,11,2009310
340,T320,T320,Kyle Peterman,1,8,,2,8,2009260
341,T320,T320,David Robinson,1,8,,2,2,2009370
342,T320,T320,Andrew Ruthkoski,2,8,7.0,2,3,2009330
343,T320,T320,Charl Schwartzel,6,8,,2,4,2009360
344,T320,T320,Joel Sjöholm,1,8,,3,9,2009060
345,T320,T320,Jeff Sluman,2,8,2.0,1,2,2009300
346,T320,T320,Hideto Tanihara,1,8,3.0,4,7,2009020
347,T320,T320,Nathan Tyler,1,8,,2,4,2009260
348,T320,T320,Chris Wood,2,8,1.0,4,5,2009310
349,T350,T350,Chris Baryla,3,7,3.0,1,2,2009320
350,T350,T350,Ronnie Black,3,7,2.0,4,9,2009300
351,T350,T350,Jeff Brehaut,1,7,1.0,1,17,2009260
352,T350,T350,Kelvin Burgin,1,7,,2,3,2009250
353,T350,T350,Jason Caron,1,7,,1,10,2009100
354,T350,T350,Paul Claxton,1,7,,1,10,2009190
355,T350,T350,Keith Dicciani,1,7,,2,11,2009360
356,T350,T350,"Jim Gallagher, Jr.",2,7,1.0,1,3,2009210
357,T350,T350,Kyle German,1,7,3.0,1,2,2009320
358,T350,T350,Donnie Hammond,1,7,,2,17,2009030
359,T350,T350,Anders Hansen,4,7,,1,15,2009360
360,T350,T350,Mark Hensby,5,7,5.0,4,12,2009330
361,T350,T350,Brendan Jones,2,7,,1,6,2009360
362,T350,T350,Drew Kittleson,2,7,1.0,1,9,2009260
363,T350,T350,Tomohiro Kondo,2,7,,1,13,2009310
364,T350,T350,Kevin Larsen,1,7,2.0,1,13,2009050
365,T350,T350,Hugo León,1,7,7.0,2,12,2009320
366,T350,T350,Sandy Lyle,2,7,4.0,3,8,2009160
367,T350,T350,Ben Martin,1,7,,1,16,2009260
368,T350,T350,Mauricio Molina,1,7,4.0,1,4,2009320
369,T350,T350,Colin Montgomerie,2,7,,1,3,2009310
370,T350,T350,David Morland IV,1,7,,1,5,2009070
371,T350,T350,José María Olazábal,4,7,,2,1,2009160
372,T350,T350,Lee Rinker,1,7,2.0,1,5,2009360
373,T350,T350,Dustin Risdon,1,7,,2,1,2009320
374,T350,T350,Curt Sanders,1,7,,1,5,2009190
375,T350,T350,Reinier Saxton,2,7,,2,8,2009160
376,T350,T350,Anthony Smith,1,7,2.0,1,14,2009050
377,T350,T350,Paul Stankowski,9,7,,2,7,2009060
378,T350,T350,Richard Sterne,8,7,6.0,1,5,2009360
379,T350,T350,Grant Sturgeon,1,7,,1,5,2009360
380,T350,T350,Lance Ten Broeck,1,7,,1,8,2009210
381,T350,T350,Dean Vomacka,2,7,2.0,1,18,2009450
382,T350,T350,Garrett Willis,6,7,6.0,4,5,2009300
383,T350,T350,Michael Wright,1,7,,1,6,2009310
384,T385,T385,Fredrik Andersson Hed,1,6,,4,7,2009310
385,T385,T385,Alex Aragon,2,6,4.0,1,15,2009440
386,T385,T385,Ian Baker-Finch,1,6,,1,15,2009230
387,T385,T385,Doug Batty,1,6,,2,3,2009260
388,T385,T385,Charlie Beljan,1,6,,2,11,2009260
389,T385,T385,Ryan Brehm,1,6,6.0,2,4,2009330
390,T385,T385,Brian Brodell,1,6,1.0,1,11,2009300
391,T385,T385,Mark Brown,2,6,3.0,1,7,2009310
392,T385,T385,Bob Burns,2,6,4.0,1,11,2009210
393,T385,T385,John Bushka,1,6,2.0,1,11,2009270
394,T385,T385,Christian Cévaër,1,6,,4,9,2009350
395,T385,T385,Russ Cochran,1,6,3.0,1,10,2009180
396,T385,T385,Steve Dartnall,1,6,6.0,2,4,2009210
397,T385,T385,Nick Dougherty,3,6,,4,14,2009310
398,T385,T385,David Drysdale,1,6,3.0,3,7,2009310
399,T385,T385,Simon Dyson,1,6,,2,17,2009260
400,T385,T385,Richard Finch,2,6,,4,7,2009120
401,T385,T385,Alastair Forsyth,1,6,1.0,2,13,2009360
402,T385,T385,Robin Freeman,5,6,1.0,1,13,2009340
403,T385,T385,Hiroyuki Fujita,1,6,,2,13,2009360
404,T385,T385,Mike Heinen,2,6,1.0,1,8,2009210
405,T385,T385,David Horsey,1,6,3.0,1,15,2009260
406,T385,T385,David Howell,1,6,,1,6,2009310
407,T385,T385,Tom Kalinowski,1,6,,1,11,2009040
408,T385,T385,James Kamte,2,6,,1,1,2009260
409,T385,T385,Chih-Bing Lam,1,6,,1,14,2009350
410,T385,T385,Pablo Larrazabal,3,6,,1,6,2009120
411,T385,T385,Ian Leggatt,2,6,,2,16,2009340
412,T385,T385,Luke List,1,6,,3,7,2009270
413,T385,T385,Edward Loar,1,6,,1,2,2009250
414,T385,T385,Fernando Mechereffe,1,6,4.0,2,11,2009370
415,T385,T385,Larry Mize,1,6,6.0,4,13,2009160
416,T385,T385,Gary Orr,1,6,,1,1,2009310
417,T385,T385,Steve Pate,4,6,,1,16,2009070
418,T385,T385,Dennis Paulson,1,6,1.0,2,2,2009050
419,T385,T385,Brad Peck,1,6,2.0,1,11,2009300
420,T385,T385,Robert Rock,1,6,,1,17,2009310
421,T385,T385,Jason Schmuhl,2,6,2.0,3,12,2009060
422,T385,T385,Steve Schneiter,1,6,6.0,2,13,2009360
423,T385,T385,Brady Schnell,2,6,,2,7,2009450
424,T385,T385,Kevin Silva,1,6,2.0,2,4,2009260
425,T385,T385,Shawn Stefani,1,6,4.0,1,11,2009260
426,T385,T385,Nick Taylor,2,6,,2,11,2009320
427,T385,T385,Stan Utley,1,6,,1,8,2009450
428,T385,T385,Drew Weaver,1,6,2.0,3,13,2009260
429,T385,T385,Wes Weston,1,6,1.0,1,18,2009440
430,T385,T385,Chris Wilson,1,6,,2,4,2009240
431,T385,T385,Azuma Yano,4,6,3.0,4,14,2009020
432,T385,T385,Jake Younan,1,6,1.0,1,1,2009450
433,T434,T434,Gregory Bisconti,1,5,,4,13,2009360
434,T434,T434,Markus Brier,1,5,2.0,1,11,2009310
435,T434,T434,Jaxon Brigman,1,5,1.0,1,10,2009220
436,T434,T434,Jason Buha,1,5,1.0,2,7,2009180
437,T434,T434,Michael Campbell,6,5,1.0,2,12,2009160
438,T434,T434,Michael Carbone,1,5,1.0,1,7,2009420
