,Best_YTD_Streak_wo_a_3-Putt_RANK THIS WEEK,Best_YTD_Streak_wo_a_3-Putt_RANK LAST WEEK,Best_YTD_Streak_wo_a_3-Putt_PLAYER NAME,Best_YTD_Streak_wo_a_3-Putt_EVENTS,Best_YTD_Streak_wo_a_3-Putt_BEST STREAK,Best_YTD_Streak_wo_a_3-Putt_CURRENT STREAK
322,T323,T323,James Kingston,2,46,1.0
323,T323,T323,Matthew Loving,1,46,8.0
324,T323,T323,Cortland Lowe,2,46,12.0
325,T326,T326,Matt Hill,3,45,3.0
326,T326,T326,Andrew Parr,2,45,45.0
327,T328,T328,Matt Harmon,1,44,12.0
328,T328,T328,Andrew Ruthkoski,2,44,16.0
329,T330,T330,Kevin Chappell,3,43,18.0
330,T330,T330,Ernie Gonzalez,1,43,21.0
331,T330,T330,Scott Hebert,5,43,4.0
332,T330,T330,Ryan Helminen,1,43,43.0
333,T330,T330,Colin Montgomerie,2,43,28.0
334,T330,T330,Vance Veazey,1,43,28.0
335,T336,T336,Tom Byrum,4,42,2.0
336,T336,T336,Daniel Gaunt,1,42,3.0
337,T336,T336,Andres Gonzales,1,42,29.0
338,T336,T336,Drew Kittleson,2,42,
339,T336,T336,Jean-Francois Lucquin,1,42,14.0
340,T341,T341,Alex Aragon,2,41,5.0
341,T341,T341,Martin Piller,1,41,41.0
342,T341,T341,Justin Thomas,1,41,3.0
343,T344,T344,Graham DeLaet,1,40,13.0
344,T344,T344,Shane Lowry,1,40,13.0
345,T344,T344,Graeme Storm,1,40,22.0
346,T347,T347,Tomohiro Kondo,2,39,8.0
347,T347,T347,Trevor Murphy,1,39,11.0
348,T347,T347,Jason Schmuhl,2,39,39.0
349,T347,T347,Hideto Tanihara,1,39,4.0
350,T347,T347,Anthony Wall,2,39,8.0
351,T352,T352,Sangmoon Bae,2,38,3.0
352,T352,T352,Shintaro Kai,2,38,2.0
353,T352,T352,Neal Lancaster,6,38,11.0
354,T355,T355,Shane Bertsch,2,37,37.0
355,T355,T355,David Drysdale,1,37,12.0
356,T355,T355,Branden Grace,1,37,30.0
357,T355,T355,Gregor Main,1,37,
358,T355,T355,Fernando Mechereffe,1,37,31.0
359,T355,T355,Grant Waite,2,37,37.0
360,T361,T361,Mark Anderson,1,36,36.0
361,T361,T361,Clint Avret,1,36,36.0
362,T361,T361,Graham Baillargeon,1,36,36.0
363,T361,T361,Peter Baker,1,36,36.0
364,T361,T361,Markus Brier,1,36,36.0
365,T361,T361,Jaxon Brigman,1,36,36.0
366,T361,T361,Jason Caron,1,36,36.0
367,T361,T361,Greg Casagranda,1,36,36.0
368,T361,T361,Martin Catalioto,1,36,36.0
369,T361,T361,Jimmy Chestnut,1,36,36.0
370,T361,T361,Keith Clearwater,1,36,36.0
371,T361,T361,Russ Cochran,1,36,36.0
372,T361,T361,Robert Damron,5,36,7.0
373,T361,T361,Bryan DeCorso,1,36,36.0
374,T361,T361,David Erdy,1,36,36.0
375,T361,T361,Philip Francis,1,36,36.0
376,T361,T361,Stephen Gangluff,1,36,36.0
377,T361,T361,Rob Garland,1,36,36.0
378,T361,T361,Wes Heffernan,1,36,36.0
379,T361,T361,David Higgins,1,36,36.0
380,T361,T361,Richard Johnson,1,36,36.0
381,T361,T361,J.T. Kohut,1,36,36.0
382,T361,T361,Joel Kribel,1,36,36.0
383,T361,T361,Lucas Lee,1,36,36.0
384,T361,T361,Hugo León,1,36,36.0
385,T361,T361,Luke List,1,36,26.0
386,T361,T361,John Lynch,1,36,36.0
387,T361,T361,Josh McCumber,1,36,36.0
388,T361,T361,Jim McGovern,2,36,36.0
389,T361,T361,Patrick Moore,4,36,28.0
390,T361,T361,David Ogrin,1,36,36.0
391,T361,T361,Gary Orr,1,36,36.0
392,T361,T361,Deane Pappas,1,36,36.0
393,T361,T361,Dennis Paulson,1,36,36.0
394,T361,T361,Cameron Peck,1,36,36.0
395,T361,T361,Dave Schultz,1,36,36.0
396,T361,T361,Sal Spallone,1,36,36.0
397,T361,T361,Stan Utley,1,36,36.0
398,T361,T361,Bruce Vaughan,1,36,36.0
399,T361,T361,Timothy Wood,1,36,36.0
400,T401,T401,Josh Brock,1,35,
401,T401,T401,Kelvin Burgin,1,35,35.0
402,T401,T401,Ben Crenshaw,1,35,35.0
403,T401,T401,Rob Grube,1,35,35.0
404,T401,T401,Brendan Jones,2,35,7.0
405,T401,T401,Andrew McLardy,2,35,20.0
406,T401,T401,Jin Park,1,35,
407,T401,T401,Dustin Risdon,1,35,
408,T401,T401,Kyle Thompson,1,35,11.0
409,T401,T401,Daniel Wardrop,1,35,
410,T411,T411,Keoke Cotner,1,34,1.0
411,T411,T411,Alastair Forsyth,1,34,17.0
412,T411,T411,Yuta Ikeda,1,34,34.0
413,T411,T411,Chris Smith,3,34,10.0
414,T411,T411,Kaname Yokoo,1,34,34.0
415,T416,T416,Billy Anderson,1,33,33.0
416,T416,T416,Colby Beckstrom,1,33,33.0
417,T416,T416,Rich Bland,1,33,33.0
418,T416,T416,Josh Geary,1,33,33.0
419,T416,T416,Donnie Hammond,1,33,33.0
420,T416,T416,Chris Kirk,2,33,
421,T416,T416,Angelo Que,1,33,2.0
422,T416,T416,Vaughn Snyder,1,33,33.0
423,T416,T416,Dean Vomacka,2,33,14.0
424,T425,T425,Gregory Bisconti,1,32,17.0
425,T425,T425,Craig Bowden,1,32,32.0
426,T425,T425,Rhys Davies,1,32,3.0
427,T425,T425,Peter Hedblom,1,32,3.0
428,T425,T425,Hiroshi Iwata,1,32,32.0
429,T425,T425,Richard Lee,1,32,32.0
430,T425,T425,Len Mattiace,1,32,9.0
431,T425,T425,Larry Mize,1,32,1.0
432,T425,T425,Michael Schachner,1,32,2.0
433,T425,T425,Anthony Smith,1,32,32.0
434,T425,T425,Nick Taylor,2,32,4.0
435,T425,T425,Michael Thompson,2,32,32.0
436,T437,T437,Paul Broadhurst,1,31,26.0
437,T437,T437,Hiroyuki Fujita,1,31,3.0
438,T437,T437,Steve Lamontagne,1,31,
439,T437,T437,Paul Lawrie,1,31,6.0
440,T437,T437,Mauricio Molina,1,31,31.0
441,T437,T437,Craig Stadler,1,31,31.0
442,T443,T443,Sam Arnold,1,30,5.0
443,T443,T443,John Bushka,1,30,5.0
444,T443,T443,Simon Dyson,1,30,5.0
445,T443,T443,Clint Jensen,2,30,2.0
446,T443,T443,Chih-Bing Lam,1,30,11.0
447,T448,T448,Josh Anderson,1,29,
448,T448,T448,Keith Dicciani,1,29,2.0
449,T448,T448,Trevor Dodds,1,29,2.0
450,T448,T448,Johan Edfors,3,29,4.0
451,T448,T448,Grégory Havret,1,29,13.0
452,T448,T448,Yuji Igarashi,1,29,18.0
453,T448,T448,Vincent Johnson,1,29,6.0
454,T448,T448,Steve LeBrun,1,29,6.0
455,456,456,Dean Larsson,1,28,1.0
456,T457,T457,Jaco Ahlers,1,27,27.0
457,T457,T457,Doug Barron,1,27,27.0
458,T457,T457,Lorens Chan,1,27,27.0
459,T457,T457,Rafael Gómez,1,27,2.0
460,T457,T457,Patton Kizzire,1,27,8.0
461,T457,T457,Edward Loar,1,27,7.0
462,T457,T457,Phil Tataurangi,2,27,10.0
463,T464,T464,Brian Gaffney,1,26,9.0
464,T464,T464,David Robinson,1,26,7.0
465,T464,T464,Brady Schnell,2,26,26.0
466,T464,T464,Ryan Spears,1,26,9.0
467,T464,T464,Wes Weston,1,26,4.0
468,T464,T464,Ian Woosnam,1,26,26.0
469,T470,T470,Fulton Allem,1,25,25.0
470,T470,T470,Thomas Haylock,1,25,25.0
471,T470,T470,Mike Heinen,2,25,25.0
472,T470,T470,Damian McGrane,1,25,25.0
473,T470,T470,Richie Ramsay,1,25,10.0
474,T470,T470,Lloyd Saltman,1,25,
475,T470,T470,Kevin Silva,1,25,
476,T470,T470,Steve Webster,1,25,10.0
477,T478,T478,Grant Sturgeon,1,24,8.0
478,T478,T478,Tim Thelen,2,24,3.0
479,T480,T480,Gaganjeet Bhullar,1,23,10.0
480,T480,T480,"Jim Gallagher, Jr.",2,23,23.0
481,T480,T480,Todd Lancaster,1,23,23.0
482,T480,T480,Bernhard Langer,1,23,12.0
483,T480,T480,Matt Nagy,1,23,12.0
484,T480,T480,Steve Surry,1,23,23.0
485,T480,T480,Mike Welch,1,23,12.0
486,T487,T487,Tyson Alexander,1,22,13.0
487,T487,T487,Brian Brodell,1,22,3.0
488,T487,T487,Sean Farren,1,22,13.0
489,T487,T487,Stephan Gross,1,22,22.0
490,T487,T487,WC Liang,1,22,22.0
491,T487,T487,Terry Pilkadaris,1,22,3.0
492,T487,T487,Kevin Roman,1,22,2.0
493,T487,T487,Tom Scherrer,2,22,7.0
494,T487,T487,Michael Wright,1,22,3.0
495,T496,T496,Stuart Anderson,1,21,4.0
496,T496,T496,Ryan Blaum,2,21,21.0
497,T496,T496,Bronson Burgoon,1,21,21.0
498,T496,T496,Bob Burns,2,21,21.0
499,T496,T496,Scott Cashell,1,21,1.0
500,T496,T496,Marc Cayeux,1,21,7.0
501,T496,T496,Rafael Echenique,1,21,21.0
502,T496,T496,Billy Horschel,2,21,16.0
503,T496,T496,José Manuel Lara,2,21,21.0
504,T496,T496,Eric Meierdierks,1,21,21.0
505,T496,T496,Mike Small,1,21,14.0
506,T496,T496,Tim Stewart,1,21,6.0
507,T508,T508,Charlie Beljan,1,20,15.0
508,T508,T508,Jason Buha,1,20,15.0
509,T508,T508,John Ellis,1,20,16.0
510,T508,T508,Tom Kalinowski,1,20,15.0
511,T508,T508,Kevin Larsen,1,20,9.0
512,T508,T508,John Lepak,1,20,20.0
513,T508,T508,Eric Lippert,1,20,5.0
514,T508,T508,Zack Miller,1,20,20.0
515,T508,T508,Alan Morin,2,20,12.0
516,T508,T508,Lee Rinker,1,20,20.0
517,T508,T508,Eduardo Romero,1,20,20.0
518,T508,T508,Mike Van Sickle,2,20,20.0
519,T508,T508,Steve Wheatcroft,1,20,15.0
520,T508,T508,Jake Younan,1,20,20.0
521,T522,T522,Mike Capone,1,19,19.0
522,T522,T522,Nick Faldo,1,19,
523,T522,T522,David Horsey,1,19,
524,T522,T522,Brad Peck,1,19,16.0
525,T522,T522,Phil Schmitt,1,19,16.0
526,T522,T522,Mark Sheftic,1,19,3.0
527,T522,T522,Cameron Tringale,1,19,12.0
528,T522,T522,Nathan Tyler,1,19,19.0
529,T530,T530,Brandon Knaub,1,18,1.0
530,T530,T530,Kenny Knox,1,18,12.0
531,T530,T530,Mitch Lowe,1,18,3.0
532,T530,T530,David Morland IV,1,18,17.0
533,T530,T530,Kyle Peterman,1,18,6.0
534,T530,T530,Elliot Saltman,1,18,
535,T530,T530,Cory Schneider,1,18,17.0
536,T530,T530,Chris Starkjohann,1,18,10.0
537,T530,T530,Shawn Stefani,1,18,9.0
538,T539,T539,Doug Batty,1,17,17.0
539,T539,T539,"Tim Cantwell, Jr.",1,17,6.0
540,T539,T539,Michael Carbone,1,17,
541,T539,T539,Steve Dartnall,1,17,
542,T539,T539,Nolan Henke,1,17,17.0
543,T539,T539,Jeremy Kavanagh,1,17,17.0
544,T539,T539,Tony Kelley,1,17,16.0
545,T539,T539,Simon Khan,1,17,15.0
546,T539,T539,Aaron Krueger,1,17,
547,T539,T539,Ted Schulz,2,17,3.0
548,T539,T539,Steve Wilson,1,17,2.0
549,T550,T550,Paul Claxton,1,16,16.0
550,T550,T550,Peter Ellebye,1,16,1.0
551,T550,T550,Scott Lewis,1,16,10.0
552,T550,T550,Ben Martin,1,16,8.0
553,T550,T550,Simon McGreal,1,16,1.0
554,T550,T550,Haymes Snedeker,1,16,16.0
555,T550,T550,Lance Ten Broeck,1,16,16.0
556,T550,T550,Willie Wood,2,16,14.0
557,T550,T550,Fuzzy Zoeller,1,16,12.0
558,T559,T559,Ian Baker-Finch,1,15,14.0
559,T559,T559,Raymond Floyd,1,15,11.0
560,T559,T559,Jim Gormley,1,15,2.0
561,T559,T559,Nickolas Jones,1,15,7.0
562,T559,T559,Gary Player,1,15,
563,T559,T559,Andrew Svoboda,1,15,6.0
564,T559,T559,Tim Weinhart,1,15,15.0
565,T566,T566,Clark Klaasen,1,14,10.0
