,Best_YTD_1-Putt_or_Better_Streak_RANK THIS WEEK,Best_YTD_1-Putt_or_Better_Streak_RANK LAST WEEK,Best_YTD_1-Putt_or_Better_Streak_PLAYER NAME,Best_YTD_1-Putt_or_Better_Streak_EVENTS,Best_YTD_1-Putt_or_Better_Streak_VALUE
42,T27,T27,Matt Kuchar,24,9
43,T27,T27,Michael Letzig,28,9
44,T27,T27,Spencer Levin,25,9
45,T27,T27,Jarrod Lyle,21,9
46,T27,T27,George McNeill,26,9
47,T27,T27,Jeff Quinney,26,9
48,T27,T27,Justin Rose,22,9
49,T27,T27,Henrik Stenson,10,9
50,T27,T27,Steve Stricker,22,9
51,T27,T27,Kevin Sutherland,27,9
52,T27,T27,Omar Uresti,9,9
53,T27,T27,Scott Verplank,24,9
54,T27,T27,Brian Vranesh,20,9
55,T56,T56,Thomas Aiken,3,8
56,T56,T56,Michael Allen,22,8
57,T56,T56,Aaron Baddeley,23,8
58,T56,T56,Matt Bettencourt,31,8
59,T56,T56,Guy Boros,7,8
60,T56,T56,Bart Bryant,17,8
61,T56,T56,Erik Compton,5,8
62,T56,T56,Ben Crane,27,8
63,T56,T56,Glen Day,26,8
64,T56,T56,Brendon de Jonge,29,8
65,T56,T56,Chris DiMarco,29,8
66,T56,T56,James Driscoll,17,8
67,T56,T56,Bob Estes,23,8
68,T56,T56,Bill Haas,29,8
69,T56,T56,Padraig Harrington,20,8
70,T56,T56,J.B. Holmes,25,8
71,T56,T56,Ryuji Imada,25,8
72,T56,T56,Jerry Kelly,26,8
73,T56,T56,Marc Leishman,28,8
74,T56,T56,Thomas Levet,3,8
75,T56,T56,Frank Lickliter II,14,8
76,T56,T56,Wen-Tang Lin,3,8
77,T56,T56,Edward Loar,1,8
78,T56,T56,Bill Lunde,27,8
79,T56,T56,Hunter Mahan,25,8
80,T56,T56,Phil Mickelson,18,8
81,T56,T56,Ryan Moore,27,8
82,T56,T56,Kevin Na,26,8
83,T56,T56,Jack Newman,2,8
84,T56,T56,Pat Perez,22,8
85,T56,T56,Carl Pettersson,29,8
86,T56,T56,D.A. Points,29,8
87,T56,T56,Aron Price,27,8
88,T56,T56,Brett Quigley,28,8
89,T56,T56,Chris Riley,22,8
90,T56,T56,John Rollins,27,8
91,T56,T56,Jeev Milkha Singh,15,8
92,T56,T56,Heath Slocum,30,8
93,T56,T56,Kevin Stadler,20,8
94,T56,T56,Kevin Streelman,29,8
95,T56,T56,Nicholas Thompson,31,8
96,T56,T56,David Toms,27,8
97,T56,T56,Bo Van Pelt,30,8
98,T56,T56,Camilo Villegas,21,8
99,T56,T56,Nick Watney,24,8
100,T56,T56,Bubba Watson,24,8
101,T56,T56,Mike Weir,24,8
102,T56,T56,Charlie Wi,28,8
103,T56,T56,Tim Wilkinson,14,8
104,T56,T56,Jay Williamson,22,8
105,T56,T56,Mark Wilson,28,8
106,T56,T56,Gary Woodland,18,8
107,T56,T56,Tiger Woods,17,8
108,T109,T109,Brad Adamonis,25,7
109,T109,T109,Stephen Ames,23,7
110,T109,T109,Billy Andrade,17,7
111,T109,T109,Woody Austin,24,7
112,T109,T109,Paul Azinger,8,7
113,T109,T109,Ian Baker-Finch,1,7
114,T109,T109,Mark Calcavecchia,23,7
115,T109,T109,Michael Campbell,6,7
116,T109,T109,Alex Cejka,25,7
117,T109,T109,K.J. Choi,22,7
118,T109,T109,Daniel Chopra,28,7
119,T109,T109,Bobby Clampett,2,7
120,T109,T109,Robert Damron,5,7
121,T109,T109,Marco Dawson,6,7
122,T109,T109,Jason Dufner,26,7
123,T109,T109,David Duval,22,7
124,T109,T109,Brad Faxon,23,7
125,T109,T109,Gonzalo Fernandez-Castaño,5,7
126,T109,T109,Todd Fischer,3,7
127,T109,T109,Steve Flesch,27,7
128,T109,T109,Rickie Fowler,6,7
129,T109,T109,Carlos Franco,10,7
130,T109,T109,Tommy Gainey,15,7
131,T109,T109,Lucas Glover,26,7
132,T109,T109,Mathias Grönberg,13,7
133,T109,T109,Dudley Hart,13,7
134,T109,T109,Tim Herron,27,7
135,T109,T109,Yuta Ikeda,1,7
136,T109,T109,Lee Janzen,23,7
137,T109,T109,Zach Johnson,26,7
138,T109,T109,Dustin Johnson,25,7
139,T109,T109,Vincent Johnson,1,7
140,T109,T109,Kent Jones,24,7
141,T109,T109,Matt Jones,17,7
142,T109,T109,Shingo Katayama,6,7
143,T109,T109,Troy Kelly,17,7
144,T109,T109,Anthony Kim,22,7
145,T109,T109,Søren Kjeldsen,7,7
146,T109,T109,Cliff Kresge,28,7
147,T109,T109,Danny Lee,12,7
148,T109,T109,Justin Leonard,26,7
149,T109,T109,Peter Lonard,30,7
150,T109,T109,Davis Love III,27,7
151,T109,T109,Will MacKenzie,24,7
152,T109,T109,John Mallinger,27,7
153,T109,T109,Steve Marino,29,7
154,T109,T109,Troy Matteson,30,7
155,T109,T109,Billy Mayfair,28,7
156,T109,T109,Graeme McDowell,11,7
157,T109,T109,Shaun Micheel,16,7
158,T109,T109,David Morland IV,1,7
159,T109,T109,Arron Oberholser,4,7
160,T109,T109,Geoff Ogilvy,20,7
161,T109,T109,David Ogrin,1,7
162,T109,T109,José María Olazábal,4,7
163,T109,T109,Louis Oosthuizen,6,7
164,T109,T109,Greg Owen,30,7
165,T109,T109,Tom Pernice Jr.,26,7
166,T109,T109,Scott Piercy,28,7
167,T109,T109,Ian Poulter,17,7
168,T109,T109,Alvaro Quiros,9,7
169,T109,T109,Michael Schachner,1,7
170,T109,T109,Jason Schmuhl,2,7
171,T109,T109,Webb Simpson,30,7
172,T109,T109,Vijay Singh,21,7
173,T109,T109,Brandt Snedeker,26,7
174,T109,T109,Scott Sterling,16,7
175,T109,T109,Nick Taylor,2,7
176,T109,T109,Roland Thatcher,16,7
177,T109,T109,Peter Tomasulo,25,7
178,T109,T109,Kirk Triplett,20,7
179,T109,T109,Marc Turnesa,30,7
180,T109,T109,Vance Veazey,1,7
181,T109,T109,Jimmy Walker,24,7
182,T109,T109,Matt Weibring,22,7
183,T109,T109,Garrett Willis,6,7
184,T185,T185,Tyler Aldridge,17,6
185,T185,T185,Steve Allan,17,6
186,T185,T185,Robert Allenby,21,6
187,T185,T185,Stuart Appleby,25,6
188,T185,T185,Arjun Atwal,12,6
189,T185,T185,Ricky Barnes,23,6
190,T185,T185,Brian Bateman,25,6
191,T185,T185,Notah Begay III,15,6
192,T185,T185,"David Berganio, Jr.",15,6
193,T185,T185,Matthew Borchert,19,6
194,T185,T185,Michael Bradley,17,6
195,T185,T185,Mark Brooks,17,6
196,T185,T185,Jonathan Byrd,25,6
197,T185,T185,Ángel Cabrera,17,6
198,T185,T185,Chad Campbell,26,6
199,T185,T185,Paul Casey,12,6
200,T185,T185,Kevin Chappell,3,6
201,T185,T185,Tim Clark,23,6
202,T185,T185,José Coceres,6,6
203,T185,T185,Keoke Cotner,1,6
204,T185,T185,Fred Couples,16,6
205,T185,T185,Graham DeLaet,1,6
206,T185,T185,Nick Dougherty,3,6
207,T185,T185,Derek Fathauer,25,6
208,T185,T185,Raymond Floyd,1,6
209,T185,T185,Robin Freeman,5,6
210,T185,T185,Tadd Fujikawa,4,6
211,T185,T185,Robert Garrigus,25,6
212,T185,T185,Brent Geiberger,6,6
213,T185,T185,Mathew Goggin,26,6
214,T185,T185,Andres Gonzales,1,6
215,T185,T185,Jason Gore,24,6
216,T185,T185,Mike Grob,1,6
217,T185,T185,Todd Hamilton,29,6
218,T185,T185,Anders Hansen,4,6
219,T185,T185,Peter Hanson,5,6
220,T185,T185,Mark Hensby,5,6
221,T185,T185,Charley Hoffman,27,6
222,T185,T185,Miguel Angel Jiménez,8,6
223,T185,T185,Brandt Jobe,8,6
224,T185,T185,James Kamte,2,6
225,T185,T185,Martin Kaymer,11,6
226,T185,T185,James Kingston,2,6
227,T185,T185,Colt Knost,24,6
228,T185,T185,Greg Kraft,21,6
229,T185,T185,Martin Laird,24,6
230,T185,T185,Neal Lancaster,6,6
231,T185,T185,Stephen Leaney,11,6
232,T185,T185,J.L. Lewis,4,6
233,T185,T185,Eric Lippert,1,6
234,T185,T185,Jeff Maggert,28,6
235,T185,T185,David Mathis,27,6
236,T185,T185,Parker McLachlin,25,6
237,T185,T185,Spike McRoy,1,6
238,T185,T185,Rocco Mediate,22,6
239,T185,T185,John Merrick,28,6
240,T185,T185,Larry Mize,1,6
241,T185,T185,Bryce Molder,21,6
242,T185,T185,Sean O'Hair,23,6
243,T185,T185,James Oh,21,6
244,T185,T185,Jeff Overton,28,6
245,T185,T185,Ryan Palmer,26,6
246,T185,T185,Rod Pampling,23,6
247,T185,T185,Deane Pappas,1,6
248,T185,T185,Jesper Parnevik,14,6
249,T185,T185,Corey Pavin,23,6
250,T185,T185,Cameron Peck,1,6
251,T185,T185,Martin Piller,1,6
252,T185,T185,Dicky Pride,10,6
253,T185,T185,Chez Reavie,27,6
254,T185,T185,Loren Roberts,3,6
255,T185,T185,Andres Romero,20,6
256,T185,T185,Rory Sabbatini,25,6
257,T185,T185,Reinier Saxton,2,6
258,T185,T185,Charl Schwartzel,6,6
259,T185,T185,John Senden,29,6
260,T185,T185,Patrick Sheehan,15,6
261,T185,T185,Joel Sjöholm,1,6
262,T185,T185,Chris Stroud,28,6
263,T185,T185,Brendon Todd,21,6
264,T185,T185,D.J. Trahan,30,6
265,T185,T185,Bob Tway,13,6
266,T185,T185,Charles Warren,20,6
267,T185,T185,Drew Weaver,1,6
268,T185,T185,Wes Weston,1,6
269,T185,T185,Dean Wilson,29,6
270,T185,T185,Oliver Wilson,9,6
271,T185,T185,Casey Wittenberg,25,6
272,T185,T185,Y.E. Yang,23,6
273,T185,T185,Azuma Yano,4,6
274,T275,T275,Mark Anderson,1,5
275,T275,T275,Tommy Armour III,19,5
276,T275,T275,Craig Barlow,5,5
277,T275,T275,Olin Browne,9,5
278,T275,T275,"Tim Cantwell, Jr.",1,5
279,T275,T275,Christian Cévaër,1,5
280,T275,T275,Paul Claxton,1,5
281,T275,T275,Wil Collins,18,5
282,T275,T275,Chris Couch,8,5
283,T275,T275,Jay Delsing,7,5
284,T275,T275,Keith Dicciani,1,5
285,T275,T275,Steve Elkington,23,5
286,T275,T275,Richard Finch,2,5
287,T275,T275,Hiroyuki Fujita,1,5
288,T275,T275,Robert Gamez,11,5
289,T275,T275,Daniel Gaunt,1,5
290,T275,T275,Richard Green,2,5
291,T275,T275,Soren Hansen,8,5
292,T275,T275,J.P. Hayes,15,5
293,T275,T275,John Huston,13,5
294,T275,T275,Yuji Igarashi,1,5
295,T275,T275,Trevor Immelman,13,5
296,T275,T275,Ryo Ishikawa,6,5
297,T275,T275,Thongchai Jaidee,4,5
298,T275,T275,Clint Jensen,2,5
299,T275,T275,Richard Johnson,1,5
300,T275,T275,Richard Johnson,26,5
301,T275,T275,Robert Karlsson,6,5
302,T275,T275,Tony Kelley,1,5
303,T275,T275,Simon Khan,1,5
304,T275,T275,Chris Kirk,2,5
305,T275,T275,Drew Kittleson,2,5
306,T275,T275,Joel Kribel,1,5
307,T275,T275,Kenichi Kuboya,1,5
308,T275,T275,Richard Lee,1,5
309,T275,T275,Tom Lehman,16,5
310,T275,T275,Luke List,1,5
311,T275,T275,Paul McGinley,2,5
312,T275,T275,Rory McIlroy,11,5
313,T275,T275,Steve Pate,4,5
314,T275,T275,David Peoples,6,5
315,T275,T275,Gary Player,1,5
316,T275,T275,Rick Price,21,5
317,T275,T275,Ted Purdy,30,5
318,T275,T275,Tag Ridings,16,5
319,T275,T275,Andrew Ruthkoski,2,5
320,T275,T275,Adam Scott,19,5
321,T275,T275,Michael Sim,3,5
322,T275,T275,Jeff Sluman,2,5
323,T275,T275,Craig Stadler,1,5
324,T275,T275,Paul Stankowski,9,5
325,T275,T275,Kyle Stanley,7,5
326,T275,T275,Richard Sterne,8,5
327,T275,T275,Darron Stiles,20,5
328,T275,T275,Andrew Svoboda,1,5
329,T275,T275,Phil Tataurangi,2,5
330,T275,T275,Johnson Wagner,26,5
331,T275,T275,Aaron Watkins,18,5
332,T275,T275,Boo Weekley,22,5
333,T275,T275,Lee Westwood,8,5
334,T335,T335,Fulton Allem,1,4
335,T335,T335,Fredrik Andersson Hed,1,4
336,T335,T335,Rich Barcelo,1,4
337,T335,T335,Chris Baryla,3,4
338,T335,T335,Gregory Bisconti,1,4
339,T335,T335,Craig Bowden,1,4
340,T335,T335,Jeff Brehaut,1,4
341,T335,T335,Jason Buha,1,4
342,T335,T335,Bronson Burgoon,1,4
343,T335,T335,Rodney Butcher,3,4
344,T335,T335,Tom Byrum,4,4
345,T335,T335,Greg Casagranda,1,4
346,T335,T335,Martin Catalioto,1,4
347,T335,T335,Jimmy Chestnut,1,4
348,T335,T335,Keith Clearwater,1,4
349,T335,T335,John Daly,6,4
350,T335,T335,Steve Dartnall,1,4
351,T335,T335,Bryan DeCorso,1,4
352,T335,T335,Ross Fisher,10,4
353,T335,T335,Alastair Forsyth,1,4
354,T335,T335,Fred Funk,6,4
355,T335,T335,"Jim Gallagher, Jr.",2,4
356,T335,T335,Bobby Gates,1,4
357,T335,T335,Kyle German,1,4
358,T335,T335,Jim Gormley,1,4
359,T335,T335,David Gossett,5,4
360,T335,T335,Rob Grube,1,4
361,T335,T335,Grégory Havret,1,4
362,T335,T335,Scott Hebert,5,4
363,T335,T335,Wes Heffernan,1,4
364,T335,T335,Ryan Helminen,1,4
365,T335,T335,Matt Hill,3,4
366,T335,T335,Brendan Jones,2,4
367,T335,T335,Shintaro Kai,2,4
368,T335,T335,Anthony Kang,1,4
369,T335,T335,Skip Kendall,3,4
370,T335,T335,J.T. Kohut,1,4
371,T335,T335,José Manuel Lara,2,4
372,T335,T335,Pablo Larrazabal,3,4
373,T335,T335,Dean Larsson,1,4
374,T335,T335,Lucas Lee,1,4
375,T335,T335,Jamie Lovemark,5,4
376,T335,T335,Matthew Loving,1,4
377,T335,T335,Cortland Lowe,2,4
378,T335,T335,Shane Lowry,1,4
379,T335,T335,Andrew Magee,2,4
380,T335,T335,Shigeki Maruyama,5,4
381,T335,T335,Len Mattiace,1,4
382,T335,T335,Fernando Mechereffe,1,4
383,T335,T335,Mike Miles,3,4
384,T335,T335,Zack Miller,1,4
385,T335,T335,Francesco Molinari,4,4
386,T335,T335,Patrick Moore,4,4
387,T335,T335,Garth Mulroy,1,4
388,T335,T335,Trevor Murphy,1,4
389,T335,T335,Matt Nagy,1,4
390,T335,T335,Greg Norman,3,4
391,T335,T335,Koumei Oda,1,4
392,T335,T335,Andrew Parr,2,4
393,T335,T335,Rod Perry,1,4
394,T335,T335,Angelo Que,1,4
395,T335,T335,Curt Sanders,1,4
396,T335,T335,Brady Schnell,2,4
397,T335,T335,"Wes Short, Jr.",3,4
398,T335,T335,David Smail,3,4
399,T335,T335,Haymes Snedeker,1,4
400,T335,T335,Grant Sturgeon,1,4
401,T335,T335,Junpei Takayama,1,4
402,T335,T335,Tim Thelen,2,4
403,T335,T335,Craig Thomas,1,4
404,T335,T335,Stan Utley,1,4
405,T335,T335,Mike Van Sickle,2,4
406,T335,T335,Grant Waite,2,4
407,T335,T335,Steve Wheatcroft,1,4
408,T335,T335,Willie Wood,2,4
409,T335,T335,Chris Wood,2,4
410,T335,T335,Fuzzy Zoeller,1,4
411,T412,T412,Tyson Alexander,1,3
412,T412,T412,Stuart Anderson,1,3
413,T412,T412,Josh Anderson,1,3
414,T412,T412,Alex Aragon,2,3
415,T412,T412,Sam Arnold,1,3
416,T412,T412,Sangmoon Bae,2,3
417,T412,T412,Doug Barron,1,3
418,T412,T412,Colby Beckstrom,1,3
419,T412,T412,Charlie Beljan,1,3
420,T412,T412,Ryan Benzel,1,3
421,T412,T412,Shane Bertsch,2,3
422,T412,T412,Gaganjeet Bhullar,1,3
423,T412,T412,Rich Bland,1,3
424,T412,T412,Ryan Blaum,2,3
425,T412,T412,Markus Brier,1,3
426,T412,T412,Jaxon Brigman,1,3
427,T412,T412,Paul Broadhurst,1,3
428,T412,T412,Brian Brodell,1,3
429,T412,T412,Mark Brown,2,3
430,T412,T412,Cam Burke,1,3
431,T412,T412,Jason Caron,1,3
432,T412,T412,Scott Cashell,1,3
433,T412,T412,Lorens Chan,1,3
434,T412,T412,Steve Conway,1,3
435,T412,T412,Ben Crenshaw,1,3
436,T412,T412,Trevor Dodds,1,3
437,T412,T412,David Drysdale,1,3
438,T412,T412,Johan Edfors,3,3
439,T412,T412,John Ellis,1,3
440,T412,T412,David Erdy,1,3
441,T412,T412,Sean Farren,1,3
442,T412,T412,Oliver Fisher,1,3
443,T412,T412,Robert Floyd,1,3
444,T412,T412,Brian Gaffney,1,3
445,T412,T412,Stephen Gangluff,1,3
446,T412,T412,Rob Garland,1,3
447,T412,T412,Bob Gaus,1,3
448,T412,T412,Josh Geary,1,3
449,T412,T412,Rafael Gómez,1,3
450,T412,T412,Ernie Gonzalez,1,3
451,T412,T412,Branden Grace,1,3
452,T412,T412,Stephan Gross,1,3
453,T412,T412,Donnie Hammond,1,3
454,T412,T412,Matt Harmon,1,3
455,T412,T412,Thomas Haylock,1,3
456,T412,T412,Mike Heinen,2,3
457,T412,T412,Nolan Henke,1,3
458,T412,T412,Scott Hoch,1,3
459,T412,T412,Billy Horschel,2,3
460,T412,T412,David Horsey,1,3
461,T412,T412,David Howell,1,3
462,T412,T412,Randall Hutchison,1,3
463,T412,T412,Hiroshi Iwata,1,3
464,T412,T412,Nickolas Jones,1,3
465,T412,T412,Tom Kalinowski,1,3
466,T412,T412,Brandon Knaub,1,3
467,T412,T412,Tomohiro Kondo,2,3
468,T412,T412,Aaron Krueger,1,3
469,T412,T412,Chih-Bing Lam,1,3
470,T412,T412,Bernhard Langer,1,3
471,T412,T412,Paul Lawrie,1,3
472,T412,T412,Steve LeBrun,1,3
473,T412,T412,Ian Leggatt,2,3
474,T412,T412,Hugo León,1,3
475,T412,T412,John Lepak,1,3
476,T412,T412,WC Liang,1,3
477,T412,T412,Mitch Lowe,1,3
478,T412,T412,Jean-Francois Lucquin,1,3
479,T412,T412,John Lynch,1,3
480,T412,T412,Matteo Manassero,1,3
481,T412,T412,Ben Martin,1,3
482,T412,T412,Josh McCumber,1,3
483,T412,T412,Jim McGovern,2,3
484,T412,T412,Andrew McLardy,2,3
485,T412,T412,Colin Montgomerie,2,3
486,T412,T412,Mark O'Meara,2,3
487,T412,T412,Gary Orr,1,3
488,T412,T412,Jin Park,1,3
489,T412,T412,Tim Parun,1,3
490,T412,T412,Dennis Paulson,1,3
491,T412,T412,Brad Peck,1,3
492,T412,T412,Terry Pilkadaris,1,3
493,T412,T412,Lee Rinker,1,3
494,T412,T412,Dustin Risdon,1,3
495,T412,T412,Kevin Roman,1,3
496,T412,T412,Eduardo Romero,1,3
497,T412,T412,Tom Scherrer,2,3
498,T412,T412,Phil Schmitt,1,3
499,T412,T412,Dave Schultz,1,3
500,T412,T412,Ted Schulz,2,3
501,T412,T412,Chris Smith,3,3
502,T412,T412,Anthony Smith,1,3
503,T412,T412,Sal Spallone,1,3
504,T412,T412,Ryan Spears,1,3
505,T412,T412,Chris Starkjohann,1,3
506,T412,T412,Shawn Stefani,1,3
507,T412,T412,Graeme Storm,1,3
508,T412,T412,Zack Sucher,1,3
509,T412,T412,Hideto Tanihara,1,3
510,T412,T412,Lance Ten Broeck,1,3
511,T412,T412,Kyle Thompson,1,3
512,T412,T412,Michael Thompson,2,3
513,T412,T412,Nathan Tyler,1,3
514,T412,T412,Anthony Wall,2,3
515,T412,T412,Daniel Wardrop,1,3
516,T412,T412,Tom Watson,2,3
517,T412,T412,Steve Wilson,1,3
518,T412,T412,Chris Wilson,1,3
519,T412,T412,Timothy Wood,1,3
520,T412,T412,Jake Younan,1,3
521,T522,T522,Graham Baillargeon,1,2
522,T522,T522,Peter Baker,1,2
523,T522,T522,Doug Batty,1,2
524,T522,T522,Ryan Brehm,1,2
525,T522,T522,Josh Brock,1,2
526,T522,T522,Kelvin Burgin,1,2
527,T522,T522,Bob Burns,2,2
528,T522,T522,John Bushka,1,2
529,T522,T522,Mike Capone,1,2
530,T522,T522,Michael Carbone,1,2
531,T522,T522,Marc Cayeux,1,2
532,T522,T522,Russ Cochran,1,2
533,T522,T522,Simon Dyson,1,2
534,T522,T522,Rafael Echenique,1,2
535,T522,T522,Nick Faldo,1,2
536,T522,T522,Philip Francis,1,2
537,T522,T522,Peter Hedblom,1,2
538,T522,T522,David Higgins,1,2
539,T522,T522,Raphael Jacquelin,2,2
540,T522,T522,Jeremy Kavanagh,1,2
541,T522,T522,Patton Kizzire,1,2
542,T522,T522,Clark Klaasen,1,2
543,T522,T522,Kenny Knox,1,2
544,T522,T522,Steve Lamontagne,1,2
545,T522,T522,Todd Lancaster,1,2
546,T522,T522,Kevin Larsen,1,2
547,T522,T522,Scott Lewis,1,2
548,T522,T522,Gregor Main,1,2
549,T522,T522,Damian McGrane,1,2
550,T522,T522,Simon McGreal,1,2
551,T522,T522,Eric Meierdierks,1,2
552,T522,T522,Mauricio Molina,1,2
553,T522,T522,Alan Morin,2,2
554,T522,T522,Kyle Peterman,1,2
555,T522,T522,Richie Ramsay,1,2
556,T522,T522,David Robinson,1,2
557,T522,T522,Lloyd Saltman,1,2
558,T522,T522,Elliot Saltman,1,2
559,T522,T522,Steve Schneiter,1,2
560,T522,T522,Cory Schneider,1,2
561,T522,T522,Mark Sheftic,1,2
562,T522,T522,Kevin Silva,1,2
563,T522,T522,Mike Small,1,2
564,T522,T522,Tim Stewart,1,2
565,T522,T522,Steve Surry,1,2
566,T522,T522,Justin Thomas,1,2
567,T522,T522,Cameron Tringale,1,2
568,T522,T522,Bruce Vaughan,1,2
569,T522,T522,Dean Vomacka,2,2
570,T522,T522,Steve Webster,1,2
571,T522,T522,Tim Weinhart,1,2
572,T522,T522,Mike Welch,1,2
573,T522,T522,Ian Woosnam,1,2
574,T522,T522,Michael Wright,1,2
575,T522,T522,Cameron Yancey,1,2
576,T522,T522,Kaname Yokoo,1,2
577,T578,T578,Jaco Ahlers,1,1
578,T578,T578,Billy Anderson,1,1
579,T578,T578,Clint Avret,1,1
580,T578,T578,Rhys Davies,1,1
581,T578,T578,Peter Ellebye,1,1
582,T578,T578,Robert Rock,1,1
583,T578,T578,Tony Saraceno,1,1
584,T578,T578,Vaughn Snyder,1,1
