,Consecutive_Par_4_Birdies_RANK THIS WEEK,Consecutive_Par_4_Birdies_RANK LAST WEEK,Consecutive_Par_4_Birdies_PLAYER NAME,Consecutive_Par_4_Birdies_EVENTS,Consecutive_Par_4_Birdies_NUMBER OF HOLES
0,1,1,Justin Leonard,26,7
1,T2,T2,Nick O'Hern,27,6
2,T2,T2,Jeev Milkha Singh,15,6
3,T4,T4,Cameron Beckman,26,5
4,T4,T4,Rich Beem,26,5
5,T4,T4,Jason Bohn,25,5
6,T4,T4,Guy Boros,7,5
7,T4,T4,Jason Day,18,5
8,T4,T4,Jason Dufner,26,5
9,T4,T4,Freddie Jacobson,25,5
10,T4,T4,Richard Johnson,26,5
11,T4,T4,Matt Kuchar,24,5
12,T4,T4,Spencer Levin,25,5
13,T4,T4,Graeme McDowell,11,5
14,T4,T4,Shaun Micheel,16,5
15,T4,T4,Leif Olson,21,5
16,T4,T4,Greg Owen,30,5
17,T4,T4,Corey Pavin,23,5
18,T4,T4,Kenny Perry,24,5
19,T4,T4,D.A. Points,29,5
20,T4,T4,Chris Riley,22,5
21,T4,T4,Kevin Streelman,29,5
22,T4,T4,Steve Stricker,22,5
23,T4,T4,Vaughn Taylor,28,5
24,T4,T4,Bo Van Pelt,30,5
25,T4,T4,Jimmy Walker,24,5
26,T4,T4,Mike Weir,24,5
27,T4,T4,Casey Wittenberg,25,5
28,T29,T29,Michael Allen,22,4
29,T29,T29,Stuart Appleby,25,4
30,T29,T29,Briny Baird,28,4
31,T29,T29,Jonathan Byrd,25,4
32,T29,T29,Ángel Cabrera,17,4
33,T29,T29,Mark Calcavecchia,23,4
34,T29,T29,Chad Campbell,26,4
35,T29,T29,K.J. Choi,22,4
36,T29,T29,Tim Clark,23,4
37,T29,T29,Chris Couch,8,4
38,T29,T29,Fred Couples,16,4
39,T29,T29,Brian Davis,32,4
40,T29,T29,Glen Day,26,4
41,T29,T29,Chris DiMarco,29,4
42,T29,T29,Luke Donald,21,4
43,T29,T29,Joe Durant,20,4
44,T29,T29,Bob Estes,23,4
45,T29,T29,Rickie Fowler,6,4
46,T29,T29,Harrison Frazar,28,4
47,T29,T29,Paul Goydos,25,4
48,T29,T29,Bill Haas,29,4
49,T29,T29,J.P. Hayes,15,4
50,T29,T29,Bob Heintz,20,4
51,T29,T29,Charley Hoffman,27,4
52,T29,T29,Ryuji Imada,25,4
53,T29,T29,Dustin Johnson,25,4
54,T29,T29,Jonathan Kaye,17,4
55,T29,T29,Anthony Kim,22,4
56,T29,T29,Colt Knost,24,4
57,T29,T29,Greg Kraft,21,4
58,T29,T29,Martin Laird,24,4
59,T29,T29,Michael Letzig,28,4
60,T29,T29,Frank Lickliter II,14,4
61,T29,T29,Hunter Mahan,25,4
62,T29,T29,John Mallinger,27,4
63,T29,T29,Troy Matteson,30,4
64,T29,T29,Parker McLachlin,25,4
