,Consecutive_Par_5_Birdies_RANK THIS WEEK,Consecutive_Par_5_Birdies_RANK LAST WEEK,Consecutive_Par_5_Birdies_PLAYER NAME,Consecutive_Par_5_Birdies_EVENTS,Consecutive_Par_5_Birdies_NUMBER OF HOLES
0,1,1,Robert Garrigus,25,14
1,2,2,D.J. Trahan,30,13
2,T3,T3,Retief Goosen,20,12
3,T3,T3,Phil Mickelson,18,12
4,T5,T5,Martin Laird,24,11
5,T5,T5,Nick Watney,24,11
6,T7,T7,Tim Petrovic,31,10
7,T7,T7,Adam Scott,19,10
8,T7,T7,John Senden,29,10
9,T7,T7,Kirk Triplett,20,10
10,T11,T11,Matt Bettencourt,31,9
11,T11,T11,Jason Bohn,25,9
12,T11,T11,Daniel Chopra,28,9
13,T11,T11,Stewart Cink,22,9
14,T11,T11,Tim Clark,23,9
15,T11,T11,Brian Davis,32,9
16,T11,T11,James Driscoll,17,9
17,T11,T11,Scott Gutschewski,19,9
18,T11,T11,J.P. Hayes,15,9
19,T11,T11,Charles Howell III,29,9
20,T11,T11,Jerry Kelly,26,9
21,T11,T11,Anthony Kim,22,9
22,T11,T11,John Merrick,28,9
23,T11,T11,Pat Perez,22,9
24,T11,T11,Scott Piercy,28,9
25,T11,T11,Tag Ridings,16,9
26,T11,T11,Heath Slocum,30,9
27,T11,T11,Kevin Stadler,20,9
28,T11,T11,Vaughn Taylor,28,9
29,T11,T11,Camilo Villegas,21,9
30,T31,T31,Brad Adamonis,25,8
31,T31,T31,Ernie Els,19,8
32,T31,T31,Richard Finch,2,8
33,T31,T31,Mathew Goggin,26,8
34,T31,T31,J.J. Henry,28,8
35,T31,T31,Charley Hoffman,27,8
36,T31,T31,J.B. Holmes,25,8
37,T31,T31,Richard Johnson,26,8
38,T31,T31,Dustin Johnson,25,8
39,T31,T31,Steve Marino,29,8
40,T31,T31,Jeff Quinney,26,8
41,T31,T31,Webb Simpson,30,8
42,T31,T31,Steve Stricker,22,8
43,T31,T31,Bo Van Pelt,30,8
44,T31,T31,Charlie Wi,28,8
45,T31,T31,Mark Wilson,28,8
