,Consecutive_Par_3_Birdies_RANK THIS WEEK,Consecutive_Par_3_Birdies_RANK LAST WEEK,Consecutive_Par_3_Birdies_PLAYER NAME,Consecutive_Par_3_Birdies_EVENTS,Consecutive_Par_3_Birdies_NUMBER OF HOLES
243,T104,T104,Charl Schwartzel,6,2
244,T104,T104,Adam Scott,19,2
245,T104,T104,John Senden,29,2
246,T104,T104,Michael Sim,3,2
247,T104,T104,Jeev Milkha Singh,15,2
248,T104,T104,Jeff Sluman,2,2
249,T104,T104,Anthony Smith,1,2
250,T104,T104,Brandt Snedeker,26,2
251,T104,T104,Kevin Stadler,20,2
252,T104,T104,Paul Stankowski,9,2
253,T104,T104,Henrik Stenson,10,2
254,T104,T104,Scott Sterling,16,2
255,T104,T104,Darron Stiles,20,2
256,T104,T104,Steve Stricker,22,2
257,T104,T104,Kevin Sutherland,27,2
258,T104,T104,Hideto Tanihara,1,2
259,T104,T104,Roland Thatcher,16,2
260,T104,T104,Nicholas Thompson,31,2
261,T104,T104,Brendon Todd,21,2
262,T104,T104,D.J. Trahan,30,2
263,T104,T104,Kirk Triplett,20,2
264,T104,T104,Marc Turnesa,30,2
265,T104,T104,Bo Van Pelt,30,2
266,T104,T104,Mike Van Sickle,2,2
267,T104,T104,Charles Warren,20,2
268,T104,T104,Aaron Watkins,18,2
269,T104,T104,Nick Watney,24,2
270,T104,T104,Boo Weekley,22,2
271,T104,T104,Matt Weibring,22,2
272,T104,T104,Mike Weir,24,2
273,T104,T104,Lee Westwood,8,2
274,T104,T104,Charlie Wi,28,2
275,T104,T104,Casey Wittenberg,25,2
276,T104,T104,Willie Wood,2,2
277,T104,T104,Tiger Woods,17,2
278,T104,T104,Azuma Yano,4,2
279,T104,T104,Fuzzy Zoeller,1,2
280,T281,T281,Felipe Aguilar,1,1
281,T281,T281,Thomas Aiken,3,1
282,T281,T281,Tyson Alexander,1,1
283,T281,T281,Fulton Allem,1,1
284,T281,T281,Max Alverio,1,1
285,T281,T281,Fredrik Andersson Hed,1,1
286,T281,T281,Billy Anderson,1,1
287,T281,T281,Mark Anderson,1,1
288,T281,T281,Alex Aragon,2,1
289,T281,T281,Sam Arnold,1,1
290,T281,T281,Paul Azinger,8,1
291,T281,T281,Sangmoon Bae,2,1
292,T281,T281,Ian Baker-Finch,1,1
293,T281,T281,Rich Barcelo,1,1
294,T281,T281,Craig Barlow,5,1
295,T281,T281,Doug Batty,1,1
296,T281,T281,Colby Beckstrom,1,1
297,T281,T281,Gaganjeet Bhullar,1,1
298,T281,T281,Gregory Bisconti,1,1
299,T281,T281,Ronnie Black,3,1
300,T281,T281,Rich Bland,1,1
301,T281,T281,Craig Bowden,1,1
302,T281,T281,Jeff Brehaut,1,1
303,T281,T281,Markus Brier,1,1
304,T281,T281,Paul Broadhurst,1,1
305,T281,T281,Mark Brown,2,1
306,T281,T281,Cam Burke,1,1
307,T281,T281,Bob Burns,2,1
308,T281,T281,John Bushka,1,1
309,T281,T281,Rodney Butcher,3,1
310,T281,T281,"Tim Cantwell, Jr.",1,1
311,T281,T281,Marc Cayeux,1,1
312,T281,T281,Christian Cévaër,1,1
313,T281,T281,Lorens Chan,1,1
314,T281,T281,Kevin Chappell,3,1
315,T281,T281,Bobby Clampett,2,1
316,T281,T281,Paul Claxton,1,1
317,T281,T281,José Coceres,6,1
318,T281,T281,Erik Compton,5,1
319,T281,T281,Steve Conway,1,1
320,T281,T281,Keoke Cotner,1,1
321,T281,T281,John Daly,6,1
322,T281,T281,Robert Damron,5,1
323,T281,T281,Marco Dawson,6,1
324,T281,T281,Jay Delsing,7,1
325,T281,T281,Keith Dicciani,1,1
326,T281,T281,Nick Dougherty,3,1
327,T281,T281,James Driscoll,17,1
328,T281,T281,David Drysdale,1,1
329,T281,T281,Rafael Echenique,1,1
330,T281,T281,David Erdy,1,1
331,T281,T281,Bob Estes,23,1
332,T281,T281,Sean Farren,1,1
333,T281,T281,Gonzalo Fernandez-Castaño,5,1
334,T281,T281,Richard Finch,2,1
335,T281,T281,Robert Floyd,1,1
336,T281,T281,Alastair Forsyth,1,1
337,T281,T281,Benjamin Fox,1,1
338,T281,T281,Hiroyuki Fujita,1,1
339,T281,T281,Fred Funk,6,1
340,T281,T281,Brian Gaffney,1,1
341,T281,T281,"Jim Gallagher, Jr.",2,1
342,T281,T281,Robert Gamez,11,1
343,T281,T281,Bobby Gates,1,1
344,T281,T281,Bob Gaus,1,1
345,T281,T281,Josh Geary,1,1
346,T281,T281,Brent Geiberger,6,1
347,T281,T281,Kyle German,1,1
348,T281,T281,Tom Gillis,1,1
349,T281,T281,Rafael Gómez,1,1
350,T281,T281,Ernie Gonzalez,1,1
351,T281,T281,Andres Gonzales,1,1
352,T281,T281,Branden Grace,1,1
353,T281,T281,Richard Green,2,1
354,T281,T281,Mike Grob,1,1
355,T281,T281,Stephan Gross,1,1
356,T281,T281,Rob Grube,1,1
357,T281,T281,Donnie Hammond,1,1
358,T281,T281,Anders Hansen,4,1
359,T281,T281,Matt Harmon,1,1
360,T281,T281,Grégory Havret,1,1
361,T281,T281,Scott Hebert,5,1
362,T281,T281,Ryan Helminen,1,1
363,T281,T281,Nolan Henke,1,1
364,T281,T281,Mark Hensby,5,1
365,T281,T281,David Higgins,1,1
366,T281,T281,Matt Hill,3,1
367,T281,T281,Billy Horschel,2,1
368,T281,T281,David Horsey,1,1
369,T281,T281,Yuta Ikeda,1,1
370,T281,T281,Ryo Ishikawa,6,1
371,T281,T281,Hiroshi Iwata,1,1
372,T281,T281,Thongchai Jaidee,4,1
373,T281,T281,Clint Jensen,2,1
374,T281,T281,Richard Johnson,1,1
375,T281,T281,Vincent Johnson,1,1
376,T281,T281,Brendan Jones,2,1
377,T281,T281,Nickolas Jones,1,1
378,T281,T281,James Kamte,2,1
379,T281,T281,Anthony Kang,1,1
380,T281,T281,Robert Karlsson,6,1
381,T281,T281,Shingo Katayama,6,1
382,T281,T281,Jeremy Kavanagh,1,1
383,T281,T281,Tony Kelley,1,1
384,T281,T281,Chris Kirk,2,1
385,T281,T281,Drew Kittleson,2,1
386,T281,T281,Søren Kjeldsen,7,1
387,T281,T281,J.T. Kohut,1,1
388,T281,T281,Aaron Krueger,1,1
389,T281,T281,Chih-Bing Lam,1,1
390,T281,T281,Neal Lancaster,6,1
391,T281,T281,José Manuel Lara,2,1
392,T281,T281,Dean Larsson,1,1
393,T281,T281,Paul Lawrie,1,1
394,T281,T281,Steve LeBrun,1,1
395,T281,T281,Richard Lee,1,1
396,T281,T281,Thomas Levet,3,1
397,T281,T281,J.L. Lewis,4,1
398,T281,T281,Wen-Tang Lin,3,1
399,T281,T281,Eric Lippert,1,1
400,T281,T281,Matthew Loving,1,1
401,T281,T281,Mitch Lowe,1,1
402,T281,T281,Cortland Lowe,2,1
403,T281,T281,Sandy Lyle,2,1
404,T281,T281,Andrew Magee,2,1
405,T281,T281,Gregor Main,1,1
406,T281,T281,Matteo Manassero,1,1
407,T281,T281,Ben Martin,1,1
408,T281,T281,Andy Matthews,1,1
409,T281,T281,Len Mattiace,1,1
410,T281,T281,Andrew McLardy,2,1
411,T281,T281,Eamonn McLoughlin,1,1
412,T281,T281,Mike Miles,3,1
413,T281,T281,Zack Miller,1,1
414,T281,T281,Larry Mize,1,1
415,T281,T281,Mauricio Molina,1,1
416,T281,T281,Colin Montgomerie,2,1
417,T281,T281,Garth Mulroy,1,1
418,T281,T281,Trevor Murphy,1,1
419,T281,T281,Matt Nagy,1,1
420,T281,T281,John Nieporte,1,1
421,T281,T281,Greg Norman,3,1
422,T281,T281,Mark O'Meara,2,1
423,T281,T281,Arron Oberholser,4,1
424,T281,T281,James Oh,21,1
425,T281,T281,Deane Pappas,1,1
426,T281,T281,Jin Park,1,1
427,T281,T281,Andrew Parr,2,1
428,T281,T281,Steve Pate,4,1
429,T281,T281,David Peoples,6,1
430,T281,T281,Rod Perry,1,1
431,T281,T281,Martin Piller,1,1
432,T281,T281,Angelo Que,1,1
433,T281,T281,Richie Ramsay,1,1
434,T281,T281,Lee Rinker,1,1
435,T281,T281,Loren Roberts,3,1
436,T281,T281,Robert Rock,1,1
437,T281,T281,José de Jesús Rodríguez,1,1
438,T281,T281,Eduardo Romero,1,1
439,T281,T281,Andrew Ruthkoski,2,1
440,T281,T281,Elliot Saltman,1,1
441,T281,T281,Curt Sanders,1,1
442,T281,T281,Reinier Saxton,2,1
443,T281,T281,Jason Schmuhl,2,1
444,T281,T281,Cory Schneider,1,1
445,T281,T281,Ted Schulz,2,1
446,T281,T281,"Wes Short, Jr.",3,1
447,T281,T281,Joel Sjöholm,1,1
448,T281,T281,David Smail,3,1
449,T281,T281,Chris Smith,3,1
450,T281,T281,Haymes Snedeker,1,1
451,T281,T281,Craig Stadler,1,1
452,T281,T281,Kyle Stanley,7,1
453,T281,T281,Shawn Stefani,1,1
454,T281,T281,Richard Sterne,8,1
455,T281,T281,Tim Stewart,1,1
456,T281,T281,Graeme Storm,1,1
457,T281,T281,Miguel Suarez,1,1
458,T281,T281,Zack Sucher,1,1
459,T281,T281,Steve Surry,1,1
460,T281,T281,Junpei Takayama,1,1
461,T281,T281,Phil Tataurangi,2,1
462,T281,T281,Nick Taylor,2,1
463,T281,T281,Lance Ten Broeck,1,1
464,T281,T281,Craig Thomas,1,1
465,T281,T281,Kyle Thompson,1,1
466,T281,T281,Michael Thompson,2,1
467,T281,T281,Esteban Toledo,2,1
468,T281,T281,Bob Tway,13,1
469,T281,T281,Stan Utley,1,1
470,T281,T281,Diego Vanegas,1,1
471,T281,T281,Vance Veazey,1,1
472,T281,T281,Manuel Villegas,1,1
473,T281,T281,Alan Wagner,1,1
474,T281,T281,Grant Waite,2,1
475,T281,T281,Anthony Wall,2,1
476,T281,T281,Tom Watson,2,1
477,T281,T281,Drew Weaver,1,1
478,T281,T281,Mike Welch,1,1
479,T281,T281,Wes Weston,1,1
480,T281,T281,Steve Wheatcroft,1,1
481,T281,T281,Tim Wilkinson,14,1
482,T281,T281,Garrett Willis,6,1
483,T281,T281,Steve Wilson,1,1
484,T281,T281,Oliver Wilson,9,1
485,T281,T281,Chris Wood,2,1
486,T281,T281,Ian Woosnam,1,1
487,T281,T281,Michael Wright,1,1
488,T281,T281,Kaname Yokoo,1,1
