,Approaches_from_200-225_yards_RANK THIS WEEK,Approaches_from_200-225_yards_RANK LAST WEEK,Approaches_from_200-225_yards_PLAYER NAME,Approaches_from_200-225_yards_ROUNDS,Approaches_from_200-225_yards_AVG,Approaches_from_200-225_yards_TOTAL DISTANCE (FEET),Approaches_from_200-225_yards_# OF ATTEMPTS,Approaches_from_200-225_yards_RELATIVE TO PAR
0,1,1,Jason Bohn,88,"33' 8""",4573.25,136,+11
1,2,2,Sergio Garcia,59,"33' 10""",2298.167,68,-4
2,3,3,Tiger Woods,64,"34' 3""",2706.5,79,-7
3,4,4,Zach Johnson,94,"34' 4""",5013.75,146,-12
4,5,5,Kenny Perry,92,"34' 8""",4676.25,135,-5
5,6,6,Dustin Johnson,85,"35' 2""",3266.75,93,-9
6,7,7,Retief Goosen,74,"35' 4""",3322.833,94,-13
7,8,8,Ángel Cabrera,55,"35' 9""",2108.75,59,-1
8,9,9,Tom Lehman,55,"35' 11""",2189.167,61,-1
9,T10,T10,Robert Allenby,71,"36' 0""",3418.25,95,+7
10,T10,T10,Hunter Mahan,94,"36' 0""",4608.667,128,+1
11,12,12,Davis Love III,89,"36' 9""",4699.583,128,-18
12,13,13,Joe Durant,62,"36' 10""",2359.833,64,+7
13,T14,T14,Sean O'Hair,80,"37' 0""",3883.333,105,-13
14,T14,T14,Jay Williamson,69,"37' 0""",2960.417,80,+2
15,16,16,D.J. Trahan,96,"37' 4""",4479.083,120,-15
16,17,17,Mathew Goggin,76,"37' 10""",4203.75,111,-3
17,18,18,Chad Campbell,90,"38' 0""",4256.667,112,-3
18,19,19,Matt Weibring,65,"38' 3""",2869.417,75,-1
19,T20,T20,Tim Clark,81,"38' 4""",3946.0,103,-2
20,T20,T20,Nicholas Thompson,96,"38' 4""",5093.333,133,-1
21,22,22,Bill Lunde,83,"38' 5""",4417.667,115,-10
22,T23,T23,D.A. Points,99,"38' 7""",6179.9169999999995,160,-6
23,T23,T23,Chez Reavie,81,"38' 7""",3939.083,102,-6
24,25,25,Jim Furyk,86,"38' 8""",4524.333,117,-2
25,26,26,Kirk Triplett,60,"38' 10""",3613.833,93,+5
26,27,27,Steve Stricker,81,"39' 1""",4379.417,112,-4
27,T28,T28,Nick O'Hern,90,"39' 2""",5482.5830000000005,140,+16
28,T28,T28,Chris Stroud,88,"39' 2""",4933.583,126,E
29,T30,T30,Phil Mickelson,66,"39' 3""",2745.25,70,-12
30,T30,T30,Andres Romero,58,"39' 3""",1689.3329999999999,43,+6
31,T32,T32,Cameron Beckman,87,"39' 4""",5385.6669999999995,137,E
32,T32,T32,Scott Verplank,88,"39' 4""",5194.833,132,-10
33,34,34,Camilo Villegas,76,"39' 8""",3332.25,84,-5
34,35,35,Justin Rose,71,"39' 10""",3860.0,97,E
35,36,36,Rod Pampling,72,"39' 11""",4034.667,101,-6
36,37,37,Charles Warren,63,"40' 0""",2677.667,67,-4
37,T38,T38,K.J. Choi,65,"40' 1""",3690.917,92,+7
38,T38,T38,Troy Matteson,95,"40' 1""",4853.667,121,-3
39,T38,T38,Tom Pernice Jr.,82,"40' 1""",5205.75,130,+15
40,T41,T41,Ernie Els,70,"40' 2""",3574.167,89,+2
41,T41,T41,Lucas Glover,93,"40' 2""",4938.833,123,+5
42,T41,T41,Bubba Watson,73,"40' 2""",3812.833,95,-4
43,T44,T44,Stephen Ames,77,"40' 4""",3144.417,78,+5
44,T44,T44,Alex Cejka,82,"40' 4""",4802.25,119,+13
45,46,46,Pat Perez,74,"40' 5""",4166.417,103,-6
46,47,47,Scott Sterling,51,"40' 6""",2387.5,59,E
47,T48,T48,Stewart Cink,79,"40' 7""",3574.583,88,+2
48,T48,T48,Scott McCarron,91,"40' 7""",5032.417,124,-5
49,T50,T50,Steve Lowery,83,"40' 8""",4802.833,118,+2
50,T50,T50,Jeff Maggert,79,"40' 8""",4273.5,105,+9
51,T50,T50,David Toms,98,"40' 8""",5689.6669999999995,140,+12
52,T53,T53,Bart Bryant,58,"40' 9""",4153.333,102,+7
53,T53,T53,Will MacKenzie,69,"40' 9""",3629.0,89,E
54,T53,T53,Johnson Wagner,81,"40' 9""",4608.167,113,+13
55,56,56,Rick Price,54,"40' 10""",2613.167,64,+15
56,57,57,Jonathan Byrd,89,"41' 0""",4678.25,114,-4
57,T58,T58,Jerry Kelly,90,"41' 1""",5790.1669999999995,141,E
58,T58,T58,John Merrick,91,"41' 1""",3203.417,78,+4
59,60,60,John Senden,100,"41' 2""",6712.1669999999995,163,E
60,T61,T61,George McNeill,82,"41' 3""",5078.667,123,-4
61,T61,T61,Vijay Singh,71,"41' 3""",3508.417,85,+3
62,T61,T61,Heath Slocum,95,"41' 3""",5776.3330000000005,140,+22
63,T64,T64,Jason Dufner,90,"41' 4""",5001.833,121,+13
64,T64,T64,Brandt Snedeker,81,"41' 4""",5452.6669999999995,132,-4
65,T66,T66,Rich Beem,77,"41' 5""",3523.583,85,+5
66,T66,T66,Fred Couples,54,"41' 5""",2361.75,57,+6
67,T68,T68,Ken Duke,87,"41' 6""",4400.5,106,+1
68,T68,T68,Todd Hamilton,83,"41' 6""",4439.167,107,+6
69,T68,T68,Kent Jones,73,"41' 6""",3733.0,90,+6
70,T68,T68,Kevin Na,91,"41' 6""",5601.5830000000005,135,+3
71,T72,T72,Briny Baird,89,"41' 7""",4950.667,119,-2
72,T72,T72,Luke Donald,79,"41' 7""",4658.417,112,-6
73,T74,T74,Woody Austin,84,"41' 8""",5294.75,127,+14
74,T74,T74,Steve Flesch,77,"41' 8""",4254.167,102,+6
75,T76,T76,Michael Letzig,96,"41' 9""",4722.417,113,-5
76,T76,T76,Kevin Stadler,65,"41' 9""",2796.083,67,+5
77,T76,T76,Nick Watney,86,"41' 9""",5048.0,121,-16
78,T79,T79,Daniel Chopra,89,"41' 10""",4932.5,118,-8
79,T79,T79,Bo Van Pelt,100,"41' 10""",5230.333,125,+2
80,T81,T81,Brian Bateman,55,"41' 11""",2933.583,70,+1
81,T81,T81,Ryan Moore,89,"41' 11""",5114.333,122,+4
82,T83,T83,Bill Haas,91,"42' 0""",4959.333,118,-2
83,T83,T83,Billy Mayfair,83,"42' 0""",4624.5,110,+10
84,85,85,Jeff Quinney,78,"42' 1""",4794.75,114,+5
85,T86,T86,Brett Quigley,92,"42' 2""",4887.167,116,+3
86,T86,T86,Kevin Streelman,97,"42' 2""",5731.75,136,+8
87,T86,T86,Brian Vranesh,51,"42' 2""",2444.583,58,-1
88,T86,T86,Dean Wilson,81,"42' 2""",4677.667,111,+3
89,T90,T90,Padraig Harrington,66,"42' 3""",3804.75,90,+6
90,T90,T90,Peter Lonard,86,"42' 3""",5581.4169999999995,132,+4
91,T92,T92,Charley Hoffman,97,"42' 4""",5211.083,123,-9
92,T92,T92,Marc Leishman,91,"42' 4""",5205.167,123,+2
93,T92,T92,Mark Wilson,99,"42' 4""",5879.0830000000005,139,-2
94,95,95,Jason Day,61,"42' 5""",3222.417,76,-1
95,T96,T96,Brian Davis,103,"42' 6""",6799.0830000000005,160,+6
96,T96,T96,Chris DiMarco,97,"42' 6""",6716.0830000000005,158,+12
97,T96,T96,Paul Goydos,79,"42' 6""",5392.5830000000005,127,+16
