,Approaches_from_250-275_yards_Rgh_RANK THIS WEEK,Approaches_from_250-275_yards_Rgh_RANK LAST WEEK,Approaches_from_250-275_yards_Rgh_PLAYER NAME,Approaches_from_250-275_yards_Rgh_ROUNDS,Approaches_from_250-275_yards_Rgh_AVG,Approaches_from_250-275_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_250-275_yards_Rgh_# OF ATTEMPTS,Approaches_from_250-275_yards_Rgh_RELATIVE TO PAR
0,1,1,Colt Knost,71,"43' 7""",43.583,1,E
1,2,2,Anthony Kim,76,"44' 4""",265.75,6,-3
2,3,3,Jeff Maggert,79,"47' 8""",143.0,3,-2
3,4,4,Padraig Harrington,66,"51' 0""",203.917,4,-3
4,5,5,Bob Estes,78,"51' 4""",153.917,3,-4
5,6,6,Nick Watney,86,"51' 5""",359.667,7,-3
6,7,7,Tiger Woods,64,"52' 6""",630.0,12,-7
7,8,8,Chad Campbell,90,"53' 9""",376.5,7,-6
8,9,9,Matt Kuchar,82,"54' 5""",326.33299999999997,6,-4
9,10,10,K.J. Choi,65,"54' 8""",109.333,2,-1
10,11,11,Brad Adamonis,70,"55' 9""",446.167,8,-5
11,12,12,John Mallinger,90,"57' 5""",344.667,6,-1
12,13,13,Boo Weekley,79,"58' 8""",234.75,4,-2
13,14,14,Glen Day,79,"58' 9""",58.75,1,-1
14,15,15,Woody Austin,84,"58' 11""",412.333,7,-2
15,T16,T16,Paul Goydos,79,"59' 2""",59.167,1,E
16,T16,T16,Adam Scott,53,"59' 2""",354.833,6,-2
17,18,18,Rick Price,54,"59' 11""",299.58299999999997,5,E
18,19,19,Greg Chalmers,85,"61' 2""",366.833,6,-6
19,20,20,Sean O'Hair,80,"61' 5""",368.417,6,-4
20,21,21,Jim Furyk,86,"61' 9""",246.833,4,-3
21,22,22,Kenny Perry,92,"62' 0""",124.0,2,-1
22,23,23,Briny Baird,89,"62' 1""",186.167,3,-2
23,24,24,Leif Olson,51,"62' 3""",186.75,3,-2
24,25,25,Stewart Cink,79,"62' 10""",439.75,7,-4
25,26,26,Spencer Levin,75,"62' 11""",440.333,7,-4
26,27,27,Stuart Appleby,79,"63' 0""",567.1669999999999,9,-1
27,28,28,Jeff Klauk,97,"63' 8""",254.5,4,-2
28,29,29,Mark Brooks,55,"63' 9""",63.75,1,E
29,T30,T30,Mark Calcavecchia,72,"63' 10""",830.0,13,-4
30,T30,T30,J.J. Henry,97,"63' 10""",510.833,8,-2
31,32,32,Bryce Molder,69,"64' 3""",128.5,2,-2
32,33,33,Vijay Singh,71,"64' 5""",257.5,4,-1
33,34,34,John Merrick,91,"64' 9""",776.9169999999999,12,-6
34,35,35,Aaron Baddeley,66,"64' 11""",648.75,10,-9
35,36,36,Scott Piercy,85,"65' 4""",849.8330000000001,13,-7
36,37,37,Patrick Sheehan,51,"65' 8""",131.25,2,+1
37,38,38,Tim Petrovic,97,"65' 11""",593.1669999999999,9,-4
38,39,39,Ben Curtis,63,"66' 6""",266.08299999999997,4,-4
39,40,40,Ben Crane,93,"66' 8""",466.833,7,-4
40,41,41,Robert Garrigus,83,"66' 11""",1004.25,15,-6
41,42,42,Steve Flesch,77,"67' 1""",402.583,6,-3
42,43,43,Rory Sabbatini,81,"67' 3""",873.8330000000001,13,-6
43,T44,T44,George McNeill,82,"67' 5""",674.3330000000001,10,-4
44,T44,T44,Kevin Na,91,"67' 5""",674.1669999999999,10,E
45,T46,T46,Brian Bateman,55,"67' 10""",475.083,7,-3
46,T46,T46,Steve Elkington,70,"67' 10""",203.5,3,+1
47,48,48,Harrison Frazar,93,"67' 11""",543.1669999999999,8,-4
48,49,49,Kevin Sutherland,96,"68' 0""",408.0,6,-3
49,50,50,Greg Owen,97,"68' 4""",683.5830000000001,10,-4
50,51,51,Ted Purdy,101,"68' 5""",547.0,8,-2
51,52,52,Jonathan Byrd,89,"68' 6""",753.9169999999999,11,-3
52,53,53,Joe Ogilvie,85,"69' 2""",553.5830000000001,8,-6
53,T54,T54,Luke Donald,79,"69' 4""",69.333,1,-1
54,T54,T54,Brian Gay,96,"69' 4""",138.583,2,-1
55,56,56,Ryan Moore,89,"69' 5""",277.58299999999997,4,-3
56,57,57,Tom Lehman,55,"69' 7""",139.083,2,-1
57,58,58,Jarrod Lyle,65,"69' 9""",627.4169999999999,9,-1
58,59,59,Andres Romero,58,"70' 7""",776.6669999999999,11,-4
59,60,60,Brett Quigley,92,"70' 10""",495.583,7,-1
60,61,61,Jerry Kelly,90,"71' 8""",429.917,6,-1
61,62,62,Camilo Villegas,76,"71' 10""",574.5,8,-2
