,Approaches_250-275_yards-Rgh_RTP_RANK THIS WEEK,Approaches_250-275_yards-Rgh_RTP_RANK LAST WEEK,Approaches_250-275_yards-Rgh_RTP_PLAYER NAME,Approaches_250-275_yards-Rgh_RTP_ROUNDS,Approaches_250-275_yards-Rgh_RTP_AVG RTP
0,1,1,Bob Estes,78,-1.333
1,T2,T2,Rich Beem,77,-1.000
2,T2,T2,Greg Chalmers,85,-1.000
3,T2,T2,Tim Clark,81,-1.000
4,T2,T2,Ben Curtis,63,-1.000
5,T2,T2,Glen Day,79,-1.000
6,T2,T2,Chris DiMarco,97,-1.000
7,T2,T2,Luke Donald,79,-1.000
8,T2,T2,Retief Goosen,74,-1.000
9,T2,T2,Matt Jones,56,-1.000
10,T2,T2,Peter Lonard,86,-1.000
11,T2,T2,Bryce Molder,69,-1.000
12,T2,T2,Tag Ridings,50,-1.000
13,T2,T2,Heath Slocum,95,-1.000
14,T2,T2,Jay Williamson,69,-1.000
15,16,16,Aaron Baddeley,66,-.900
16,17,17,Chad Campbell,90,-.857
17,18,18,John Rollins,92,-.833
18,19,19,Geoff Ogilvy,78,-.800
19,T20,T20,Jim Furyk,86,-.750
20,T20,T20,Padraig Harrington,66,-.750
21,T20,T20,Bob Heintz,59,-.750
22,T20,T20,Ryan Moore,89,-.750
23,T20,T20,Joe Ogilvie,85,-.750
24,25,25,Kris Blanks,60,-.714
25,T26,T26,Robert Allenby,71,-.667
26,T26,T26,Tommy Armour III,58,-.667
27,T26,T26,Briny Baird,89,-.667
28,T26,T26,Matt Kuchar,82,-.667
29,T26,T26,Jeff Maggert,79,-.667
30,T26,T26,James Nitties,86,-.667
31,T26,T26,Sean O'Hair,80,-.667
32,T26,T26,Leif Olson,51,-.667
33,T26,T26,Carl Pettersson,86,-.667
34,35,35,Parker McLachlin,71,-.636
35,T36,T36,Brad Adamonis,70,-.625
36,T36,T36,Brian Davis,103,-.625
37,T38,T38,Rod Pampling,72,-.600
38,T38,T38,Tom Pernice Jr.,82,-.600
39,T38,T38,D.J. Trahan,96,-.600
40,T38,T38,Charles Warren,63,-.600
41,T38,T38,Y.E. Yang,83,-.600
42,T43,T43,Charles Howell III,99,-.583
43,T43,T43,Michael Letzig,96,-.583
44,T43,T43,Johnson Wagner,81,-.583
45,T43,T43,Tiger Woods,64,-.583
46,T47,T47,Stewart Cink,79,-.571
47,T47,T47,Ben Crane,93,-.571
48,T47,T47,Spencer Levin,75,-.571
49,T47,T47,Aron Price,89,-.571
50,T47,T47,Jeff Quinney,78,-.571
51,52,52,Bill Haas,91,-.556
52,53,53,Scott Piercy,85,-.538
53,54,54,Scott McCarron,91,-.533
54,T55,T55,Ángel Cabrera,55,-.500
55,T55,T55,K.J. Choi,65,-.500
56,T55,T55,Joe Durant,62,-.500
57,T55,T55,Steve Flesch,77,-.500
58,T55,T55,Harrison Frazar,93,-.500
59,T55,T55,Sergio Garcia,59,-.500
60,T55,T55,Brian Gay,96,-.500
61,T55,T55,Todd Hamilton,83,-.500
62,T55,T55,Zach Johnson,94,-.500
63,T55,T55,Anthony Kim,76,-.500
64,T55,T55,Jeff Klauk,97,-.500
65,T55,T55,Tom Lehman,55,-.500
66,T55,T55,Davis Love III,89,-.500
67,T55,T55,Bill Lunde,83,-.500
68,T55,T55,Hunter Mahan,94,-.500
