,Approach_175-200_yards_RTP_Score_RANK THIS WEEK,Approach_175-200_yards_RTP_Score_RANK LAST WEEK,Approach_175-200_yards_RTP_Score_PLAYER NAME,Approach_175-200_yards_RTP_Score_ROUNDS,Approach_175-200_yards_RTP_Score_AVG RTP
0,1,1,Hunter Mahan,94,-.090
1,2,2,Tiger Woods,64,-.081
2,3,3,Stewart Cink,79,-.059
3,4,4,Rory Sabbatini,81,-.051
4,5,5,Matt Jones,56,-.050
5,6,6,John Senden,100,-.047
6,7,7,Jason Day,61,-.044
7,8,8,Lucas Glover,93,-.043
8,9,9,Matt Weibring,65,-.040
9,T10,T10,Chad Campbell,90,-.038
10,T10,T10,D.J. Trahan,96,-.038
11,12,12,J.J. Henry,97,-.035
12,13,13,Paul Goydos,79,-.030
13,T14,T14,Zach Johnson,94,-.027
14,T14,T14,Vaughn Taylor,88,-.027
15,16,16,Nick O'Hern,90,-.026
16,17,17,Bubba Watson,73,-.023
17,18,18,Kenny Perry,92,-.021
18,19,19,Harrison Frazar,93,-.020
19,T20,T20,Robert Garrigus,83,-.017
20,T20,T20,David Toms,98,-.017
21,T22,T22,K.J. Choi,65,-.016
22,T22,T22,Kevin Sutherland,96,-.016
23,T24,T24,Jim Furyk,86,-.015
24,T24,T24,Geoff Ogilvy,78,-.015
25,T26,T26,Stephen Ames,77,-.014
26,T26,T26,Retief Goosen,74,-.014
27,T26,T26,Bo Van Pelt,100,-.014
28,29,29,Ángel Cabrera,55,-.013
29,T30,T30,Tim Petrovic,97,-.011
30,T30,T30,Tag Ridings,50,-.011
31,T30,T30,Mike Weir,85,-.011
32,T33,T33,Phil Mickelson,66,-.010
33,T33,T33,Jeff Overton,92,-.010
34,T33,T33,Corey Pavin,73,-.010
35,T36,T36,Fred Couples,54,-.009
36,T36,T36,Patrick Sheehan,51,-.009
37,38,38,Ricky Barnes,67,-.007
38,T39,T39,Daniel Chopra,89,-.006
39,T39,T39,Pat Perez,74,-.006
40,T39,T39,Boo Weekley,79,-.006
41,T42,T42,Justin Leonard,95,-.005
42,T42,T42,Bill Lunde,83,-.005
43,T44,T44,Tim Clark,81,E
44,T44,T44,Bill Haas,91,E
45,T44,T44,Charles Howell III,99,E
46,T44,T44,Colt Knost,71,E
47,T44,T44,Davis Love III,89,E
48,T44,T44,Steve Marino,98,E
49,T44,T44,Kevin Stadler,65,E
50,51,51,Ben Crane,93,+.004
51,T52,T52,Matt Kuchar,82,+.005
52,T52,T52,John Mallinger,90,+.005
53,T52,T52,Chez Reavie,81,+.005
54,T55,T55,Kris Blanks,60,+.008
55,T55,T55,Ben Curtis,63,+.008
56,T55,T55,Mark Wilson,99,+.008
57,T58,T58,Charley Hoffman,97,+.009
58,T58,T58,James Nitties,86,+.009
59,T58,T58,Johnson Wagner,81,+.009
60,61,61,Jeff Quinney,78,+.010
61,62,62,Brian Gay,96,+.012
62,T63,T63,Jason Bohn,88,+.013
63,T63,T63,Marc Leishman,91,+.013
64,T65,T65,Bob Estes,78,+.014
65,T65,T65,Jeff Klauk,97,+.014
66,T65,T65,Camilo Villegas,76,+.014
67,T68,T68,Matt Bettencourt,98,+.016
68,T68,T68,Billy Mayfair,83,+.016
69,70,70,Steve Stricker,81,+.017
70,71,71,Ryan Palmer,78,+.018
71,T72,T72,Greg Chalmers,85,+.019
72,T72,T72,Ryan Moore,89,+.019
73,T72,T72,Kevin Na,91,+.019
74,T75,T75,Ernie Els,70,+.020
75,T75,T75,Brad Faxon,59,+.020
76,T75,T75,Ian Poulter,59,+.020
77,T75,T75,Andres Romero,58,+.020
78,79,79,Scott Verplank,88,+.022
79,80,80,Bart Bryant,58,+.023
80,T81,T81,Brad Adamonis,70,+.024
81,T81,T81,Lee Janzen,74,+.024
82,T81,T81,Rod Pampling,72,+.024
83,84,84,Steve Elkington,70,+.025
84,85,85,Nick Watney,86,+.026
85,T86,T86,Padraig Harrington,66,+.027
86,T86,T86,D.A. Points,99,+.027
87,88,88,Ted Purdy,101,+.028
88,89,89,Bryce Molder,69,+.029
89,90,90,Darron Stiles,52,+.030
90,T91,T91,Joe Durant,62,+.032
91,T91,T91,Tom Lehman,55,+.032
92,T91,T91,Kevin Streelman,97,+.032
93,T94,T94,Tim Herron,87,+.033
94,T94,T94,Carl Pettersson,86,+.033
95,T94,T94,Brett Quigley,92,+.033
96,97,97,Jason Dufner,90,+.035
97,98,98,Nathan Green,104,+.036
98,T99,T99,Vijay Singh,71,+.038
99,T99,T99,Brendon Todd,53,+.038
100,101,101,Justin Rose,71,+.040
101,T102,T102,Chris DiMarco,97,+.041
102,T102,T102,Richard Johnson,85,+.041
103,T102,T102,Jimmy Walker,74,+.041
104,T102,T102,Dean Wilson,81,+.041
105,T106,T106,Woody Austin,84,+.042
106,T106,T106,Steve Flesch,77,+.042
107,T106,T106,Jarrod Lyle,65,+.042
108,109,109,Adam Scott,53,+.043
109,T110,T110,Rich Beem,77,+.044
110,T110,T110,Alex Cejka,82,+.044
111,T112,T112,Todd Hamilton,83,+.045
112,T112,T112,Tom Pernice Jr.,82,+.045
113,T114,T114,Ryuji Imada,85,+.046
114,T114,T114,George McNeill,82,+.046
115,T114,T114,Casey Wittenberg,71,+.046
116,117,117,Chris Stroud,88,+.047
117,T118,T118,Michael Letzig,96,+.048
118,T118,T118,Sean O'Hair,80,+.048
119,T120,T120,Mark Calcavecchia,72,+.049
120,T120,T120,Freddie Jacobson,83,+.049
121,T122,T122,Bob Heintz,59,+.050
122,T122,T122,Anthony Kim,76,+.050
123,T124,T124,Robert Allenby,71,+.051
124,T124,T124,John Merrick,91,+.051
125,126,126,Dustin Johnson,85,+.054
126,127,127,Ken Duke,87,+.055
127,128,128,Spencer Levin,75,+.056
128,129,129,Briny Baird,89,+.057
129,130,130,Aron Price,89,+.058
130,131,131,Charlie Wi,92,+.059
131,132,132,Y.E. Yang,83,+.060
132,133,133,Steve Lowery,83,+.061
133,T134,T134,Jonathan Byrd,89,+.062
134,T134,T134,Chris Riley,77,+.062
135,T136,T136,Mark Brooks,55,+.063
136,T136,T136,Brendon de Jonge,90,+.063
137,T136,T136,Joe Ogilvie,85,+.063
138,T139,T139,Martin Laird,72,+.065
139,T139,T139,Nicholas Thompson,96,+.065
140,T141,T141,Michael Allen,73,+.066
141,T141,T141,Jason Gore,74,+.066
142,T143,T143,Eric Axley,71,+.068
143,T143,T143,David Duval,56,+.068
144,T145,T145,Mathew Goggin,76,+.071
145,T145,T145,Gary Woodland,53,+.071
146,T147,T147,Brian Davis,103,+.072
147,T147,T147,David Mathis,82,+.072
148,T147,T147,Scott McCarron,91,+.072
149,T150,T150,Jeff Maggert,79,+.073
150,T150,T150,Webb Simpson,94,+.073
151,152,152,Heath Slocum,95,+.077
152,T153,T153,Jerry Kelly,90,+.078
153,T153,T153,Troy Matteson,95,+.078
154,T153,T153,Brandt Snedeker,81,+.078
155,T156,T156,Cameron Beckman,87,+.079
156,T156,T156,Leif Olson,51,+.079
157,T158,T158,Stuart Appleby,79,+.083
158,T158,T158,Luke Donald,79,+.083
159,T158,T158,Scott Piercy,85,+.083
160,161,161,Marc Turnesa,77,+.084
161,T162,T162,Cliff Kresge,78,+.087
162,T162,T162,Greg Owen,97,+.087
163,164,164,Will MacKenzie,69,+.089
164,T165,T165,Sergio Garcia,59,+.093
165,T165,T165,Jay Williamson,69,+.093
166,T167,T167,Glen Day,79,+.095
167,T167,T167,Parker McLachlin,71,+.095
168,169,169,Rocco Mediate,79,+.098
169,170,170,Charles Warren,63,+.099
170,T171,T171,Tommy Armour III,58,+.100
171,T171,T171,Peter Tomasulo,61,+.100
172,T173,T173,Aaron Baddeley,66,+.108
173,T173,T173,Peter Lonard,86,+.108
174,T173,T173,John Rollins,92,+.108
175,T173,T173,Scott Sterling,51,+.108
176,177,177,Kent Jones,73,+.110
177,178,178,Derek Fathauer,63,+.117
178,179,179,Rick Price,54,+.122
179,180,180,Brian Vranesh,51,+.130
180,181,181,Kirk Triplett,60,+.136
181,182,182,Greg Kraft,51,+.162
182,183,183,Brian Bateman,55,+.182
183,184,184,J.B. Holmes,74,+.213
