,GIR_Percentage_-_150-175_yards_RANK THIS WEEK,GIR_Percentage_-_150-175_yards_RANK LAST WEEK,GIR_Percentage_-_150-175_yards_PLAYER NAME,GIR_Percentage_-_150-175_yards_ROUNDS,GIR_Percentage_-_150-175_yards_%,GIR_Percentage_-_150-175_yards_GREENS HIT,GIR_Percentage_-_150-175_yards_TOTAL HOLES,GIR_Percentage_-_150-175_yards_RELATIVE TO PAR
31,32,32,Sergio Garcia,59,68.24,116,170,-0.22
32,T33,T33,Alex Cejka,82,68.15,199,292,-0.15
33,T33,T33,Chris Stroud,88,68.15,199,292,-0.18
34,35,35,John Senden,100,68.06,245,360,-0.13
35,36,36,Tim Clark,81,67.84,154,227,-0.22
36,37,37,Justin Rose,71,67.76,145,214,-0.16
37,38,38,Charlie Wi,92,67.71,216,319,-0.23
38,39,39,Camilo Villegas,76,67.56,152,225,-0.11
39,40,40,Nick O'Hern,90,67.28,220,327,-0.16
40,41,41,Patrick Sheehan,51,67.26,113,168,-0.1
41,42,42,Jim Furyk,86,67.19,170,253,-0.19
42,43,43,Mike Weir,85,67.17,178,265,-0.22
43,44,44,Ryan Moore,89,67.16,182,271,-0.18
44,45,45,Charles Howell III,99,67.12,196,292,-0.15
45,46,46,Ricky Barnes,67,67.01,130,194,-0.07
46,47,47,Rocco Mediate,79,66.79,183,274,-0.17
47,T48,T48,Boo Weekley,79,66.67,158,237,-0.14
48,T48,T48,Tiger Woods,64,66.67,126,189,-0.21
49,50,50,Will MacKenzie,69,66.52,147,221,-0.13
50,51,51,Jason Dufner,90,66.33,197,297,-0.16
51,T52,T52,Cameron Beckman,87,66.32,189,285,-0.22
52,T52,T52,Freddie Jacobson,83,66.32,193,291,-0.2
53,54,54,Vijay Singh,71,66.28,114,172,-0.1
54,55,55,Kevin Streelman,97,66.27,222,335,-0.18
55,56,56,Steve Marino,98,66.25,214,323,-0.14
56,57,57,Stuart Appleby,79,66.24,157,237,-0.14
57,58,58,Ernie Els,70,66.2,143,216,-0.22
58,59,59,Justin Leonard,95,66.08,187,283,-0.19
59,60,60,Matt Jones,56,66.03,103,156,-0.17
60,61,61,Marc Turnesa,77,65.96,188,285,-0.12
61,62,62,Kris Blanks,60,65.91,116,176,-0.23
62,63,63,Luke Donald,79,65.84,160,243,-0.29
63,T64,T64,Tommy Armour III,58,65.83,131,199,-0.18
64,T64,T64,D.A. Points,99,65.83,237,360,-0.14
65,66,66,Brandt Snedeker,81,65.75,167,254,-0.27
66,67,67,Brett Quigley,92,65.74,190,289,-0.17
67,68,68,Chez Reavie,81,65.52,190,290,-0.15
68,69,69,Heath Slocum,95,65.48,220,336,-0.15
69,70,70,Marc Leishman,91,65.44,214,327,-0.2
70,71,71,Nathan Green,104,65.41,225,344,-0.14
71,72,72,Rich Beem,77,65.33,147,225,-0.14
72,73,73,John Merrick,91,65.26,186,285,-0.19
73,74,74,Kenny Perry,92,65.2,163,250,-0.18
74,75,75,Chris DiMarco,97,65.12,224,344,-0.21
75,76,76,Greg Chalmers,85,65.07,177,272,-0.2
76,77,77,Ben Crane,93,65.05,201,309,-0.21
77,T78,T78,Lee Janzen,74,65.04,160,246,-0.2
78,T78,T78,Corey Pavin,73,65.04,147,226,-0.24
79,80,80,Dean Wilson,81,65.02,184,283,-0.18
80,T81,T81,David Duval,56,64.94,100,154,-0.17
81,T81,T81,Aron Price,89,64.94,200,308,-0.12
82,83,83,Brian Gay,96,64.77,182,281,-0.24
83,84,84,Jimmy Walker,74,64.64,181,280,-0.11
84,85,85,James Nitties,86,64.63,190,294,-0.21
85,86,86,Kevin Stadler,65,64.59,135,209,-0.18
86,87,87,Tim Petrovic,97,64.55,213,330,-0.12
87,88,88,Steve Stricker,81,64.38,150,233,-0.2
88,T89,T89,Kent Jones,73,64.29,153,238,-0.14
89,T89,T89,Kirk Triplett,60,64.29,135,210,-0.18
90,91,91,Bob Estes,78,64.21,174,271,-0.19
91,92,92,Nick Watney,86,64.14,152,237,-0.13
92,93,93,George McNeill,82,64.13,177,276,-0.15
93,94,94,Jeff Maggert,79,63.96,181,283,-0.1
94,95,95,Mark Wilson,99,63.95,243,380,-0.17
95,96,96,Davis Love III,89,63.93,195,305,-0.14
96,97,97,Vaughn Taylor,88,63.92,202,316,-0.2
97,98,98,Pat Perez,74,63.91,147,230,-0.22
98,99,99,Brendon de Jonge,90,63.89,207,324,-0.21
99,100,100,Bryce Molder,69,63.76,139,218,-0.21
100,101,101,Kevin Sutherland,96,63.73,188,295,-0.19
101,102,102,Michael Allen,73,63.67,156,245,-0.21
102,103,103,Ted Purdy,101,63.55,211,332,-0.13
103,104,104,Michael Letzig,96,63.53,209,329,-0.22
104,105,105,Bill Lunde,83,63.52,195,307,-0.12
105,106,106,Bo Van Pelt,100,63.43,196,309,-0.19
106,107,107,Paul Goydos,79,63.4,149,235,-0.18
107,T108,T108,Billy Mayfair,83,63.36,185,292,-0.12
108,T108,T108,Jeff Quinney,78,63.36,185,292,-0.17
109,110,110,Kevin Na,91,63.33,209,330,-0.29
110,111,111,Lucas Glover,93,63.21,201,318,-0.15
111,112,112,Jarrod Lyle,65,63.18,127,201,-0.15
112,113,113,Tom Pernice Jr.,82,63.16,204,323,-0.15
113,114,114,Bob Heintz,59,63.01,138,219,-0.22
114,T115,T115,Ben Curtis,63,62.96,119,189,-0.11
115,T115,T115,Matt Kuchar,82,62.96,187,297,-0.23
116,117,117,Carl Pettersson,86,62.94,180,286,-0.22
117,118,118,Glen Day,79,62.89,161,256,-0.09
118,119,119,Ken Duke,87,62.81,179,285,-0.11
119,120,120,Y.E. Yang,83,62.74,165,263,-0.18
120,T121,T121,Bart Bryant,58,62.68,131,209,-0.15
121,T121,T121,Brian Davis,103,62.68,215,343,-0.17
122,123,123,K.J. Choi,65,62.57,112,179,-0.16
123,124,124,Parker McLachlin,71,62.55,157,251,-0.25
124,125,125,Phil Mickelson,66,62.5,105,168,-0.17
125,126,126,Colt Knost,71,62.44,138,221,-0.12
126,127,127,J.J. Henry,97,62.4,224,359,-0.17
127,128,128,Nicholas Thompson,96,62.38,194,311,-0.16
128,129,129,John Mallinger,90,62.32,172,276,-0.17
129,130,130,Matt Bettencourt,98,62.3,195,313,-0.13
130,131,131,Harrison Frazar,93,62.26,198,318,-0.24
131,132,132,Brian Bateman,55,62.24,122,196,-0.19
132,133,133,Woody Austin,84,62.08,185,298,-0.21
133,134,134,Ryuji Imada,85,61.94,166,268,-0.19
134,135,135,Peter Lonard,86,61.89,203,328,-0.14
135,136,136,Dustin Johnson,85,61.69,124,201,-0.15
136,137,137,Retief Goosen,74,61.54,128,208,-0.19
137,T138,T138,Charley Hoffman,97,61.41,191,311,-0.24
138,T138,T138,Johnson Wagner,81,61.41,183,298,-0.17
139,140,140,Matt Weibring,65,61.29,152,248,-0.19
140,141,141,Jason Gore,74,61.24,158,258,-0.13
141,T142,T142,Cliff Kresge,78,61.17,167,273,-0.16
142,T142,T142,Sean O'Hair,80,61.17,126,206,-0.16
143,144,144,Charles Warren,63,60.98,125,205,-0.12
144,145,145,Jason Day,61,60.94,117,192,-0.16
145,146,146,Adam Scott,53,60.92,106,174,-0.1
146,147,147,Jerry Kelly,90,60.9,176,289,-0.18
147,148,148,Geoff Ogilvy,78,60.85,129,212,-0.23
148,149,149,Andres Romero,58,60.84,87,143,-0.23
149,150,150,Peter Tomasulo,61,60.82,104,171,-0.15
150,151,151,J.B. Holmes,74,60.73,116,191,-0.22
151,152,152,Ángel Cabrera,55,60.63,97,160,-0.2
152,153,153,Ian Poulter,59,60.27,88,146,-0.2
153,154,154,Brad Adamonis,70,60.22,165,274,-0.13
154,155,155,Bubba Watson,73,60.1,122,203,-0.12
155,T156,T156,Mark Brooks,55,60.0,108,180,-0.19
156,T156,T156,Brendon Todd,53,60.0,108,180,-0.12
157,T158,T158,Joe Ogilvie,85,59.59,174,292,-0.25
158,T158,T158,Ryan Palmer,78,59.59,146,245,-0.13
159,160,160,Rod Pampling,72,59.46,154,259,-0.16
160,161,161,Leif Olson,51,59.28,99,167,-0.12
161,162,162,Mathew Goggin,76,59.23,138,233,-0.14
162,163,163,Rory Sabbatini,81,58.98,151,256,-0.22
163,164,164,John Rollins,92,58.97,161,273,-0.19
164,165,165,Daniel Chopra,89,58.88,189,321,-0.22
165,166,166,Webb Simpson,94,58.86,186,316,-0.19
166,167,167,Bill Haas,91,58.84,183,311,-0.14
167,168,168,David Mathis,82,58.8,157,267,-0.17
168,169,169,Martin Laird,72,58.78,154,262,-0.18
169,170,170,Todd Hamilton,83,58.56,154,263,-0.15
170,171,171,Scott Piercy,85,58.25,173,297,-0.15
171,172,172,Darron Stiles,52,58.23,92,158,-0.25
172,173,173,Steve Lowery,83,57.43,170,296,-0.16
173,174,174,Gary Woodland,53,57.25,75,131,-0.16
174,175,175,Brad Faxon,59,56.73,118,208,-0.15
175,176,176,Padraig Harrington,66,55.95,94,168,-0.17
176,177,177,Tim Herron,87,55.89,185,331,-0.18
177,178,178,Jeff Overton,92,55.73,146,262,-0.12
178,179,179,Stewart Cink,79,55.51,126,227,-0.2
179,180,180,Anthony Kim,76,55.5,106,191,-0.18
180,181,181,Eric Axley,71,54.94,128,233,-0.28
181,182,182,Brian Vranesh,51,54.35,100,184,-0.1
182,183,183,Aaron Baddeley,66,53.65,125,233,-0.16
183,184,184,Derek Fathauer,63,53.42,117,219,-0.16
