,Approach_125-150_yards_RTP_Score_RANK THIS WEEK,Approach_125-150_yards_RTP_Score_RANK LAST WEEK,Approach_125-150_yards_RTP_Score_PLAYER NAME,Approach_125-150_yards_RTP_Score_ROUNDS,Approach_125-150_yards_RTP_Score_AVG RTP
108,T107,T107,Nick Watney,86,-.095
109,110,110,Jimmy Walker,74,-.094
110,T111,T111,Briny Baird,89,-.092
111,T111,T111,Brett Quigley,92,-.092
112,113,113,Hunter Mahan,94,-.091
113,T114,T114,Steve Flesch,77,-.090
114,T114,T114,Matt Jones,56,-.090
115,T116,T116,D.J. Trahan,96,-.088
116,T116,T116,Matt Weibring,65,-.088
117,T118,T118,Glen Day,79,-.086
118,T118,T118,Ryan Moore,89,-.086
119,T120,T120,Peter Lonard,86,-.084
120,T120,T120,John Merrick,91,-.084
121,T122,T122,Woody Austin,84,-.083
122,T122,T122,Ernie Els,70,-.083
123,T122,T122,Adam Scott,53,-.083
124,125,125,Jason Day,61,-.080
125,T126,T126,Tom Pernice Jr.,82,-.079
126,T126,T126,Kevin Stadler,65,-.079
127,T128,T128,Rocco Mediate,79,-.075
128,T128,T128,Y.E. Yang,83,-.075
129,130,130,Cameron Beckman,87,-.074
130,T131,T131,Derek Fathauer,63,-.073
131,T131,T131,Troy Matteson,95,-.073
132,T131,T131,Carl Pettersson,86,-.073
133,134,134,Andres Romero,58,-.072
134,T135,T135,Matt Bettencourt,98,-.071
135,T135,T135,Tim Herron,87,-.071
136,T135,T135,Vijay Singh,71,-.071
137,138,138,Ken Duke,87,-.069
138,139,139,Retief Goosen,74,-.066
139,T140,T140,Chad Campbell,90,-.061
140,T140,T140,Charles Howell III,99,-.061
141,T140,T140,Kenny Perry,92,-.061
142,T140,T140,Tim Petrovic,97,-.061
143,T144,T144,Alex Cejka,82,-.059
144,T144,T144,Billy Mayfair,83,-.059
145,146,146,Brendon Todd,53,-.058
146,147,147,Kirk Triplett,60,-.057
147,148,148,Lucas Glover,93,-.054
148,149,149,John Rollins,92,-.053
149,150,150,D.A. Points,99,-.051
150,T151,T151,Ricky Barnes,67,-.050
151,T151,T151,Brian Vranesh,51,-.050
152,153,153,Sean O'Hair,80,-.048
153,T154,T154,Kris Blanks,60,-.047
154,T154,T154,Peter Tomasulo,61,-.047
155,T154,T154,Boo Weekley,79,-.047
156,157,157,Kevin Streelman,97,-.044
157,158,158,Brad Adamonis,70,-.042
158,159,159,Greg Kraft,51,-.041
159,160,160,Bill Haas,91,-.039
160,161,161,Eric Axley,71,-.038
161,162,162,Brian Bateman,55,-.037
162,163,163,J.B. Holmes,74,-.028
163,T164,T164,Ryuji Imada,85,-.025
164,T164,T164,Phil Mickelson,66,-.025
165,166,166,Brian Davis,103,-.019
166,167,167,Aron Price,89,-.017
167,168,168,Parker McLachlin,71,-.016
168,169,169,Steve Elkington,70,-.015
169,T170,T170,David Duval,56,-.013
170,T170,T170,Tag Ridings,50,-.013
171,T170,T170,Gary Woodland,53,-.013
172,173,173,Scott McCarron,91,-.011
173,174,174,Rick Price,54,-.010
174,175,175,Will MacKenzie,69,-.008
175,T176,T176,Martin Laird,72,-.007
176,T176,T176,David Mathis,82,-.007
177,T176,T176,Scott Piercy,85,-.007
178,179,179,Marc Turnesa,77,E
179,180,180,Mathew Goggin,76,+.007
180,T181,T181,Ben Curtis,63,+.010
181,T181,T181,Geoff Ogilvy,78,+.010
182,183,183,Brad Faxon,59,+.012
183,184,184,Daniel Chopra,89,+.013
