,GIR_Percentage_-__100_yards_RANK THIS WEEK,GIR_Percentage_-__100_yards_RANK LAST WEEK,GIR_Percentage_-__100_yards_PLAYER NAME,GIR_Percentage_-__100_yards_ROUNDS,GIR_Percentage_-__100_yards_%,GIR_Percentage_-__100_yards_GREENS HIT,GIR_Percentage_-__100_yards_TOTAL HOLES,GIR_Percentage_-__100_yards_RELATIVE TO PAR
78,79,79,Adam Scott,53,85.91,128,149,-0.59
79,80,80,Mark Brooks,55,85.84,97,113,-0.36
80,81,81,Tag Ridings,50,85.8,139,162,-0.61
81,82,82,Jerry Kelly,90,85.78,199,232,-0.57
82,83,83,Ian Poulter,59,85.71,120,140,-0.53
83,84,84,Jeff Klauk,97,85.66,227,265,-0.43
84,85,85,Brett Quigley,92,85.65,203,237,-0.54
85,86,86,Brandt Snedeker,81,85.64,161,188,-0.53
86,87,87,Lee Janzen,74,85.63,149,174,-0.46
87,T88,T88,John Merrick,91,85.58,184,215,-0.54
88,T88,T88,Camilo Villegas,76,85.58,178,208,-0.58
89,90,90,Ernie Els,70,85.57,166,194,-0.52
90,91,91,Chris DiMarco,97,85.5,224,262,-0.5
91,T92,T92,Mark Calcavecchia,72,85.44,176,206,-0.51
92,T92,T92,Scott Piercy,85,85.44,264,309,-0.61
93,94,94,Dean Wilson,81,85.43,170,199,-0.58
94,95,95,Marc Leishman,91,85.37,251,294,-0.5
95,96,96,Steve Marino,98,85.31,244,286,-0.53
96,97,97,Brian Davis,103,85.3,267,313,-0.58
97,98,98,Pat Perez,74,85.29,174,204,-0.61
98,99,99,Bill Lunde,83,85.19,207,243,-0.44
99,100,100,Nathan Green,104,85.17,247,290,-0.53
100,101,101,Andres Romero,58,85.12,183,215,-0.48
101,102,102,Martin Laird,72,85.11,223,262,-0.61
102,103,103,Justin Leonard,95,85.1,217,255,-0.55
103,104,104,Billy Mayfair,83,85.09,194,228,-0.48
104,105,105,Jeff Overton,92,85.07,228,268,-0.53
105,106,106,Ricky Barnes,67,85.03,142,167,-0.48
106,T107,T107,Charley Hoffman,97,84.98,283,333,-0.58
107,T107,T107,David Mathis,82,84.98,181,213,-0.44
108,T109,T109,Stewart Cink,79,84.97,164,193,-0.51
109,T109,T109,John Rollins,92,84.97,277,326,-0.52
110,111,111,Stuart Appleby,79,84.93,186,219,-0.47
111,112,112,K.J. Choi,65,84.92,152,179,-0.47
112,113,113,Aron Price,89,84.91,197,232,-0.47
113,114,114,Jim Furyk,86,84.9,163,192,-0.62
114,115,115,Scott Verplank,88,84.88,219,258,-0.54
115,116,116,Tim Herron,87,84.85,224,264,-0.5
116,117,117,Ben Crane,93,84.84,207,244,-0.56
117,118,118,Lucas Glover,93,84.71,216,255,-0.51
118,119,119,Steve Lowery,83,84.64,226,267,-0.47
119,120,120,Marc Turnesa,77,84.46,163,193,-0.45
120,121,121,Webb Simpson,94,84.4,211,250,-0.61
121,122,122,Geoff Ogilvy,78,84.38,189,224,-0.6
122,123,123,Gary Woodland,53,84.35,124,147,-0.45
123,124,124,Sergio Garcia,59,84.28,134,159,-0.57
124,125,125,Mathew Goggin,76,84.26,166,197,-0.55
125,126,126,Y.E. Yang,83,84.21,176,209,-0.63
126,T127,T127,Tommy Armour III,58,84.09,148,176,-0.48
127,T127,T127,Troy Matteson,95,84.09,259,308,-0.52
128,129,129,Steve Elkington,70,84.06,174,207,-0.54
129,130,130,Ryan Palmer,78,83.98,215,256,-0.55
130,131,131,Cameron Beckman,87,83.97,199,237,-0.51
131,132,132,Bart Bryant,58,83.94,115,137,-0.46
132,133,133,Jason Bohn,88,83.92,214,255,-0.48
133,134,134,Matt Kuchar,82,83.91,193,230,-0.52
134,135,135,Joe Ogilvie,85,83.82,228,272,-0.55
135,136,136,Todd Hamilton,83,83.78,155,185,-0.43
136,137,137,Kevin Streelman,97,83.68,241,288,-0.52
137,138,138,Joe Durant,62,83.64,138,165,-0.44
138,139,139,Jeff Quinney,78,83.63,189,226,-0.51
139,140,140,Tom Pernice Jr.,82,83.61,204,244,-0.53
140,141,141,Glen Day,79,83.57,173,207,-0.43
141,142,142,Jason Dufner,90,83.55,193,231,-0.56
142,143,143,Eric Axley,71,83.51,157,188,-0.43
143,144,144,Nick Watney,86,83.39,226,271,-0.63
144,145,145,Fred Couples,54,83.33,125,150,-0.58
145,146,146,Greg Kraft,51,83.21,109,131,-0.3
146,147,147,Jimmy Walker,74,83.16,163,196,-0.69
147,148,148,Ryan Moore,89,83.14,217,261,-0.56
148,149,149,Vijay Singh,71,83.1,177,213,-0.45
149,150,150,Dustin Johnson,85,83.03,225,271,-0.57
150,151,151,Rich Beem,77,83.0,166,200,-0.54
151,152,152,George McNeill,82,82.99,200,241,-0.58
152,153,153,Kent Jones,73,82.95,146,176,-0.45
153,154,154,Peter Lonard,86,82.91,165,199,-0.39
154,155,155,Harrison Frazar,93,82.72,249,301,-0.6
155,156,156,Kris Blanks,60,82.56,142,172,-0.51
156,T157,T157,Parker McLachlin,71,82.51,184,223,-0.49
157,T157,T157,Kevin Stadler,65,82.51,151,183,-0.52
158,159,159,Mike Weir,85,82.47,160,194,-0.59
159,160,160,Robert Allenby,71,82.43,122,148,-0.6
160,161,161,Ángel Cabrera,55,82.4,103,125,-0.63
161,T162,T162,Michael Letzig,96,82.35,252,306,-0.56
162,T162,T162,Casey Wittenberg,71,82.35,168,204,-0.38
163,164,164,Rick Price,54,82.27,116,141,-0.47
164,165,165,Colt Knost,71,82.25,139,169,-0.43
165,166,166,Aaron Baddeley,66,82.2,157,191,-0.61
166,167,167,Leif Olson,51,82.12,124,151,-0.52
167,168,168,Matt Bettencourt,98,82.01,269,328,-0.54
168,169,169,Ken Duke,87,81.78,193,236,-0.51
169,170,170,Derek Fathauer,63,81.71,134,164,-0.48
170,171,171,Matt Jones,56,81.62,151,185,-0.58
171,172,172,Ted Purdy,101,81.46,268,329,-0.54
172,173,173,Rod Pampling,72,81.25,169,208,-0.58
173,174,174,Phil Mickelson,66,81.22,160,197,-0.63
174,175,175,Brian Vranesh,51,81.12,116,143,-0.51
175,176,176,Ryuji Imada,85,81.09,193,238,-0.52
176,177,177,Patrick Sheehan,51,80.0,92,115,-0.61
177,178,178,Anthony Kim,76,79.93,227,284,-0.6
178,179,179,Cliff Kresge,78,79.79,150,188,-0.52
179,180,180,Scott McCarron,91,78.97,214,271,-0.58
180,181,181,Brad Faxon,59,78.57,110,140,-0.46
181,182,182,James Nitties,86,78.52,201,256,-0.5
182,183,183,Richard Johnson,85,77.04,151,196,-0.41
183,184,184,Jason Gore,74,76.58,170,222,-0.54
