,Approaches_from__275_yards_Rgh_RANK THIS WEEK,Approaches_from__275_yards_Rgh_RANK LAST WEEK,Approaches_from__275_yards_Rgh_PLAYER NAME,Approaches_from__275_yards_Rgh_ROUNDS,Approaches_from__275_yards_Rgh_AVG,Approaches_from__275_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__275_yards_Rgh_# OF ATTEMPTS,Approaches_from__275_yards_Rgh_RELATIVE TO PAR
79,80,80,Greg Owen,97,"100' 0""",499.833,5,E
80,81,81,D.J. Trahan,96,"100' 1""",100.083,1,E
81,82,82,Bill Haas,91,"100' 8""",905.9169999999999,9,-3
82,83,83,Troy Matteson,95,"101' 2""",505.917,5,-4
83,84,84,Eric Axley,71,"101' 8""",406.5,4,-2
84,T85,T85,Brian Davis,103,"101' 10""",509.167,5,-2
85,T85,T85,Charles Howell III,99,"101' 10""",407.333,4,-2
86,T87,T87,Jim Furyk,86,"102' 6""",204.917,2,-2
87,T87,T87,Nathan Green,104,"102' 6""",819.6669999999999,8,-3
88,89,89,Mathew Goggin,76,"103' 2""",309.41700000000003,3,-2
89,T90,T90,Vaughn Taylor,88,"103' 4""",723.3330000000001,7,-4
90,T90,T90,Dean Wilson,81,"103' 4""",413.167,4,E
91,92,92,Bo Van Pelt,100,"103' 7""",518.0830000000001,5,-1
92,93,93,Bill Lunde,83,"104' 6""",313.5,3,-1
93,T94,T94,Brian Bateman,55,"105' 0""",525.1669999999999,5,-1
94,T94,T94,Peter Lonard,86,"105' 0""",314.91700000000003,3,-1
95,T94,T94,Scott Piercy,85,"105' 0""",944.75,9,-1
96,97,97,Nick Watney,86,"106' 1""",530.3330000000001,5,-2
97,98,98,Camilo Villegas,76,"106' 8""",640.0,6,-3
98,99,99,Stuart Appleby,79,"106' 11""",748.3330000000001,7,-2
99,100,100,Rory Sabbatini,81,"107' 9""",323.16700000000003,3,-3
100,101,101,Kevin Sutherland,96,"108' 3""",216.417,2,E
101,102,102,Aaron Baddeley,66,"108' 5""",433.583,4,E
102,103,103,Luke Donald,79,"108' 8""",108.667,1,-1
103,104,104,Tag Ridings,50,"108' 11""",326.66700000000003,3,+1
104,105,105,Ernie Els,70,"109' 5""",218.75,2,E
105,106,106,Billy Mayfair,83,"109' 9""",329.333,3,-1
106,107,107,Daniel Chopra,89,"109' 10""",109.833,1,-1
107,108,108,Paul Goydos,79,"110' 2""",330.5,3,+2
108,109,109,Ted Purdy,101,"110' 8""",664.0,6,-1
109,T110,T110,Chris DiMarco,97,"111' 6""",111.5,1,E
110,T110,T110,John Rollins,92,"111' 6""",334.5,3,-1
111,112,112,Freddie Jacobson,83,"111' 8""",446.667,4,-3
112,113,113,Phil Mickelson,66,"113' 2""",339.583,3,-2
113,114,114,Ryan Moore,89,"113' 8""",341.0,3,-1
114,115,115,Mark Calcavecchia,72,"113' 9""",568.8330000000001,5,-3
115,116,116,Steve Elkington,70,"113' 10""",227.667,2,-1
116,T117,T117,Tommy Armour III,58,"114' 0""",114.0,1,-1
117,T117,T117,K.J. Choi,65,"114' 0""",228.0,2,-2
118,119,119,Ricky Barnes,67,"114' 9""",459.083,4,+2
119,120,120,David Duval,56,"114' 11""",229.75,2,E
120,121,121,Spencer Levin,75,"115' 2""",460.583,4,-2
121,122,122,James Nitties,86,"115' 8""",578.1669999999999,5,-3
122,123,123,Greg Kraft,51,"116' 1""",232.167,2,-1
123,124,124,Ben Crane,93,"116' 5""",232.75,2,-1
124,125,125,Ken Duke,87,"116' 8""",116.667,1,E
125,126,126,George McNeill,82,"118' 4""",354.917,3,-1
126,127,127,Zach Johnson,94,"118' 8""",118.667,1,E
127,T128,T128,Jason Bohn,88,"118' 9""",474.833,4,-2
128,T128,T128,Ian Poulter,59,"118' 9""",118.75,1,E
129,130,130,Martin Laird,72,"118' 11""",594.75,5,E
130,131,131,Charlie Wi,92,"119' 2""",476.75,4,-2
131,132,132,Anthony Kim,76,"119' 4""",357.917,3,+1
132,133,133,Steve Lowery,83,"119' 8""",478.667,4,-2
133,134,134,Jerry Kelly,90,"121' 7""",243.083,2,-2
134,135,135,Bob Heintz,59,"122' 1""",244.167,2,E
135,136,136,Bryce Molder,69,"122' 3""",122.25,1,E
136,137,137,Steve Stricker,81,"123' 0""",369.083,3,-2
137,T138,T138,Padraig Harrington,66,"123' 2""",246.25,2,E
138,T138,T138,Nicholas Thompson,96,"123' 2""",492.5,4,-2
139,140,140,Greg Chalmers,85,"124' 4""",497.25,4,-4
140,141,141,Johnson Wagner,81,"124' 5""",124.417,1,-1
141,142,142,Jason Gore,74,"125' 2""",375.417,3,-1
142,143,143,Jeff Quinney,78,"128' 5""",128.417,1,-1
143,144,144,Jeff Overton,92,"128' 7""",128.583,1,-1
144,T145,T145,Brad Adamonis,70,"129' 1""",129.083,1,E
145,T145,T145,Brendon Todd,53,"129' 1""",129.083,1,-1
146,147,147,Brad Faxon,59,"130' 3""",260.41700000000003,2,-2
147,148,148,Tom Pernice Jr.,82,"131' 5""",920.1669999999999,7,-3
148,149,149,Cliff Kresge,78,"132' 1""",132.083,1,-1
149,150,150,Cameron Beckman,87,"132' 10""",531.1669999999999,4,-1
150,151,151,Sean O'Hair,80,"134' 8""",269.25,2,-1
151,152,152,Joe Ogilvie,85,"136' 7""",273.08299999999997,2,E
152,153,153,Webb Simpson,94,"137' 5""",274.83299999999997,2,-2
153,154,154,Rick Price,54,"137' 6""",274.91700000000003,2,E
154,155,155,Marc Leishman,91,"140' 9""",281.5,2,E
155,156,156,Tim Herron,87,"142' 11""",714.75,5,+2
156,157,157,Brett Quigley,92,"146' 10""",440.417,3,-2
157,158,158,Scott Sterling,51,"149' 3""",149.25,1,E
158,159,159,Scott McCarron,91,"149' 10""",299.66700000000003,2,E
159,160,160,Aron Price,89,"151' 10""",455.5,3,E
160,161,161,Bob Estes,78,"152' 1""",304.16700000000003,2,E
161,162,162,Retief Goosen,74,"152' 3""",304.5,2,E
162,163,163,Glen Day,79,"152' 4""",152.333,1,E
163,164,164,Scott Verplank,88,"154' 1""",154.083,1,E
164,165,165,Mark Wilson,99,"157' 1""",157.083,1,E
165,166,166,Charles Warren,63,"164' 4""",164.333,1,E
166,167,167,David Mathis,82,"166' 6""",332.917,2,-1
