,Approaches_from_50-75_yards_RANK THIS WEEK,Approaches_from_50-75_yards_RANK LAST WEEK,Approaches_from_50-75_yards_PLAYER NAME,Approaches_from_50-75_yards_ROUNDS,Approaches_from_50-75_yards_AVG,Approaches_from_50-75_yards_TOTAL DISTANCE (FEET),Approaches_from_50-75_yards_# OF ATTEMPTS,Approaches_from_50-75_yards_RELATIVE TO PAR
0,1,1,Brandt Snedeker,81,"10' 0""",219.75,22,-7
1,2,2,Brad Adamonis,70,"10' 6""",167.583,16,-9
2,3,3,Y.E. Yang,83,"10' 8""",170.5,16,+3
3,4,4,Greg Chalmers,85,"11' 1""",353.5,32,-7
4,T5,T5,Padraig Harrington,66,"11' 3""",146.417,13,+1
5,T5,T5,Aron Price,89,"11' 3""",292.33299999999997,26,+1
6,T7,T7,Daniel Chopra,89,"11' 7""",358.917,31,-10
7,T7,T7,Bill Haas,91,"11' 7""",404.833,35,-6
8,T7,T7,Steve Stricker,81,"11' 7""",382.583,33,-11
9,10,10,Paul Goydos,79,"11' 8""",338.5,29,-1
10,T11,T11,Tom Pernice Jr.,82,"12' 0""",239.75,20,+1
11,T11,T11,Chris Stroud,88,"12' 0""",348.0,29,-10
12,T11,T11,Tiger Woods,64,"12' 0""",192.0,16,-6
13,14,14,Rick Price,54,"12' 1""",168.917,14,-3
14,T15,T15,Luke Donald,79,"12' 4""",246.333,20,-6
15,T15,T15,Davis Love III,89,"12' 4""",272.0,22,E
16,17,17,John Merrick,91,"12' 5""",285.08299999999997,23,+5
17,18,18,Brian Gay,96,"12' 6""",463.75,37,-6
18,T19,T19,Colt Knost,71,"12' 7""",264.83299999999997,21,-5
19,T19,T19,Nick O'Hern,90,"12' 7""",339.833,27,-8
20,T19,T19,Matt Weibring,65,"12' 7""",264.0,21,-5
21,T22,T22,Charley Hoffman,97,"12' 8""",328.583,26,-4
22,T22,T22,Adam Scott,53,"12' 8""",139.083,11,-4
23,T22,T22,Johnson Wagner,81,"12' 8""",177.083,14,E
24,T25,T25,Todd Hamilton,83,"12' 10""",231.5,18,+3
25,T25,T25,Charles Howell III,99,"12' 10""",307.66700000000003,24,-1
26,T25,T25,Cliff Kresge,78,"12' 10""",282.16700000000003,22,E
27,28,28,Brian Davis,103,"12' 11""",582.0830000000001,45,-16
28,29,29,Justin Leonard,95,"13' 0""",507.917,39,-8
29,T30,T30,Tim Herron,87,"13' 1""",393.083,30,-6
30,T30,T30,Sean O'Hair,80,"13' 1""",313.16700000000003,24,-1
31,T32,T32,Stewart Cink,79,"13' 2""",236.583,18,E
32,T32,T32,Heath Slocum,95,"13' 2""",554.3330000000001,42,-10
33,T34,T34,Robert Garrigus,83,"13' 3""",119.333,9,E
34,T34,T34,Rocco Mediate,79,"13' 3""",423.583,32,-2
35,36,36,Vaughn Taylor,88,"13' 4""",306.5,23,-2
36,37,37,Steve Marino,98,"13' 5""",228.0,17,-4
37,T38,T38,Stuart Appleby,79,"13' 6""",432.5,32,+2
38,T38,T38,John Rollins,92,"13' 6""",364.667,27,-7
39,T40,T40,Ricky Barnes,67,"13' 7""",216.667,16,E
40,T40,T40,John Senden,100,"13' 7""",407.833,30,-6
41,42,42,Gary Woodland,53,"13' 8""",81.917,6,E
42,T43,T43,K.J. Choi,65,"13' 9""",371.083,27,+1
43,T43,T43,Bob Estes,78,"13' 9""",399.0,29,-8
44,45,45,Chez Reavie,81,"13' 10""",456.0,33,-6
45,46,46,Webb Simpson,94,"13' 11""",333.917,24,-7
46,T47,T47,Tim Clark,81,"14' 0""",474.833,34,-4
47,T47,T47,Jason Dufner,90,"14' 0""",350.25,25,+1
48,T47,T47,Steve Flesch,77,"14' 0""",265.91700000000003,19,-4
49,50,50,Nick Watney,86,"14' 2""",84.833,6,-2
50,T51,T51,Bart Bryant,58,"14' 3""",257.08299999999997,18,-1
51,T51,T51,Derek Fathauer,63,"14' 3""",255.75,18,-3
52,T51,T51,Anthony Kim,76,"14' 3""",327.08299999999997,23,-6
53,T51,T51,Mike Weir,85,"14' 3""",441.583,31,+1
54,T51,T51,Mark Wilson,99,"14' 3""",427.0,30,-6
55,T56,T56,Eric Axley,71,"14' 4""",445.167,31,-9
56,T56,T56,Alex Cejka,82,"14' 4""",601.1669999999999,42,+1
57,T56,T56,Kent Jones,73,"14' 4""",272.91700000000003,19,+1
58,T56,T56,Patrick Sheehan,51,"14' 4""",85.75,6,-2
59,T56,T56,Brendon Todd,53,"14' 4""",257.66700000000003,18,-4
60,61,61,Jim Furyk,86,"14' 5""",288.25,20,+4
61,T62,T62,Brendon de Jonge,90,"14' 7""",292.0,20,+1
62,T62,T62,Nathan Green,104,"14' 7""",494.5,34,+1
63,T62,T62,Zach Johnson,94,"14' 7""",276.75,19,+6
64,T62,T62,Greg Owen,97,"14' 7""",510.0,35,-4
65,T62,T62,Scott Verplank,88,"14' 7""",320.91700000000003,22,-6
66,T67,T67,Fred Couples,54,"14' 8""",293.16700000000003,20,-2
67,T67,T67,Ryan Palmer,78,"14' 8""",263.91700000000003,18,-4
68,T69,T69,Cameron Beckman,87,"14' 9""",368.167,25,E
69,T69,T69,Jonathan Byrd,89,"14' 9""",384.25,26,+1
70,T69,T69,Glen Day,79,"14' 9""",324.5,22,-2
71,T69,T69,Rory Sabbatini,81,"14' 9""",325.0,22,+4
72,73,73,Hunter Mahan,94,"14' 10""",207.167,14,-2
73,T74,T74,Lucas Glover,93,"14' 11""",432.417,29,+1
74,T74,T74,Charlie Wi,92,"14' 11""",357.583,24,-2
75,T76,T76,John Mallinger,90,"15' 0""",434.333,29,-10
76,T76,T76,Dean Wilson,81,"15' 0""",421.0,28,-4
77,T78,T78,Ken Duke,87,"15' 1""",346.0,23,-6
78,T78,T78,Rod Pampling,72,"15' 1""",331.083,22,-3
79,T78,T78,Carl Pettersson,86,"15' 1""",513.25,34,-6
80,T78,T78,Kevin Sutherland,96,"15' 1""",361.0,24,-5
81,82,82,Spencer Levin,75,"15' 2""",364.917,24,+4
82,T83,T83,Aaron Baddeley,66,"15' 3""",335.333,22,+7
83,T83,T83,Jarrod Lyle,65,"15' 3""",335.583,22,E
84,85,85,Kenny Perry,92,"15' 4""",506.75,33,-4
85,T86,T86,Jason Gore,74,"15' 5""",338.583,22,-2
86,T86,T86,Lee Janzen,74,"15' 5""",339.0,22,+8
87,T86,T86,Will MacKenzie,69,"15' 5""",339.917,22,+3
88,T86,T86,Jeff Maggert,79,"15' 5""",462.833,30,-5
89,T90,T90,Tommy Armour III,58,"15' 7""",280.25,18,+3
90,T90,T90,Chris DiMarco,97,"15' 7""",435.417,28,-2
91,T90,T90,Retief Goosen,74,"15' 7""",390.0,25,-5
92,T90,T90,Ryuji Imada,85,"15' 7""",498.167,32,+5
93,T94,T94,Mathew Goggin,76,"15' 8""",219.833,14,-1
94,T94,T94,David Toms,98,"15' 8""",579.0830000000001,37,-7
95,T96,T96,Woody Austin,84,"15' 9""",345.583,22,-4
96,T96,T96,Justin Rose,71,"15' 9""",331.083,21,-4
97,T98,T98,Michael Letzig,96,"15' 10""",395.75,25,-1
98,T98,T98,Joe Ogilvie,85,"15' 10""",459.833,29,-3
99,T98,T98,Kevin Stadler,65,"15' 10""",269.83299999999997,17,-1
100,101,101,Troy Matteson,95,"15' 11""",446.25,28,-3
101,T102,T102,Parker McLachlin,71,"16' 0""",495.917,31,+5
102,T102,T102,Geoff Ogilvy,78,"16' 0""",415.25,26,-3
103,104,104,Sergio Garcia,59,"16' 1""",273.16700000000003,17,-3
104,T105,T105,James Nitties,86,"16' 2""",404.167,25,E
105,T105,T105,Jeff Overton,92,"16' 2""",339.667,21,-1
106,T107,T107,Mark Brooks,55,"16' 4""",179.333,11,-1
107,T107,T107,Bob Heintz,59,"16' 4""",261.25,16,-1
108,T109,T109,Jason Bohn,88,"16' 5""",608.8330000000001,37,-3
109,T109,T109,George McNeill,82,"16' 5""",328.75,20,+3
110,T109,T109,Peter Tomasulo,61,"16' 5""",278.58299999999997,17,+1
111,112,112,Jimmy Walker,74,"16' 6""",148.667,9,-4
112,113,113,Tim Petrovic,97,"16' 7""",697.0,42,-8
113,114,114,Jason Day,61,"16' 8""",349.5,21,-1
114,T115,T115,Phil Mickelson,66,"16' 9""",317.5,19,-2
115,T115,T115,Marc Turnesa,77,"16' 9""",284.66700000000003,17,+1
116,117,117,Brian Bateman,55,"16' 10""",235.5,14,-1
117,T118,T118,Ben Crane,93,"16' 11""",406.667,24,-3
