,GIR_Percentage_-__75_yards_RANK THIS WEEK,GIR_Percentage_-__75_yards_RANK LAST WEEK,GIR_Percentage_-__75_yards_PLAYER NAME,GIR_Percentage_-__75_yards_ROUNDS,GIR_Percentage_-__75_yards_%,GIR_Percentage_-__75_yards_GREENS HIT,GIR_Percentage_-__75_yards_TOTAL HOLES,GIR_Percentage_-__75_yards_RELATIVE TO PAR
94,95,95,Troy Matteson,95,87.67,192,219,-0.57
95,96,96,Ben Crane,93,87.65,142,162,-0.67
96,97,97,Ryan Palmer,78,87.63,163,186,-0.63
97,98,98,Martin Laird,72,87.56,183,209,-0.66
98,T99,T99,Mark Calcavecchia,72,87.5,133,152,-0.57
99,T99,T99,Kent Jones,73,87.5,91,104,-0.55
100,T99,T99,Rick Price,54,87.5,77,88,-0.57
101,T99,T99,Nick Watney,86,87.5,168,192,-0.74
102,103,103,Bill Lunde,83,87.43,153,175,-0.52
103,T104,T104,Ricky Barnes,67,87.39,104,119,-0.54
104,T104,T104,Daniel Chopra,89,87.39,208,238,-0.61
105,T104,T104,Jim Furyk,86,87.39,97,111,-0.76
106,107,107,Parker McLachlin,71,87.34,138,158,-0.56
107,T108,T108,Ben Curtis,63,87.25,89,102,-0.63
108,T108,T108,Brendon de Jonge,90,87.25,178,204,-0.54
109,110,110,Jeff Overton,92,87.24,171,196,-0.6
110,111,111,Brian Bateman,55,87.23,82,94,-0.48
111,112,112,Camilo Villegas,76,87.12,142,163,-0.65
112,T113,T113,Lucas Glover,93,87.1,162,186,-0.58
113,T113,T113,Patrick Sheehan,51,87.1,54,62,-0.72
114,T115,T115,John Rollins,92,87.07,202,232,-0.57
115,T115,T115,Vijay Singh,71,87.07,128,147,-0.56
116,117,117,Ryan Moore,89,87.06,175,201,-0.59
117,118,118,Bo Van Pelt,100,87.04,188,216,-0.66
118,119,119,Steve Marino,98,87.03,161,185,-0.65
119,120,120,Jimmy Walker,74,87.01,134,154,-0.74
120,121,121,Tom Lehman,55,86.96,40,46,-0.45
121,122,122,John Merrick,91,86.93,133,153,-0.6
122,123,123,Steve Flesch,77,86.89,106,122,-0.61
123,124,124,Padraig Harrington,66,86.84,99,114,-0.67
124,125,125,Brian Vranesh,51,86.79,92,106,-0.62
125,126,126,George McNeill,82,86.78,151,174,-0.68
126,127,127,Harrison Frazar,93,86.76,190,219,-0.68
127,128,128,Scott Piercy,85,86.75,203,234,-0.66
128,129,129,Tommy Armour III,58,86.73,85,98,-0.6
129,T130,T130,Chad Campbell,90,86.67,143,165,-0.59
130,T130,T130,Paul Goydos,79,86.67,117,135,-0.54
131,132,132,Ernie Els,70,86.62,123,142,-0.59
132,133,133,Nicholas Thompson,96,86.61,220,254,-0.61
133,134,134,Marc Turnesa,77,86.55,103,119,-0.49
134,135,135,Kevin Streelman,97,86.51,186,215,-0.62
135,136,136,Dustin Johnson,85,86.29,170,197,-0.64
136,137,137,Rich Beem,77,86.26,113,131,-0.65
137,T138,T138,Jeff Klauk,97,86.25,138,160,-0.53
138,T138,T138,Pat Perez,74,86.25,138,160,-0.67
139,140,140,Matt Kuchar,82,86.21,125,145,-0.66
140,141,141,Stuart Appleby,79,86.18,131,152,-0.54
141,142,142,Ken Duke,87,86.09,130,151,-0.57
142,143,143,Geoff Ogilvy,78,86.08,136,158,-0.7
143,144,144,Stewart Cink,79,86.05,111,129,-0.59
144,145,145,Cliff Kresge,78,85.96,98,114,-0.6
145,146,146,Anthony Kim,76,85.93,171,199,-0.67
146,T147,T147,Jeff Maggert,79,85.88,152,177,-0.51
147,T147,T147,Brett Quigley,92,85.88,146,170,-0.66
148,149,149,Kevin Stadler,65,85.71,102,119,-0.62
149,150,150,Ángel Cabrera,55,85.57,83,97,-0.66
150,151,151,Robert Allenby,71,85.47,100,117,-0.63
151,152,152,Gary Woodland,53,85.32,93,109,-0.54
152,153,153,Eric Axley,71,85.27,110,129,-0.51
153,T154,T154,Scott McCarron,91,85.19,161,189,-0.68
154,T154,T154,Leif Olson,51,85.19,92,108,-0.61
155,156,156,Fred Couples,54,85.15,86,101,-0.71
156,157,157,Cameron Beckman,87,85.14,126,148,-0.66
157,158,158,Jeff Quinney,78,85.11,120,141,-0.62
158,159,159,Casey Wittenberg,71,85.07,114,134,-0.47
159,160,160,Michael Letzig,96,85.04,199,234,-0.62
160,161,161,Matt Bettencourt,98,84.98,198,233,-0.62
161,162,162,Jason Dufner,90,84.94,141,166,-0.62
162,163,163,Glen Day,79,84.87,101,119,-0.5
163,164,164,Billy Mayfair,83,84.81,134,158,-0.6
164,165,165,Andres Romero,58,84.8,145,171,-0.54
165,166,166,James Nitties,86,84.75,150,177,-0.58
166,167,167,Peter Lonard,86,84.25,107,127,-0.47
167,168,168,Matt Jones,56,84.21,112,133,-0.71
168,169,169,Greg Kraft,51,83.87,52,62,-0.46
169,170,170,Corey Pavin,73,83.82,57,68,-0.51
170,171,171,Steve Elkington,70,83.8,119,142,-0.61
171,172,172,Derek Fathauer,63,83.78,93,111,-0.56
172,173,173,Aaron Baddeley,66,83.57,117,140,-0.71
173,174,174,Ted Purdy,101,83.48,192,230,-0.63
174,175,175,Sergio Garcia,59,83.47,101,121,-0.62
175,176,176,Phil Mickelson,66,83.33,125,150,-0.73
176,177,177,Mike Weir,85,83.04,93,112,-0.77
177,178,178,David Mathis,82,82.81,106,128,-0.56
178,179,179,Mark Brooks,55,82.46,47,57,-0.51
179,180,180,Ryuji Imada,85,82.14,138,168,-0.59
180,181,181,Brad Faxon,59,81.82,72,88,-0.58
181,182,182,Jason Gore,74,80.65,125,155,-0.57
182,183,183,Joe Durant,62,80.37,86,107,-0.55
183,184,184,Richard Johnson,85,80.19,85,106,-0.53
