,GIR_Percentage_-__125_yards_RANK THIS WEEK,GIR_Percentage_-__125_yards_RANK LAST WEEK,GIR_Percentage_-__125_yards_PLAYER NAME,GIR_Percentage_-__125_yards_ROUNDS,GIR_Percentage_-__125_yards_%,GIR_Percentage_-__125_yards_GREENS HIT,GIR_Percentage_-__125_yards_TOTAL HOLES,GIR_Percentage_-__125_yards_RELATIVE TO PAR
50,51,51,Chez Reavie,81,83.48,283,339,-0.41
51,52,52,D.J. Trahan,96,83.45,373,447,-0.45
52,53,53,Greg Owen,97,83.41,357,428,-0.48
53,54,54,Robert Allenby,71,83.4,211,253,-0.42
54,T55,T55,Bill Haas,91,83.33,380,456,-0.47
55,T55,T55,Ian Poulter,59,83.33,180,216,-0.46
56,T55,T55,Johnson Wagner,81,83.33,305,366,-0.4
57,58,58,Mark Wilson,99,83.29,339,407,-0.45
58,59,59,Rocco Mediate,79,83.28,279,335,-0.37
59,60,60,Stephen Ames,77,83.22,243,292,-0.54
60,61,61,Charlie Wi,92,83.11,315,379,-0.49
61,62,62,Nicholas Thompson,96,83.1,423,509,-0.42
62,63,63,Rory Sabbatini,81,83.07,319,384,-0.48
63,64,64,Justin Leonard,95,83.04,328,395,-0.48
64,65,65,Glen Day,79,83.02,269,324,-0.38
65,66,66,Scott Verplank,88,82.94,316,381,-0.46
66,67,67,Boo Weekley,79,82.87,300,362,-0.44
67,68,68,Brendon Todd,53,82.83,164,198,-0.32
68,69,69,Dean Wilson,81,82.81,265,320,-0.49
69,70,70,Marc Turnesa,77,82.8,260,314,-0.36
70,71,71,Davis Love III,89,82.78,346,418,-0.43
71,72,72,Bill Lunde,83,82.74,302,365,-0.37
72,73,73,Jeff Klauk,97,82.67,334,404,-0.39
73,T74,T74,Alex Cejka,82,82.66,286,346,-0.47
74,T74,T74,Jarrod Lyle,65,82.66,205,248,-0.34
75,76,76,Jason Bohn,88,82.54,331,401,-0.4
76,77,77,Hunter Mahan,94,82.48,339,411,-0.47
77,T78,T78,Steve Marino,98,82.39,379,460,-0.43
78,T78,T78,Geoff Ogilvy,78,82.39,290,352,-0.5
79,T80,T80,Tim Petrovic,97,82.33,368,447,-0.44
80,T80,T80,Adam Scott,53,82.33,191,232,-0.5
81,82,82,Woody Austin,84,82.28,311,378,-0.44
82,83,83,Freddie Jacobson,83,82.25,292,355,-0.47
83,84,84,Marc Leishman,91,82.23,361,439,-0.42
84,85,85,Vaughn Taylor,88,82.21,342,416,-0.45
85,T86,T86,Nathan Green,104,82.2,351,427,-0.45
86,T86,T86,John Rollins,92,82.2,411,500,-0.41
87,88,88,Paul Goydos,79,82.18,272,331,-0.45
88,89,89,Brad Adamonis,70,82.13,239,291,-0.44
89,90,90,Brian Gay,96,82.12,294,358,-0.44
90,91,91,Andres Romero,58,82.09,243,296,-0.42
91,92,92,Joe Durant,62,82.07,206,251,-0.38
92,93,93,Charley Hoffman,97,81.91,412,503,-0.49
93,94,94,Brian Davis,103,81.89,407,497,-0.5
94,T95,T95,Martin Laird,72,81.84,293,358,-0.52
95,T95,T95,Billy Mayfair,83,81.84,284,347,-0.38
96,97,97,K.J. Choi,65,81.72,228,279,-0.43
97,98,98,Tom Pernice Jr.,82,81.69,290,355,-0.43
98,99,99,Jim Furyk,86,81.61,253,310,-0.55
99,100,100,John Merrick,91,81.6,275,337,-0.44
100,T101,T101,Steve Elkington,70,81.59,257,315,-0.46
101,T101,T101,Bo Van Pelt,100,81.59,350,429,-0.49
102,103,103,Carl Pettersson,86,81.55,305,374,-0.46
103,104,104,Retief Goosen,74,81.53,234,287,-0.53
104,105,105,Brett Quigley,92,81.45,303,372,-0.45
105,106,106,Steve Flesch,77,81.43,250,307,-0.39
106,107,107,Greg Kraft,51,81.4,175,215,-0.29
107,108,108,Bob Heintz,59,81.38,201,247,-0.42
108,109,109,Jerry Kelly,90,81.35,301,370,-0.48
109,T110,T110,Peter Lonard,86,81.32,309,380,-0.35
110,T110,T110,Bubba Watson,73,81.32,283,348,-0.48
111,112,112,Cameron Beckman,87,81.28,304,374,-0.39
112,113,113,Troy Matteson,95,81.27,408,502,-0.41
113,114,114,Padraig Harrington,66,81.25,195,240,-0.48
114,115,115,Lee Janzen,74,81.23,225,277,-0.41
115,T116,T116,Fred Couples,54,81.2,190,234,-0.44
116,T116,T116,J.B. Holmes,74,81.2,311,383,-0.44
117,118,118,Ben Crane,93,81.07,304,375,-0.48
118,T119,T119,Bart Bryant,58,80.98,166,205,-0.39
119,T119,T119,Y.E. Yang,83,80.98,281,347,-0.52
120,121,121,Patrick Sheehan,51,80.95,153,189,-0.47
121,122,122,Joe Ogilvie,85,80.93,331,409,-0.47
122,123,123,Tommy Armour III,58,80.9,216,267,-0.41
123,124,124,Jimmy Walker,74,80.85,228,282,-0.57
124,125,125,Dustin Johnson,85,80.83,350,433,-0.46
125,126,126,Aron Price,89,80.79,286,354,-0.45
126,127,127,Kent Jones,73,80.78,227,281,-0.38
127,128,128,Mathew Goggin,76,80.74,239,296,-0.48
128,129,129,Kevin Streelman,97,80.7,393,487,-0.46
129,T130,T130,Rod Pampling,72,80.65,271,336,-0.46
130,T130,T130,Peter Tomasulo,61,80.65,200,248,-0.42
131,132,132,Jason Dufner,90,80.61,291,361,-0.47
132,133,133,Daniel Chopra,89,80.6,403,500,-0.47
133,134,134,Pat Perez,74,80.53,244,303,-0.5
134,135,135,Tag Ridings,50,80.47,206,256,-0.48
135,136,136,Brandt Snedeker,81,80.41,238,296,-0.48
136,137,137,Gary Woodland,53,80.28,175,218,-0.41
137,138,138,Ken Duke,87,80.22,288,359,-0.44
138,139,139,Jeff Overton,92,80.15,327,408,-0.46
139,140,140,Casey Wittenberg,71,80.13,238,297,-0.34
140,141,141,Matt Kuchar,82,80.12,278,347,-0.45
141,142,142,Sergio Garcia,59,80.08,189,236,-0.49
142,143,143,Todd Hamilton,83,79.87,246,308,-0.41
143,144,144,Jeff Quinney,78,79.77,272,341,-0.45
144,145,145,Derek Fathauer,63,79.76,197,247,-0.41
145,146,146,Colt Knost,71,79.7,216,271,-0.4
146,147,147,Harrison Frazar,93,79.65,368,462,-0.48
147,148,148,Ted Purdy,101,79.64,399,501,-0.47
148,149,149,Justin Rose,71,79.63,215,270,-0.46
149,150,150,Eric Axley,71,79.56,218,274,-0.38
150,151,151,Mike Weir,85,79.49,248,312,-0.51
151,T152,T152,Rich Beem,77,79.47,240,302,-0.45
152,T152,T152,Lucas Glover,93,79.47,329,414,-0.43
153,154,154,Phil Mickelson,66,79.46,236,297,-0.5
154,155,155,Nick Watney,86,79.4,320,403,-0.52
155,156,156,Chris DiMarco,97,79.31,322,406,-0.43
156,157,157,Mark Calcavecchia,72,79.3,249,314,-0.45
157,158,158,Ryan Palmer,78,79.28,310,391,-0.45
158,159,159,Ángel Cabrera,55,79.06,151,191,-0.5
159,160,160,Ryan Moore,89,79.03,309,391,-0.49
160,161,161,Brian Vranesh,51,79.0,173,219,-0.43
161,162,162,Richard Johnson,85,78.82,253,321,-0.36
162,163,163,Vijay Singh,71,78.8,249,316,-0.41
163,164,164,Parker McLachlin,71,78.75,252,320,-0.46
164,165,165,Ryuji Imada,85,78.72,270,343,-0.49
165,166,166,Kevin Stadler,65,78.55,238,303,-0.43
166,167,167,Cliff Kresge,78,78.53,245,312,-0.42
167,168,168,Aaron Baddeley,66,78.28,227,290,-0.52
168,169,169,Rick Price,54,78.22,158,202,-0.39
169,170,170,Tim Herron,87,78.2,330,422,-0.43
170,171,171,Steve Lowery,83,78.04,334,428,-0.42
171,172,172,Kris Blanks,60,77.95,205,263,-0.45
172,173,173,Matt Jones,56,77.82,207,266,-0.5
173,174,174,Stewart Cink,79,77.67,240,309,-0.45
174,175,175,James Nitties,86,77.39,291,376,-0.47
175,T176,T176,Michael Letzig,96,77.18,345,447,-0.46
176,T176,T176,Webb Simpson,94,77.18,328,425,-0.51
177,178,178,Anthony Kim,76,77.0,308,400,-0.54
178,179,179,Scott McCarron,91,76.46,302,395,-0.46
179,180,180,Jason Gore,74,76.32,261,342,-0.4
180,181,181,George McNeill,82,75.95,300,395,-0.5
181,182,182,Matt Bettencourt,98,75.86,377,497,-0.46
182,183,183,Brad Faxon,59,74.54,161,216,-0.42
183,184,184,Leif Olson,51,74.37,177,238,-0.42
