,Approaches_from_150-175_yards_RANK THIS WEEK,Approaches_from_150-175_yards_RANK LAST WEEK,Approaches_from_150-175_yards_PLAYER NAME,Approaches_from_150-175_yards_ROUNDS,Approaches_from_150-175_yards_AVG,Approaches_from_150-175_yards_TOTAL DISTANCE (FEET),Approaches_from_150-175_yards_# OF ATTEMPTS,Approaches_from_150-175_yards_RELATIVE TO PAR
0,T1,T1,Jay Williamson,69,"23' 11""",4273.75,179,-3
1,T1,T1,Tiger Woods,64,"23' 11""",3250.833,136,-20
2,3,3,David Duval,56,"24' 0""",2470.5,103,+5
3,4,4,Fred Couples,54,"24' 3""",2307.0,95,-14
4,T5,T5,Luke Donald,79,"24' 4""",4407.917,181,-35
5,T5,T5,Tom Lehman,55,"24' 4""",2601.167,107,-5
6,T5,T5,Tag Ridings,50,"24' 4""",2846.75,117,-15
7,8,8,Ernie Els,70,"24' 5""",4000.583,164,-24
8,T9,T9,Hunter Mahan,94,"24' 6""",4851.75,198,-22
9,T9,T9,Scott Verplank,88,"24' 6""",6203.8330000000005,253,-34
10,11,11,Sean O'Hair,80,"24' 7""",3223.917,131,-14
11,T12,T12,Jason Bohn,88,"24' 8""",6321.0830000000005,256,-24
12,T12,T12,Rory Sabbatini,81,"24' 8""",3994.0,162,-18
13,14,14,Mike Weir,85,"24' 9""",4646.083,188,-20
14,15,15,Scott Sterling,51,"24' 10""",2932.667,118,-16
15,16,16,K.J. Choi,65,"24' 11""",3093.417,124,-5
16,17,17,D.J. Trahan,96,"25' 0""",6051.9169999999995,242,-17
17,18,18,Steve Stricker,81,"25' 1""",4496.833,179,-16
18,T19,T19,Cameron Beckman,87,"25' 3""",5277.6669999999995,209,-25
19,T19,T19,David Toms,98,"25' 3""",6037.5,239,-14
20,21,21,Chad Campbell,90,"25' 5""",5471.5830000000005,215,-19
21,22,22,Bryce Molder,69,"25' 6""",4337.167,170,-12
22,T23,T23,Jim Furyk,86,"25' 7""",5144.417,201,-17
23,T23,T23,Retief Goosen,74,"25' 7""",3607.083,141,-6
24,T23,T23,Darron Stiles,52,"25' 7""",3197.417,125,-12
25,T26,T26,Stuart Appleby,79,"25' 8""",4466.417,174,-1
26,T26,T26,Joe Durant,62,"25' 8""",4112.5,160,-8
27,T26,T26,Greg Kraft,51,"25' 8""",3081.333,120,-6
28,T26,T26,Cliff Kresge,78,"25' 8""",4998.0,195,-9
29,T30,T30,Mark Calcavecchia,72,"25' 9""",4326.667,168,-3
30,T30,T30,Tim Clark,81,"25' 9""",4602.0,179,-16
31,T30,T30,Dean Wilson,81,"25' 9""",5153.167,200,-13
32,33,33,Brandt Snedeker,81,"25' 10""",4901.0,190,-28
33,T34,T34,Woody Austin,84,"25' 11""",5704.9169999999995,220,-18
34,T34,T34,Rich Beem,77,"25' 11""",4402.333,170,-11
35,T34,T34,Kevin Na,91,"25' 11""",6445.0830000000005,249,-35
36,T34,T34,Kevin Stadler,65,"25' 11""",4256.667,164,-12
37,T38,T38,Rocco Mediate,79,"26' 1""",5090.833,195,-5
38,T38,T38,D.A. Points,99,"26' 1""",7117.5830000000005,273,-7
39,T38,T38,Andres Romero,58,"26' 1""",2711.833,104,-15
40,T38,T38,Chris Stroud,88,"26' 1""",5498.8330000000005,211,-11
41,T42,T42,Alex Cejka,82,"26' 2""",6094.0,233,-20
42,T42,T42,Harrison Frazar,93,"26' 2""",5669.5830000000005,217,-22
43,T42,T42,J.B. Holmes,74,"26' 2""",3195.0,122,-14
44,T42,T42,Steve Marino,98,"26' 2""",6049.1669999999995,231,-12
45,T42,T42,Heath Slocum,95,"26' 2""",6887.25,263,-6
46,T47,T47,Robert Allenby,71,"26' 3""",4968.25,189,-7
47,T47,T47,Steve Flesch,77,"26' 3""",4746.333,181,-4
48,T47,T47,Lucas Glover,93,"26' 3""",5780.8330000000005,220,-15
49,T50,T50,Freddie Jacobson,83,"26' 4""",5640.25,214,-18
50,T50,T50,Zach Johnson,94,"26' 4""",6378.75,242,-21
51,T50,T50,Kenny Perry,92,"26' 4""",4826.5,183,-10
52,T53,T53,Kris Blanks,60,"26' 5""",3537.333,134,-3
53,T53,T53,Ken Duke,87,"26' 5""",5764.9169999999995,218,-3
54,T53,T53,Padraig Harrington,66,"26' 5""",2804.417,106,-12
55,T53,T53,Lee Janzen,74,"26' 5""",4997.167,189,-12
56,T57,T57,Tommy Armour III,58,"26' 6""",4260.333,161,-8
57,T57,T57,Robert Garrigus,83,"26' 6""",4771.583,180,-6
58,T57,T57,Ryan Moore,89,"26' 6""",5189.0,196,-11
59,T57,T57,Ian Poulter,59,"26' 6""",2758.583,104,-9
60,T57,T57,Adam Scott,53,"26' 6""",3445.583,130,+9
61,62,62,Derek Fathauer,63,"26' 7""",3745.833,141,-9
62,T63,T63,Brendon de Jonge,90,"26' 8""",6125.75,230,-14
