,Approaches_from_150-175_yards_Rgh_RANK THIS WEEK,Approaches_from_150-175_yards_Rgh_RANK LAST WEEK,Approaches_from_150-175_yards_Rgh_PLAYER NAME,Approaches_from_150-175_yards_Rgh_ROUNDS,Approaches_from_150-175_yards_Rgh_AVG,Approaches_from_150-175_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_150-175_yards_Rgh_# OF ATTEMPTS,Approaches_from_150-175_yards_Rgh_RELATIVE TO PAR
0,1,1,Robert Garrigus,83,"25' 8""",1308.333,51,+1
1,2,2,Rick Price,54,"29' 4""",733.3330000000001,25,+4
2,3,3,Tom Lehman,55,"30' 6""",854.4169999999999,28,+2
3,4,4,Joe Durant,62,"30' 10""",864.4169999999999,28,+4
4,5,5,Ángel Cabrera,55,"30' 11""",1268.667,41,-1
5,6,6,Charlie Wi,92,"33' 4""",1835.25,55,+6
6,7,7,Dustin Johnson,85,"33' 7""",1713.8329999999999,51,+1
7,8,8,Justin Rose,71,"33' 11""",1288.75,38,E
8,9,9,Kris Blanks,60,"34' 1""",1090.0,32,+4
9,10,10,Jonathan Byrd,89,"34' 11""",2026.6670000000001,58,+2
10,11,11,Charles Warren,63,"35' 1""",1367.9170000000001,39,+10
11,T12,T12,Sergio Garcia,59,"35' 5""",1345.5,38,-1
12,T12,T12,Boo Weekley,79,"35' 5""",1451.4170000000001,41,+12
13,14,14,Lee Janzen,74,"35' 6""",1632.25,46,+8
14,T15,T15,Ernie Els,70,"35' 7""",1388.75,39,+4
15,T15,T15,Harrison Frazar,93,"35' 7""",2986.667,84,+12
16,17,17,Justin Leonard,95,"35' 11""",1578.5,44,+6
17,18,18,Y.E. Yang,83,"36' 0""",2233.833,62,+12
18,T19,T19,Michael Allen,73,"36' 1""",1658.1670000000001,46,+10
19,T19,T19,Greg Chalmers,85,"36' 1""",1586.0829999999999,44,+6
20,21,21,K.J. Choi,65,"36' 5""",1492.75,41,+3
21,T22,T22,David Duval,56,"36' 10""",1548.0,42,+8
22,T22,T22,Adam Scott,53,"36' 10""",1473.3329999999999,40,+12
23,T24,T24,Luke Donald,79,"37' 1""",1444.6670000000001,39,E
24,T24,T24,Tiger Woods,64,"37' 1""",1556.6670000000001,42,+2
25,26,26,Jason Bohn,88,"37' 4""",1903.0829999999999,51,+8
26,T27,T27,J.B. Holmes,74,"37' 6""",2250.583,60,+7
27,T27,T27,John Mallinger,90,"37' 6""",1988.4170000000001,53,+7
28,29,29,Chris Riley,77,"37' 10""",1587.25,42,+2
29,T30,T30,Freddie Jacobson,83,"37' 11""",2390.5,63,+14
30,T30,T30,Bo Van Pelt,100,"37' 11""",2576.5,68,+12
31,32,32,Ted Purdy,101,"38' 2""",2822.75,74,+8
32,T33,T33,Briny Baird,89,"38' 6""",2542.417,66,+10
33,T33,T33,Nathan Green,104,"38' 6""",2426.25,63,+6
34,T33,T33,Michael Letzig,96,"38' 6""",2693.333,70,+11
35,36,36,Steve Elkington,70,"38' 8""",2127.0,55,+6
36,T37,T37,Steve Lowery,83,"38' 9""",2673.75,69,+16
37,T37,T37,Casey Wittenberg,71,"38' 9""",1626.75,42,E
38,T39,T39,Parker McLachlin,71,"38' 10""",2564.083,66,+8
39,T39,T39,Kevin Streelman,97,"38' 10""",2562.833,66,-1
40,T39,T39,Dean Wilson,81,"38' 10""",2409.75,62,+1
41,T42,T42,Tim Clark,81,"38' 11""",1401.0829999999999,36,+5
42,T42,T42,Martin Laird,72,"38' 11""",2022.1670000000001,52,+9
43,T42,T42,Webb Simpson,94,"38' 11""",2683.917,69,+12
44,T45,T45,Heath Slocum,95,"39' 0""",2104.5,54,+16
45,T45,T45,Nick Watney,86,"39' 0""",2378.25,61,+13
46,T47,T47,Charley Hoffman,97,"39' 1""",2384.167,61,+5
47,T47,T47,Sean O'Hair,80,"39' 1""",2422.5,62,+10
48,T47,T47,Kevin Stadler,65,"39' 1""",1444.9170000000001,37,+8
49,T50,T50,Kenny Perry,92,"39' 2""",2194.833,56,+11
50,T50,T50,Peter Tomasulo,61,"39' 2""",1528.1670000000001,39,+11
51,T52,T52,Tommy Armour III,58,"39' 5""",1301.917,33,+5
52,T52,T52,Daniel Chopra,89,"39' 5""",2919.667,74,+10
53,T52,T52,Jerry Kelly,90,"39' 5""",2207.917,56,+9
54,T52,T52,Phil Mickelson,66,"39' 5""",1811.4170000000001,46,+4
55,T52,T52,Carl Pettersson,86,"39' 5""",2721.0,69,+14
56,57,57,Davis Love III,89,"39' 6""",3158.667,80,+12
57,58,58,Jarrod Lyle,65,"39' 8""",1467.0,37,+4
58,T59,T59,Steve Flesch,77,"39' 11""",2233.917,56,+5
59,T59,T59,Nicholas Thompson,96,"39' 11""",1834.9170000000001,46,+10
60,T59,T59,D.J. Trahan,96,"39' 11""",2515.417,63,+13
61,T59,T59,Brian Vranesh,51,"39' 11""",1674.75,42,+7
62,T63,T63,Tim Petrovic,97,"40' 0""",2041.6670000000001,51,+5
63,T63,T63,Rory Sabbatini,81,"40' 0""",2797.833,70,+14
64,65,65,Bob Heintz,59,"40' 1""",1641.75,41,+9
65,66,66,Marc Turnesa,77,"40' 2""",2449.0,61,+6
66,67,67,Kevin Na,91,"40' 4""",2579.417,64,+9
67,T68,T68,Greg Kraft,51,"40' 5""",1131.583,28,+3
68,T68,T68,Greg Owen,97,"40' 5""",2222.167,55,+12
69,T68,T68,Scott Verplank,88,"40' 5""",2142.417,53,+11
70,T71,T71,John Rollins,92,"40' 7""",1908.0,47,+4
71,T71,T71,David Toms,98,"40' 7""",2313.667,57,+1
72,T71,T71,Matt Weibring,65,"40' 7""",2070.917,51,+9
73,T74,T74,Brian Davis,103,"40' 8""",2481.25,61,+11
74,T74,T74,Jason Gore,74,"40' 8""",2075.667,51,+16
75,76,76,Camilo Villegas,76,"40' 9""",1630.3329999999999,40,+2
76,T77,T77,Charles Howell III,99,"40' 10""",3021.583,74,+11
77,T77,T77,Jimmy Walker,74,"40' 10""",2774.75,68,+23
78,79,79,Tim Herron,87,"40' 11""",3026.583,74,+5
79,T80,T80,Cameron Beckman,87,"41' 0""",2335.417,57,+8
80,T80,T80,Chad Campbell,90,"41' 0""",2213.583,54,+16
81,T80,T80,John Merrick,91,"41' 0""",2338.667,57,+11
82,83,83,Joe Ogilvie,85,"41' 1""",2423.083,59,+9
83,T84,T84,Matt Bettencourt,98,"41' 2""",2674.75,65,+15
84,T84,T84,Kent Jones,73,"41' 2""",1565.5,38,+9
85,T84,T84,Troy Matteson,95,"41' 2""",2879.5,70,+2
86,T84,T84,John Senden,100,"41' 2""",3007.25,73,+11
87,T88,T88,Rocco Mediate,79,"41' 3""",2802.75,68,+11
88,T88,T88,Chris Stroud,88,"41' 3""",2640.583,64,+9
89,T90,T90,Scott Piercy,85,"41' 4""",3181.333,77,+20
90,T90,T90,D.A. Points,99,"41' 4""",2358.167,57,+13
91,92,92,Jeff Klauk,97,"41' 5""",2400.0,58,+6
