,Approaches_175-200_yards-Rgh_RTP_RANK THIS WEEK,Approaches_175-200_yards-Rgh_RTP_RANK LAST WEEK,Approaches_175-200_yards-Rgh_RTP_PLAYER NAME,Approaches_175-200_yards-Rgh_RTP_ROUNDS,Approaches_175-200_yards-Rgh_RTP_AVG RTP
0,1,1,Bubba Watson,73,-.033
1,T2,T2,Aaron Baddeley,66,E
2,T2,T2,Sean O'Hair,80,E
3,T2,T2,Adam Scott,53,E
4,T2,T2,Gary Woodland,53,E
5,T2,T2,Tiger Woods,64,E
6,7,7,Cliff Kresge,78,+.027
7,8,8,Dustin Johnson,85,+.030
8,9,9,Kevin Na,91,+.051
9,10,10,Padraig Harrington,66,+.063
10,T11,T11,Briny Baird,89,+.075
11,T11,T11,Greg Chalmers,85,+.075
12,13,13,Michael Letzig,96,+.079
13,14,14,Rocco Mediate,79,+.088
14,15,15,Jimmy Walker,74,+.096
15,16,16,Greg Owen,97,+.097
16,T17,T17,Fred Couples,54,+.100
17,T17,T17,Sergio Garcia,59,+.100
18,19,19,Kevin Streelman,97,+.105
19,20,20,Geoff Ogilvy,78,+.108
20,21,21,Carl Pettersson,86,+.115
21,22,22,Tom Lehman,55,+.125
22,23,23,Rich Beem,77,+.132
23,T24,T24,Brandt Snedeker,81,+.133
24,T24,T24,Kirk Triplett,60,+.133
25,26,26,Brian Gay,96,+.136
26,T27,T27,Bill Lunde,83,+.138
27,T27,T27,Jarrod Lyle,65,+.138
28,29,29,Heath Slocum,95,+.143
29,30,30,Freddie Jacobson,83,+.147
30,T31,T31,Robert Garrigus,83,+.154
31,T31,T31,Patrick Sheehan,51,+.154
32,T31,T31,Nick Watney,86,+.154
33,34,34,Lucas Glover,93,+.156
34,T35,T35,Stuart Appleby,79,+.167
35,T35,T35,Luke Donald,79,+.167
36,T35,T35,Jim Furyk,86,+.167
37,38,38,Chris Riley,77,+.171
38,T39,T39,Michael Allen,73,+.172
39,T39,T39,George McNeill,82,+.172
40,T41,T41,Ricky Barnes,67,+.174
41,T41,T41,Ben Curtis,63,+.174
42,T41,T41,Leif Olson,51,+.174
43,44,44,D.A. Points,99,+.178
44,45,45,Stewart Cink,79,+.179
45,46,46,David Mathis,82,+.180
46,47,47,David Toms,98,+.182
47,48,48,Jason Gore,74,+.185
48,T49,T49,Jerry Kelly,90,+.188
49,T49,T49,Vijay Singh,71,+.188
50,51,51,Justin Leonard,95,+.189
51,52,52,Chad Campbell,90,+.191
52,53,53,Andres Romero,58,+.192
53,54,54,Kenny Perry,92,+.194
54,T55,T55,Cameron Beckman,87,+.200
55,T55,T55,Jason Bohn,88,+.200
56,T55,T55,Anthony Kim,76,+.200
57,T55,T55,Joe Ogilvie,85,+.200
58,T55,T55,Scott Sterling,51,+.200
59,T55,T55,Scott Verplank,88,+.200
60,T61,T61,Jeff Klauk,97,+.205
61,T61,T61,Webb Simpson,94,+.205
62,63,63,Camilo Villegas,76,+.206
63,T64,T64,Ben Crane,93,+.209
64,T64,T64,John Mallinger,90,+.209
65,T66,T66,Steve Flesch,77,+.211
66,T66,T66,John Merrick,91,+.211
67,68,68,Brett Quigley,92,+.212
68,T69,T69,Robert Allenby,71,+.214
69,T69,T69,Ryuji Imada,85,+.214
70,71,71,Todd Hamilton,83,+.216
71,72,72,Steve Stricker,81,+.219
