,Approach_200-225_yards_RTP_RANK THIS WEEK,Approach_200-225_yards_RTP_RANK LAST WEEK,Approach_200-225_yards_RTP_PLAYER NAME,Approach_200-225_yards_RTP_ROUNDS,Approach_200-225_yards_RTP_AVG RTP
0,1,1,Phil Mickelson,66,-.171
1,2,2,Michael Allen,73,-.145
2,3,3,Davis Love III,89,-.141
3,4,4,Retief Goosen,74,-.138
4,5,5,Nick Watney,86,-.132
5,6,6,Robert Garrigus,83,-.126
6,T7,T7,Tag Ridings,50,-.125
7,T7,T7,D.J. Trahan,96,-.125
8,9,9,Sean O'Hair,80,-.124
9,10,10,Patrick Sheehan,51,-.121
10,11,11,Geoff Ogilvy,78,-.114
11,T12,T12,Martin Laird,72,-.108
12,T12,T12,Tim Petrovic,97,-.108
13,14,14,Anthony Kim,76,-.106
14,15,15,Dustin Johnson,85,-.097
15,16,16,Tiger Woods,64,-.089
16,17,17,Bill Lunde,83,-.087
17,18,18,Zach Johnson,94,-.082
18,19,19,Scott Verplank,88,-.076
19,20,20,Charley Hoffman,97,-.073
20,21,21,Daniel Chopra,89,-.068
21,T22,T22,Scott Piercy,85,-.063
22,T22,T22,Jimmy Walker,74,-.063
23,T24,T24,Camilo Villegas,76,-.060
24,T24,T24,Charles Warren,63,-.060
25,T26,T26,Sergio Garcia,59,-.059
26,T26,T26,Rod Pampling,72,-.059
27,T26,T26,Chez Reavie,81,-.059
28,T29,T29,Matt Kuchar,82,-.058
29,T29,T29,Pat Perez,74,-.058
30,31,31,Luke Donald,79,-.054
31,32,32,Michael Letzig,96,-.044
32,33,33,Bubba Watson,73,-.042
33,34,34,Scott McCarron,91,-.040
34,T35,T35,J.J. Henry,97,-.038
35,T35,T35,D.A. Points,99,-.038
36,37,37,Kenny Perry,92,-.037
37,38,38,Steve Stricker,81,-.036
38,39,39,Jonathan Byrd,89,-.035
39,40,40,George McNeill,82,-.033
40,41,41,Brandt Snedeker,81,-.030
41,T42,T42,Chad Campbell,90,-.027
42,T42,T42,Mathew Goggin,76,-.027
43,T44,T44,Brad Adamonis,70,-.026
44,T44,T44,Aron Price,89,-.026
45,T44,T44,Casey Wittenberg,71,-.026
46,47,47,Troy Matteson,95,-.025
47,T48,T48,Tim Clark,81,-.019
48,T48,T48,J.B. Holmes,74,-.019
49,T48,T48,Matt Jones,56,-.019
50,T51,T51,Briny Baird,89,-.017
51,T51,T51,Ángel Cabrera,55,-.017
52,T51,T51,Jim Furyk,86,-.017
53,T51,T51,Bill Haas,91,-.017
54,T51,T51,Brian Vranesh,51,-.017
55,56,56,Tom Lehman,55,-.016
56,57,57,Mark Wilson,99,-.014
57,T58,T58,Jason Day,61,-.013
58,T58,T58,Matt Weibring,65,-.013
59,60,60,Brendon de Jonge,90,-.009
60,T61,T61,Harrison Frazar,93,-.008
61,T61,T61,John Rollins,92,-.008
62,T61,T61,Nicholas Thompson,96,-.008
63,64,64,Steve Marino,98,-.007
64,T65,T65,Cameron Beckman,87,E
65,T65,T65,Charles Howell III,99,E
66,T65,T65,Ryuji Imada,85,E
67,T65,T65,Jerry Kelly,90,E
68,T65,T65,Will MacKenzie,69,E
69,T65,T65,Justin Rose,71,E
70,T65,T65,John Senden,100,E
71,T65,T65,Scott Sterling,51,E
72,T65,T65,Chris Stroud,88,E
73,74,74,Hunter Mahan,94,+.008
74,T75,T75,Matt Bettencourt,98,+.009
75,T75,T75,Ken Duke,87,+.009
76,77,77,Bryce Molder,69,+.012
77,78,78,Brian Bateman,55,+.014
78,T79,T79,Marc Leishman,91,+.016
79,T79,T79,Bo Van Pelt,100,+.016
80,81,81,Steve Lowery,83,+.017
