,GIR_Percentage_-_125-150_yards_RANK THIS WEEK,GIR_Percentage_-_125-150_yards_RANK LAST WEEK,GIR_Percentage_-_125-150_yards_PLAYER NAME,GIR_Percentage_-_125-150_yards_ROUNDS,GIR_Percentage_-_125-150_yards_%,GIR_Percentage_-_125-150_yards_GREENS HIT,GIR_Percentage_-_125-150_yards_TOTAL HOLES,GIR_Percentage_-_125-150_yards_RELATIVE TO PAR
0,1,1,Justin Leonard,95,79.45,174,219,-0.25
1,2,2,Dean Wilson,81,79.14,148,187,-0.26
2,3,3,Mark Brooks,55,78.13,75,96,-0.24
3,4,4,Kent Jones,73,77.89,155,199,-0.22
4,5,5,Nick O'Hern,90,77.48,172,222,-0.26
5,6,6,Scott Sterling,51,77.44,103,133,-0.24
6,7,7,Stephen Ames,77,77.05,141,183,-0.27
7,8,8,Y.E. Yang,83,76.92,170,221,-0.18
8,9,9,Rich Beem,77,76.74,132,172,-0.26
9,10,10,Steve Flesch,77,76.44,146,191,-0.17
10,11,11,Jim Furyk,86,76.36,126,165,-0.29
11,12,12,Bob Heintz,59,76.13,118,155,-0.29
12,13,13,Kevin Sutherland,96,75.91,167,220,-0.19
13,14,14,Billy Mayfair,83,75.9,148,195,-0.18
14,15,15,Spencer Levin,75,75.71,134,177,-0.25
15,16,16,Woody Austin,84,75.7,162,214,-0.22
16,17,17,Mike Weir,85,75.66,143,189,-0.24
17,18,18,Gary Woodland,53,75.44,86,114,-0.09
18,T19,T19,Jason Gore,74,75.42,135,179,-0.25
19,T19,T19,Corey Pavin,73,75.42,89,118,-0.31
20,21,21,Charles Howell III,99,75.29,198,263,-0.16
21,22,22,Rod Pampling,72,75.25,149,198,-0.25
22,23,23,Jerry Kelly,90,75.0,165,220,-0.34
23,24,24,J.J. Henry,97,74.91,206,275,-0.22
24,25,25,Camilo Villegas,76,74.85,122,163,-0.26
25,26,26,Mark Wilson,99,74.81,202,270,-0.18
26,27,27,Chris Stroud,88,74.78,169,226,-0.18
27,28,28,Briny Baird,89,74.76,154,206,-0.21
28,29,29,Brett Quigley,92,74.65,159,213,-0.2
29,30,30,Marc Leishman,91,74.63,200,268,-0.22
30,31,31,Ben Crane,93,74.58,179,240,-0.22
31,32,32,Michael Allen,73,74.57,129,173,-0.22
32,33,33,Robert Garrigus,83,74.48,213,286,-0.18
33,34,34,Greg Owen,97,74.39,183,246,-0.22
34,35,35,David Toms,98,74.19,184,248,-0.26
35,36,36,Chris Riley,77,74.1,123,166,-0.33
36,37,37,Scott Piercy,85,73.85,161,218,-0.14
37,38,38,John Mallinger,90,73.82,141,191,-0.21
38,39,39,Richard Johnson,85,73.76,149,202,-0.21
39,40,40,Rocco Mediate,79,73.66,137,186,-0.21
40,41,41,Jay Williamson,69,73.65,123,167,-0.2
41,42,42,Fred Couples,54,73.61,106,144,-0.22
42,43,43,Padraig Harrington,66,73.57,103,140,-0.28
43,44,44,Brian Gay,96,73.39,160,218,-0.27
44,45,45,Sergio Garcia,59,73.38,102,139,-0.25
45,46,46,Jason Bohn,88,73.36,179,244,-0.3
46,47,47,Patrick Sheehan,51,73.28,96,131,-0.15
47,48,48,Nicholas Thompson,96,73.23,186,254,-0.17
48,49,49,Kevin Na,91,73.16,169,231,-0.2
49,50,50,Scott Verplank,88,73.15,158,216,-0.24
50,51,51,Tim Herron,87,73.13,196,268,-0.2
51,T52,T52,Tommy Armour III,58,73.12,136,186,-0.24
52,T52,T52,Tom Lehman,55,73.12,68,93,-0.19
53,54,54,David Mathis,82,73.04,149,204,-0.17
54,55,55,Charles Warren,63,73.01,119,163,-0.21
55,56,56,Steve Elkington,70,72.99,127,174,-0.13
56,57,57,Casey Wittenberg,71,72.96,116,159,-0.22
57,58,58,Darron Stiles,52,72.88,86,118,-0.22
58,59,59,Kris Blanks,60,72.78,115,158,-0.17
59,60,60,John Senden,100,72.66,194,267,-0.21
60,61,61,Chad Campbell,90,72.64,154,212,-0.18
61,62,62,Tiger Woods,64,72.52,95,131,-0.27
62,63,63,Chez Reavie,81,72.5,145,200,-0.18
63,64,64,Bob Estes,78,72.25,138,191,-0.25
64,T65,T65,Stuart Appleby,79,72.22,130,180,-0.17
65,T65,T65,Ted Purdy,101,72.22,195,270,-0.23
66,T65,T65,Boo Weekley,79,72.22,143,198,-0.22
67,68,68,Justin Rose,71,72.16,140,194,-0.24
68,69,69,Pat Perez,74,72.04,134,186,-0.25
69,70,70,Steve Marino,98,72.01,193,268,-0.24
70,71,71,Jeff Klauk,97,71.95,177,246,-0.23
71,72,72,Alex Cejka,82,71.91,128,178,-0.2
72,73,73,Jason Dufner,90,71.85,194,270,-0.22
73,T74,T74,Paul Goydos,79,71.78,117,163,-0.21
74,T74,T74,Aron Price,89,71.78,173,241,-0.17
75,76,76,Robert Allenby,71,71.76,122,170,-0.19
76,77,77,Bart Bryant,58,71.72,104,145,-0.32
77,78,78,Glen Day,79,71.71,109,152,-0.25
78,79,79,Brandt Snedeker,81,71.67,129,180,-0.34
79,80,80,K.J. Choi,65,71.65,91,127,-0.21
80,81,81,Charlie Wi,92,71.62,164,229,-0.27
81,T82,T82,Colt Knost,71,71.6,121,169,-0.24
82,T82,T82,Heath Slocum,95,71.6,179,250,-0.22
83,84,84,John Merrick,91,71.5,138,193,-0.25
84,85,85,Chris DiMarco,97,71.49,178,249,-0.21
85,86,86,D.A. Points,99,71.18,163,229,-0.24
86,87,87,Greg Chalmers,85,71.16,153,215,-0.26
87,88,88,Zach Johnson,94,71.09,150,211,-0.24
88,T89,T89,Davis Love III,89,71.02,174,245,-0.21
89,T89,T89,Ryan Moore,89,71.02,174,245,-0.2
90,91,91,Kevin Streelman,97,70.98,203,286,-0.22
91,92,92,Anthony Kim,76,70.95,127,179,-0.31
92,93,93,Johnson Wagner,81,70.94,144,203,-0.26
93,T94,T94,Nathan Green,104,70.93,183,258,-0.24
94,T94,T94,Ryuji Imada,85,70.93,122,172,-0.2
95,96,96,Rory Sabbatini,81,70.83,136,192,-0.25
96,97,97,Bill Lunde,83,70.8,177,250,-0.25
97,98,98,Mark Calcavecchia,72,70.79,126,178,-0.23
98,99,99,Tim Petrovic,97,70.78,155,219,-0.21
99,100,100,Greg Kraft,51,70.64,77,109,-0.21
