,Approaches_from_175-200_yards_RANK THIS WEEK,Approaches_from_175-200_yards_RANK LAST WEEK,Approaches_from_175-200_yards_PLAYER NAME,Approaches_from_175-200_yards_ROUNDS,Approaches_from_175-200_yards_AVG,Approaches_from_175-200_yards_TOTAL DISTANCE (FEET),Approaches_from_175-200_yards_# OF ATTEMPTS,Approaches_from_175-200_yards_RELATIVE TO PAR
0,1,1,Patrick Sheehan,51,"28' 6""",3192.833,112,-1
1,2,2,Ricky Barnes,67,"28' 8""",4098.417,143,-1
2,3,3,Tiger Woods,64,"29' 3""",4364.25,149,-12
3,T4,T4,Chad Campbell,90,"29' 6""",5402.6669999999995,183,-7
4,T4,T4,D.J. Trahan,96,"29' 6""",6194.9169999999995,210,-8
5,6,6,Ernie Els,70,"29' 8""",4389.917,148,+3
6,7,7,Alex Cejka,82,"30' 0""",6744.6669999999995,225,+10
7,8,8,Jason Day,61,"30' 1""",4124.083,137,-6
8,9,9,Fred Couples,54,"30' 2""",3257.917,108,-1
9,10,10,Kris Blanks,60,"30' 3""",3904.167,129,+1
10,T11,T11,Ángel Cabrera,55,"30' 9""",2367.333,77,-1
11,T11,T11,Robert Garrigus,83,"30' 9""",5356.5830000000005,174,-3
12,T13,T13,Robert Allenby,71,"30' 10""",4867.0,158,+8
13,T13,T13,Bryce Molder,69,"30' 10""",5336.25,173,+5
14,T15,T15,Lee Janzen,74,"30' 11""",5250.5,170,+4
15,T15,T15,Vijay Singh,71,"30' 11""",3280.0,106,+4
16,17,17,Lucas Glover,93,"31' 0""",6441.0830000000005,208,-9
17,18,18,Jason Bohn,88,"31' 1""",7368.9169999999995,237,+3
18,19,19,Cameron Beckman,87,"31' 2""",6332.5,203,+16
19,T20,T20,J.J. Henry,97,"31' 3""",7090.8330000000005,227,-8
20,T20,T20,Bill Lunde,83,"31' 3""",6619.5,212,-1
21,T20,T20,Ted Purdy,101,"31' 3""",7849.4169999999995,251,+7
22,T20,T20,Heath Slocum,95,"31' 3""",7687.8330000000005,246,+19
23,T20,T20,Mike Weir,85,"31' 3""",5443.3330000000005,174,-2
24,T25,T25,Paul Goydos,79,"31' 4""",6196.25,198,-6
25,T25,T25,Johnson Wagner,81,"31' 4""",6898.75,220,+2
26,T27,T27,Harrison Frazar,93,"31' 5""",6159.6669999999995,196,-4
27,T27,T27,Brian Gay,96,"31' 5""",8147.3330000000005,259,+3
28,T27,T27,Jeff Quinney,78,"31' 5""",6560.9169999999995,209,+2
29,T27,T27,Boo Weekley,79,"31' 5""",5122.167,163,-1
30,T31,T31,Rich Beem,77,"31' 6""",5036.5,160,+7
31,T31,T31,Ryan Moore,89,"31' 6""",6549.75,208,+4
32,T33,T33,Charley Hoffman,97,"31' 7""",7145.9169999999995,226,+2
33,T33,T33,John Senden,100,"31' 7""",8011.9169999999995,254,-12
34,T33,T33,Kevin Stadler,65,"31' 7""",4513.083,143,E
35,T36,T36,Rod Pampling,72,"31' 8""",5218.25,165,+4
36,T36,T36,Rory Sabbatini,81,"31' 8""",5631.8330000000005,178,-9
37,T36,T36,David Toms,98,"31' 8""",7531.75,238,-4
38,T39,T39,Steve Marino,98,"31' 9""",6790.6669999999995,214,E
39,T39,T39,Bo Van Pelt,100,"31' 9""",7055.0,222,-3
40,T41,T41,Tim Clark,81,"31' 10""",5672.8330000000005,178,E
41,T41,T41,Marc Leishman,91,"31' 10""",7235.4169999999995,227,+3
42,T43,T43,D.A. Points,99,"31' 11""",8395.0,263,+7
43,T43,T43,Gary Woodland,53,"31' 11""",2681.25,84,+6
44,T45,T45,Jim Furyk,86,"32' 0""",6424.4169999999995,201,-3
45,T45,T45,Charles Warren,63,"32' 0""",4547.333,142,+14
46,T45,T45,Bubba Watson,73,"32' 0""",4163.25,130,-3
47,T45,T45,Matt Weibring,65,"32' 0""",4772.417,149,-6
48,49,49,Nick Watney,86,"32' 1""",4903.167,153,+4
49,T50,T50,Chris Stroud,88,"32' 2""",6920.6669999999995,215,+10
50,T50,T50,Scott Verplank,88,"32' 2""",7396.25,230,+5
51,T52,T52,Jason Dufner,90,"32' 3""",7320.5830000000005,227,+8
52,T52,T52,Tom Lehman,55,"32' 3""",4028.583,125,+4
53,T52,T52,Corey Pavin,73,"32' 3""",6347.25,197,-2
54,T52,T52,Kenny Perry,92,"32' 3""",6092.5,189,-4
55,T52,T52,Vaughn Taylor,88,"32' 3""",7218.6669999999995,224,-6
56,T57,T57,Joe Durant,62,"32' 4""",5080.25,157,+5
57,T57,T57,Padraig Harrington,66,"32' 4""",3655.0,113,+3
58,T57,T57,Billy Mayfair,83,"32' 4""",6138.5830000000005,190,+3
59,T60,T60,Stewart Cink,79,"32' 5""",4926.833,152,-9
60,T60,T60,Hunter Mahan,94,"32' 5""",5744.0,177,-16
61,T60,T60,Nick O'Hern,90,"32' 5""",8729.667,269,-7
62,T60,T60,Leif Olson,51,"32' 5""",3699.667,114,+9
63,T60,T60,Jay Williamson,69,"32' 5""",5247.75,162,+15
64,65,65,Tom Pernice Jr.,82,"32' 6""",7253.1669999999995,223,+10
65,66,66,Matt Kuchar,82,"32' 7""",6418.5,197,+1
66,T67,T67,Bart Bryant,58,"32' 8""",5580.0830000000005,171,+4
67,T67,T67,Freddie Jacobson,83,"32' 8""",6700.1669999999995,205,+10
68,T67,T67,Jimmy Walker,74,"32' 8""",5549.4169999999995,170,+7
69,T70,T70,Steve Elkington,70,"32' 9""",5344.75,163,+4
70,T70,T70,Nicholas Thompson,96,"32' 9""",8119.4169999999995,248,+16
71,T72,T72,Bob Estes,78,"32' 10""",7151.75,218,+3
72,T72,T72,Greg Kraft,51,"32' 10""",3447.75,105,+17
73,T72,T72,Davis Love III,89,"32' 10""",6271.75,191,E
74,T72,T72,Darron Stiles,52,"32' 10""",4335.5,132,+4
75,76,76,Phil Mickelson,66,"32' 11""",3228.25,98,-1
76,77,77,Matt Jones,56,"33' 0""",3988.0,121,-6
77,T78,T78,John Mallinger,90,"33' 1""",7049.5830000000005,213,+1
78,T78,T78,Kevin Na,91,"33' 1""",7072.0830000000005,214,+4
79,T78,T78,Brendon Todd,53,"33' 1""",5223.0,158,+6
80,T81,T81,Luke Donald,79,"33' 2""",6009.25,181,+15
81,T81,T81,Steve Flesch,77,"33' 2""",5511.3330000000005,166,+7
82,83,83,Brad Adamonis,70,"33' 3""",5450.5830000000005,164,+4
83,T84,T84,K.J. Choi,65,"33' 4""",4261.417,128,-2
84,T84,T84,Will MacKenzie,69,"33' 4""",5633.25,169,+15
85,86,86,Jerry Kelly,90,"33' 5""",7309.3330000000005,219,+17
86,T87,T87,Brian Davis,103,"33' 6""",8835.333,264,+19
87,T87,T87,Martin Laird,72,"33' 6""",5664.75,169,+11
88,T87,T87,Justin Leonard,95,"33' 6""",6703.4169999999995,200,-1
89,T87,T87,George McNeill,82,"33' 6""",7235.0,216,+10
90,T87,T87,James Nitties,86,"33' 6""",7276.0830000000005,217,+2
91,T87,T87,Brian Vranesh,51,"33' 6""",4124.583,123,+16
92,T93,T93,Todd Hamilton,83,"33' 7""",5904.25,176,+8
