,Approaches_from__100_yards_Rgh_RANK THIS WEEK,Approaches_from__100_yards_Rgh_RANK LAST WEEK,Approaches_from__100_yards_Rgh_PLAYER NAME,Approaches_from__100_yards_Rgh_ROUNDS,Approaches_from__100_yards_Rgh_AVG,Approaches_from__100_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__100_yards_Rgh_# OF ATTEMPTS,Approaches_from__100_yards_Rgh_RELATIVE TO PAR
87,T87,T87,Leif Olson,51,"45' 7""",7157.6669999999995,157,+34
88,T87,T87,Rory Sabbatini,81,"45' 7""",10523.0,231,+22
89,T87,T87,Peter Tomasulo,61,"45' 7""",6558.1669999999995,144,+26
90,91,91,Brett Quigley,92,"45' 8""",10912.5,239,+37
91,T92,T92,Woody Austin,84,"45' 9""",9384.083,205,+26
92,T92,T92,Chris Stroud,88,"45' 9""",10428.667,228,+30
93,T92,T92,Charlie Wi,92,"45' 9""",10391.417,227,+23
94,T95,T95,Tim Herron,87,"45' 10""",13242.583,289,+35
95,T95,T95,Hunter Mahan,94,"45' 10""",10638.417,232,+22
96,T95,T95,Tim Petrovic,97,"45' 10""",11455.583,250,+16
97,T98,T98,Nick O'Hern,90,"45' 11""",9269.583,202,+23
98,T98,T98,Scott Piercy,85,"45' 11""",12347.833,269,+19
99,T98,T98,Tag Ridings,50,"45' 11""",7111.0,155,+19
100,T98,T98,Vaughn Taylor,88,"45' 11""",9416.917,205,+34
101,T98,T98,Mark Wilson,99,"45' 11""",10469.5,228,+28
102,103,103,Jason Gore,74,"46' 0""",8056.4169999999995,175,+30
103,104,104,Steve Elkington,70,"46' 1""",8011.4169999999995,174,+34
104,105,105,Brian Vranesh,51,"46' 2""",6281.4169999999995,136,+14
105,106,106,K.J. Choi,65,"46' 4""",6670.0830000000005,144,+18
106,T107,T107,David Duval,56,"46' 6""",7582.8330000000005,163,+41
107,T107,T107,Jeff Klauk,97,"46' 6""",9812.167,211,+25
108,T107,T107,John Merrick,91,"46' 6""",9437.25,203,+24
109,110,110,David Mathis,82,"46' 8""",10640.333,228,+26
110,T111,T111,Charley Hoffman,97,"46' 9""",13412.833,287,+25
111,T111,T111,Steve Stricker,81,"46' 9""",8742.167,187,-7
112,T113,T113,Mark Brooks,55,"46' 10""",4729.667,101,+11
113,T113,T113,Bill Haas,91,"46' 10""",11937.833,255,+10
114,T113,T113,Todd Hamilton,83,"46' 10""",8993.833,192,+34
115,T113,T113,Lee Janzen,74,"46' 10""",8053.5830000000005,172,+32
116,T113,T113,Marc Turnesa,77,"46' 10""",10065.167,215,+42
117,118,118,Ken Duke,87,"46' 11""",10408.333,222,+25
118,T119,T119,Greg Kraft,51,"47' 0""",6066.5830000000005,129,+28
119,T119,T119,Bill Lunde,83,"47' 0""",9818.5,209,+27
120,T119,T119,Kevin Na,91,"47' 0""",11418.5,243,+20
121,T119,T119,Ian Poulter,59,"47' 0""",5971.3330000000005,127,+18
122,T119,T119,Darron Stiles,52,"47' 0""",4183.333,89,+20
123,T119,T119,Scott Verplank,88,"47' 0""",9775.75,208,+26
124,T125,T125,Aaron Baddeley,66,"47' 1""",9464.25,201,+20
125,T125,T125,J.J. Henry,97,"47' 1""",11435.833,243,+31
126,T127,T127,Derek Fathauer,63,"47' 3""",9214.917,195,+47
127,T127,T127,Kent Jones,73,"47' 3""",6998.9169999999995,148,+27
128,T127,T127,Cliff Kresge,78,"47' 3""",9030.5,191,+29
129,T130,T130,Ben Curtis,63,"47' 4""",6479.9169999999995,137,+10
130,T130,T130,Steve Marino,98,"47' 4""",12203.75,258,+17
131,T130,T130,Tiger Woods,64,"47' 4""",6623.0,140,-16
132,T133,T133,Mathew Goggin,76,"47' 5""",7779.4169999999995,164,+29
133,T133,T133,Nicholas Thompson,96,"47' 5""",12132.583,256,+41
134,135,135,Ernie Els,70,"47' 6""",7879.6669999999995,166,+22
135,T136,T136,J.B. Holmes,74,"47' 8""",12335.75,259,+41
136,T136,T136,Colt Knost,71,"47' 8""",6102.6669999999995,128,+40
137,T138,T138,Cameron Beckman,87,"47' 9""",11455.083,240,+20
138,T138,T138,Mark Calcavecchia,72,"47' 9""",9451.583,198,+28
139,T138,T138,Kevin Sutherland,96,"47' 9""",9789.333,205,+24
140,T141,T141,Matt Jones,56,"47' 10""",7706.1669999999995,161,+18
141,T141,T141,Dean Wilson,81,"47' 10""",9808.833,205,+36
142,T143,T143,Padraig Harrington,66,"47' 11""",8002.0830000000005,167,+17
143,T143,T143,Rod Pampling,72,"47' 11""",8618.25,180,+33
144,T145,T145,Martin Laird,72,"48' 0""",9119.917,190,+18
145,T145,T145,James Nitties,86,"48' 0""",11373.083,237,+30
146,T147,T147,Matt Bettencourt,98,"48' 1""",13414.5,279,+57
147,T147,T147,Spencer Levin,75,"48' 1""",8844.5,184,+15
148,T147,T147,Gary Woodland,53,"48' 1""",6780.8330000000005,141,+35
149,T150,T150,Nathan Green,104,"48' 2""",14401.5,299,+23
150,T150,T150,Ryan Moore,89,"48' 2""",10301.333,214,+34
151,T150,T150,Corey Pavin,73,"48' 2""",6550.3330000000005,136,+22
152,T150,T150,Rick Price,54,"48' 2""",5390.3330000000005,112,+25
153,T150,T150,Mike Weir,85,"48' 2""",10061.75,209,+30
154,155,155,Billy Mayfair,83,"48' 3""",7717.75,160,+36
155,T156,T156,Bart Bryant,58,"48' 4""",5704.8330000000005,118,+28
156,T156,T156,Ryuji Imada,85,"48' 4""",10103.25,209,+27
157,158,158,Tom Pernice Jr.,82,"48' 6""",10870.667,224,+24
158,T159,T159,Brad Adamonis,70,"48' 7""",9917.333,204,+23
159,T159,T159,Parker McLachlin,71,"48' 7""",12302.0,253,+18
160,T159,T159,Johnson Wagner,81,"48' 7""",11217.417,231,+36
161,T162,T162,Stuart Appleby,79,"48' 8""",10170.917,209,+28
162,T162,T162,Ricky Barnes,67,"48' 8""",8072.9169999999995,166,+35
163,T162,T162,Alex Cejka,82,"48' 8""",8517.333,175,+20
164,165,165,D.A. Points,99,"48' 9""",10973.5,225,+17
165,T166,T166,Jim Furyk,86,"49' 0""",7101.6669999999995,145,+3
166,T166,T166,Richard Johnson,85,"49' 0""",10050.0,205,+40
167,168,168,Jeff Overton,92,"49' 4""",14406.333,292,+55
168,169,169,Aron Price,89,"49' 5""",11963.75,242,+24
169,170,170,Ryan Palmer,78,"49' 6""",10838.083,219,+45
170,171,171,Brian Gay,96,"49' 7""",9074.5,183,+19
171,T172,T172,Brad Faxon,59,"49' 10""",9213.333,185,+44
172,T172,T172,Peter Lonard,86,"49' 10""",9923.917,199,+47
173,T172,T172,Bryce Molder,69,"49' 10""",6733.0830000000005,135,+15
174,T172,T172,Camilo Villegas,76,"49' 10""",8718.583,175,+6
175,176,176,Brian Davis,103,"49' 11""",12072.0,242,+27
176,177,177,Brian Bateman,55,"50' 3""",8639.667,172,+31
177,178,178,Brendon de Jonge,90,"51' 0""",12450.5,244,+37
178,179,179,Eric Axley,71,"51' 5""",10948.917,213,+69
179,180,180,Jeff Quinney,78,"51' 8""",9095.917,176,+31
180,181,181,Scott McCarron,91,"51' 9""",10086.417,195,+21
181,182,182,Brendon Todd,53,"51' 10""",6741.75,130,+32
182,183,183,Stephen Ames,77,"51' 11""",7938.5,153,+17
183,184,184,Jason Day,61,"53' 7""",8041.75,150,+13
