,Approaches_from__200_yards_Rgh_RANK THIS WEEK,Approaches_from__200_yards_Rgh_RANK LAST WEEK,Approaches_from__200_yards_Rgh_PLAYER NAME,Approaches_from__200_yards_Rgh_ROUNDS,Approaches_from__200_yards_Rgh_AVG,Approaches_from__200_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__200_yards_Rgh_# OF ATTEMPTS,Approaches_from__200_yards_Rgh_RELATIVE TO PAR
32,T31,T31,Tiger Woods,64,"64' 10""",2397.667,37,-17
33,T34,T34,Brian Gay,96,"65' 0""",2535.667,39,+3
34,T34,T34,John Merrick,91,"65' 0""",2860.083,44,-4
35,36,36,Mark Calcavecchia,72,"65' 2""",2605.0,40,-6
36,T37,T37,Marc Leishman,91,"65' 3""",3391.0,52,-4
37,T37,T37,Will MacKenzie,69,"65' 3""",1631.6670000000001,25,-5
38,39,39,Ben Curtis,63,"65' 4""",2155.25,33,-3
39,T40,T40,Briny Baird,89,"65' 5""",2550.5,39,E
40,T40,T40,Matt Jones,56,"65' 5""",2028.3329999999999,31,-3
41,T40,T40,Jarrod Lyle,65,"65' 5""",1897.5829999999999,29,+1
42,T40,T40,Corey Pavin,73,"65' 5""",2289.667,35,+10
43,44,44,Rich Beem,77,"65' 8""",1247.917,19,-5
44,T45,T45,Ryuji Imada,85,"65' 11""",2901.667,44,+3
45,T45,T45,Zach Johnson,94,"65' 11""",2437.667,37,-7
46,47,47,Michael Letzig,96,"66' 1""",3238.417,49,-12
47,T48,T48,Ángel Cabrera,55,"66' 4""",1791.4170000000001,27,-5
48,T48,T48,Kevin Sutherland,96,"66' 4""",2720.75,41,-11
49,50,50,Jeff Klauk,97,"66' 5""",2457.417,37,+4
50,T51,T51,Woody Austin,84,"66' 7""",2464.25,37,+5
51,T51,T51,Ben Crane,93,"66' 7""",2129.917,32,-6
52,53,53,Charles Howell III,99,"66' 8""",3868.083,58,-10
53,54,54,Ted Purdy,101,"66' 10""",3275.917,49,-10
54,55,55,Michael Allen,73,"66' 11""",2341.0,35,+2
55,56,56,Billy Mayfair,83,"67' 1""",2349.0,35,E
56,T57,T57,Greg Owen,97,"67' 4""",2961.5,44,-2
57,T57,T57,Peter Tomasulo,61,"67' 4""",1615.5,24,-6
58,T59,T59,Steve Flesch,77,"67' 5""",2089.75,31,E
59,T59,T59,Rod Pampling,72,"67' 5""",2563.083,38,+3
60,61,61,Chad Campbell,90,"67' 6""",2563.5,38,-3
61,62,62,D.J. Trahan,96,"67' 7""",2365.583,35,-7
62,63,63,Jason Dufner,90,"67' 8""",2909.583,43,-3
63,64,64,Harrison Frazar,93,"68' 0""",2855.75,42,-14
64,T65,T65,Scott Sterling,51,"68' 1""",1633.5,24,+2
65,T65,T65,Scott Verplank,88,"68' 1""",3062.417,45,E
66,67,67,Steve Elkington,70,"68' 2""",2043.9170000000001,30,+3
67,T68,T68,David Toms,98,"68' 6""",1506.5829999999999,22,+3
68,T68,T68,Camilo Villegas,76,"68' 6""",3012.167,44,-15
69,70,70,Mike Weir,85,"68' 7""",3153.917,46,+5
70,71,71,Vijay Singh,71,"68' 8""",1029.417,15,-1
71,72,72,Geoff Ogilvy,78,"68' 9""",1719.6670000000001,25,-4
72,T73,T73,Retief Goosen,74,"69' 0""",1862.4170000000001,27,-8
73,T73,T73,Vaughn Taylor,88,"69' 0""",3103.75,45,+4
74,75,75,Matt Bettencourt,98,"69' 1""",4561.667,66,+8
75,76,76,Steve Stricker,81,"69' 2""",3320.833,48,-9
76,77,77,Stuart Appleby,79,"69' 5""",2914.25,42,-5
77,78,78,Padraig Harrington,66,"69' 6""",2362.333,34,+2
78,79,79,Mathew Goggin,76,"69' 7""",2434.167,35,-6
79,80,80,Rory Sabbatini,81,"69' 8""",3763.833,54,-6
80,T81,T81,Tommy Armour III,58,"69' 9""",1534.25,22,-5
81,T81,T81,Davis Love III,89,"69' 9""",2788.5,40,-8
82,T83,T83,Stewart Cink,79,"69' 10""",2722.0,39,+3
83,T83,T83,Bubba Watson,73,"69' 10""",2374.167,34,-4
84,85,85,Jim Furyk,86,"70' 1""",2173.0,31,-4
85,86,86,Scott Piercy,85,"70' 2""",4000.667,57,-12
86,87,87,Rick Price,54,"70' 3""",1897.1670000000001,27,E
87,T88,T88,Parker McLachlin,71,"70' 4""",4078.167,58,-1
88,T88,T88,Pat Perez,74,"70' 4""",2111.167,30,-6
89,90,90,Kevin Streelman,97,"70' 5""",2675.083,38,-2
90,T91,T91,Jeff Maggert,79,"70' 8""",1342.0,19,-6
91,T91,T91,Kevin Stadler,65,"70' 8""",2120.667,30,-4
92,T91,T91,Kirk Triplett,60,"70' 8""",1412.75,20,-1
93,T94,T94,Lucas Glover,93,"70' 10""",2266.25,32,-11
94,T94,T94,Tim Petrovic,97,"70' 10""",3823.083,54,-8
95,96,96,Aaron Baddeley,66,"70' 11""",2766.0,39,E
96,T97,T97,Jeff Quinney,78,"71' 1""",2912.75,41,-2
97,T97,T97,Johnson Wagner,81,"71' 1""",3482.667,49,-4
98,T99,T99,Freddie Jacobson,83,"71' 3""",3704.833,52,-6
99,T99,T99,Richard Johnson,85,"71' 3""",3702.917,52,+16
100,T99,T99,Colt Knost,71,"71' 3""",997.1669999999999,14,+3
101,T99,T99,Cliff Kresge,78,"71' 3""",2350.667,33,+4
102,103,103,Kevin Na,91,"71' 4""",4639.083,65,+4
103,104,104,Hunter Mahan,94,"71' 5""",2928.083,41,-6
104,105,105,Bo Van Pelt,100,"71' 6""",2932.5,41,-11
105,106,106,Bob Estes,78,"71' 9""",2440.583,34,+4
106,107,107,Jerry Kelly,90,"71' 10""",3592.0,50,+9
107,108,108,Ernie Els,70,"72' 0""",2449.167,34,-4
108,109,109,Chris Riley,77,"72' 2""",1875.5,26,+1
109,T110,T110,Derek Fathauer,63,"72' 4""",2243.583,31,+8
110,T110,T110,Bryce Molder,69,"72' 4""",1664.5,23,-3
111,112,112,Joe Ogilvie,85,"72' 7""",2976.0,41,+6
112,T113,T113,Jonathan Byrd,89,"72' 9""",2908.5,40,-8
113,T113,T113,Chez Reavie,81,"72' 9""",1381.6670000000001,19,+1
114,T115,T115,Robert Allenby,71,"73' 2""",2488.333,34,-5
115,T115,T115,Daniel Chopra,89,"73' 2""",3659.083,50,-2
116,T115,T115,Todd Hamilton,83,"73' 2""",2047.6670000000001,28,-1
117,118,118,Jason Day,61,"73' 3""",2857.75,39,-6
118,T119,T119,Nathan Green,104,"73' 4""",6084.75,83,+5
119,T119,T119,Charley Hoffman,97,"73' 4""",4179.5,57,-6
120,121,121,David Duval,56,"73' 6""",1984.0,27,+5
121,T122,T122,Brendon de Jonge,90,"73' 8""",3902.583,53,-5
122,T122,T122,Rocco Mediate,79,"73' 8""",3019.083,41,-4
123,124,124,Justin Rose,71,"73' 9""",2581.083,35,-3
124,T125,T125,Tim Herron,87,"73' 10""",3544.0,48,E
125,T125,T125,Nick O'Hern,90,"73' 10""",4060.917,55,+14
126,127,127,Mark Wilson,99,"73' 11""",2365.75,32,+1
127,128,128,Bill Lunde,83,"74' 0""",2294.0,31,-2
128,T129,T129,Cameron Beckman,87,"74' 1""",3406.0,46,-8
129,T129,T129,James Nitties,86,"74' 1""",2888.417,39,+2
130,T129,T129,Charles Warren,63,"74' 1""",2075.333,28,-5
131,132,132,Chris Stroud,88,"74' 6""",3353.417,45,-5
132,133,133,Ricky Barnes,67,"74' 8""",2763.917,37,+7
133,134,134,Brett Quigley,92,"74' 11""",2997.083,40,+2
134,T135,T135,Brad Adamonis,70,"75' 0""",3076.25,41,-2
135,T135,T135,Dustin Johnson,85,"75' 0""",2626.083,35,-3
136,T137,T137,Brad Faxon,59,"75' 1""",2929.0,39,+13
137,T137,T137,Bill Haas,91,"75' 1""",3377.167,45,-17
138,T139,T139,Nicholas Thompson,96,"75' 4""",5045.667,67,+2
139,T139,T139,Charlie Wi,92,"75' 4""",3239.25,43,-1
140,141,141,Ian Poulter,59,"75' 5""",2188.167,29,-1
141,142,142,Joe Durant,62,"75' 6""",1585.8329999999999,21,-1
142,143,143,Webb Simpson,94,"75' 7""",3173.333,42,-5
143,T144,T144,Ken Duke,87,"75' 8""",2874.833,38,-1
144,T144,T144,Lee Janzen,74,"75' 8""",2119.417,28,+8
145,146,146,Jason Bohn,88,"75' 9""",2121.5,28,+2
146,147,147,Stephen Ames,77,"75' 10""",3109.25,41,-1
147,T148,T148,Luke Donald,79,"75' 11""",2200.417,29,E
148,T148,T148,Ryan Palmer,78,"75' 11""",3263.917,43,-8
149,150,150,Marc Turnesa,77,"76' 0""",3268.417,43,+12
150,151,151,Spencer Levin,75,"76' 2""",2969.333,39,-5
151,152,152,Alex Cejka,82,"76' 3""",2440.25,32,-2
152,153,153,Martin Laird,72,"76' 5""",2826.833,37,-12
153,T154,T154,Brian Bateman,55,"76' 7""",2603.333,34,-1
154,T154,T154,Bob Heintz,59,"76' 7""",1684.1670000000001,22,+1
155,T154,T154,Jeff Overton,92,"76' 7""",4899.083,64,+1
156,T154,T154,Dean Wilson,81,"76' 7""",3369.417,44,+12
157,158,158,Peter Lonard,86,"76' 10""",2227.167,29,+12
158,159,159,Gary Woodland,53,"76' 11""",1923.1670000000001,25,-2
159,160,160,Aron Price,89,"77' 4""",4097.5,53,-5
160,161,161,Ryan Moore,89,"77' 5""",2708.917,35,-3
161,T162,T162,Scott McCarron,91,"78' 3""",3676.583,47,-4
162,T162,T162,John Rollins,92,"78' 3""",2660.833,34,-5
163,164,164,Eric Axley,71,"78' 6""",4083.417,52,+15
164,165,165,Matt Weibring,65,"78' 7""",1649.75,21,+4
165,166,166,Steve Lowery,83,"79' 0""",2764.5,35,+2
166,167,167,Brian Davis,103,"79' 1""",4429.083,56,-2
167,T168,T168,Steve Marino,98,"79' 10""",3511.083,44,-6
168,T168,T168,D.A. Points,99,"79' 10""",4072.417,51,-1
169,170,170,Brendon Todd,53,"80' 3""",1925.8329999999999,24,+9
170,171,171,David Mathis,82,"80' 5""",2250.75,28,+3
171,172,172,Mark Brooks,55,"81' 0""",891.4169999999999,11,+2
172,173,173,Troy Matteson,95,"81' 1""",3406.333,42,-8
173,174,174,K.J. Choi,65,"81' 8""",1959.8329999999999,24,-5
174,175,175,J.B. Holmes,74,"81' 10""",3844.417,47,E
175,176,176,Brandt Snedeker,81,"81' 11""",1802.1670000000001,22,+2
176,177,177,Greg Kraft,51,"82' 7""",1735.0,21,+7
177,178,178,Patrick Sheehan,51,"82' 8""",991.8330000000001,12,+4
178,179,179,Kent Jones,73,"83' 7""",2257.417,27,+4
179,180,180,Tom Pernice Jr.,82,"83' 8""",3095.333,37,-2
180,181,181,Tag Ridings,50,"84' 1""",2017.5,24,+3
181,182,182,Kris Blanks,60,"87' 4""",1310.25,15,-5
182,183,183,Jason Gore,74,"88' 2""",2204.0,25,+1
183,184,184,Brian Vranesh,51,"89' 6""",2237.167,25,E
