,Approaches__275_yards-Rgh_RTP_RANK THIS WEEK,Approaches__275_yards-Rgh_RTP_RANK LAST WEEK,Approaches__275_yards-Rgh_RTP_PLAYER NAME,Approaches__275_yards-Rgh_RTP_ROUNDS,Approaches__275_yards-Rgh_RTP_AVG RTP
0,1,1,Kirk Triplett,60,-2.000
1,2,2,Chris Stroud,88,-1.250
2,T3,T3,Stephen Ames,77,-1.000
3,T3,T3,Tommy Armour III,58,-1.000
4,T3,T3,Greg Chalmers,85,-1.000
5,T3,T3,K.J. Choi,65,-1.000
6,T3,T3,Daniel Chopra,89,-1.000
7,T3,T3,Tim Clark,81,-1.000
8,T3,T3,Luke Donald,79,-1.000
9,T3,T3,Joe Durant,62,-1.000
10,T3,T3,Brad Faxon,59,-1.000
11,T3,T3,Harrison Frazar,93,-1.000
12,T3,T3,Jim Furyk,86,-1.000
13,T3,T3,Brian Gay,96,-1.000
14,T3,T3,J.J. Henry,97,-1.000
15,T3,T3,J.B. Holmes,74,-1.000
16,T3,T3,Jerry Kelly,90,-1.000
17,T3,T3,Cliff Kresge,78,-1.000
18,T3,T3,Parker McLachlin,71,-1.000
19,T3,T3,Rocco Mediate,79,-1.000
20,T3,T3,Jeff Overton,92,-1.000
21,T3,T3,Corey Pavin,73,-1.000
22,T3,T3,Jeff Quinney,78,-1.000
23,T3,T3,Chris Riley,77,-1.000
24,T3,T3,Justin Rose,71,-1.000
25,T3,T3,Rory Sabbatini,81,-1.000
26,T3,T3,Patrick Sheehan,51,-1.000
27,T3,T3,Webb Simpson,94,-1.000
28,T3,T3,Kevin Streelman,97,-1.000
29,T3,T3,Brendon Todd,53,-1.000
30,T3,T3,Peter Tomasulo,61,-1.000
31,T3,T3,David Toms,98,-1.000
32,T3,T3,Johnson Wagner,81,-1.000
33,T3,T3,Matt Weibring,65,-1.000
34,T3,T3,Mike Weir,85,-1.000
35,36,36,Tiger Woods,64,-.857
36,T37,T37,Troy Matteson,95,-.800
37,T37,T37,D.A. Points,99,-.800
38,T39,T39,Brendon de Jonge,90,-.750
39,T39,T39,Freddie Jacobson,83,-.750
40,T41,T41,Robert Allenby,71,-.667
41,T41,T41,Jason Dufner,90,-.667
42,T41,T41,Steve Flesch,77,-.667
43,T41,T41,Mathew Goggin,76,-.667
44,T41,T41,Will MacKenzie,69,-.667
45,T41,T41,Phil Mickelson,66,-.667
46,T41,T41,Rod Pampling,72,-.667
47,T41,T41,Brett Quigley,92,-.667
48,T41,T41,Steve Stricker,81,-.667
49,50,50,Kevin Na,91,-.625
50,T51,T51,Mark Calcavecchia,72,-.600
51,T51,T51,Kent Jones,73,-.600
52,T51,T51,James Nitties,86,-.600
53,T51,T51,Jimmy Walker,74,-.600
54,55,55,Vaughn Taylor,88,-.571
55,T56,T56,Eric Axley,71,-.500
56,T56,T56,Briny Baird,89,-.500
57,T56,T56,Jason Bohn,88,-.500
58,T56,T56,Mark Brooks,55,-.500
59,T56,T56,Jonathan Byrd,89,-.500
60,T56,T56,Alex Cejka,82,-.500
61,T56,T56,Ben Crane,93,-.500
62,T56,T56,Steve Elkington,70,-.500
63,T56,T56,Lucas Glover,93,-.500
64,T56,T56,Charles Howell III,99,-.500
65,T56,T56,Matt Jones,56,-.500
66,T56,T56,Greg Kraft,51,-.500
67,T56,T56,Michael Letzig,96,-.500
68,T56,T56,Spencer Levin,75,-.500
69,T56,T56,Davis Love III,89,-.500
70,T56,T56,Steve Lowery,83,-.500
71,T56,T56,Jeff Maggert,79,-.500
72,T56,T56,Hunter Mahan,94,-.500
73,T56,T56,David Mathis,82,-.500
74,T56,T56,Sean O'Hair,80,-.500
75,T56,T56,Ryan Palmer,78,-.500
76,T56,T56,Adam Scott,53,-.500
77,T56,T56,John Senden,100,-.500
78,T56,T56,Nicholas Thompson,96,-.500
79,T56,T56,Camilo Villegas,76,-.500
80,T56,T56,Brian Vranesh,51,-.500
81,T56,T56,Bubba Watson,73,-.500
82,T56,T56,Charlie Wi,92,-.500
83,84,84,Tom Pernice Jr.,82,-.429
84,T85,T85,Ángel Cabrera,55,-.400
85,T85,T85,Brian Davis,103,-.400
86,T85,T85,Dustin Johnson,85,-.400
87,T85,T85,Steve Marino,98,-.400
88,T85,T85,Pat Perez,74,-.400
89,T85,T85,Nick Watney,86,-.400
90,T85,T85,Y.E. Yang,83,-.400
91,92,92,Nathan Green,104,-.375
92,T93,T93,Matt Bettencourt,98,-.333
93,T93,T93,Jason Day,61,-.333
94,T93,T93,Derek Fathauer,63,-.333
95,T93,T93,Jason Gore,74,-.333
96,T93,T93,Bill Haas,91,-.333
97,T93,T93,Jeff Klauk,97,-.333
98,T93,T93,Peter Lonard,86,-.333
99,T93,T93,Bill Lunde,83,-.333
100,T93,T93,Billy Mayfair,83,-.333
101,T93,T93,George McNeill,82,-.333
102,T93,T93,Ryan Moore,89,-.333
103,T93,T93,John Rollins,92,-.333
104,105,105,Stuart Appleby,79,-.286
105,T106,T106,Cameron Beckman,87,-.250
106,T106,T106,Tim Petrovic,97,-.250
107,T108,T108,Brian Bateman,55,-.200
108,T108,T108,Bo Van Pelt,100,-.200
109,110,110,Ted Purdy,101,-.167
110,111,111,Scott Piercy,85,-.111
111,T112,T112,Brad Adamonis,70,E
112,T112,T112,Michael Allen,73,E
113,T112,T112,Woody Austin,84,E
114,T112,T112,Aaron Baddeley,66,E
115,T112,T112,Rich Beem,77,E
116,T112,T112,Fred Couples,54,E
117,T112,T112,Glen Day,79,E
118,T112,T112,Chris DiMarco,97,E
119,T112,T112,Ken Duke,87,E
120,T112,T112,David Duval,56,E
121,T112,T112,Ernie Els,70,E
122,T112,T112,Bob Estes,78,E
123,T112,T112,Sergio Garcia,59,E
124,T112,T112,Robert Garrigus,83,E
125,T112,T112,Retief Goosen,74,E
126,T112,T112,Padraig Harrington,66,E
127,T112,T112,Bob Heintz,59,E
128,T112,T112,Charley Hoffman,97,E
129,T112,T112,Zach Johnson,94,E
130,T112,T112,Matt Kuchar,82,E
131,T112,T112,Martin Laird,72,E
132,T112,T112,Tom Lehman,55,E
133,T112,T112,Marc Leishman,91,E
134,T112,T112,Justin Leonard,95,E
135,T112,T112,Jarrod Lyle,65,E
136,T112,T112,Scott McCarron,91,E
137,T112,T112,Bryce Molder,69,E
138,T112,T112,Joe Ogilvie,85,E
139,T112,T112,Geoff Ogilvy,78,E
140,T112,T112,Leif Olson,51,E
141,T112,T112,Greg Owen,97,E
142,T112,T112,Carl Pettersson,86,E
143,T112,T112,Ian Poulter,59,E
144,T112,T112,Rick Price,54,E
145,T112,T112,Aron Price,89,E
146,T112,T112,Andres Romero,58,E
147,T112,T112,Vijay Singh,71,E
148,T112,T112,Heath Slocum,95,E
149,T112,T112,Brandt Snedeker,81,E
150,T112,T112,Scott Sterling,51,E
151,T112,T112,Kevin Sutherland,96,E
152,T112,T112,D.J. Trahan,96,E
153,T112,T112,Scott Verplank,88,E
154,T112,T112,Charles Warren,63,E
155,T112,T112,Dean Wilson,81,E
156,T112,T112,Mark Wilson,99,E
157,T112,T112,Casey Wittenberg,71,E
158,T159,T159,Anthony Kim,76,+.333
159,T159,T159,Tag Ridings,50,+.333
160,161,161,Tim Herron,87,+.400
161,162,162,Ricky Barnes,67,+.500
162,T163,T163,Chad Campbell,90,+.667
163,T163,T163,Paul Goydos,79,+.667
164,T165,T165,John Merrick,91,+1.000
165,T165,T165,Nick O'Hern,90,+1.000
166,167,167,Lee Janzen,74,+3.000
