,Approaches_from_50-75_yards_Rgh_RANK THIS WEEK,Approaches_from_50-75_yards_Rgh_RANK LAST WEEK,Approaches_from_50-75_yards_Rgh_PLAYER NAME,Approaches_from_50-75_yards_Rgh_ROUNDS,Approaches_from_50-75_yards_Rgh_AVG,Approaches_from_50-75_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_50-75_yards_Rgh_# OF ATTEMPTS,Approaches_from_50-75_yards_Rgh_RELATIVE TO PAR
0,1,1,Tim Clark,81,"6' 4""",19.0,3,+1
1,2,2,Cameron Beckman,87,"9' 10""",49.0,5,-2
2,3,3,Zach Johnson,94,"10' 9""",107.583,10,-1
3,4,4,Steve Flesch,77,"10' 10""",65.167,6,E
4,5,5,Retief Goosen,74,"12' 6""",24.916999999999998,2,E
5,6,6,Paul Goydos,79,"13' 1""",170.25,13,-2
6,7,7,Greg Owen,97,"13' 4""",106.667,8,+3
7,8,8,Kirk Triplett,60,"13' 8""",41.083,3,+1
8,9,9,Rod Pampling,72,"14' 0""",111.833,8,+3
9,10,10,Brian Gay,96,"14' 7""",145.5,10,E
10,11,11,Vijay Singh,71,"14' 8""",205.083,14,-2
11,12,12,J.J. Henry,97,"14' 9""",206.917,14,-2
12,13,13,J.B. Holmes,74,"14' 11""",178.833,12,-5
13,14,14,Chris DiMarco,97,"15' 1""",210.583,14,-3
14,15,15,Charles Howell III,99,"15' 2""",151.5,10,E
15,16,16,Kevin Sutherland,96,"15' 4""",138.0,9,+4
16,17,17,Jim Furyk,86,"15' 5""",200.833,13,+6
17,18,18,Lucas Glover,93,"15' 7""",171.833,11,+2
18,19,19,Darron Stiles,52,"15' 10""",15.833,1,E
19,T20,T20,Woody Austin,84,"15' 11""",175.333,11,-2
20,T20,T20,Charlie Wi,92,"15' 11""",190.917,12,-1
21,22,22,Kevin Stadler,65,"16' 1""",128.917,8,+4
22,T23,T23,David Mathis,82,"16' 4""",179.583,11,+1
23,T23,T23,David Toms,98,"16' 4""",98.167,6,+3
24,T25,T25,Justin Rose,71,"16' 5""",98.667,6,E
25,T25,T25,Webb Simpson,94,"16' 5""",295.83299999999997,18,+7
26,27,27,Camilo Villegas,76,"16' 7""",182.583,11,E
27,28,28,Will MacKenzie,69,"16' 8""",150.0,9,+2
28,T29,T29,Ricky Barnes,67,"16' 11""",186.083,11,+5
29,T29,T29,Bo Van Pelt,100,"16' 11""",219.5,13,+2
30,31,31,Nick O'Hern,90,"17' 1""",187.583,11,+1
