,Approach_75-100_yards_RTP_Score_RANK THIS WEEK,Approach_75-100_yards_RTP_Score_RANK LAST WEEK,Approach_75-100_yards_RTP_Score_PLAYER NAME,Approach_75-100_yards_RTP_Score_ROUNDS,Approach_75-100_yards_RTP_Score_AVG RTP
87,T87,T87,George McNeill,82,-.121
88,T87,T87,Jimmy Walker,74,-.121
89,90,90,Rich Beem,77,-.118
90,91,91,Matt Kuchar,82,-.117
91,T92,T92,Mark Brooks,55,-.111
92,T92,T92,Richard Johnson,85,-.111
93,T94,T94,Tim Herron,87,-.109
94,T94,T94,Carl Pettersson,86,-.109
95,T94,T94,Rick Price,54,-.109
96,T94,T94,Brendon Todd,53,-.109
97,98,98,Ricky Barnes,67,-.108
98,T99,T99,Jerry Kelly,90,-.106
99,T99,T99,Jarrod Lyle,65,-.106
100,T101,T101,Lucas Glover,93,-.105
101,T101,T101,Steve Marino,98,-.105
102,T101,T101,Chez Reavie,81,-.105
103,104,104,Kenny Perry,92,-.102
104,105,105,Y.E. Yang,83,-.098
105,T106,T106,Michael Letzig,96,-.094
106,T106,T106,Peter Tomasulo,61,-.094
107,108,108,Chris Stroud,88,-.090
108,109,109,Brett Quigley,92,-.089
109,T110,T110,Aron Price,89,-.085
110,T110,T110,Vaughn Taylor,88,-.085
111,112,112,Rory Sabbatini,81,-.083
112,113,113,Charles Warren,63,-.082
113,T114,T114,Cameron Beckman,87,-.078
114,T114,T114,Steve Flesch,77,-.078
115,T116,T116,Eric Axley,71,-.077
116,T116,T116,David Duval,56,-.077
117,T116,T116,Lee Janzen,74,-.077
118,T116,T116,Tag Ridings,50,-.077
119,120,120,Bob Estes,78,-.075
120,121,121,Casey Wittenberg,71,-.074
121,122,122,Camilo Villegas,76,-.073
122,123,123,Brendon de Jonge,90,-.071
123,T124,T124,Anthony Kim,76,-.068
124,T124,T124,Rocco Mediate,79,-.068
125,126,126,Matt Weibring,65,-.064
126,127,127,Ernie Els,70,-.063
127,T128,T128,Jason Bohn,88,-.062
128,T128,T128,Nick Watney,86,-.062
129,T130,T130,Jeff Quinney,78,-.061
130,T130,T130,Jay Williamson,69,-.061
131,T132,T132,Pat Perez,74,-.060
132,T132,T132,Justin Rose,71,-.060
133,T134,T134,Mathew Goggin,76,-.059
134,T134,T134,Vijay Singh,71,-.059
135,136,136,Peter Lonard,86,-.058
136,137,137,Brian Bateman,55,-.057
137,138,138,J.J. Henry,97,-.056
138,139,139,Mark Wilson,99,-.055
139,140,140,Hunter Mahan,94,-.054
140,141,141,Michael Allen,73,-.051
141,142,142,Jason Gore,74,-.049
142,143,143,Ted Purdy,101,-.045
143,144,144,Ian Poulter,59,-.044
144,145,145,Kevin Sutherland,96,-.042
145,146,146,Ben Crane,93,-.041
146,147,147,Davis Love III,89,-.035
147,148,148,Boo Weekley,79,-.033
148,149,149,K.J. Choi,65,-.032
149,T150,T150,Leif Olson,51,-.026
150,T150,T150,Rod Pampling,72,-.026
151,152,152,Johnson Wagner,81,-.021
152,153,153,Marc Leishman,91,-.016
153,T154,T154,Billy Mayfair,83,-.015
154,T154,T154,Brandt Snedeker,81,-.015
155,156,156,Matt Bettencourt,98,-.014
156,T157,T157,Bart Bryant,58,E
157,T157,T157,Jonathan Byrd,89,E
158,T157,T157,Fred Couples,54,E
159,T157,T157,Nathan Green,104,E
160,T157,T157,Dustin Johnson,85,E
161,T157,T157,Matt Jones,56,E
162,T157,T157,Steve Lowery,83,E
163,T157,T157,Parker McLachlin,71,E
164,165,165,Kevin Streelman,97,+.014
165,166,166,James Nitties,86,+.015
166,167,167,Ryan Palmer,78,+.017
167,168,168,Darron Stiles,52,+.020
168,169,169,Retief Goosen,74,+.021
169,170,170,Scott Sterling,51,+.023
170,T171,T171,Bill Lunde,83,+.030
171,T171,T171,Adam Scott,53,+.030
172,T173,T173,Phil Mickelson,66,+.036
173,T173,T173,Brian Vranesh,51,+.036
174,175,175,Ángel Cabrera,55,+.038
175,176,176,Harrison Frazar,93,+.046
176,177,177,Todd Hamilton,83,+.047
177,178,178,Tom Lehman,55,+.051
178,179,179,Greg Kraft,51,+.077
179,180,180,Bubba Watson,73,+.083
180,181,181,Robert Garrigus,83,+.107
181,182,182,Brad Faxon,59,+.143
182,183,183,Brad Adamonis,70,+.148
183,184,184,Colt Knost,71,+.167
