,Approaches_200-225_yards-Rgh_RTP_RANK THIS WEEK,Approaches_200-225_yards-Rgh_RTP_RANK LAST WEEK,Approaches_200-225_yards-Rgh_RTP_PLAYER NAME,Approaches_200-225_yards-Rgh_RTP_ROUNDS,Approaches_200-225_yards-Rgh_RTP_AVG RTP
0,1,1,Lucas Glover,93,-.500
1,T2,T2,Robert Garrigus,83,-.400
2,T2,T2,Bill Haas,91,-.400
3,4,4,Jeff Maggert,79,-.375
4,5,5,Fred Couples,54,-.333
5,6,6,Pat Perez,74,-.286
6,7,7,Adam Scott,53,-.250
7,T8,T8,Retief Goosen,74,-.235
8,T8,T8,Will MacKenzie,69,-.235
9,10,10,Kevin Sutherland,96,-.174
10,11,11,Camilo Villegas,76,-.167
11,12,12,Matt Kuchar,82,-.148
12,13,13,Charley Hoffman,97,-.143
13,14,14,Andres Romero,58,-.133
14,15,15,Ryan Palmer,78,-.105
15,T16,T16,Anthony Kim,76,-.091
16,T16,T16,John Senden,100,-.091
17,18,18,Rich Beem,77,-.083
18,T19,T19,Dustin Johnson,85,-.067
19,T19,T19,Marc Leishman,91,-.067
20,21,21,Steve Stricker,81,-.063
21,22,22,Nick Watney,86,-.059
22,23,23,Steve Marino,98,-.045
23,24,24,Zach Johnson,94,-.038
24,T25,T25,K.J. Choi,65,E
25,T25,T25,Luke Donald,79,E
26,T25,T25,Mathew Goggin,76,E
27,T25,T25,J.J. Henry,97,E
28,T25,T25,Tim Herron,87,E
29,T25,T25,Martin Laird,72,E
30,T25,T25,Spencer Levin,75,E
31,T25,T25,Bryce Molder,69,E
32,T25,T25,Rick Price,54,E
33,T25,T25,Ted Purdy,101,E
34,T25,T25,Kevin Stadler,65,E
35,T25,T25,Scott Verplank,88,E
36,T25,T25,Boo Weekley,79,E
37,T25,T25,Y.E. Yang,83,E
38,39,39,Jimmy Walker,74,+.029
39,T40,T40,Rocco Mediate,79,+.042
40,T40,T40,Mark Wilson,99,+.042
41,42,42,Greg Owen,97,+.045
42,T43,T43,Cameron Beckman,87,+.048
43,T43,T43,Michael Letzig,96,+.048
44,45,45,John Merrick,91,+.053
45,T46,T46,Stuart Appleby,79,+.056
46,T46,T46,D.J. Trahan,96,+.056
47,48,48,Cliff Kresge,78,+.059
48,49,49,Bill Lunde,83,+.067
49,T50,T50,Chez Reavie,81,+.083
50,T50,T50,Bo Van Pelt,100,+.083
51,52,52,Sergio Garcia,59,+.091
52,T53,T53,Chad Campbell,90,+.095
53,T53,T53,Kevin Streelman,97,+.095
54,55,55,Tommy Armour III,58,+.100
55,56,56,Freddie Jacobson,83,+.103
