,Approaches_from_75-100_yards_Rgh_RANK THIS WEEK,Approaches_from_75-100_yards_Rgh_RANK LAST WEEK,Approaches_from_75-100_yards_Rgh_PLAYER NAME,Approaches_from_75-100_yards_Rgh_ROUNDS,Approaches_from_75-100_yards_Rgh_AVG,Approaches_from_75-100_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_75-100_yards_Rgh_# OF ATTEMPTS,Approaches_from_75-100_yards_Rgh_RELATIVE TO PAR
0,1,1,Sean O'Hair,80,"11' 5""",68.417,6,-3
1,2,2,Ian Poulter,59,"14' 2""",56.75,4,-1
2,3,3,Ted Purdy,101,"15' 9""",299.33299999999997,19,-2
3,4,4,Bo Van Pelt,100,"16' 3""",178.667,11,-2
4,5,5,Sergio Garcia,59,"16' 5""",180.333,11,E
5,6,6,Jerry Kelly,90,"16' 6""",115.333,7,E
6,7,7,Chad Campbell,90,"16' 8""",283.91700000000003,17,+4
7,8,8,John Merrick,91,"16' 10""",201.75,12,+1
8,9,9,Brendon de Jonge,90,"17' 7""",263.5,15,+1
9,10,10,Tiger Woods,64,"17' 8""",176.833,10,+2
10,11,11,Parker McLachlin,71,"18' 0""",305.5,17,-1
11,T12,T12,Joe Durant,62,"18' 2""",127.25,7,+2
12,T12,T12,Matt Weibring,65,"18' 2""",272.91700000000003,15,+3
13,14,14,Steve Stricker,81,"18' 7""",93.0,5,-1
14,15,15,Bob Heintz,59,"18' 8""",168.083,9,-3
15,16,16,Rory Sabbatini,81,"18' 9""",299.33299999999997,16,+5
16,17,17,Bryce Molder,69,"18' 10""",56.5,3,E
17,18,18,Jason Bohn,88,"18' 11""",208.0,11,-2
18,T19,T19,Dustin Johnson,85,"19' 0""",360.583,19,-1
19,T19,T19,Kirk Triplett,60,"19' 0""",208.917,11,-2
20,T21,T21,Joe Ogilvie,85,"19' 2""",612.8330000000001,32,-2
21,T21,T21,Tag Ridings,50,"19' 2""",249.0,13,-3
22,23,23,Corey Pavin,73,"19' 3""",307.5,16,-4
23,24,24,Brad Adamonis,70,"19' 5""",194.083,10,+4
24,25,25,Tom Lehman,55,"19' 8""",78.75,4,+1
25,26,26,Vaughn Taylor,88,"19' 11""",337.917,17,-2
26,27,27,Briny Baird,89,"20' 0""",379.917,19,+2
27,28,28,Brian Gay,96,"20' 1""",361.333,18,+1
28,T29,T29,Ben Crane,93,"20' 2""",302.41700000000003,15,+2
29,T29,T29,Padraig Harrington,66,"20' 2""",161.333,8,-1
30,T29,T29,Scott Verplank,88,"20' 2""",221.417,11,+3
31,T32,T32,Retief Goosen,74,"20' 5""",306.08299999999997,15,+1
32,T32,T32,Rocco Mediate,79,"20' 5""",306.58299999999997,15,E
33,T34,T34,Woody Austin,84,"20' 6""",266.66700000000003,13,-1
34,T34,T34,Mark Calcavecchia,72,"20' 6""",307.16700000000003,15,-3
35,T34,T34,Jeff Klauk,97,"20' 6""",328.417,16,+1
36,37,37,Geoff Ogilvy,78,"20' 7""",349.333,17,-1
37,38,38,J.B. Holmes,74,"20' 10""",645.3330000000001,31,E
38,39,39,Harrison Frazar,93,"20' 11""",544.5,26,+4
39,T40,T40,Greg Chalmers,85,"21' 1""",168.917,8,-3
40,T40,T40,Tim Clark,81,"21' 1""",274.16700000000003,13,-3
41,T40,T40,Todd Hamilton,83,"21' 1""",295.33299999999997,14,+1
42,T40,T40,Brandt Snedeker,81,"21' 1""",274.08299999999997,13,-1
43,44,44,Justin Rose,71,"21' 2""",211.417,10,+2
44,45,45,Scott McCarron,91,"21' 3""",212.167,10,E
45,46,46,Camilo Villegas,76,"21' 4""",213.0,10,-1
46,47,47,Webb Simpson,94,"21' 6""",429.25,20,+1
47,T48,T48,David Toms,98,"21' 9""",304.08299999999997,14,-2
48,T48,T48,Nick Watney,86,"21' 9""",348.167,16,-4
49,T50,T50,Ricky Barnes,67,"21' 10""",261.91700000000003,12,-2
50,T50,T50,Patrick Sheehan,51,"21' 10""",152.833,7,+2
51,T52,T52,Stephen Ames,77,"22' 2""",243.75,11,-1
52,T52,T52,Eric Axley,71,"22' 2""",464.667,21,+8
53,T52,T52,Fred Couples,54,"22' 2""",243.5,11,+1
54,T52,T52,Chris Riley,77,"22' 2""",310.41700000000003,14,E
55,56,56,Jeff Overton,92,"22' 3""",534.6669999999999,24,E
56,57,57,Kevin Stadler,65,"22' 4""",357.5,16,-1
57,58,58,Adam Scott,53,"22' 6""",202.417,9,+4
58,T59,T59,Hunter Mahan,94,"22' 10""",274.08299999999997,12,+1
59,T59,T59,Boo Weekley,79,"22' 10""",205.833,9,+1
60,T61,T61,Bill Haas,91,"23' 0""",344.917,15,-1
61,T61,T61,Nick O'Hern,90,"23' 0""",322.5,14,+2
62,63,63,Jay Williamson,69,"23' 1""",277.33299999999997,12,+2
63,T64,T64,Nathan Green,104,"23' 4""",513.6669999999999,22,+6
64,T64,T64,Greg Kraft,51,"23' 4""",303.08299999999997,13,+2
65,T64,T64,Will MacKenzie,69,"23' 4""",396.25,17,-1
66,T67,T67,Alex Cejka,82,"23' 6""",400.0,17,E
67,T67,T67,Chris Stroud,88,"23' 6""",446.0,19,+4
68,69,69,Spencer Levin,75,"23' 7""",589.9169999999999,25,E
69,T70,T70,Rich Beem,77,"23' 8""",449.5,19,-4
70,T70,T70,Vijay Singh,71,"23' 8""",308.0,13,+1
71,T72,T72,K.J. Choi,65,"23' 9""",237.333,10,+1
72,T72,T72,Kent Jones,73,"23' 9""",332.25,14,E
73,T72,T72,Jeff Quinney,78,"23' 9""",475.583,20,+5
74,75,75,Charles Warren,63,"23' 10""",214.75,9,E
75,T76,T76,Brian Bateman,55,"23' 11""",191.583,8,+4
76,T76,T76,Matt Kuchar,82,"23' 11""",239.25,10,+2
77,T76,T76,Carl Pettersson,86,"23' 11""",406.833,17,+5
78,79,79,Michael Letzig,96,"24' 1""",480.833,20,+7
