,Driving_Pct._280-300_Measured_RANK THIS WEEK,Driving_Pct._280-300_Measured_RANK LAST WEEK,Driving_Pct._280-300_Measured_PLAYER NAME,Driving_Pct._280-300_Measured_ROUNDS,Driving_Pct._280-300_Measured_%,Driving_Pct._280-300_Measured_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_Measured_TOTAL DRVS - OVERALL,Driving_Pct._280-300_Measured_RELATIVE TO PAR
0,1,1,Marco Dawson,64,44.64,50,112,E
1,2,2,Woody Austin,109,44.62,83,186,-0.20
2,3,3,Rod Pampling,83,44.44,64,144,-0.20
3,4,4,Geoff Ogilvy,65,44.0,44,100,-0.09
4,5,5,Kenny Perry,97,43.75,84,192,-0.13
5,6,6,John Senden,93,43.6,75,172,+0.07
6,7,7,Brenden Pappas,66,43.33,52,120,+0.08
7,8,8,Michael Allen,91,42.94,73,170,-0.19
8,9,9,Michael Letzig,88,42.5,68,160,-0.13
9,10,10,Nick Flanagan,89,42.35,72,170,E
10,11,11,Troy Matteson,94,42.02,79,188,-0.08
11,12,12,Ian Poulter,51,41.67,30,72,-0.17
12,13,13,Lee Janzen,89,41.36,67,162,-0.19
13,14,14,Jeff Gove,50,41.3,38,92,+0.05
14,15,15,Will MacKenzie,62,41.13,51,124,-0.06
15,16,16,Cliff Kresge,84,41.03,64,156,-0.11
16,17,17,David Lutterus,59,40.95,43,105,+0.14
17,18,18,Billy Mayfair,103,40.91,81,198,-0.12
18,19,19,Nicholas Thompson,113,40.78,84,206,-0.14
19,20,20,Stewart Cink,87,40.58,56,138,-0.32
20,21,21,J.J. Henry,108,40.57,86,212,-0.15
21,22,22,Tom Lehman,51,40.24,33,82,-0.18
22,23,23,Sergio Garcia,72,40.18,45,112,-0.29
23,24,24,Robert Allenby,108,40.11,73,182,-0.26
24,25,25,Justin Bolli,87,40.0,64,160,+0.16
25,26,26,Jonathan Byrd,88,39.87,63,158,-0.11
26,27,27,Ken Duke,116,39.73,89,224,-0.12
27,28,28,Stuart Appleby,87,39.71,54,136,+0.02
28,29,29,Steve Stricker,75,39.66,46,116,-0.13
29,30,30,Phil Mickelson,80,39.52,49,124,-0.27
30,31,31,John Huston,56,39.42,41,104,-0.17
31,32,32,Aaron Baddeley,76,39.34,48,122,-0.23
32,T33,T33,D.J. Trahan,94,39.29,66,168,-0.12
33,T33,T33,Jay Williamson,96,39.29,66,168,+0.06
34,35,35,Kevin Sutherland,98,38.83,73,188,-0.15
35,36,36,J.P. Hayes,67,38.81,52,134,-0.08
36,37,37,Mathew Goggin,91,38.51,67,174,-0.10
37,38,38,Harrison Frazar,73,38.46,50,130,+0.04
38,39,39,Bill Haas,99,38.42,73,190,+0.05
39,40,40,Boo Weekley,86,38.41,53,138,-0.09
40,41,41,Fred Couples,60,38.39,43,112,+0.09
41,T42,T42,Rich Beem,90,38.1,64,168,-0.02
42,T42,T42,Retief Goosen,59,38.1,32,84,-0.19
43,44,44,Tommy Armour III,77,38.03,54,142,-0.17
44,45,45,Marc Turnesa,87,37.95,63,166,-0.06
45,46,46,Vaughn Taylor,103,37.88,75,198,-0.19
46,47,47,Frank Lickliter II,107,37.85,81,214,-0.10
47,48,48,Kevin Stadler,90,37.82,59,156,-0.10
48,49,49,Tim Herron,97,37.63,70,186,-0.03
49,T50,T50,Jesper Parnevik,88,37.5,60,160,-0.18
50,T50,T50,Patrick Sheehan,124,37.5,84,224,-0.05
51,52,52,Y.E. Yang,89,37.36,65,174,-0.09
52,53,53,Carl Pettersson,110,37.25,76,204,-0.13
53,54,54,Jeff Maggert,86,37.21,64,172,-0.16
54,55,55,Todd Demsey,80,37.18,58,156,-0.02
55,56,56,Adam Scott,51,37.14,26,70,-0.19
56,57,57,Vijay Singh,82,37.12,49,132,-0.16
57,58,58,Kevin Streelman,114,37.02,77,208,-0.08
58,59,59,Chris Stroud,81,36.99,54,146,-0.07
59,60,60,Chad Campbell,94,36.93,65,176,-0.23
60,T61,T61,Ben Crane,86,36.88,59,160,-0.15
61,T61,T61,Steve Elkington,84,36.88,59,160,-0.05
62,63,63,George McNeill,97,36.84,70,190,-0.01
63,64,64,Lucas Glover,91,36.78,64,174,-0.03
64,65,65,Stephen Ames,83,36.76,50,136,-0.10
65,66,66,Rory Sabbatini,77,36.72,47,128,+0.11
66,67,67,Eric Axley,113,36.67,77,210,-0.01
67,68,68,David Toms,70,36.61,41,112,-0.07
68,69,69,Bo Van Pelt,101,36.6,71,194,-0.07
69,T70,T70,Jim Furyk,95,36.54,57,156,-0.18
70,T70,T70,Todd Hamilton,92,36.54,57,156,-0.25
71,72,72,Brett Quigley,80,36.49,54,148,-0.19
72,73,73,Ryan Moore,72,36.43,51,140,-0.14
73,74,74,Bob Tway,70,36.29,45,124,-0.22
74,75,75,Andres Romero,69,36.27,37,102,+0.05
75,76,76,Tim Petrovic,97,36.21,63,174,-0.13
76,77,77,Brad Elder,67,36.07,44,122,-0.14
77,78,78,Charlie Wi,97,36.02,67,186,-0.12
78,79,79,Pat Perez,93,35.98,59,164,-0.17
79,80,80,Carlos Franco,73,35.82,48,134,-0.15
80,81,81,Johnson Wagner,83,35.81,53,148,-0.28
81,82,82,Matt Jones,95,35.71,65,182,+0.09
82,83,83,Ryan Armour,87,35.54,59,166,-0.14
83,84,84,Cody Freeman,66,35.48,44,124,+0.05
84,85,85,Hunter Mahan,87,35.33,53,150,-0.17
85,86,86,Steve Marino,119,35.32,77,218,-0.13
86,87,87,Brett Rumford,72,35.29,48,136,-0.08
87,88,88,Bob Estes,90,35.23,62,176,-0.13
88,89,89,Doug LaBelle II,65,35.19,38,108,-0.08
89,90,90,Mark Wilson,107,35.05,75,214,-0.16
90,91,91,Parker McLachlin,88,34.76,57,164,-0.11
91,92,92,Rocco Mediate,87,34.67,52,150,-0.35
92,93,93,Tommy Gainey,60,34.62,36,104,+0.06
93,T94,T94,Brad Adamonis,87,34.34,57,166,E
94,T94,T94,Chris DiMarco,87,34.34,57,166,-0.18
95,96,96,Trevor Immelman,70,34.26,37,108,-0.08
96,97,97,Steve Flesch,95,34.12,58,170,-0.10
97,98,98,Sean O'Hair,81,34.06,47,138,-0.13
98,99,99,Ted Purdy,68,33.87,42,124,-0.21
99,T100,T100,Freddie Jacobson,78,33.82,46,136,-0.11
100,T100,T100,Tom Pernice Jr.,104,33.82,69,204,-0.04
101,102,102,Kyle Thompson,70,33.59,43,128,-0.09
102,103,103,Billy Andrade,71,33.58,45,134,+0.07
103,104,104,Justin Leonard,101,33.54,53,158,-0.21
104,105,105,Ryan Palmer,69,33.33,42,126,-0.02
105,106,106,Briny Baird,113,33.17,67,202,-0.07
106,107,107,Joe Ogilvie,100,33.15,61,184,E
107,108,108,Mike Weir,88,33.1,47,142,-0.15
108,T109,T109,Travis Perkins,53,32.98,31,94,+0.13
109,T109,T109,Chez Reavie,102,32.98,62,188,-0.06
110,111,111,Camilo Villegas,79,32.81,42,128,+0.05
111,112,112,Scott McCarron,63,32.79,40,122,-0.25
112,113,113,Joe Durant,92,32.74,55,168,-0.02
113,114,114,Scott Sterling,89,32.72,53,162,-0.04
