,Driving_Pct._300_Measured_RANK THIS WEEK,Driving_Pct._300_Measured_RANK LAST WEEK,Driving_Pct._300_Measured_PLAYER NAME,Driving_Pct._300_Measured_ROUNDS,Driving_Pct._300_Measured_%,Driving_Pct._300_Measured_TOTAL DRIVES FOR 300+,Driving_Pct._300_Measured_TOTAL DRVS - OVERALL,Driving_Pct._300_Measured_RELATIVE TO PAR
84,85,85,Geoff Ogilvy,65,29.0,29,100,-0.34
85,86,86,Brad Elder,67,28.69,35,122,-0.26
86,87,87,Eric Axley,113,28.57,60,210,-0.12
87,88,88,Cody Freeman,66,28.23,35,124,-0.20
88,89,89,Y.E. Yang,89,28.16,49,174,-0.24
89,90,90,Vaughn Taylor,103,27.27,54,198,-0.04
90,91,91,Tom Scherrer,56,27.0,27,100,-0.41
91,T92,T92,Ben Crane,86,26.88,43,160,-0.40
92,T92,T92,Jesper Parnevik,88,26.88,43,160,-0.33
93,T94,T94,Rich Beem,90,26.79,45,168,-0.09
94,T94,T94,Joe Durant,92,26.79,45,168,-0.36
95,96,96,Tommy Armour III,77,26.76,38,142,-0.13
96,97,97,Kenneth Ferrie,72,26.56,34,128,-0.21
97,98,98,Rod Pampling,83,26.39,38,144,-0.24
98,99,99,Charlie Wi,97,26.34,49,186,-0.22
99,100,100,Carlos Franco,73,26.12,35,134,-0.57
100,101,101,Kyle Thompson,70,25.78,33,128,-0.21
101,102,102,Parker McLachlin,88,25.61,42,164,-0.40
102,103,103,John Senden,93,25.0,43,172,-0.09
103,104,104,David Lutterus,59,24.76,26,105,+0.08
104,105,105,Briny Baird,113,24.75,50,202,-0.36
105,106,106,Nathan Green,95,24.21,46,190,-0.20
106,107,107,Mark Calcavecchia,67,24.14,28,116,-0.21
107,108,108,Ryan Armour,87,24.1,40,166,-0.33
108,109,109,Robert Gamez,79,24.03,37,154,E
109,110,110,Chris Stroud,81,23.97,35,146,-0.23
110,111,111,Jeff Gove,50,23.91,22,92,+0.14
111,112,112,Alex Cejka,75,23.88,32,134,-0.38
112,113,113,Scott Sterling,89,23.46,38,162,-0.37
113,114,114,Ben Curtis,80,23.44,30,128,-0.23
114,115,115,Mike Weir,88,23.24,33,142,-0.03
115,116,116,Ken Duke,116,23.21,52,224,-0.27
116,117,117,J.P. Hayes,67,23.13,31,134,-0.23
117,118,118,Brett Quigley,80,22.97,34,148,-0.12
118,119,119,Marc Turnesa,87,22.89,38,166,-0.21
119,120,120,Brett Rumford,72,22.79,31,136,-0.32
120,121,121,Jonathan Byrd,88,22.78,36,158,-0.31
121,122,122,Retief Goosen,59,22.62,19,84,-0.16
122,123,123,Will MacKenzie,62,22.58,28,124,-0.46
123,124,124,Carl Pettersson,110,22.55,46,204,-0.20
124,125,125,Mark Wilson,107,22.43,48,214,-0.33
125,126,126,Michael Allen,91,22.35,38,170,-0.13
126,127,127,David Toms,70,22.32,25,112,-0.56
127,128,128,Johnson Wagner,83,22.3,33,148,-0.27
128,129,129,Jeff Maggert,86,22.09,38,172,-0.13
129,130,130,Stephen Ames,83,22.06,30,136,-0.50
130,131,131,Todd Hamilton,92,21.79,34,156,-0.06
131,132,132,Brandt Snedeker,85,21.43,30,140,-0.07
132,133,133,Peter Lonard,92,21.34,35,164,-0.31
133,134,134,Scott McCarron,63,21.31,26,122,-0.23
134,135,135,Ian Poulter,51,20.83,15,72,-0.13
135,136,136,Steve Stricker,75,20.69,24,116,-0.33
136,137,137,Frank Lickliter II,107,20.56,44,214,-0.30
137,138,138,Marco Dawson,64,20.54,23,112,-0.26
138,139,139,Doug LaBelle II,65,20.37,22,108,-0.14
139,140,140,Jay Williamson,96,20.24,34,168,-0.24
140,141,141,Richard Johnson,60,20.19,21,104,-0.33
141,142,142,Kent Jones,68,20.16,25,124,-0.48
142,143,143,Tim Petrovic,97,20.11,35,174,-0.46
143,144,144,Patrick Sheehan,124,19.64,44,224,-0.23
144,145,145,Cameron Beckman,87,19.62,31,158,-0.26
145,146,146,Jim McGovern,75,19.57,27,138,-0.33
146,147,147,Billy Andrade,71,19.4,26,134,-0.15
147,148,148,Justin Bolli,87,19.38,31,160,-0.19
148,149,149,Freddie Jacobson,78,19.12,26,136,-0.19
149,150,150,Steve Flesch,95,18.82,32,170,-0.31
150,T151,T151,Bob Estes,90,18.75,33,176,-0.21
151,T151,T151,Ryuji Imada,80,18.75,27,144,-0.11
152,153,153,Billy Mayfair,103,18.69,37,198,-0.14
153,154,154,Chris Riley,51,18.6,16,86,E
154,155,155,Kevin Na,97,18.04,35,194,-0.40
155,156,156,Justin Leonard,101,17.72,28,158,-0.36
156,157,157,Scott Verplank,82,17.39,24,138,-0.29
157,158,158,Woody Austin,109,17.2,32,186,-0.47
158,159,159,Chez Reavie,102,17.02,32,188,-0.28
159,T160,T160,John Mallinger,95,16.67,29,174,-0.07
160,T160,T160,Heath Slocum,104,16.67,30,180,-0.20
161,162,162,Tim Clark,90,16.23,25,154,-0.24
162,163,163,Tim Wilkinson,95,15.52,27,174,-0.15
163,164,164,Tom Pernice Jr.,104,15.2,31,204,-0.35
164,165,165,Chad Collins,72,15.15,20,132,+0.15
165,166,166,Steve Elkington,84,15.0,24,160,-0.50
166,167,167,Lee Janzen,89,14.81,24,162,-0.08
167,168,168,Ron Whittaker,54,14.58,14,96,-0.71
168,169,169,Bob Tway,70,14.52,18,124,-0.06
169,170,170,Matt Kuchar,88,14.47,22,152,-0.50
170,171,171,Omar Uresti,74,14.29,20,140,-0.05
171,172,172,Cliff Kresge,84,14.1,22,156,-0.09
172,173,173,Jeff Quinney,87,13.92,22,158,-0.23
173,174,174,Brian Davis,108,13.89,30,216,-0.13
174,175,175,Jerry Kelly,89,13.82,21,152,-0.29
175,176,176,Dean Wilson,109,13.64,27,198,-0.19
176,177,177,Shane Bertsch,96,13.54,26,192,-0.19
177,178,178,Jim Furyk,95,13.46,21,156,-0.14
178,179,179,Tom Lehman,51,13.41,11,82,-0.09
179,180,180,Bart Bryant,81,13.38,19,142,-0.21
180,181,181,Shigeki Maruyama,50,13.33,12,90,-0.25
181,182,182,Glen Day,64,12.93,15,116,-0.13
182,183,183,Jin Park,85,12.34,19,154,-0.42
183,184,184,Rocco Mediate,87,12.0,18,150,-0.33
184,185,185,Dudley Hart,74,11.43,16,140,-0.50
185,186,186,Paul Claxton,63,11.4,13,114,+0.15
186,187,187,Zach Johnson,85,11.11,16,144,-0.25
187,188,188,Nick O'Hern,82,10.42,15,144,-0.27
188,189,189,Greg Kraft,63,10.38,11,106,-0.27
189,190,190,Chris DiMarco,87,10.24,17,166,-0.47
190,191,191,Craig Kanada,65,10.17,12,118,-0.67
191,192,192,Paul Goydos,78,9.72,14,144,-0.36
192,193,193,Brian Gay,102,9.44,17,180,E
193,194,194,Stephen Leaney,53,8.16,8,98,+0.13
194,195,195,Olin Browne,77,8.0,12,150,E
195,196,196,Gavin Coles,54,4.35,4,92,-0.25
196,197,197,Corey Pavin,69,4.1,5,122,E
