,Driving_Pct._260-280_Measured_RANK THIS WEEK,Driving_Pct._260-280_Measured_RANK LAST WEEK,Driving_Pct._260-280_Measured_PLAYER NAME,Driving_Pct._260-280_Measured_ROUNDS,Driving_Pct._260-280_Measured_%,Driving_Pct._260-280_Measured_TOTAL DRIVES FOR 260-280,Driving_Pct._260-280_Measured_TOTAL DRVS - OVERALL,Driving_Pct._260-280_Measured_RELATIVE TO PAR
0,1,1,Craig Kanada,65,50.0,59,118,+0.02
1,2,2,Olin Browne,77,48.0,72,150,+0.01
2,3,3,Paul Goydos,78,45.83,66,144,+0.05
3,4,4,Nick O'Hern,82,45.14,65,144,-0.15
4,5,5,Heath Slocum,104,44.44,80,180,-0.11
5,6,6,Bart Bryant,81,44.37,63,142,+0.13
6,7,7,Tim Clark,90,44.16,68,154,-0.01
7,8,8,Tim Wilkinson,95,43.68,76,174,-0.05
8,9,9,Greg Kraft,63,42.45,45,106,-0.18
9,10,10,Brian Gay,102,41.67,75,180,-0.20
10,11,11,Gavin Coles,54,41.3,38,92,+0.08
11,12,12,Zach Johnson,85,40.97,59,144,-0.12
12,13,13,Stephen Leaney,53,40.82,40,98,-0.03
13,14,14,Matt Kuchar,88,40.79,62,152,+0.08
14,15,15,Ron Whittaker,54,40.63,39,96,-0.03
15,16,16,Chez Reavie,102,40.43,76,188,-0.12
16,17,17,Tom Lehman,51,40.24,33,82,+0.09
17,18,18,John Mallinger,95,40.23,70,174,-0.09
18,19,19,Dudley Hart,74,40.0,56,140,-0.04
19,20,20,Scott Verplank,82,39.86,55,138,-0.11
20,21,21,Paul Claxton,63,39.47,45,114,-0.04
21,22,22,Omar Uresti,74,39.29,55,140,+0.04
22,23,23,Dean Wilson,109,38.89,77,198,-0.09
23,24,24,Chris DiMarco,87,37.95,63,166,-0.13
24,25,25,Glen Day,64,37.93,44,116,E
25,26,26,Shigeki Maruyama,50,37.78,34,90,-0.26
26,27,27,Jin Park,85,37.66,58,154,-0.03
27,28,28,Chad Collins,72,37.12,49,132,E
28,29,29,Kevin Na,97,37.11,72,194,E
29,30,30,Lee Janzen,89,37.04,60,162,+0.18
30,31,31,Alejandro Cañizares,52,36.36,32,88,+0.13
31,T32,T32,Brian Davis,108,36.11,78,216,-0.19
32,T32,T32,Ernie Els,51,36.11,26,72,+0.12
33,34,34,Ben Curtis,80,35.94,46,128,-0.15
34,35,35,Brandt Snedeker,85,35.71,50,140,-0.10
35,36,36,Kent Jones,68,35.48,44,124,-0.02
36,37,37,Billy Andrade,71,35.07,47,134,+0.26
37,38,38,Robert Gamez,79,35.06,54,154,E
38,39,39,Shane Bertsch,96,34.9,67,192,+0.04
39,40,40,Tom Pernice Jr.,104,34.8,71,204,-0.07
40,41,41,Jim McGovern,75,34.78,48,138,+0.04
41,42,42,Ryuji Imada,80,34.72,50,144,-0.18
42,43,43,Rocco Mediate,87,34.67,52,150,-0.13
43,44,44,Freddie Jacobson,78,34.56,47,136,+0.06
44,45,45,Tim Petrovic,97,34.48,60,174,-0.08
45,46,46,Brett Quigley,80,34.46,51,148,+0.08
46,47,47,Bob Estes,90,34.09,60,176,-0.03
47,48,48,Jim Furyk,95,33.97,53,156,-0.15
48,49,49,Briny Baird,113,33.66,68,202,+0.04
49,50,50,Alex Cejka,75,33.58,45,134,+0.20
50,T51,T51,Cameron Beckman,87,33.54,53,158,-0.06
51,T51,T51,Peter Lonard,92,33.54,55,164,+0.09
52,53,53,Steve Elkington,84,33.13,53,160,-0.11
53,54,54,Patrick Sheehan,124,33.04,74,224,+0.07
54,55,55,Tom Scherrer,56,33.0,33,100,-0.12
55,56,56,Justin Leonard,101,32.91,52,158,-0.12
56,57,57,Jerry Kelly,89,32.89,50,152,-0.08
57,T58,T58,John Rollins,94,32.74,55,168,-0.02
58,T58,T58,Jay Williamson,96,32.74,55,168,E
59,60,60,Steve Flesch,95,32.35,55,170,-0.15
60,61,61,Bob Tway,70,32.26,40,124,+0.05
61,62,62,Frank Lickliter II,107,32.24,69,214,+0.03
62,63,63,Chris Stroud,81,32.19,47,146,+0.04
63,64,64,Joe Durant,92,32.14,54,168,+0.02
64,65,65,Richard Johnson,60,31.73,33,104,-0.06
65,66,66,Chris Riley,51,31.4,27,86,-0.07
66,67,67,Billy Mayfair,103,31.31,62,198,-0.10
67,68,68,Woody Austin,109,31.18,58,186,-0.12
68,69,69,Mike Weir,88,30.99,44,142,-0.02
69,70,70,Bob Sowards,61,30.91,34,110,+0.12
70,71,71,Carl Pettersson,110,30.88,63,204,+0.08
71,72,72,Doug LaBelle II,65,30.56,33,108,-0.06
72,73,73,Kenneth Ferrie,72,30.47,39,128,E
73,74,74,Johnson Wagner,83,30.41,45,148,-0.09
74,75,75,Mark Calcavecchia,67,30.17,35,116,+0.09
75,76,76,Todd Hamilton,92,30.13,47,156,+0.09
76,77,77,Ryan Armour,87,30.12,50,166,+0.04
77,78,78,Nathan Green,95,30.0,57,190,-0.21
78,79,79,John Riegger,73,29.85,40,134,-0.03
79,80,80,Retief Goosen,59,29.76,25,84,E
80,81,81,David Lutterus,59,29.52,31,105,+0.13
81,82,82,Brad Elder,67,29.51,36,122,-0.14
82,83,83,Steve Stricker,75,29.31,34,116,-0.26
83,84,84,Cody Freeman,66,29.03,36,124,+0.22
84,85,85,Chad Campbell,94,28.98,51,176,+0.12
85,86,86,Mark Wilson,107,28.97,62,214,+0.05
86,87,87,Marc Turnesa,87,28.92,48,166,-0.06
87,88,88,Cliff Kresge,84,28.85,45,156,-0.18
88,89,89,Scott McCarron,63,28.69,35,122,E
89,T90,T90,Stephen Ames,83,28.68,39,136,-0.26
90,T90,T90,Brett Rumford,72,28.68,39,136,-0.10
91,92,92,Ryan Moore,72,28.57,40,140,-0.05
92,93,93,Jeff Maggert,86,28.49,49,172,+0.14
93,94,94,Jeff Quinney,87,28.48,45,158,-0.13
94,95,95,K.J. Choi,74,28.45,33,116,-0.03
95,96,96,Parker McLachlin,88,28.05,46,164,-0.02
96,97,97,Justin Bolli,87,27.5,44,160,+0.16
97,98,98,Kyle Thompson,70,27.34,35,128,+0.09
98,99,99,Vaughn Taylor,103,27.27,54,198,+0.19
99,100,100,Scott Sterling,89,27.16,44,162,-0.07
100,101,101,Brad Adamonis,87,27.11,45,166,+0.20
101,102,102,Jesper Parnevik,88,26.88,43,160,E
102,103,103,Bo Van Pelt,101,26.8,52,194,+0.06
103,104,104,Rich Beem,90,26.79,45,168,+0.07
104,105,105,John Senden,93,26.74,46,172,+0.07
105,106,106,Joe Ogilvie,100,26.63,49,184,-0.20
106,107,107,Jonathan Byrd,88,26.58,42,158,+0.12
107,108,108,Steve Lowery,74,26.43,37,140,+0.11
108,109,109,Ian Poulter,51,26.39,19,72,+0.16
109,110,110,Ben Crane,86,26.25,42,160,-0.29
110,111,111,Corey Pavin,69,26.23,32,122,-0.19
111,112,112,Jeff Gove,50,26.09,24,92,E
112,113,113,Michael Allen,91,25.88,44,170,-0.07
113,114,114,Charlie Wi,97,25.81,48,186,-0.02
114,115,115,David Toms,70,25.0,28,112,-0.07
115,116,116,Mathias Grönberg,87,24.7,41,166,+0.05
116,117,117,Sean O'Hair,81,24.64,34,138,-0.06
117,118,118,Carlos Franco,73,24.63,33,134,-0.03
118,119,119,Ryan Palmer,69,24.6,31,126,-0.03
119,120,120,Ken Duke,116,24.55,55,224,E
120,121,121,Will MacKenzie,62,24.19,30,124,-0.23
121,122,122,Richard Johnson,77,24.0,36,150,+0.22
122,T123,T123,Tommy Armour III,77,23.94,34,142,-0.09
123,T123,T123,Mark Hensby,71,23.94,34,142,E
124,125,125,Kevin Stadler,90,23.72,37,156,+0.05
125,126,126,Kevin Sutherland,98,23.4,44,188,-0.27
126,127,127,Marco Dawson,64,23.21,26,112,+0.04
127,128,128,J.P. Hayes,67,23.13,31,134,E
128,129,129,Robert Allenby,108,23.08,42,182,-0.12
129,130,130,Eric Axley,113,22.86,48,210,E
130,131,131,Ted Purdy,68,22.58,28,124,-0.11
131,132,132,Y.E. Yang,89,22.41,39,174,+0.05
132,133,133,Jon Mills,95,22.29,37,166,+0.08
133,134,134,J.J. Henry,108,22.17,47,212,+0.09
134,135,135,Aaron Baddeley,76,22.13,27,122,-0.26
135,136,136,Steve Marino,119,21.56,47,218,+0.04
136,137,137,Jimmy Walker,73,21.54,28,130,+0.21
137,138,138,Rod Pampling,83,21.53,31,144,+0.03
138,139,139,D.J. Trahan,94,21.43,36,168,-0.08
139,140,140,David Duval,51,21.28,20,94,+0.15
140,141,141,Martin Laird,98,21.2,39,184,+0.18
141,142,142,Boo Weekley,86,21.01,29,138,+0.28
142,143,143,Hunter Mahan,87,20.67,31,150,+0.03
143,144,144,Stuart Appleby,87,20.59,28,136,-0.11
144,145,145,Todd Demsey,80,20.51,32,156,+0.03
145,146,146,Camilo Villegas,79,20.31,26,128,-0.12
146,147,147,Charles Howell III,101,20.22,36,178,E
147,148,148,Mathew Goggin,91,20.11,35,174,-0.09
