,Driving_Pct._240-260_All_Drives_RANK THIS WEEK,Driving_Pct._240-260_All_Drives_RANK LAST WEEK,Driving_Pct._240-260_All_Drives_PLAYER NAME,Driving_Pct._240-260_All_Drives_ROUNDS,Driving_Pct._240-260_All_Drives_%,Driving_Pct._240-260_All_Drives_TOTAL DRIVES FOR 240-260,Driving_Pct._240-260_All_Drives_TOTAL DRIVES - OVERALL,Driving_Pct._240-260_All_Drives_RELATIVE TO PAR
76,T77,T77,Marco Dawson,64,14.13,106,750,+0.104
77,T77,T77,Y.E. Yang,89,14.13,158,1118,+0.203
78,79,79,Trevor Immelman,70,13.96,105,752,+0.181
79,80,80,Tim Petrovic,97,13.89,157,1130,+0.197
80,81,81,Kenneth Ferrie,72,13.88,116,836,+0.190
81,82,82,Paul Casey,55,13.8,69,500,+0.072
82,83,83,Michael Allen,91,13.76,150,1090,+0.147
83,84,84,Todd Demsey,80,13.74,136,990,+0.118
84,85,85,Jon Mills,95,13.73,149,1085,+0.054
85,86,86,Johnson Wagner,83,13.68,130,950,+0.154
86,87,87,Ben Crane,86,13.67,143,1046,+0.049
87,88,88,Mark Calcavecchia,67,13.62,103,756,+0.049
88,89,89,Mark Wilson,107,13.5,196,1452,+0.102
89,90,90,Chris Stroud,81,13.48,124,920,+0.040
90,91,91,Ryan Armour,87,13.45,142,1056,+0.324
91,92,92,Patrick Sheehan,124,13.42,196,1461,+0.061
92,93,93,Kyle Thompson,70,13.32,106,796,+0.245
93,94,94,Jesper Parnevik,88,13.3,139,1045,+0.180
94,95,95,Freddie Jacobson,78,13.28,119,896,+0.151
95,96,96,Mike Weir,88,13.25,123,928,-0.065
96,97,97,Chad Campbell,94,13.24,157,1186,E
97,T98,T98,Jeff Gove,50,13.17,81,615,+0.012
98,T98,T98,David Toms,70,13.17,103,782,+0.126
99,100,100,Brad Elder,67,13.16,99,752,+0.152
100,T101,T101,Retief Goosen,59,12.97,76,586,+0.079
101,T101,T101,Tom Lehman,51,12.97,69,532,-0.029
102,103,103,Jeff Maggert,86,12.91,142,1100,+0.268
103,104,104,K.J. Choi,74,12.84,103,802,E
104,105,105,Scott McCarron,63,12.83,97,756,+0.072
105,106,106,Ken Duke,116,12.79,187,1462,+0.037
106,107,107,Steve Lowery,74,12.62,118,935,+0.229
107,108,108,James Driscoll,85,12.5,132,1056,+0.144
108,109,109,Brandt Snedeker,85,12.47,117,938,+0.060
109,110,110,Jason Allred,63,12.36,86,696,+0.267
110,111,111,Bubba Watson,97,12.34,138,1118,+0.130
111,112,112,Brett Rumford,72,12.26,104,848,+0.279
112,113,113,Camilo Villegas,79,12.24,108,882,+0.093
113,114,114,Todd Hamilton,92,12.12,125,1031,+0.144
114,115,115,Ian Poulter,51,12.1,61,504,+0.066
115,116,116,Bob Sowards,61,11.98,87,726,+0.184
116,117,117,Woody Austin,109,11.89,147,1236,+0.054
117,118,118,Brenden Pappas,66,11.79,92,780,+0.163
118,119,119,George McNeill,97,11.78,148,1256,-0.014
119,120,120,Carl Pettersson,110,11.74,159,1354,+0.170
120,T121,T121,Joe Durant,92,11.73,129,1100,+0.109
121,T121,T121,Tim Herron,97,11.73,142,1211,+0.120
122,123,123,Frank Lickliter II,107,11.71,163,1392,+0.190
123,124,124,Steve Stricker,75,11.7,95,812,-0.042
124,T125,T125,Ben Curtis,80,11.68,103,882,+0.136
125,T125,T125,John Rollins,94,11.68,129,1104,+0.070
126,127,127,Robert Allenby,108,11.67,140,1200,+0.029
127,128,128,Rod Pampling,83,11.6,110,948,+0.145
128,129,129,Geoff Ogilvy,65,11.58,79,682,+0.089
129,130,130,Mathew Goggin,91,11.54,132,1144,+0.053
130,131,131,Ryan Moore,72,11.48,101,880,+0.178
131,132,132,Nick Flanagan,89,11.43,127,1111,+0.181
132,133,133,Kevin Sutherland,98,11.4,140,1228,+0.093
133,134,134,Padraig Harrington,52,11.38,51,448,+0.255
134,135,135,John Senden,93,11.36,130,1144,+0.077
135,136,136,Joe Ogilvie,100,11.34,138,1217,+0.065
136,137,137,Jason Gore,94,11.33,134,1183,+0.134
137,138,138,Hunter Mahan,87,11.31,114,1008,-0.018
138,139,139,Parker McLachlin,88,11.25,124,1102,+0.202
139,140,140,Sergio Garcia,72,11.22,88,784,+0.057
140,141,141,Bo Van Pelt,101,11.18,145,1297,+0.152
141,142,142,John Merrick,98,11.17,120,1074,+0.075
142,143,143,Ernie Els,51,11.16,56,502,+0.071
143,T144,T144,Brad Adamonis,87,11.14,118,1059,+0.136
144,T144,T144,Michael Letzig,88,11.14,115,1032,+0.043
145,146,146,Tommy Armour III,77,11.12,102,917,+0.088
146,147,147,J.J. Henry,108,11.07,153,1382,+0.046
147,148,148,Travis Perkins,53,10.91,61,559,+0.230
148,149,149,Martin Laird,98,10.88,129,1186,+0.109
149,150,150,Aaron Baddeley,76,10.78,91,844,+0.044
150,151,151,Mark Hensby,71,10.73,96,895,+0.146
151,152,152,Matt Jones,95,10.67,125,1172,+0.160
152,T153,T153,Rich Beem,90,10.62,117,1102,+0.265
153,T153,T153,Tag Ridings,88,10.62,120,1130,+0.183
154,155,155,Nicholas Thompson,113,10.39,139,1338,+0.122
155,156,156,Ted Purdy,68,10.35,85,821,+0.318
156,T157,T157,Lucas Glover,91,10.19,118,1158,+0.093
157,T157,T157,John Riegger,73,10.19,91,893,+0.022
158,159,159,Pat Perez,93,9.97,110,1103,+0.100
159,160,160,Kevin Streelman,114,9.92,134,1351,+0.067
160,161,161,Mathias Grönberg,87,9.91,109,1100,+0.211
161,162,162,Davis Love III,78,9.8,89,908,+0.180
162,163,163,Stuart Appleby,87,9.74,91,934,+0.132
163,T164,T164,Troy Matteson,94,9.69,120,1238,+0.092
164,T164,T164,Kenny Perry,97,9.69,124,1280,E
165,166,166,Stewart Cink,87,9.64,86,892,+0.070
166,167,167,Adam Scott,51,9.59,47,490,-0.021
167,168,168,Ryan Palmer,69,9.57,80,836,+0.013
168,169,169,Steve Marino,119,9.54,138,1447,+0.101
169,170,170,Jason Day,81,9.48,102,1076,+0.206
170,171,171,John Huston,56,9.41,64,680,-0.016
171,172,172,Richard Johnson,77,9.39,89,948,+0.281
172,173,173,D.J. Trahan,94,9.32,101,1084,+0.069
173,174,174,Jeff Overton,103,9.29,118,1270,+0.203
174,175,175,Daniel Chopra,84,9.21,89,966,+0.202
175,176,176,Tommy Gainey,60,9.19,59,642,+0.339
176,177,177,Sean O'Hair,81,9.18,87,948,+0.161
177,178,178,Brandt Jobe,52,9.17,60,654,+0.083
178,179,179,Charles Warren,79,8.91,92,1033,+0.283
179,180,180,Rory Sabbatini,77,8.8,78,886,+0.167
180,181,181,Kevin Stadler,90,8.73,89,1020,+0.371
181,182,182,Ángel Cabrera,55,8.55,47,550,+0.106
182,183,183,Bill Haas,99,8.47,106,1252,+0.208
183,184,184,Boo Weekley,86,8.46,76,898,-0.013
184,185,185,Nick Watney,96,8.42,99,1176,+0.010
185,186,186,Dustin Johnson,92,8.25,93,1127,+0.097
186,187,187,Steve Allan,58,8.21,55,670,+0.291
187,188,188,Harrison Frazar,73,8.0,69,863,+0.145
188,189,189,Charles Howell III,101,7.55,92,1218,+0.011
189,190,190,Charley Hoffman,94,7.38,89,1206,+0.135
190,191,191,Anthony Kim,81,7.36,67,910,+0.045
191,192,192,J.B. Holmes,86,7.05,68,964,+0.221
192,193,193,Phil Mickelson,80,7.02,58,826,+0.121
193,194,194,Vijay Singh,82,7.0,62,886,+0.145
194,195,195,Robert Garrigus,90,6.61,79,1196,+0.114
195,196,196,Andres Romero,69,6.12,42,686,+0.095
196,197,197,Fred Couples,60,6.06,43,710,+0.256
