,Driving_Pct._300-320_Measured_RANK THIS WEEK,Driving_Pct._300-320_Measured_RANK LAST WEEK,Driving_Pct._300-320_Measured_PLAYER NAME,Driving_Pct._300-320_Measured_ROUNDS,Driving_Pct._300-320_Measured_%,Driving_Pct._300-320_Measured_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_Measured_TOTAL DRVS - OVERALL,Driving_Pct._300-320_Measured_RELATIVE TO PAR
146,147,147,Retief Goosen,59,14.29,12,84,3.0
147,148,148,Billy Andrade,71,14.18,19,134,2.89
148,149,149,Steve Flesch,95,14.12,24,170,2.79
149,150,150,Todd Hamilton,92,14.1,22,156,3.41
150,151,151,Kevin Na,97,13.92,27,194,3.04
151,T152,T152,Doug LaBelle II,65,13.89,15,108,2.87
152,T152,T152,Ian Poulter,51,13.89,10,72,3.5
153,T152,T152,Heath Slocum,104,13.89,25,180,3.16
154,155,155,Matt Kuchar,88,13.82,21,152,2.95
155,156,156,Steve Stricker,75,13.79,16,116,3.06
156,157,157,Justin Bolli,87,13.75,22,160,2.23
157,158,158,Jay Williamson,96,13.69,23,168,2.35
158,159,159,Bob Estes,90,13.64,24,176,2.88
159,160,160,Justin Leonard,101,13.29,21,158,2.86
160,161,161,Kent Jones,68,12.9,16,124,2.25
161,162,162,Omar Uresti,74,12.86,18,140,2.39
162,163,163,Chez Reavie,102,12.77,24,188,2.13
163,164,164,Jeff Quinney,87,12.66,20,158,3.15
164,165,165,Richard Johnson,60,12.5,13,104,2.0
165,166,166,Woody Austin,109,12.37,23,186,2.57
166,167,167,Tim Clark,90,12.34,19,154,2.79
167,168,168,Tom Pernice Jr.,104,12.25,25,204,2.6
168,169,169,Shigeki Maruyama,50,12.22,11,90,2.82
169,170,170,Dean Wilson,109,12.12,24,198,3.0
170,171,171,Glen Day,64,12.07,14,116,3.64
171,172,172,Bart Bryant,81,11.97,17,142,2.41
172,173,173,Cliff Kresge,84,11.54,18,156,2.61
173,174,174,Jerry Kelly,89,11.18,17,152,2.94
174,175,175,Jin Park,85,11.04,17,154,2.35
175,176,176,Jim Furyk,95,10.9,17,156,3.18
176,177,177,Brian Davis,108,10.65,23,216,2.52
177,178,178,Ron Whittaker,54,10.42,10,96,1.7
178,179,179,Rocco Mediate,87,10.0,15,150,2.53
179,180,180,Shane Bertsch,96,9.9,19,192,3.11
180,181,181,Paul Claxton,63,9.65,11,114,3.73
181,182,182,Chris DiMarco,87,9.64,16,166,2.25
182,183,183,Brian Gay,102,9.44,17,180,3.12
183,184,184,Greg Kraft,63,9.43,10,106,2.2
184,185,185,Dudley Hart,74,9.29,13,140,1.69
185,186,186,Lee Janzen,89,9.26,15,162,2.13
186,187,187,Zach Johnson,85,9.03,13,144,1.77
187,188,188,Steve Elkington,84,8.75,14,160,2.43
188,189,189,Tim Wilkinson,95,8.62,15,174,2.8
189,190,190,Paul Goydos,78,8.33,12,144,2.08
190,191,191,Stephen Leaney,53,8.16,8,98,1.88
191,192,192,Nick O'Hern,82,7.64,11,144,2.18
192,193,193,Craig Kanada,65,7.63,9,118,2.56
193,194,194,Olin Browne,77,7.33,11,150,1.73
194,195,195,Tom Lehman,51,7.32,6,82,0.5
195,196,196,Gavin Coles,54,4.35,4,92,0.25
196,197,197,Corey Pavin,69,4.1,5,122,1.0
