,Consecutive_BirdiesEagles_streak_RANK THIS WEEK,Consecutive_BirdiesEagles_streak_RANK LAST WEEK,Consecutive_BirdiesEagles_streak_PLAYER NAME,Consecutive_BirdiesEagles_streak_EVENTS,Consecutive_BirdiesEagles_streak_NUMBER OF HOLES
98,T76,T76,James Driscoll,28,2
99,T76,T76,Joe Durant,28,2
100,T76,T76,David Duval,20,2
101,T76,T76,Bob Estes,28,2
102,T76,T76,Nick Flanagan,29,2
103,T76,T76,Steve Flesch,29,2
104,T76,T76,Carlos Franco,25,2
105,T76,T76,Harrison Frazar,23,2
106,T76,T76,Jim Furyk,26,2
107,T76,T76,Sergio Garcia,19,2
108,T76,T76,Robert Garrigus,29,2
109,T76,T76,Mathew Goggin,27,2
110,T76,T76,Jason Gore,33,2
111,T76,T76,Nathan Green,30,2
112,T76,T76,Bill Haas,31,2
113,T76,T76,Todd Hamilton,28,2
114,T76,T76,J.J. Henry,34,2
115,T76,T76,Mark Hensby,26,2
116,T76,T76,J.B. Holmes,26,2
117,T76,T76,John Huston,18,2
118,T76,T76,Freddie Jacobson,24,2
119,T76,T76,Brandt Jobe,19,2
120,T76,T76,Zach Johnson,25,2
121,T76,T76,Dustin Johnson,30,2
122,T76,T76,Matt Jones,31,2
123,T76,T76,Cliff Kresge,28,2
124,T76,T76,Matt Kuchar,27,2
125,T76,T76,Doug LaBelle II,22,2
126,T76,T76,Justin Leonard,25,2
127,T76,T76,Michael Letzig,29,2
128,T76,T76,Steve Lowery,25,2
129,T76,T76,Will MacKenzie,21,2
130,T76,T76,Len Mattiace,11,2
131,T76,T76,Graeme McDowell,4,2
132,T76,T76,Paul McGinley,1,2
133,T76,T76,Jim McGovern,26,2
134,T76,T76,Andrew McLardy,2,2
135,T76,T76,George McNeill,29,2
136,T76,T76,Jon Mills,32,2
137,T76,T76,Kevin Na,29,2
138,T76,T76,Joe Ogilvie,29,2
139,T76,T76,Jeff Overton,32,2
140,T76,T76,Ryan Palmer,22,2
141,T76,T76,Jesper Parnevik,29,2
142,T76,T76,Corey Pavin,20,2
143,T76,T76,Stephen Poole,1,2
144,T76,T76,Ian Poulter,15,2
145,T76,T76,Chad Proehl,1,2
146,T76,T76,Ted Purdy,25,2
147,T76,T76,Jeff Quinney,28,2
148,T76,T76,John Riegger,24,2
149,T76,T76,John Rollins,28,2
150,T76,T76,Andres Romero,20,2
151,T76,T76,Justin Rose,15,2
152,T76,T76,Rory Sabbatini,23,2
153,T76,T76,Tom Scherrer,20,2
154,T76,T76,Adam Scott,15,2
155,T76,T76,Patrick Sheehan,35,2
156,T76,T76,Thomas Sherreard,1,2
157,T76,T76,Michael Sim,7,2
158,T76,T76,Jeev Milkha Singh,5,2
159,T76,T76,Heath Slocum,29,2
160,T76,T76,Jeff Sluman,2,2
161,T76,T76,Brandt Snedeker,26,2
162,T76,T76,Paul Stankowski,13,2
163,T76,T76,Richard Sterne,8,2
164,T76,T76,Steve Stricker,22,2
165,T76,T76,Chris Stroud,29,2
166,T76,T76,Kevin Sutherland,26,2
167,T76,T76,David Toms,20,2
168,T76,T76,D.J. Trahan,27,2
169,T76,T76,Bo Van Pelt,32,2
170,T76,T76,Camilo Villegas,22,2
171,T76,T76,Jimmy Walker,24,2
172,T76,T76,Nick Watney,27,2
173,T76,T76,Boo Weekley,24,2
174,T76,T76,Ron Whittaker,22,2
175,T76,T76,Tim Wilkinson,29,2
176,T76,T76,Garrett Willis,11,2
177,T76,T76,Mark Wilson,29,2
178,T76,T76,Tiger Woods,6,2
179,T76,T76,Y.E. Yang,29,2
180,T181,T181,Billy Andrade,24,1
181,T181,T181,Stuart Appleby,23,1
182,T181,T181,Ryan Armour,32,1
183,T181,T181,Paul Azinger,9,1
184,T181,T181,Aaron Baddeley,22,1
185,T181,T181,Craig Barlow,15,1
186,T181,T181,Notah Begay III,9,1
187,T181,T181,Shane Bertsch,29,1
188,T181,T181,Michael Bradley,14,1
189,T181,T181,Olin Browne,27,1
190,T181,T181,Tom Byrum,12,1
191,T181,T181,Paul Casey,16,1
192,T181,T181,Kevin Chappell,2,1
193,T181,T181,Paul Claxton,23,1
194,T181,T181,José Coceres,13,1
195,T181,T181,Gavin Coles,16,1
196,T181,T181,Marco Dawson,21,1
197,T181,T181,Glen Day,19,1
198,T181,T181,Bryan DeCorso,1,1
199,T181,T181,Trevor Dodds,2,1
200,T181,T181,Jason Dufner,16,1
201,T181,T181,Steve Elkington,25,1
202,T181,T181,Kenneth Ferrie,25,1
203,T181,T181,Ross Fisher,6,1
204,T181,T181,Robert Floyd,3,1
205,T181,T181,Cody Freeman,26,1
206,T181,T181,"Jim Gallagher, Jr.",7,1
207,T181,T181,Robert Gamez,26,1
208,T181,T181,Brian Gay,31,1
209,T181,T181,Retief Goosen,18,1
210,T181,T181,Jeff Gove,18,1
211,T181,T181,Paul Goydos,25,1
212,T181,T181,Richard Green,9,1
213,T181,T181,Jay Haas,1,1
214,T181,T181,Todd Halpen,1,1
215,T181,T181,Anders Hansen,6,1
216,T181,T181,Soren Hansen,9,1
217,T181,T181,Matt Harmon,1,1
218,T181,T181,Dudley Hart,22,1
219,T181,T181,Grégory Havret,2,1
220,T181,T181,J.P. Hayes,26,1
221,T181,T181,Bob Heintz,17,1
222,T181,T181,David Howell,3,1
223,T181,T181,Charles Howell III,31,1
224,T181,T181,Ryuji Imada,25,1
225,T181,T181,Trevor Immelman,22,1
226,T181,T181,Lee Janzen,28,1
227,T181,T181,Miguel Angel Jiménez,8,1
228,T181,T181,Mike Johnston,1,1
229,T181,T181,Kent Jones,23,1
230,T181,T181,Craig Kanada,23,1
231,T181,T181,Robert Karlsson,8,1
232,T181,T181,Jerry Kelly,31,1
233,T181,T181,Skip Kendall,6,1
234,T181,T181,Greg Kraft,21,1
235,T181,T181,Trip Kuehne,1,1
236,T181,T181,Neal Lancaster,9,1
237,T181,T181,Bernhard Langer,2,1
238,T181,T181,Pablo Larrazabal,3,1
239,T181,T181,Stephen Leaney,17,1
240,T181,T181,Ian Leggatt,5,1
241,T181,T181,Tom Lehman,17,1
242,T181,T181,J.L. Lewis,16,1
243,T181,T181,Jamie Lovemark,5,1
244,T181,T181,David Lutterus,23,1
245,T181,T181,Hunter Mahan,27,1
246,T181,T181,Shigeki Maruyama,18,1
247,T181,T181,Bob May,4,1
248,T181,T181,Scott McCarron,22,1
249,T181,T181,Shaun Micheel,16,1
250,T181,T181,Savio Nazareth,1,1
251,T181,T181,Chapchai Nirat,1,1
252,T181,T181,Arron Oberholser,10,1
253,T181,T181,Geoff Ogilvy,20,1
254,T181,T181,Greg Owen,1,1
255,T181,T181,Deane Pappas,3,1
256,T181,T181,Brenden Pappas,24,1
257,T181,T181,Andrew Parr,2,1
258,T181,T181,Dennis Paulson,1,1
259,T181,T181,Travis Perkins,23,1
260,T181,T181,Tim Petrovic,32,1
261,T181,T181,Scott Piercy,2,1
262,T181,T181,D.A. Points,3,1
263,T181,T181,Chris Riley,17,1
264,T181,T181,Curt Sanders,3,1
265,T181,T181,Webb Simpson,6,1
266,T181,T181,Bruce Smith,1,1
267,T181,T181,Craig Stadler,2,1
268,T181,T181,Chip Sullivan,6,1
269,T181,T181,Toru Taniguchi,7,1
270,T181,T181,Mitsuhiro Tateyama,1,1
271,T181,T181,Kyle Thompson,26,1
272,T181,T181,Michael Thompson,4,1
273,T181,T181,Marc Turnesa,29,1
274,T181,T181,Bob Tway,20,1
275,T181,T181,Jean Van de Velde,1,1
276,T181,T181,Grant Waite,8,1
277,T181,T181,Brett Wetterich,11,1
