,Best_YTD_Streak_wo_a_3-Putt_RANK THIS WEEK,Best_YTD_Streak_wo_a_3-Putt_RANK LAST WEEK,Best_YTD_Streak_wo_a_3-Putt_PLAYER NAME,Best_YTD_Streak_wo_a_3-Putt_EVENTS,Best_YTD_Streak_wo_a_3-Putt_BEST STREAK,Best_YTD_Streak_wo_a_3-Putt_CURRENT STREAK
108,T109,T109,Billy Andrade,24,127,9.0
109,T109,T109,Phil Mickelson,21,127,7.0
110,T109,T109,Chris Stroud,29,127,66.0
111,112,112,Frank Lickliter II,32,126,34.0
112,T113,T113,Brad Elder,23,125,43.0
113,T113,T113,Richard Johnson,21,125,100.0
114,T113,T113,John Rollins,28,125,107.0
115,T113,T113,Kevin Sutherland,26,125,56.0
116,T117,T117,Steve Lowery,25,124,18.0
117,T117,T117,Len Mattiace,11,124,60.0
118,119,119,Peter Lonard,30,123,36.0
119,T120,T120,Ernie Els,16,122,1.0
120,T120,T120,Tag Ridings,29,122,11.0
121,T122,T122,J.B. Holmes,26,121,25.0
122,T122,T122,Michael Letzig,29,121,24.0
123,T122,T122,Kevin Streelman,32,121,98.0
124,T122,T122,Y.E. Yang,29,121,24.0
125,T126,T126,Matt Kuchar,27,120,40.0
126,T126,T126,Billy Mayfair,29,120,17.0
127,128,128,Lee Janzen,28,119,5.0
128,T129,T129,James Driscoll,28,118,52.0
129,T129,T129,Carlos Franco,25,118,34.0
130,T129,T129,Scott McCarron,22,118,7.0
131,T132,T132,Tommy Armour III,25,117,27.0
132,T132,T132,Anders Hansen,6,117,40.0
133,T134,T134,Sean O'Hair,25,116,61.0
134,T134,T134,Jeff Overton,32,116,38.0
135,T136,T136,Steve Flesch,29,115,12.0
136,T136,T136,Jason Gore,33,115,67.0
137,T136,T136,Bob May,4,115,16.0
138,T136,T136,Jay Williamson,33,115,32.0
139,T140,T140,Martin Laird,29,114,6.0
140,T140,T140,Johnson Wagner,26,114,16.0
141,T142,T142,Jason Allred,23,113,37.0
142,T142,T142,Brian Davis,34,113,17.0
143,T142,T142,Roland Thatcher,15,113,12.0
144,T145,T145,Mark O'Meara,5,112,7.0
145,T145,T145,Omar Uresti,24,112,112.0
146,T147,T147,Brandt Jobe,19,111,30.0
147,T147,T147,Prayad Marksaeng,4,111,2.0
148,T147,T147,Jon Mills,32,111,13.0
149,T147,T147,Nicholas Thompson,36,111,14.0
150,T151,T151,Ángel Cabrera,17,110,43.0
151,T151,T151,David Duval,20,110,9.0
152,T151,T151,Richard Johnson,29,110,71.0
153,T151,T151,Steve Marino,32,110,62.0
154,T151,T151,Tom Pernice Jr.,30,110,4.0
155,T151,T151,Kenny Perry,26,110,26.0
156,T157,T157,Sergio Garcia,19,109,11.0
157,T157,T157,Justin Rose,15,109,20.0
158,T159,T159,Olin Browne,27,108,
159,T159,T159,Paul Claxton,23,108,3.0
160,161,161,Jeff Maggert,28,107,13.0
161,T162,T162,Stuart Appleby,23,106,29.0
162,T162,T162,Cameron Beckman,29,106,48.0
163,T162,T162,Gavin Coles,16,106,37.0
164,T162,T162,Greg Kraft,21,106,6.0
165,T162,T162,Cliff Kresge,28,106,5.0
166,T162,T162,Hunter Mahan,27,106,15.0
167,T162,T162,Webb Simpson,6,106,85.0
168,T169,T169,Jason Day,28,105,12.0
169,T169,T169,Robert Gamez,26,105,54.0
170,T169,T169,Bob Sowards,22,105,5.0
171,T172,T172,Todd Demsey,25,104,
172,T172,T172,J.P. Hayes,26,104,93.0
173,T172,T172,Bo Van Pelt,32,104,15.0
174,175,175,Mark Calcavecchia,25,103,13.0
175,T176,T176,Brad Adamonis,29,102,18.0
176,T176,T176,Shigeki Maruyama,18,102,13.0
177,T176,T176,Arron Oberholser,10,102,24.0
178,T179,T179,Jason Bohn,15,101,9.0
179,T179,T179,Tim Herron,28,101,5.0
180,T179,T179,Troy Matteson,30,101,9.0
181,T179,T179,Louis Oosthuizen,3,101,7.0
182,T183,T183,Rory Sabbatini,23,100,48.0
183,T183,T183,Scott Verplank,24,100,1.0
184,T185,T185,Paul Goydos,25,99,11.0
185,T185,T185,Charley Hoffman,29,99,75.0
186,T185,T185,Tom Scherrer,20,99,25.0
187,T188,T188,Skip Kendall,6,98,12.0
188,T188,T188,Chris Riley,17,98,45.0
189,T190,T190,Harrison Frazar,23,97,24.0
190,T190,T190,Lucas Glover,26,97,7.0
191,T192,T192,Kenneth Ferrie,25,96,33.0
192,T192,T192,Søren Kjeldsen,3,96,32.0
193,T192,T192,Bubba Watson,29,96,14.0
194,T195,T195,Tom Byrum,12,95,14.0
195,T195,T195,Colt Knost,5,95,10.0
196,T195,T195,Tim Petrovic,32,95,9.0
197,T195,T195,John Riegger,24,95,19.0
198,T195,T195,Patrick Sheehan,35,95,16.0
199,T195,T195,Brandt Snedeker,26,95,71.0
200,T195,T195,Kevin Stadler,30,95,68.0
201,T202,T202,Fred Funk,14,94,1.0
202,T202,T202,Ryan Moore,24,94,4.0
203,T202,T202,Ted Purdy,25,94,65.0
204,T205,T205,Pat Perez,27,93,71.0
205,T205,T205,Adam Scott,15,93,
206,T205,T205,Kirk Triplett,9,93,16.0
207,T205,T205,Boo Weekley,24,93,15.0
208,T209,T209,Richard Green,9,92,10.0
209,T209,T209,Padraig Harrington,15,92,23.0
210,T209,T209,Jim McGovern,26,92,2.0
211,T209,T209,Grant Waite,8,92,1.0
212,T213,T213,Philip Archer,2,91,91.0
213,T213,T213,Andrew Buckle,15,91,4.0
214,215,215,José Coceres,13,90,55.0
215,216,216,Shaun Micheel,16,89,39.0
216,T217,T217,Anthony Kim,22,88,22.0
217,T217,T217,Ian Leggatt,5,88,9.0
218,T219,T219,Paul Stankowski,13,87,87.0
219,T219,T219,Ron Whittaker,22,87,19.0
220,T221,T221,Mathias Grönberg,30,86,21.0
221,T221,T221,Ryan Palmer,22,86,9.0
222,T221,T221,Jimmy Walker,24,86,74.0
223,T224,T224,Robert Allenby,28,85,14.0
224,T224,T224,Paul Azinger,9,85,10.0
225,T224,T224,Nick Flanagan,29,85,27.0
226,T224,T224,José María Olazábal,4,85,19.0
227,T228,T228,Brent Geiberger,12,84,23.0
228,T228,T228,Graeme McDowell,4,84,17.0
229,230,230,Stephen Leaney,17,83,41.0
230,T231,T231,Rickie Fowler,2,82,25.0
231,T231,T231,Peter Hanson,4,82,10.0
232,233,233,Greg Norman,4,81,81.0
233,T234,T234,Craig Barlow,15,80,20.0
234,T234,T234,Miguel Angel Jiménez,8,80,44.0
235,T234,T234,Deane Pappas,3,80,4.0
236,T237,T237,Mark Brown,3,79,2.0
237,T237,T237,Lee Westwood,10,79,1.0
238,T239,T239,Grégory Havret,2,78,13.0
239,T239,T239,Brendan Jones,5,78,13.0
240,T239,T239,Daisuke Maruyama,4,78,8.0
241,T242,T242,Jeff Sluman,2,76,
242,T242,T242,Michael Thompson,4,76,19.0
243,T244,T244,"Jim Gallagher, Jr.",7,75,11.0
244,T244,T244,Shingo Katayama,5,75,
245,T244,T244,Tom Lehman,17,75,2.0
246,T247,T247,Dicky Pride,14,74,10.0
247,T247,T247,Garrett Willis,11,74,29.0
248,249,249,Brett Wetterich,11,73,2.0
249,T250,T250,Grégory Bourdy,1,72,72.0
250,T250,T250,Kent Jones,23,72,69.0
251,T250,T250,Spencer Levin,1,72,72.0
252,T250,T250,Chip Sullivan,6,72,27.0
253,T254,T254,Pete Jordan,1,71,
254,T254,T254,Paul Sheehan,1,71,
255,T254,T254,Charles Warren,29,71,41.0
256,T257,T257,Robert Damron,8,70,16.0
257,T257,T257,Jay Delsing,8,70,6.0
258,T257,T257,Dan Forsman,11,70,35.0
259,T257,T257,J.L. Lewis,16,70,22.0
260,T261,T261,John Daly,17,69,3.0
261,T261,T261,Martin Wiegele,1,69,69.0
262,T263,T263,Anton Haig,2,68,2.0
263,T263,T263,Jamie Lovemark,5,68,3.0
264,T265,T265,Niclas Fasth,10,67,15.0
265,T265,T265,Richard Sterne,8,67,35.0
266,T265,T265,Tiger Woods,6,67,16.0
267,T268,T268,Paul Casey,16,66,14.0
268,T268,T268,Chris Wood,1,66,66.0
269,270,270,Stuart Deane,2,65,65.0
270,T271,T271,Nick Dougherty,8,64,17.0
271,T271,T271,Jeev Milkha Singh,5,64,17.0
272,T273,T273,Jonathan Kaye,8,63,17.0
273,T273,T273,Jonathan Moore,2,63,21.0
274,T275,T275,Joe Durant,28,62,9.0
275,T275,T275,Craig Stadler,2,62,9.0
276,T277,T277,James Kingston,5,61,21.0
277,T277,T277,Colin Montgomerie,7,61,5.0
278,T279,T279,Steve Allan,21,60,37.0
279,T279,T279,SSP Chawrasia,1,60,
280,T279,T279,Tommy Gainey,24,60,12.0
281,T279,T279,David Hearn,2,60,4.0
282,T279,T279,Craig Parry,4,60,17.0
283,T279,T279,Peter Tomasulo,2,60,8.0
284,T285,T285,Reid Edstrom,1,59,59.0
285,T285,T285,Gabriel Hjertstedt,4,59,27.0
286,T285,T285,Jarrod Lyle,1,59,59.0
287,T285,T285,Alex Noren,1,59,
288,T289,T289,Yusaku Miyazato,1,58,58.0
289,T289,T289,Kiyoshi Miyazato,1,58,13.0
290,T289,T289,Henrik Stenson,9,58,2.0
291,T289,T289,Scott Strange,3,58,5.0
292,T293,T293,Alastair Forsyth,2,57,3.0
293,T293,T293,Jose-Filipe Lima,1,57,8.0
294,T293,T293,David Peoples,2,57,57.0
295,T296,T296,Peter Karmis,1,56,9.0
296,T296,T296,Andrew Magee,3,56,20.0
297,T296,T296,Larry Mize,16,56,4.0
298,T299,T299,Guy Boros,6,55,8.0
299,T299,T299,Soren Hansen,9,55,5.0
300,T299,T299,Neal Lancaster,9,55,33.0
301,T299,T299,Joey Sindelar,5,55,14.0
302,303,303,Spike McRoy,4,54,33.0
303,304,304,John Morse,7,53,51.0
304,305,305,Ted Schulz,1,52,52.0
305,T306,T306,Lonny Alexander,2,51,
306,T306,T306,Erik Compton,1,51,3.0
307,T308,T308,Dennis Paulson,1,49,8.0
308,T308,T308,D.A. Points,3,49,12.0
309,T310,T310,Bob Burns,7,48,37.0
310,T310,T310,Darren Clarke,2,48,5.0
311,T310,T310,Robert Dinwiddie,1,48,15.0
312,T310,T310,Travis Perkins,23,48,14.0
313,T314,T314,John Douma,1,47,47.0
314,T314,T314,Simon Dyson,2,47,10.0
315,T314,T314,Brad Faxon,3,47,3.0
316,T314,T314,Martin Kaymer,8,47,1.0
317,T314,T314,Joel Kribel,1,47,3.0
318,T314,T314,Danny Lee,2,47,17.0
319,T314,T314,Mike Wilson,1,47,1.0
320,T321,T321,Casey Bourque,1,46,1.0
321,T321,T321,Andrew McLardy,2,46,3.0
322,T323,T323,David Frost,3,45,44.0
323,T323,T323,Vince Jewell,2,45,3.0
324,T323,T323,Ian Woosnam,1,45,20.0
325,T326,T326,Michael Campbell,6,44,23.0
326,T326,T326,Ross McGowan,1,44,3.0
327,T326,T326,Chapchai Nirat,1,44,6.0
328,T326,T326,Greg Owen,1,44,9.0
329,T326,T326,Phil Tataurangi,6,44,14.0
330,T331,T331,Kris Cox,8,43,
331,T331,T331,Jean Baptiste Gonnet,1,43,9.0
332,T331,T331,Paul Waring,1,43,43.0
333,T331,T331,Casey Wittenberg,4,43,24.0
334,T335,T335,Alex Aragon,2,42,22.0
335,T335,T335,Rick Fehr,1,42,6.0
336,T335,T335,Richard Finch,2,42,34.0
337,T335,T335,Pablo Larrazabal,3,42,2.0
338,T335,T335,Andrew Svoboda,1,42,42.0
339,T335,T335,Erik Wolf,1,42,42.0
340,T335,T335,Willie Wood,5,42,25.0
341,T342,T342,David Howell,3,41,2.0
342,T342,T342,Jake Roos,2,41,15.0
343,T342,T342,Steve Webster,3,41,12.0
344,T345,T345,Mike Heinen,7,40,26.0
345,T345,T345,Justin Hicks,1,40,1.0
346,T345,T345,Alan Morin,2,40,6.0
347,T345,T345,Mitsuhiro Tateyama,1,40,2.0
348,T345,T345,Drew Weaver,4,40,27.0
349,T350,T350,Bryan DeCorso,1,39,11.0
350,T350,T350,Bubba Dickerson,1,39,32.0
351,T350,T350,David Horsey,1,39,13.0
352,T353,T353,Graeme Storm,3,38,29.0
353,T353,T353,Jon Turcott,2,38,36.0
354,T355,T355,Ross Fisher,6,37,18.0
355,T355,T355,Hidemasa Hoshino,1,37,34.0
356,T355,T355,Chris Kirk,3,37,35.0
357,T355,T355,Blaine McCallister,2,37,12.0
358,T355,T355,Stephen Poole,1,37,37.0
359,T355,T355,Simon Wakefield,1,37,5.0
360,T361,T361,Jon Bevan,1,36,36.0
361,T361,T361,Adam Bland,1,36,36.0
362,T361,T361,Danny Briggs,1,36,36.0
363,T361,T361,D.J. Brigman,1,36,36.0
364,T361,T361,Alex Ching,1,36,36.0
365,T361,T361,Ben Crenshaw,1,36,36.0
366,T361,T361,Keiichiro Fukabori,1,36,36.0
367,T361,T361,Kenny Knox,1,36,36.0
368,T361,T361,Mathew Kodama,1,36,36.0
369,T361,T361,Eric Landreville,1,36,36.0
370,T361,T361,Paul Lawrie,1,36,36.0
371,T361,T361,Dick Mast,1,36,36.0
372,T361,T361,Abs Mawjii,1,36,36.0
373,T361,T361,Artemio Murakami,1,36,36.0
374,T361,T361,Andrew Parr,2,36,36.0
375,T361,T361,Ewan Porter,1,36,36.0
376,T361,T361,Chris Rogers,1,36,36.0
377,T361,T361,Sonny Skinner,1,36,36.0
378,T361,T361,Chris Smith,5,36,9.0
379,T361,T361,Mike Standly,1,36,36.0
380,T361,T361,Andrew Tampion,1,36,36.0
381,T361,T361,Tim Weinhart,1,36,36.0
382,T361,T361,Steve Wilson,1,36,36.0
383,T361,T361,Dan Woltman,1,36,36.0
384,T361,T361,Charlie Woo,1,36,36.0
385,T386,T386,Jordan Cox,1,35,
386,T386,T386,Johan Edfors,2,35,19.0
387,T386,T386,Tom Gillis,3,35,8.0
388,T386,T386,Brad Hauer,1,35,
389,T386,T386,Kenny Kim,1,35,35.0
390,T386,T386,Pablo Martin Benavides,3,35,6.0
391,T386,T386,Steve Pate,3,35,11.0
392,T386,T386,Michael Putnam,1,35,
393,T386,T386,Charl Schwartzel,1,35,1.0
394,T386,T386,Kelly Sellers,1,35,
395,T386,T386,Michelle Wie,1,35,35.0
396,T386,T386,Fuzzy Zoeller,1,35,35.0
397,T398,T398,Bobby Collins,1,34,34.0
398,T398,T398,Robert Floyd,3,34,2.0
399,T398,T398,Benjamin Fox,1,34,34.0
400,T398,T398,P.H. Horgan III,1,34,1.0
401,T398,T398,Mike Johnston,1,34,34.0
402,T398,T398,Bernhard Langer,2,34,10.0
403,T398,T398,Brady Schnell,1,34,
404,T398,T398,Nick Taylor,2,34,26.0
405,T406,T406,Simon Khan,1,33,33.0
406,T406,T406,Paul McGinley,1,33,29.0
407,T406,T406,Fran Quinn,1,33,2.0
408,T406,T406,Paul Trittler,1,33,33.0
409,T406,T406,Jay Woodson,1,33,33.0
410,T411,T411,"David Berganio, Jr.",1,32,3.0
411,T411,T411,John Ellis,2,32,32.0
412,T411,T411,Scott Hoch,1,32,32.0
413,T411,T411,Michio Matsumura,1,32,32.0
414,T411,T411,Michael Quagliano,1,32,3.0
415,T411,T411,Steve Sokol,1,32,32.0
416,T411,T411,Jean Van de Velde,1,32,1.0
417,T411,T411,Paul Wise,1,32,3.0
418,T411,T411,Azuma Yano,1,32,3.0
419,T420,T420,Thomas Aiken,1,31,31.0
420,T420,T420,Andrew Dresser,1,31,29.0
421,T420,T420,Raymond Floyd,1,31,31.0
422,T420,T420,Tadd Fujikawa,3,31,4.0
423,T420,T420,Hiroyuki Fujita,1,31,23.0
424,T420,T420,Bob Gaus,1,31,31.0
425,T420,T420,Jimmy Henderson,1,31,31.0
426,T420,T420,Michael Knight,1,31,4.0
427,T420,T420,Drew Scott,1,31,4.0
428,T420,T420,Esteban Toledo,3,31,20.0
429,T430,T430,Keith Clearwater,2,30,30.0
430,T430,T430,Philip Francis,1,30,8.0
431,T430,T430,J.T. Kohut,3,30,30.0
432,T430,T430,Rick Leibovich,3,30,27.0
433,T430,T430,Phil Schmitt,2,30,5.0
434,T430,T430,Duffy Waldorf,4,30,30.0
435,T430,T430,Don Yrene,1,30,30.0
436,T437,T437,Chip Deason,1,29,29.0
437,T437,T437,Josh Esler,1,29,29.0
438,T437,T437,Rob Grube,1,29,29.0
439,T437,T437,Chih-Bing Lam,1,29,29.0
440,T437,T437,Scott Parel,1,29,29.0
441,T437,T437,Jim Schuman,1,29,29.0
442,T443,T443,Ryan Dillon,1,28,5.0
443,T443,T443,Robin Freeman,2,28,28.0
444,T443,T443,Jamie Howarth,1,28,7.0
445,T443,T443,Tripp Isenhour,1,28,7.0
446,T443,T443,Kevin Silva,1,28,28.0
447,T443,T443,Kaname Yokoo,1,28,28.0
448,T449,T449,Fulton Allem,1,27,27.0
449,T449,T449,George Bradford,1,27,8.0
450,T449,T449,Ariel Cañete,1,27,17.0
451,T449,T449,Bobby Clampett,1,27,27.0
452,T449,T449,Wes Heffernan,1,27,27.0
453,T449,T449,Jeff Hull,1,27,6.0
454,T449,T449,Jim Rutledge,1,27,
455,T449,T449,Curt Sanders,3,27,5.0
456,T449,T449,Lance Ten Broeck,1,27,6.0
457,T449,T449,Vance Veazey,1,27,8.0
458,T459,T459,Ronnie Black,2,26,26.0
459,T459,T459,Ryan Brehm,1,26,9.0
460,T459,T459,Peter Campbell,1,26,8.0
461,T459,T459,Brian Carroll,1,26,26.0
462,T459,T459,Roberto Castro,1,26,1.0
463,T459,T459,Sean English,1,26,26.0
464,T459,T459,Garrett Osborn,1,26,9.0
465,T459,T459,Mike Ruiz,1,26,2.0
466,T459,T459,Thomas Sherreard,1,26,8.0
467,T468,T468,Sam Arnold,1,25,25.0
468,T468,T468,Travis Bertoni,1,25,25.0
469,T468,T468,Kevin Chappell,2,25,2.0
470,T468,T468,Trevor Dodds,2,25,6.0
471,T468,T468,Hennie Otto,2,25,2.0
472,T468,T468,Angelo Que,1,25,
473,T468,T468,Bruce Smith,1,25,25.0
474,T475,T475,Peter Appleyard,1,24,11.0
475,T475,T475,Brandel Chamblee,1,24,11.0
476,T475,T475,Darren Fichardt,1,24,24.0
477,T475,T475,Brad Fritsch,1,24,11.0
478,T475,T475,Jay Haas,1,24,11.0
479,T475,T475,Hunter Haas,1,24,24.0
480,T475,T475,Mike Hulbert,1,24,11.0
481,T475,T475,Derek Lamely,1,24,3.0
482,T475,T475,Jonathan Lomas,1,24,1.0
483,T475,T475,Sandy Lyle,2,24,20.0
484,T475,T475,Anthony Wall,1,24,19.0
485,T475,T475,Jeff Wilson,1,24,7.0
486,T487,T487,Adam Blyth,1,23,2.0
487,T487,T487,Eric Dugas,1,23,23.0
488,T487,T487,Brian Kortan,1,23,12.0
489,T487,T487,Rod Perry,1,23,23.0
490,T487,T487,Kevin Tway,1,23,12.0
491,T487,T487,Tom Watson,2,23,4.0
492,T493,T493,Peter Baker,1,22,22.0
493,T493,T493,Danny Chia,1,22,
494,T493,T493,Benjamin Hebert,1,22,22.0
495,T493,T493,Nolan Henke,1,22,13.0
496,T493,T493,Thomas Levet,1,22,13.0
497,T493,T493,Sean McCarty,1,22,12.0
498,T493,T493,David Ogrin,1,22,3.0
499,T500,T500,Kelvin Burgin,1,21,14.0
500,T500,T500,Santiago Cavanagh,2,21,2.0
501,T500,T500,Frank Esposito,1,21,4.0
502,T500,T500,Tony Finau,1,21,21.0
503,T500,T500,Kyle Flinton,1,21,3.0
504,T500,T500,Kelly Mitchum,1,21,21.0
505,T500,T500,Chad Proehl,1,21,21.0
506,T500,T500,Yoshinobu Tsukada,1,21,10.0
507,T500,T500,Jhonattan Vegas,1,21,3.0
508,T500,T500,Gary Wolstenholme,1,21,21.0
509,T510,T510,Russ Cochran,1,20,15.0
510,T510,T510,Wesley Graham,1,20,5.0
511,T510,T510,Matt Harmon,1,20,20.0
512,T510,T510,Hiroshi Iwata,1,20,15.0
513,T510,T510,Barry Jaeckel,1,20,15.0
514,T510,T510,Patton Kizzire,1,20,15.0
515,T510,T510,Brad Lamb,1,20,15.0
516,T510,T510,Damian McGrane,1,20,20.0
517,T510,T510,Patrick Olive,1,20,20.0
518,T510,T510,Dustin Risdon,1,20,20.0
519,T510,T510,Robin Smith,1,20,11.0
520,T521,T521,Josh Cunliffe,1,19,19.0
521,T521,T521,Chris Devlin,1,19,14.0
522,T521,T521,Pelle Edberg,1,19,19.0
523,T521,T521,Derek Fathauer,1,19,17.0
524,T521,T521,Peter Fowler,1,19,16.0
525,T521,T521,Scott Gump,2,19,19.0
526,T521,T521,Peter Hedblom,1,19,14.0
527,T521,T521,Barry Hume,1,19,3.0
528,T521,T521,Jason Knutzon,1,19,16.0
529,T521,T521,Trip Kuehne,1,19,19.0
530,T521,T521,David Long,1,19,
531,T521,T521,Doug McGuigan,1,19,19.0
532,T521,T521,Jim Renner,1,19,19.0
533,T521,T521,Dave Rummells,2,19,19.0
534,T521,T521,Reinier Saxton,1,19,8.0
535,T521,T521,Kyle Stanley,1,19,10.0
536,T537,T537,Mitch Adcock,1,18,4.0
537,T537,T537,Gary Boyd,1,18,18.0
538,T537,T537,Brad Bryant,1,18,14.0
539,T537,T537,Shintaro Kai,1,18,18.0
540,T537,T537,Joey Lamielle,1,18,18.0
541,T537,T537,Brad Martin,1,18,13.0
542,T537,T537,Robert McMillan,1,18,18.0
543,T537,T537,Bryce Molder,1,18,18.0
544,T537,T537,Scott Piercy,2,18,18.0
545,T537,T537,Jyoti Randhawa,1,18,8.0
546,T537,T537,Jeff Reader,1,18,9.0
547,T537,T537,Kyle Reifers,1,18,18.0
548,T537,T537,Martin Rominger,1,18,18.0
549,T537,T537,Adam Short,1,18,18.0
550,T537,T537,Hideto Tanihara,1,18,17.0
551,T552,T552,Clint Avret,1,17,
552,T552,T552,Scott Dunlap,1,17,7.0
553,T552,T552,Jamie Elson,1,17,7.0
554,T552,T552,Kevin Hayashi,1,17,8.0
555,T552,T552,Scott Hebert,2,17,11.0
556,T552,T552,Luke List,2,17,12.0
557,T552,T552,Eric Manning,1,17,5.0
558,T552,T552,Savio Nazareth,1,17,17.0
559,T560,T560,Michael Clark II,1,16,14.0
560,T560,T560,Jim Estes,1,16,2.0
561,T560,T560,Andrew Gruss,1,16,15.0
562,T560,T560,David Morland IV,1,16,14.0
563,T560,T560,Trevor Murphy,1,16,16.0
564,T560,T560,Gary Player,1,16,5.0
565,T560,T560,David Smail,1,16,9.0
