,Consecutive_Fairways_Hit_RANK THIS WEEK,Consecutive_Fairways_Hit_RANK LAST WEEK,Consecutive_Fairways_Hit_PLAYER NAME,Consecutive_Fairways_Hit_EVENTS,Consecutive_Fairways_Hit_BEST STREAK,Consecutive_Fairways_Hit_CURRENT STREAK
127,T122,T122,Dudley Hart,22,16,3.0
128,T122,T122,Mark Hensby,26,16,1.0
129,T122,T122,Kent Jones,23,16,2.0
130,T122,T122,Skip Kendall,6,16,
131,T122,T122,Tag Ridings,29,16,
132,T122,T122,Nicholas Thompson,36,16,2.0
133,T122,T122,Esteban Toledo,3,16,
134,T135,T135,Brian Bateman,18,15,
135,T135,T135,Tom Byrum,12,15,6.0
136,T135,T135,Ken Duke,33,15,1.0
137,T135,T135,Scott Dunlap,1,15,1.0
138,T135,T135,Rick Fehr,1,15,4.0
139,T135,T135,Brent Geiberger,12,15,1.0
140,T135,T135,Rob Grube,1,15,5.0
141,T135,T135,J.P. Hayes,26,15,1.0
142,T135,T135,Matt Jones,31,15,
143,T135,T135,Greg Kraft,21,15,
144,T135,T135,Tom Lehman,17,15,
145,T135,T135,Michael Letzig,29,15,4.0
146,T135,T135,Troy Matteson,30,15,8.0
147,T135,T135,Graeme McDowell,4,15,4.0
148,T135,T135,Sean O'Hair,25,15,4.0
149,T135,T135,Brenden Pappas,24,15,
150,T135,T135,Ted Purdy,25,15,1.0
151,T135,T135,Lee Westwood,10,15,1.0
152,T135,T135,Charlie Wi,27,15,2.0
153,T135,T135,Garrett Willis,11,15,3.0
154,T135,T135,Casey Wittenberg,4,15,6.0
155,T156,T156,Stuart Appleby,23,14,1.0
156,T156,T156,Travis Bertoni,1,14,14.0
157,T156,T156,Guy Boros,6,14,1.0
158,T156,T156,Jeffrey Bors,1,14,14.0
159,T156,T156,Tim Clark,27,14,1.0
160,T156,T156,Ben Crane,25,14,3.0
161,T156,T156,Richard Finch,2,14,1.0
162,T156,T156,Rickie Fowler,2,14,14.0
163,T156,T156,Carlos Franco,25,14,
164,T156,T156,Robert Garrigus,29,14,4.0
165,T156,T156,Padraig Harrington,15,14,1.0
166,T156,T156,George McNeill,29,14,
167,T156,T156,Carl Pettersson,29,14,
168,T156,T156,D.A. Points,3,14,1.0
169,T156,T156,Dicky Pride,14,14,
170,T156,T156,Brett Rumford,26,14,2.0
171,T156,T156,Tom Scherrer,20,14,
172,T156,T156,Michael Sim,7,14,1.0
173,T156,T156,Paul Stankowski,13,14,
174,T156,T156,Boo Weekley,24,14,2.0
175,T156,T156,Dean Wilson,32,14,1.0
176,T177,T177,Steve Allan,21,13,2.0
177,T177,T177,Alex Cejka,25,13,3.0
178,T177,T177,Kris Cox,8,13,
179,T177,T177,Ben Curtis,22,13,
180,T177,T177,Jason Day,28,13,4.0
181,T177,T177,Tim Herron,28,13,2.0
182,T177,T177,Charles Howell III,31,13,
183,T177,T177,Ryuji Imada,25,13,2.0
184,T177,T177,Lee Janzen,28,13,
185,T177,T177,Martin Kaymer,8,13,3.0
186,T177,T177,Anthony Kim,22,13,2.0
187,T177,T177,Cliff Kresge,28,13,1.0
188,T177,T177,Stephen Leaney,17,13,
189,T177,T177,Frank Lickliter II,32,13,7.0
190,T177,T177,Steve Lowery,25,13,2.0
191,T177,T177,Scott McCarron,22,13,3.0
192,T177,T177,Gary Player,1,13,2.0
193,T177,T177,Webb Simpson,6,13,1.0
194,T177,T177,Vijay Singh,23,13,
195,T177,T177,Bob Sowards,22,13,
196,T177,T177,Richard Sterne,8,13,
197,T177,T177,Roland Thatcher,15,13,3.0
198,T177,T177,Nick Watney,27,13,1.0
199,T177,T177,Willie Wood,5,13,1.0
200,T177,T177,Ian Woosnam,1,13,
201,T202,T202,Jason Allred,23,12,
202,T202,T202,Stephen Ames,24,12,1.0
203,T202,T202,Billy Andrade,24,12,
204,T202,T202,Eric Axley,35,12,2.0
205,T202,T202,Justin Bolli,28,12,3.0
206,T202,T202,Paul Casey,16,12,1.0
207,T202,T202,Chip Deason,1,12,2.0
208,T202,T202,Todd Demsey,25,12,1.0
209,T202,T202,Ryan Dillon,1,12,1.0
210,T202,T202,Steve Flesch,29,12,3.0
211,T202,T202,Lucas Glover,26,12,1.0
212,T202,T202,Soren Hansen,9,12,
213,T202,T202,Justin Hicks,1,12,
214,T202,T202,Gabriel Hjertstedt,4,12,2.0
215,T202,T202,Freddie Jacobson,24,12,2.0
216,T202,T202,Richard Johnson,21,12,
217,T202,T202,Jerry Kelly,31,12,4.0
218,T202,T202,Jason Knutzon,1,12,9.0
219,T202,T202,Ian Leggatt,5,12,
220,T202,T202,Will MacKenzie,21,12,
221,T202,T202,Parker McLachlin,27,12,
222,T202,T202,Spike McRoy,4,12,4.0
223,T202,T202,Mark O'Meara,5,12,
224,T202,T202,Louis Oosthuizen,3,12,2.0
225,T202,T202,Jeff Overton,32,12,4.0
226,T202,T202,Jeff Quinney,28,12,
227,T202,T202,John Senden,28,12,1.0
228,T202,T202,Chris Smith,5,12,3.0
229,T202,T202,Kevin Streelman,32,12,1.0
230,T202,T202,Chip Sullivan,6,12,1.0
231,T202,T202,Vaughn Taylor,32,12,2.0
232,T202,T202,Bo Van Pelt,32,12,1.0
233,T202,T202,Camilo Villegas,22,12,
234,T202,T202,Mike Weir,26,12,1.0
235,T202,T202,Erik Wolf,1,12,
236,T237,T237,Craig Barlow,15,11,7.0
237,T237,T237,Chad Collins,24,11,1.0
238,T237,T237,Marco Dawson,21,11,
239,T237,T237,Glen Day,19,11,2.0
240,T237,T237,Bubba Dickerson,1,11,5.0
241,T237,T237,Raymond Floyd,1,11,11.0
242,T237,T237,Mathew Goggin,27,11,2.0
243,T237,T237,Retief Goosen,18,11,
244,T237,T237,Peter Hanson,4,11,
245,T237,T237,Mike Heinen,7,11,
246,T237,T237,Peter Jacobsen,1,11,11.0
247,T237,T237,Miguel Angel Jiménez,8,11,
248,T237,T237,Brandt Jobe,19,11,
249,T237,T237,Dustin Johnson,30,11,1.0
250,T237,T237,Jonathan Kaye,8,11,1.0
251,T237,T237,Neal Lancaster,9,11,3.0
252,T237,T237,WC Liang,6,11,
253,T237,T237,David Lutterus,23,11,1.0
254,T237,T237,Jarrod Lyle,1,11,
255,T237,T237,Shigeki Maruyama,18,11,
256,T237,T237,Phil Mickelson,21,11,1.0
257,T237,T237,Geoff Ogilvy,20,11,1.0
258,T237,T237,Jesper Parnevik,29,11,
259,T237,T237,Brett Quigley,25,11,
260,T237,T237,Nick Taylor,2,11,6.0
261,T237,T237,Johnson Wagner,26,11,1.0
262,T263,T263,K.J. Choi,21,10,1.0
263,T263,T263,Fred Couples,18,10,1.0
264,T263,T263,John Daly,17,10,
265,T263,T263,Nick Dougherty,8,10,
266,T263,T263,Niclas Fasth,10,10,3.0
267,T263,T263,Cody Freeman,26,10,4.0
268,T263,T263,David Frost,3,10,
269,T263,T263,Scott Gump,2,10,3.0
270,T263,T263,J.B. Holmes,26,10,
271,T263,T263,Richard Johnson,29,10,2.0
272,T263,T263,Peter Karmis,1,10,8.0
273,T263,T263,Shingo Katayama,5,10,
274,T263,T263,Davis Love III,23,10,
275,T263,T263,Shaun Micheel,16,10,5.0
276,T263,T263,Colin Montgomerie,7,10,3.0
277,T263,T263,Travis Perkins,23,10,10.0
278,T263,T263,Stephen Poole,1,10,
279,T263,T263,Ian Poulter,15,10,4.0
280,T263,T263,Jim Rutledge,1,10,3.0
281,T263,T263,Brandt Snedeker,26,10,2.0
282,T263,T263,Scott Strange,3,10,1.0
283,T263,T263,Steve Stricker,22,10,
284,T263,T263,Toru Taniguchi,7,10,
285,T263,T263,Grant Waite,8,10,1.0
286,T287,T287,Brad Adamonis,29,9,2.0
287,T287,T287,Clint Avret,1,9,
288,T287,T287,Paul Azinger,9,9,
289,T287,T287,Michael Campbell,6,9,
290,T287,T287,Kevin Chappell,2,9,1.0
291,T287,T287,Darren Clarke,2,9,2.0
292,T287,T287,Luke Donald,11,9,1.0
293,T287,T287,David Duval,20,9,
294,T287,T287,Simon Dyson,2,9,2.0
295,T287,T287,Ernie Els,16,9,1.0
296,T287,T287,Derek Fathauer,1,9,5.0
297,T287,T287,Ross Fisher,6,9,
298,T287,T287,Tadd Fujikawa,3,9,1.0
299,T287,T287,Tom Gillis,3,9,
300,T287,T287,Anders Hansen,6,9,
301,T287,T287,J.L. Lewis,16,9,2.0
302,T287,T287,Prayad Marksaeng,4,9,9.0
303,T287,T287,Pablo Martin Benavides,3,9,2.0
304,T287,T287,Daisuke Maruyama,4,9,7.0
305,T287,T287,Blaine McCallister,2,9,2.0
306,T287,T287,Jonathan Moore,2,9,1.0
307,T287,T287,Steve Pate,3,9,8.0
308,T287,T287,David Peoples,2,9,3.0
309,T287,T287,Adam Scott,15,9,1.0
310,T287,T287,Peter Tomasulo,2,9,
311,T287,T287,Duffy Waldorf,4,9,
312,T287,T287,Jimmy Walker,24,9,
313,T287,T287,Bubba Watson,29,9,
314,T287,T287,Oliver Wilson,4,9,1.0
315,T287,T287,Tiger Woods,6,9,
316,T287,T287,Fuzzy Zoeller,1,9,1.0
317,T318,T318,Fulton Allem,1,8,
318,T318,T318,Peter Baker,1,8,
319,T318,T318,Yohann Benson,1,8,1.0
320,T318,T318,Casey Bourque,1,8,8.0
321,T318,T318,Brad Bryant,1,8,
322,T318,T318,Bob Burns,7,8,3.0
323,T318,T318,Daniel Chopra,27,8,4.0
324,T318,T318,Michael Clark II,1,8,8.0
325,T318,T318,Keith Clearwater,2,8,
326,T318,T318,John Douma,1,8,
327,T318,T318,"Jim Gallagher, Jr.",7,8,2.0
328,T318,T318,Philippe Gasnier,1,8,
329,T318,T318,Jay Haas,1,8,
330,T318,T318,David Hearn,2,8,4.0
331,T318,T318,Robert Karlsson,8,8,3.0
332,T318,T318,Simon Khan,1,8,
333,T318,T318,James Kingston,5,8,3.0
334,T318,T318,Joey Lamielle,1,8,
335,T318,T318,Bernhard Langer,2,8,
336,T318,T318,Danny Lee,2,8,1.0
337,T318,T318,Jonathan Lomas,1,8,2.0
338,T318,T318,Paul McGinley,1,8,2.0
339,T318,T318,Kiyoshi Miyazato,1,8,
340,T318,T318,David Ogrin,1,8,3.0
341,T318,T318,Craig Parry,4,8,3.0
342,T318,T318,Phil Schmitt,2,8,2.0
343,T318,T318,Joey Sindelar,5,8,2.0
344,T318,T318,Steve Sokol,1,8,8.0
345,T318,T318,Craig Stadler,2,8,1.0
346,T318,T318,Lance Ten Broeck,1,8,2.0
347,T318,T318,Michael Thompson,4,8,2.0
348,T318,T318,Paul Waring,1,8,
349,T318,T318,Drew Weaver,4,8,
350,T318,T318,Steve Webster,3,8,
351,T352,T352,Ángel Cabrera,17,7,
352,T352,T352,SSP Chawrasia,1,7,
353,T352,T352,Ben Crenshaw,1,7,
354,T352,T352,Andrew Dresser,1,7,1.0
355,T352,T352,Alastair Forsyth,2,7,5.0
356,T352,T352,Robin Freeman,2,7,
357,T352,T352,Brad Hauer,1,7,1.0
358,T352,T352,Nolan Henke,1,7,
359,T352,T352,Jeff Hull,1,7,2.0
360,T352,T352,Barry Jaeckel,1,7,6.0
361,T352,T352,Pete Jordan,1,7,
362,T352,T352,Chris Kirk,3,7,
363,T352,T352,Kenny Knox,1,7,5.0
364,T352,T352,Chih-Bing Lam,1,7,1.0
365,T352,T352,Paul Lawrie,1,7,2.0
366,T352,T352,Jamie Lovemark,5,7,
367,T352,T352,Andrew Magee,3,7,1.0
368,T352,T352,Damian McGrane,1,7,2.0
369,T352,T352,José María Olazábal,4,7,2.0
370,T352,T352,Hennie Otto,2,7,
371,T352,T352,Deane Pappas,3,7,7.0
372,T352,T352,Dennis Paulson,1,7,
373,T352,T352,Jeff Reader,1,7,
374,T352,T352,Ted Schulz,1,7,
375,T352,T352,Jeev Milkha Singh,5,7,3.0
376,T352,T352,Mike Standly,1,7,1.0
377,T352,T352,Graeme Storm,3,7,
378,T352,T352,Andrew Tampion,1,7,4.0
379,T352,T352,Phil Tataurangi,6,7,1.0
380,T352,T352,Jon Turcott,2,7,1.0
381,T352,T352,Anthony Wall,1,7,
382,T352,T352,Philip Walton,1,7,
383,T352,T352,Michelle Wie,1,7,1.0
384,T352,T352,Martin Wiegele,1,7,1.0
385,T352,T352,Chris Wood,1,7,
386,T387,T387,Philip Archer,2,6,
387,T387,T387,Ronnie Black,2,6,5.0
388,T387,T387,Grégory Bourdy,1,6,
389,T387,T387,Gary Boyd,1,6,
390,T387,T387,Mark Brown,3,6,4.0
391,T387,T387,Santiago Cavanagh,2,6,2.0
392,T387,T387,Erik Compton,1,6,1.0
393,T387,T387,Josh Cunliffe,1,6,6.0
394,T387,T387,Stuart Deane,2,6,4.0
395,T387,T387,Trevor Dodds,2,6,
396,T387,T387,Brad Faxon,3,6,
397,T387,T387,Hiroyuki Fujita,1,6,5.0
398,T387,T387,Bob Gaus,1,6,2.0
399,T387,T387,Anton Haig,2,6,
400,T387,T387,Grégory Havret,2,6,1.0
401,T387,T387,Scott Hebert,2,6,
402,T387,T387,Wes Heffernan,1,6,3.0
403,T387,T387,P.H. Horgan III,1,6,1.0
404,T387,T387,Hidemasa Hoshino,1,6,4.0
405,T387,T387,Trip Kuehne,1,6,
406,T387,T387,Spencer Levin,1,6,
407,T387,T387,Dick Mast,1,6,
408,T387,T387,Abs Mawjii,1,6,
409,T387,T387,Bob May,4,6,
410,T387,T387,Sean McCarty,1,6,2.0
411,T387,T387,Andrew McLardy,2,6,
412,T387,T387,Robert McMillan,1,6,
413,T387,T387,Alan Morin,2,6,
414,T387,T387,Artemio Murakami,1,6,
415,T387,T387,Scott Parel,1,6,4.0
416,T387,T387,Cameron Peck,1,6,2.0
417,T387,T387,Rod Perry,1,6,3.0
418,T387,T387,Chad Proehl,1,6,2.0
419,T387,T387,Michael Quagliano,1,6,
420,T387,T387,Fran Quinn,1,6,
421,T387,T387,Mike Ruiz,1,6,
422,T387,T387,Dave Rummells,2,6,6.0
423,T387,T387,Jacob Scriven,1,6,1.0
424,T387,T387,Paul Sheehan,1,6,4.0
425,T387,T387,Adam Short,1,6,
426,T387,T387,Jeff Sluman,2,6,5.0
427,T387,T387,David Smail,1,6,
428,T387,T387,Andrew Svoboda,1,6,
429,T387,T387,Paul Trittler,1,6,1.0
430,T387,T387,Jhonattan Vegas,1,6,1.0
431,T387,T387,Tom Watson,2,6,2.0
432,T387,T387,Jeff Wilson,1,6,4.0
433,T387,T387,Gary Wolstenholme,1,6,2.0
434,T387,T387,Jay Woodson,1,6,6.0
435,T436,T436,Lonny Alexander,2,5,1.0
436,T436,T436,"David Berganio, Jr.",1,5,2.0
437,T436,T436,Brian Bergstol,1,5,
438,T436,T436,Peter Campbell,1,5,
439,T436,T436,Brian Carroll,1,5,1.0
440,T436,T436,Jay Choi,1,5,1.0
441,T436,T436,Bryan DeCorso,1,5,1.0
442,T436,T436,Pelle Edberg,1,5,
443,T436,T436,Johan Edfors,2,5,3.0
444,T436,T436,Reid Edstrom,1,5,
445,T436,T436,Brad Fritsch,1,5,
446,T436,T436,Todd Halpen,1,5,1.0
447,T436,T436,Matt Harmon,1,5,
448,T436,T436,Peter Hedblom,1,5,
449,T436,T436,David Howell,3,5,3.0
450,T436,T436,Brendan Jones,5,5,
451,T436,T436,J.T. Kohut,3,5,
452,T436,T436,Joel Kribel,1,5,5.0
453,T436,T436,Brad Lamb,1,5,
454,T436,T436,Pablo Larrazabal,3,5,
455,T436,T436,Sandy Lyle,2,5,1.0
456,T436,T436,Ross McGowan,1,5,3.0
457,T436,T436,Doug McGuigan,1,5,1.0
458,T436,T436,Yusaku Miyazato,1,5,1.0
459,T436,T436,David Morland IV,1,5,1.0
460,T436,T436,Chapchai Nirat,1,5,1.0
461,T436,T436,Greg Owen,1,5,2.0
462,T436,T436,Rob Rashell,1,5,1.0
463,T436,T436,Chris Rogers,1,5,2.0
464,T436,T436,Tony Rohlik,1,5,3.0
465,T436,T436,Curt Sanders,3,5,
466,T436,T436,Brady Schnell,1,5,5.0
467,T436,T436,Bruce Smith,1,5,3.0
468,T436,T436,Robin Smith,1,5,
469,T436,T436,Yoshinobu Tsukada,1,5,2.0
470,T436,T436,Simon Wakefield,1,5,
471,T436,T436,Lucas Wald,1,5,2.0
472,T436,T436,Mike Wilson,1,5,3.0
473,T436,T436,Steve Wilson,1,5,2.0
474,T436,T436,Dan Woltman,1,5,1.0
475,T436,T436,Charlie Woo,1,5,1.0
476,T477,T477,Thomas Aiken,1,4,1.0
477,T477,T477,Peter Appleyard,1,4,
478,T477,T477,Alex Aragon,2,4,2.0
479,T477,T477,Ryan Benzel,1,4,3.0
480,T477,T477,Jon Bevan,1,4,
481,T477,T477,George Bradford,1,4,1.0
482,T477,T477,Ryan Brehm,1,4,
483,T477,T477,Ariel Cañete,1,4,
484,T477,T477,Roberto Castro,1,4,1.0
485,T477,T477,Chris Devlin,1,4,4.0
486,T477,T477,Robert Dinwiddie,1,4,1.0
487,T477,T477,Eric Dugas,1,4,4.0
488,T477,T477,Doug Dvorak,1,4,
489,T477,T477,John Ellis,2,4,
490,T477,T477,Darren Fichardt,1,4,3.0
491,T477,T477,Fernando Figueroa,1,4,2.0
492,T477,T477,Kyle Flinton,1,4,2.0
493,T477,T477,Robert Floyd,3,4,
494,T477,T477,Mike Gilmore,1,4,
495,T477,T477,Jean Baptiste Gonnet,1,4,
496,T477,T477,Kevin Hayashi,1,4,
497,T477,T477,Benjamin Hebert,1,4,2.0
498,T477,T477,Jimmy Henderson,1,4,
499,T477,T477,Justin Hicks,1,4,
500,T477,T477,Scott Hoch,1,4,
501,T477,T477,David Horsey,1,4,
502,T477,T477,Barry Hume,1,4,
503,T477,T477,Tripp Isenhour,1,4,4.0
504,T477,T477,Hiroshi Iwata,1,4,2.0
505,T477,T477,Vince Jewell,2,4,
506,T477,T477,Mike Johnston,1,4,2.0
507,T477,T477,Michael Knight,1,4,
508,T477,T477,Mathew Kodama,1,4,1.0
509,T477,T477,Matthew Kohn,1,4,4.0
510,T477,T477,Brian Kortan,1,4,1.0
511,T477,T477,Eric Landreville,1,4,
512,T477,T477,Thomas Levet,1,4,1.0
513,T477,T477,Jose-Filipe Lima,1,4,
514,T477,T477,Luke List,2,4,
515,T477,T477,Michio Matsumura,1,4,1.0
516,T477,T477,Kelly Mitchum,1,4,
517,T477,T477,Bryce Molder,1,4,
518,T477,T477,Savio Nazareth,1,4,2.0
519,T477,T477,Garrett Osborn,1,4,1.0
520,T477,T477,Michael Putnam,1,4,
521,T477,T477,Jim Renner,1,4,
522,T477,T477,Martin Rominger,1,4,4.0
523,T477,T477,Jake Roos,2,4,2.0
524,T477,T477,Charl Schwartzel,1,4,1.0
525,T477,T477,Kelly Sellers,1,4,
526,T477,T477,Thomas Sherreard,1,4,1.0
527,T477,T477,Kevin Silva,1,4,
528,T477,T477,Sonny Skinner,1,4,
529,T477,T477,Kyle Stanley,1,4,1.0
530,T477,T477,Mitsuhiro Tateyama,1,4,1.0
531,T477,T477,Kevin Tway,1,4,4.0
532,T477,T477,Jean Van de Velde,1,4,1.0
533,T534,T534,Mitch Adcock,1,3,1.0
534,T534,T534,Sam Arnold,1,3,1.0
535,T534,T534,Adam Bland,1,3,1.0
536,T534,T534,Rohan Blizard,1,3,
537,T534,T534,Adam Blyth,1,3,2.0
538,T534,T534,Danny Briggs,1,3,
539,T534,T534,D.J. Brigman,1,3,
540,T534,T534,Kelvin Burgin,1,3,2.0
541,T534,T534,Alex Ching,1,3,1.0
542,T534,T534,Bobby Clampett,1,3,
543,T534,T534,Russ Cochran,1,3,
544,T534,T534,Bobby Collins,1,3,
545,T534,T534,Jordan Cox,1,3,
546,T534,T534,Jamie Elson,1,3,
547,T534,T534,Josh Esler,1,3,1.0
548,T534,T534,Frank Esposito,1,3,
549,T534,T534,Jim Estes,1,3,
550,T534,T534,Tony Finau,1,3,
551,T534,T534,Benjamin Fox,1,3,2.0
552,T534,T534,Keiichiro Fukabori,1,3,1.0
553,T534,T534,Wesley Graham,1,3,1.0
554,T534,T534,Andrew Gruss,1,3,
555,T534,T534,Daniel Im,1,3,3.0
556,T534,T534,Shintaro Kai,1,3,1.0
557,T534,T534,Patton Kizzire,1,3,1.0
558,T534,T534,Derek Lamely,1,3,1.0
559,T534,T534,David Long,1,3,2.0
560,T534,T534,Scott Mahlberg,1,3,
561,T534,T534,Eric Manning,1,3,3.0
562,T534,T534,Brad Martin,1,3,
563,T534,T534,Jeff Martin,1,3,
564,T534,T534,Trevor Murphy,1,3,
565,T534,T534,Alex Noren,1,3,
566,T534,T534,Andrew Parr,2,3,
567,T534,T534,Ewan Porter,1,3,
568,T534,T534,Jyoti Randhawa,1,3,1.0
569,T534,T534,Kyle Reifers,1,3,1.0
570,T534,T534,Reinier Saxton,1,3,1.0
571,T534,T534,Jim Schuman,1,3,3.0
572,T534,T534,Drew Scott,1,3,3.0
573,T534,T534,Hideto Tanihara,1,3,1.0
574,T534,T534,Tim Thelen,1,3,2.0
575,T534,T534,Tim Weinhart,1,3,3.0
576,T534,T534,Paul Wise,1,3,2.0
577,T534,T534,Azuma Yano,1,3,
578,T534,T534,Don Yrene,1,3,1.0
579,T580,T580,Charlie Beljan,1,2,
580,T580,T580,Henrik Bjornstad,1,2,
581,T580,T580,Garrett Chaussard,1,2,
582,T580,T580,Danny Chia,1,2,2.0
583,T580,T580,Jeff Cuzzort,1,2,2.0
584,T580,T580,Brad Dean,1,2,1.0
585,T580,T580,Peter Fowler,1,2,1.0
586,T580,T580,Hunter Haas,1,2,
587,T580,T580,Jamie Howarth,1,2,
588,T580,T580,Mike Hulbert,1,2,
589,T580,T580,Kenny Kim,1,2,1.0
590,T580,T580,Scott Piercy,2,2,1.0
