,Best_Rounds_in_60s_Streak_RANK THIS WEEK,Best_Rounds_in_60s_Streak_RANK LAST WEEK,Best_Rounds_in_60s_Streak_PLAYER NAME,Best_Rounds_in_60s_Streak_CAREER BEST STREAK,Best_Rounds_in_60s_Streak_BEST YTD STREAK,Best_Rounds_in_60s_Streak_CURRENT STREAK
38,T23,T23,Chris Smith,10,2.0,
39,T23,T23,Kevin Streelman,10,10.0,
40,T23,T23,David Toms,10,3.0,
41,T23,T23,Grant Waite,10,1.0,
42,T43,T43,Billy Andrade,9,5.0,
43,T43,T43,Stuart Appleby,9,3.0,
44,T43,T43,Tommy Armour III,9,9.0,
45,T43,T43,Cameron Beckman,9,5.0,
46,T43,T43,Notah Begay III,9,3.0,
47,T43,T43,Bart Bryant,9,5.0,
48,T43,T43,Brad Bryant,9,,
49,T43,T43,Mark Calcavecchia,9,2.0,
50,T43,T43,Chad Campbell,9,9.0,
51,T43,T43,K.J. Choi,9,5.0,
52,T43,T43,Stewart Cink,9,5.0,
53,T43,T43,Lennie Clements,9,,
54,T43,T43,Ben Crane,9,7.0,
55,T43,T43,Ernie Els,9,3.0,
56,T43,T43,Sergio Garcia,9,3.0,
57,T43,T43,Brian Gay,9,8.0,
58,T43,T43,Paul Gow,9,,
59,T43,T43,Paul Goydos,9,3.0,
60,T43,T43,Jay Haas,9,,
61,T43,T43,John Huston,9,4.0,
62,T43,T43,Tom Lehman,9,2.0,
63,T43,T43,Justin Leonard,9,7.0,
64,T43,T43,Blaine McCallister,9,,
65,T43,T43,Phil Mickelson,9,4.0,
66,T43,T43,Gil Morgan,9,,
67,T43,T43,Greg Norman,9,,
68,T43,T43,Jesper Parnevik,9,4.0,
69,T43,T43,Chris Perry,9,,
70,T43,T43,Heath Slocum,9,5.0,
71,T43,T43,Jeff Sluman,9,1.0,
72,T43,T43,Payne Stewart,9,,
73,T43,T43,Hal Sutton,9,,
74,T43,T43,Kirk Triplett,9,3.0,
75,T43,T43,Bob Tway,9,6.0,
76,T43,T43,Mike Weir,9,8.0,
77,T78,T78,John Adams,8,,
78,T78,T78,Robert Allenby,8,5.0,
79,T78,T78,Paul Azinger,8,2.0,
80,T78,T78,Ian Baker-Finch,8,,
81,T78,T78,Doug Barron,8,,
82,T78,T78,Andy Bean,8,,
83,T78,T78,Bill Britton,8,,
84,T78,T78,Rex Caldwell,8,,
85,T78,T78,Jim Carter,8,,
86,T78,T78,Bobby Clampett,8,,
87,T78,T78,Tim Clark,8,4.0,
88,T78,T78,Russ Cochran,8,,
89,T78,T78,John Cook,8,,
90,T78,T78,Ken Duke,8,8.0,
91,T78,T78,David Duval,8,3.0,
92,T78,T78,Bob Gilder,8,,
93,T78,T78,Bill Glasson,8,,
94,T78,T78,Hubert Green,8,,
95,T78,T78,Ken Green,8,,
96,T78,T78,Donnie Hammond,8,,
97,T78,T78,Dudley Hart,8,5.0,
98,T78,T78,Mark Hayes,8,,
99,T78,T78,Mike Hulbert,8,,
100,T78,T78,Hale Irwin,8,,
101,T78,T78,Steve Jones,8,,
102,T78,T78,Tom Kite,8,,
103,T78,T78,Greg Kraft,8,5.0,
104,T78,T78,Ian Leggatt,8,1.0,
105,T78,T78,Michael Letzig,8,8.0,
106,T78,T78,Steve Lowery,8,3.0,
107,T78,T78,Troy Matteson,8,4.0,
108,T78,T78,George McNeill,8,8.0,
109,T78,T78,Larry Mize,8,2.0,
110,T78,T78,Arron Oberholser,8,2.0,
111,T78,T78,Greg Owen,8,1.0,
112,T78,T78,Craig Parry,8,,
113,T78,T78,Calvin Peete,8,,
114,T78,T78,Nick Price,8,2.0,
115,T78,T78,Rory Sabbatini,8,7.0,
116,T78,T78,Vijay Singh,8,4.0,
117,T78,T78,Craig Stadler,8,,
118,T78,T78,Curtis Strange,8,,
119,T78,T78,Kevin Sutherland,8,8.0,
120,T78,T78,Jim Thorpe,8,,
121,T78,T78,Bobby Wadkins,8,,
122,T78,T78,Bubba Watson,8,8.0,
123,T78,T78,D.A. Weibring,8,,
124,T78,T78,Robert Wrenn,8,,
125,T126,T126,Woody Austin,7,7.0,
126,T126,T126,Tom Byrum,7,3.0,
127,T126,T126,Greg Chalmers,7,,
128,T126,T126,Daniel Chopra,7,5.0,
129,T126,T126,Rod Curl,7,,
130,T126,T126,Robert Damron,7,1.0,
131,T126,T126,Glen Day,7,5.0,
132,T126,T126,Joel Edwards,7,,
133,T126,T126,Dan Forsman,7,2.0,
134,T126,T126,"Jim Gallagher, Jr.",7,2.0,
135,T126,T126,Brent Geiberger,7,1.0,
136,T126,T126,Kelly Gibson,7,,
137,T126,T126,Matt Gogel,7,,
138,T126,T126,Bill Haas,7,7.0,
139,T126,T126,Gary Hallberg,7,,
140,T126,T126,Tim Herron,7,5.0,
141,T126,T126,Lon Hinkle,7,,
142,T126,T126,Peter Jacobsen,7,,
143,T126,T126,Richard Johnson,7,3.0,
144,T126,T126,Kent Jones,7,4.0,
145,T126,T126,Jonathan Kaye,7,1.0,
146,T126,T126,Kenny Knox,7,,
147,T126,T126,Gary Koch,7,,
148,T126,T126,Neal Lancaster,7,2.0,
149,T126,T126,Wayne Levi,7,,
150,T126,T126,Spencer Levin,7,2.0,
151,T126,T126,J.L. Lewis,7,3.0,
152,T126,T126,Frank Lickliter II,7,4.0,
153,T126,T126,Sandy Lyle,7,,
154,T126,T126,Andrew Magee,7,1.0,
155,T126,T126,Jeff Maggert,7,3.0,
156,T126,T126,John Mahaffey,7,,
157,T126,T126,Hunter Mahan,7,5.0,
158,T126,T126,Roger Maltbie,7,,
159,T126,T126,Bob May,7,3.0,
160,T126,T126,Scott McCarron,7,4.0,
161,T126,T126,Larry Nelson,7,,
162,T126,T126,Sean O'Hair,7,4.0,
163,T126,T126,Rod Pampling,7,5.0,
164,T126,T126,Tom Pernice Jr.,7,5.0,
165,T126,T126,Don Pooley,7,,
166,T126,T126,Chez Reavie,7,7.0,
167,T126,T126,Jack Renner,7,,
168,T126,T126,Clarence Rose,7,,
169,T126,T126,Patrick Sheehan,7,6.0,
170,T126,T126,"Wes Short, Jr.",7,,
171,T126,T126,Tony Sills,7,,
172,T126,T126,Scott Simpson,7,,
173,T126,T126,Mike Springer,7,,
174,T126,T126,Paul Stankowski,7,2.0,
175,T126,T126,Steve Stricker,7,3.0,
176,T126,T126,Chris Stroud,7,7.0,
177,T126,T126,Lance Ten Broeck,7,,
178,T126,T126,Lee Trevino,7,,
179,T126,T126,Marc Turnesa,7,7.0,
180,T126,T126,Howard Twitty,7,,
181,T126,T126,Bo Van Pelt,7,7.0,
182,T126,T126,Lanny Wadkins,7,,
183,T126,T126,Duffy Waldorf,7,,
184,T126,T126,Tom Watson,7,,
185,T126,T126,Mark Wiebe,7,,
186,T126,T126,Fuzzy Zoeller,7,,
187,T126,T126,Richard Zokol,7,,
188,T189,T189,Steve Allan,6,5.0,
189,T189,T189,Fulton Allem,6,1.0,
190,T189,T189,Stephen Ames,6,5.0,
191,T189,T189,Ryan Armour,6,3.0,
192,T189,T189,Briny Baird,6,5.0,
193,T189,T189,Dave Barr,6,,
194,T189,T189,Chip Beck,6,,
195,T189,T189,Ronnie Black,6,,
196,T189,T189,Phil Blackmar,6,,
197,T189,T189,Jay Don Blake,6,,
198,T189,T189,Jason Bohn,6,3.0,
199,T189,T189,David Branshaw,6,,
200,T189,T189,Jeff Brehaut,6,,
201,T189,T189,Mark Brooks,6,4.0,
202,T189,T189,Olin Browne,6,3.0,
203,T189,T189,George Burns,6,,
204,T189,T189,Bob Burns,6,1.0,
205,T189,T189,Jonathan Byrd,6,4.0,
206,T189,T189,Curt Byrum,6,,
207,T189,T189,Alejandro Cañizares,6,4.0,
208,T189,T189,Keith Clearwater,6,,
209,T189,T189,Jim Colbert,6,,
210,T189,T189,John Daly,6,2.0,
211,T189,T189,Marco Dawson,6,3.0,
212,T189,T189,Jay Delsing,6,1.0,
213,T189,T189,Luke Donald,6,2.0,
214,T189,T189,Scott Dunlap,6,,
215,T189,T189,Danny Edwards,6,,
216,T189,T189,Dave Eichelberger,6,,
217,T189,T189,Brad Elder,6,5.0,
218,T189,T189,Steve Elkington,6,5.0,
219,T189,T189,Rick Fehr,6,,
220,T189,T189,Ed Fiori,6,,
221,T189,T189,Bruce Fleisher,6,,
222,T189,T189,Robin Freeman,6,,
223,T189,T189,Lucas Glover,6,4.0,
224,T189,T189,Mathew Goggin,6,5.0,
225,T189,T189,Retief Goosen,6,3.0,
226,T189,T189,Mathias Grönberg,6,3.0,
227,T189,T189,Dan Halldorson,6,,
228,T189,T189,Morris Hatalsky,6,,
229,T189,T189,Vance Heafner,6,,
230,T189,T189,Mike Heinen,6,,
231,T189,T189,Nolan Henke,6,,
232,T189,T189,Mark Hensby,6,6.0,
233,T189,T189,Trevor Immelman,6,3.0,
234,T189,T189,Joe Inman,6,,
235,T189,T189,John Inman,6,,
236,T189,T189,Barry Jaeckel,6,,
237,T189,T189,Lee Janzen,6,4.0,
238,T189,T189,Tom Jenkins,6,,
239,T189,T189,Brandt Jobe,6,5.0,
240,T189,T189,Zach Johnson,6,6.0,
241,T189,T189,Dustin Johnson,6,6.0,
242,T189,T189,Brendan Jones,6,2.0,
243,T189,T189,Pete Jordan,6,1.0,
244,T189,T189,Jerry Kelly,6,4.0,
245,T189,T189,Skip Kendall,6,1.0,
246,T189,T189,Anthony Kim,6,6.0,
247,T189,T189,Hank Kuehne,6,,
248,T189,T189,Bob Lohr,6,,
249,T189,T189,Peter Lonard,6,4.0,
250,T189,T189,Len Mattiace,6,1.0,
251,T189,T189,Billy Mayfair,6,5.0,
252,T189,T189,Jim McGovern,6,2.0,
253,T189,T189,Shaun Micheel,6,1.0,
254,T189,T189,Johnny Miller,6,,
255,T189,T189,Tim Norris,6,,
256,T189,T189,Geoff Ogilvy,6,4.0,
257,T189,T189,David Ogrin,6,1.0,
258,T189,T189,José María Olazábal,6,1.0,
259,T189,T189,Jeff Overton,6,6.0,
260,T189,T189,Ryan Palmer,6,4.0,
261,T189,T189,Brenden Pappas,6,4.0,
262,T189,T189,Steve Pate,6,,
263,T189,T189,Dennis Paulson,6,,
264,T189,T189,Carl Paulson,6,,
265,T189,T189,Craig Perks,6,,
266,T189,T189,Mark Pfeil,6,,
267,T189,T189,Dan Pohl,6,,
268,T189,T189,Ted Purdy,6,3.0,
269,T189,T189,Sam Randolph,6,,
270,T189,T189,Tag Ridings,6,3.0,
271,T189,T189,John Riegger,6,5.0,
272,T189,T189,Lee Rinker,6,,
273,T189,T189,Bill Rogers,6,,
274,T189,T189,Justin Rose,6,2.0,
275,T189,T189,Dave Rummells,6,,
276,T189,T189,Bill Sander,6,,
277,T189,T189,Ted Schulz,6,1.0,
278,T189,T189,Adam Scott,6,4.0,
279,T189,T189,John Senden,6,4.0,
280,T189,T189,Tim Simpson,6,,
281,T189,T189,Darron Stiles,6,,
282,T189,T189,Phil Tataurangi,6,,
283,T189,T189,Leonard Thompson,6,,
284,T189,T189,Esteban Toledo,6,2.0,
285,T189,T189,Ted Tryba,6,,
286,T189,T189,Fred Wadsworth,6,,
287,T189,T189,Nick Watney,6,6.0,
288,T189,T189,Denis Watson,6,,
289,T189,T189,Lee Westwood,6,3.0,
290,T189,T189,Brett Wetterich,6,1.0,
291,T189,T189,Charlie Wi,6,6.0,
292,T189,T189,Willie Wood,6,,
293,T294,T294,Michael Allen,5,4.0,
294,T294,T294,Isao Aoki,5,,
295,T294,T294,Emlyn Aubrey,5,,
296,T294,T294,Aaron Baddeley,5,4.0,
297,T294,T294,Seve Ballesteros,5,,
298,T294,T294,Craig Barlow,5,2.0,
299,T294,T294,"David Berganio, Jr.",5,,
300,T294,T294,Shane Bertsch,5,5.0,
301,T294,T294,Thomas Bjørn,5,,
302,T294,T294,Guy Boros,5,1.0,
303,T294,T294,Michael Bradley,5,2.0,
304,T294,T294,Billy Ray Brown,5,,
305,T294,T294,Ken Brown,5,,
306,T294,T294,George Cadle,5,,
307,T294,T294,Alex Cejka,5,3.0,
308,T294,T294,Brandel Chamblee,5,1.0,
309,T294,T294,Brian Claar,5,,
310,T294,T294,Darren Clarke,5,2.0,
311,T294,T294,José Coceres,5,3.0,
312,T294,T294,Chad Collins,5,5.0,
313,T294,T294,Frank Conner,5,,
314,T294,T294,Ben Crenshaw,5,,
315,T294,T294,Ben Curtis,5,4.0,
316,T294,T294,Brian Davis,5,5.0,
317,T294,T294,Clark Dennis,5,,
318,T294,T294,Jim Dent,5,,
319,T294,T294,Mike Donald,5,,
320,T294,T294,Ed Dougherty,5,,
321,T294,T294,Jason Dufner,5,4.0,
322,T294,T294,Lee Elder,5,,
323,T294,T294,Brad Fabel,5,,
324,T294,T294,Nick Faldo,5,,
325,T294,T294,Brad Faxon,5,,
326,T294,T294,Keith Fergus,5,,
327,T294,T294,Todd Fischer,5,,
328,T294,T294,Raymond Floyd,5,,
329,T294,T294,Stephen Gangluff,5,,
330,T294,T294,Tom Gillis,5,1.0,
331,T294,T294,Jason Gore,5,5.0,
332,T294,T294,David Gossett,5,,
333,T294,T294,Wayne Grady,5,,
334,T294,T294,David Graham,5,,
335,T294,T294,Nathan Green,5,3.0,
336,T294,T294,Bob Heintz,5,3.0,
337,T294,T294,Brian Henninger,5,,
338,T294,T294,J.J. Henry,5,4.0,
339,T294,T294,Gabriel Hjertstedt,5,,
340,T294,T294,Charley Hoffman,5,5.0,
341,T294,T294,Bradley Hughes,5,,
342,T294,T294,Tripp Isenhour,5,,
343,T294,T294,Freddie Jacobson,5,2.0,
344,T294,T294,Kevin Johnson,5,,
345,T294,T294,Billy Kratzert,5,,
346,T294,T294,Matt Kuchar,5,5.0,
347,T294,T294,Franklin Langham,5,,
348,T294,T294,Scott Laycock,5,,
349,T294,T294,Steve Marino,5,5.0,
350,T294,T294,Daisuke Maruyama,5,2.0,
351,T294,T294,Dick Mast,5,1.0,
352,T294,T294,Pat McGowan,5,,
353,T294,T294,David McKenzie,5,,
354,T294,T294,Parker McLachlin,5,5.0,
355,T294,T294,Spike McRoy,5,1.0,
356,T294,T294,Steve Melnyk,5,,
357,T294,T294,Colin Montgomerie,5,,
358,T294,T294,Ryan Moore,5,5.0,
359,T294,T294,Jodie Mudd,5,,
360,T294,T294,Bob Murphy,5,,
361,T294,T294,Sean Murphy,5,,
362,T294,T294,Kevin Na,5,4.0,
363,T294,T294,Mac O'Grady,5,,
364,T294,T294,Nick O'Hern,5,5.0,
365,T294,T294,Joe Ogilvie,5,4.0,
366,T294,T294,Pat Perez,5,5.0,
367,T294,T294,Greg Powers,5,,
368,T294,T294,Tom Purtzer,5,,
369,T294,T294,Brett Quigley,5,3.0,
370,T294,T294,John Rollins,5,2.0,
371,T294,T294,Tom Shaw,5,,
372,T294,T294,Bob Shearer,5,,
373,T294,T294,Sonny Skinner,5,,
374,T294,T294,Jerry Smith,5,,
375,T294,T294,Mike Smith,5,,
376,T294,T294,J.C. Snead,5,,
377,T294,T294,Joey Snyder III,5,,
378,T294,T294,Henrik Stenson,5,2.0,
379,T294,T294,Ron Streck,5,,
380,T294,T294,Mike Sullivan,5,,
381,T294,T294,Hideto Tanihara,5,,
382,T294,T294,Doug Tewell,5,,
383,T294,T294,Roland Thatcher,5,3.0,
384,T294,T294,Tommy Tolles,5,,
385,T294,T294,D.J. Trahan,5,3.0,
386,T294,T294,Greg Twiggs,5,,
387,T294,T294,Omar Uresti,5,5.0,
388,T294,T294,Stan Utley,5,,
389,T294,T294,Jean Van de Velde,5,,
390,T294,T294,Jimmy Walker,5,5.0,
391,T294,T294,Tom Weiskopf,5,,
392,T294,T294,Tim Wilkinson,5,5.0,
393,T294,T294,Jay Williamson,5,4.0,
394,T294,T294,Dean Wilson,5,5.0,
395,T294,T294,Mark Wilson,5,5.0,
396,T294,T294,Kaname Yokoo,5,,
397,T398,T398,Brad Adamonis,4,4.0,
398,T398,T398,Mitch Adcock,4,,
399,T398,T398,Jason Allred,4,4.0,
400,T398,T398,Perry Arthur,4,,
401,T398,T398,Arjun Atwal,4,,
402,T398,T398,Eric Axley,4,4.0,
403,T398,T398,Ben Bates,4,,
404,T398,T398,Rich Beem,4,4.0,
405,T398,T398,Jim Benepe,4,,
406,T398,T398,Henrik Bjornstad,4,,
407,T398,T398,Justin Bolli,4,4.0,
408,T398,T398,Craig Bowden,4,,
409,T398,T398,Danny Briggs,4,,
410,T398,T398,Kevin Burton,4,,
411,T398,T398,Ángel Cabrera,4,3.0,
412,T398,T398,Mark Carnevale,4,,
413,T398,T398,Tom Carter,4,,
414,T398,T398,Paul Casey,4,4.0,
415,T398,T398,Michael Clark II,4,,
416,T398,T398,Paul Claxton,4,3.0,
417,T398,T398,Gavin Coles,4,4.0,
418,T398,T398,Kris Cox,4,1.0,
419,T398,T398,Jason Day,4,4.0,
420,T398,T398,Todd Demsey,4,4.0,
421,T398,T398,Bruce Devlin,4,,
422,T398,T398,Bubba Dickerson,4,1.0,
423,T398,T398,Terry Diehl,4,,
424,T398,T398,Trevor Dodds,4,1.0,
425,T398,T398,Allen Doyle,4,,
426,T398,T398,James Driscoll,4,4.0,
427,T398,T398,Bob Eastwood,4,,
428,T398,T398,Danny Ellis,4,,
429,T398,T398,Forrest Fezler,4,,
430,T398,T398,Tommy Gainey,4,4.0,
431,T398,T398,Jeff Gallagher,4,,
432,T398,T398,Buddy Gardner,4,,
433,T398,T398,Gibby Gilbert,4,,
434,T398,T398,Gibby Gilbert III,4,,
435,T398,T398,Jeff Gove,4,2.0,
436,T398,T398,Scott Gump,4,,
437,T398,T398,Scott Gutschewski,4,,
438,T398,T398,Todd Hamilton,4,4.0,
439,T398,T398,Phillip Hancock,4,,
440,T398,T398,Anders Hansen,4,1.0,
441,T398,T398,Padraig Harrington,4,2.0,
442,T398,T398,Jeff Hart,4,,
443,T398,T398,Mike Holland,4,,
444,T398,T398,J.B. Holmes,4,3.0,
445,T398,T398,P.H. Horgan III,4,,
446,T398,T398,Ryuji Imada,4,4.0,
447,T398,T398,Don January,4,,
448,T398,T398,Miguel Angel Jiménez,4,1.0,
449,T398,T398,Cliff Kresge,4,4.0,
450,T398,T398,Danny Lee,4,4.0,
451,T398,T398,David Lutterus,4,4.0,
452,T398,T398,Mark Lye,4,,
453,T398,T398,Will MacKenzie,4,3.0,
454,T398,T398,John Mallinger,4,4.0,
455,T398,T398,Gary McCord,4,,
456,T398,T398,Mike McCullough,4,,
457,T398,T398,Jerry McGee,4,,
458,T398,T398,John Merrick,4,4.0,
459,T398,T398,Allen Miller,4,,
460,T398,T398,Jon Mills,4,4.0,
461,T398,T398,Jeff Mitchell,4,,
462,T398,T398,Patrick Moore,4,,
463,T398,T398,David Morland IV,4,,
464,T398,T398,Mike Morley,4,,
465,T398,T398,John Morse,4,,
466,T398,T398,Jim Nelford,4,,
467,T398,T398,Jack Nicklaus,4,,
468,T398,T398,Mike Nicolette,4,,
469,T398,T398,Frank Nobilo,4,,
470,T398,T398,Keith Nolan,4,,
471,T398,T398,Andy North,4,,
472,T398,T398,Peter Oosterhuis,4,,
473,T398,T398,Deane Pappas,4,1.0,
474,T398,T398,Scott Piercy,4,,
475,T398,T398,Dicky Pride,4,4.0,
476,T398,T398,Jeff Quinney,4,3.0,
477,T398,T398,Larry Rinker,4,,
478,T398,T398,Brett Rumford,4,4.0,
479,T398,T398,Tom Scherrer,4,3.0,
480,T398,T398,Michael Sim,4,3.0,
481,T398,T398,Ed Sneed,4,,
482,T398,T398,Bob Sowards,4,4.0,
483,T398,T398,Kevin Stadler,4,3.0,
484,T398,T398,Mike Standly,4,1.0,
485,T398,T398,Andre Stolz,4,,
486,T398,T398,Vaughn Taylor,4,4.0,
487,T398,T398,Nicholas Thompson,4,4.0,
488,T398,T398,Mario Tiziani,4,,
489,T398,T398,Paul Trittler,4,,
490,T398,T398,Vance Veazey,4,1.0,
491,T398,T398,Jhonattan Vegas,4,4.0,
492,T398,T398,Camilo Villegas,4,4.0,
493,T398,T398,Johnson Wagner,4,4.0,
494,T398,T398,Charles Warren,4,4.0,
495,T398,T398,Boo Weekley,4,4.0,
496,T398,T398,Steve Wheatcroft,4,,
497,T398,T398,Ron Whittaker,4,2.0,
498,T398,T398,Garrett Willis,4,3.0,
499,T398,T398,Casey Wittenberg,4,4.0,
500,T398,T398,Y.E. Yang,4,4.0,
501,T502,T502,Chris Anderson,3,,
502,T502,T502,Alex Aragon,3,1.0,
503,T502,T502,Wally Armstrong,3,,
504,T502,T502,Miller Barber,3,,
505,T502,T502,Rich Barcelo,3,,
506,T502,T502,Ricky Barnes,3,,
507,T502,T502,Woody Blackburn,3,,
508,T502,T502,D.J. Brigman,3,,
509,T502,T502,Bob Byman,3,,
510,T502,T502,Michael Campbell,3,,
511,T502,T502,T.C. Chen,3,,
512,T502,T502,Bobby Cochran,3,,
513,T502,T502,Bobby Cole,3,,
514,T502,T502,Charles Coody,3,,
515,T502,T502,Keoke Cotner,3,,
516,T502,T502,Chris Couch,3,,
517,T502,T502,Joe Daley,3,,
518,T502,T502,Dale Douglass,3,,
519,T502,T502,John Elliott,3,,
520,T502,T502,Jim Estes,3,,
521,T502,T502,Niclas Fasth,3,1.0,
522,T502,T502,Nick Flanagan,3,3.0,
523,T502,T502,John Fought,3,,
524,T502,T502,Robert Garrigus,3,3.0,
525,T502,T502,Al Geiberger,3,,
526,T502,T502,Ernie Gonzalez,3,,
527,T502,T502,Richard Green,3,1.0,
528,T502,T502,Steve Hart,3,,
529,T502,T502,Jerry Heard,3,,
530,T502,T502,David Hearn,3,1.0,
531,T502,T502,Matt Hendrix,3,,
532,T502,T502,Dave Hill,3,,
533,T502,T502,Jason Hill,3,,
534,T502,T502,David Howell,3,1.0,
535,T502,T502,Toshi Izawa,3,,
536,T502,T502,Richard Johnson,3,3.0,
537,T502,T502,Matt Jones,3,3.0,
538,T502,T502,Craig Kanada,3,3.0,
539,T502,T502,Shingo Katayama,3,,
540,T502,T502,Colt Knost,3,1.0,
541,T502,T502,Brian Kortan,3,,
542,T502,T502,Doug LaBelle II,3,3.0,
543,T502,T502,Martin Laird,3,3.0,
544,T502,T502,Brad Lardon,3,,
545,T502,T502,Craig Lile,3,,
546,T502,T502,Pat Lindsey,3,,
547,T502,T502,Gene Littler,3,,
548,T502,T502,Lyn Lott,3,,
549,T502,T502,Jarrod Lyle,3,,
550,T502,T502,Rik Massengale,3,,
551,T502,T502,Yusaku Miyazato,3,3.0,
552,T502,T502,Bryce Molder,3,,
553,T502,T502,Jack Newton,3,,
554,T502,T502,Arnold Palmer,3,,
555,T502,T502,Jin Park,3,3.0,
556,T502,T502,D.A. Points,3,2.0,
557,T502,T502,Ian Poulter,3,2.0,
558,T502,T502,Michael Putnam,3,,
559,T502,T502,Alvaro Quiros,3,3.0,
560,T502,T502,Victor Regalado,3,,
561,T502,T502,Chi Chi Rodriguez,3,,
562,T502,T502,Anthony Rodriguez,3,,
563,T502,T502,Andres Romero,3,3.0,
564,T502,T502,Jason Schultz,3,,
565,T502,T502,Brandt Snedeker,3,3.0,
566,T502,T502,B.J. Staten,3,,
567,T502,T502,Scott Sterling,3,3.0,
568,T502,T502,Dave Stockton,3,,
569,T502,T502,Toru Taniguchi,3,1.0,
570,T502,T502,Tim Thelen,3,,
571,T502,T502,Rocky Thompson,3,,
572,T502,T502,Michael Thompson,3,3.0,
573,T502,T502,Chris Tidland,3,,
574,T502,T502,Jaco Van Zyl,3,,
575,T502,T502,Ian Woosnam,3,,
576,T577,T577,Steven Alker,2,,
577,T577,T577,Jeremy Anderson,2,,
578,T577,T577,Andy Bare,2,,
579,T577,T577,Homero Blancas,2,,
580,T577,T577,Ryan Blaum,2,2.0,
581,T577,T577,Eric Booker,2,,
582,T577,T577,Steven Bowditch,2,,
583,T577,T577,Michael Boyd,2,,
584,T577,T577,Gay Brewer,2,,
585,T577,T577,Markus Brier,2,,
586,T577,T577,Paul Broadhurst,2,,
587,T577,T577,Andrew Buckle,2,2.0,
588,T577,T577,Jason Caron,2,,
589,T577,T577,Brendon de Jonge,2,,
590,T577,T577,Terry Dill,2,,
591,T577,T577,Nick Dougherty,2,2.0,
592,T577,T577,John Douma,2,2.0,
593,T577,T577,Bradley Dredge,2,,
594,T577,T577,Simon Dyson,2,,
595,T577,T577,Matt Every,2,,
596,T577,T577,Kenneth Ferrie,2,2.0,
597,T577,T577,Darren Fichardt,2,,
598,T577,T577,Doug Ford,2,,
599,T577,T577,Cody Freeman,2,2.0,
600,T577,T577,Tadd Fujikawa,2,,
601,T577,T577,Hiroyuki Fujita,2,,
602,T577,T577,Mike Grob,2,,
603,T577,T577,Gary Groh,2,,
604,T577,T577,Rob Grube,2,2.0,
605,T577,T577,Kelly Grunewald,2,,
606,T577,T577,Hunter Haas,2,,
607,T577,T577,Soren Hansen,2,1.0,
608,T577,T577,Grégory Havret,2,2.0,
609,T577,T577,Bunky Henry,2,,
610,T577,T577,Ryan Hietala,2,,
611,T577,T577,Ryan Howison,2,,
612,T577,T577,Raphael Jacquelin,2,,
613,T577,T577,Tom Johnson,2,,
614,T577,T577,Grier Jones,2,,
615,T577,T577,Richie Karl,2,,
616,T577,T577,Robert Karlsson,2,1.0,
617,T577,T577,Joel Kribel,2,,
618,T577,T577,Paul Lawrie,2,,
619,T577,T577,Thomas Levet,2,,
620,T577,T577,WC Liang,2,2.0,
621,T577,T577,Edward Loar,2,,
622,T577,T577,Jamie Lovemark,2,1.0,
623,T577,T577,Bill Lunde,2,,
624,T577,T577,Bob Lunn,2,,
625,T577,T577,Fred Marti,2,,
626,T577,T577,Pablo Martin Benavides,2,2.0,
627,T577,T577,Sean McCarty,2,,
628,T577,T577,Graeme McDowell,2,1.0,
629,T577,T577,Paul McGinley,2,1.0,
630,T577,T577,Andrew McLardy,2,1.0,
631,T577,T577,James McLean,2,,
