,Consecutive_Par_4_Birdies_RANK THIS WEEK,Consecutive_Par_4_Birdies_RANK LAST WEEK,Consecutive_Par_4_Birdies_PLAYER NAME,Consecutive_Par_4_Birdies_EVENTS,Consecutive_Par_4_Birdies_NUMBER OF HOLES
0,1,1,D.J. Trahan,27,6
1,T2,T2,Briny Baird,30,5
2,T2,T2,Ken Duke,33,5
3,T2,T2,John Huston,18,5
4,T2,T2,George McNeill,29,5
5,T2,T2,Kenny Perry,26,5
6,T2,T2,John Rollins,28,5
7,T2,T2,Charl Schwartzel,1,5
8,T2,T2,Heath Slocum,29,5
9,T2,T2,Kevin Sutherland,26,5
10,T2,T2,Scott Verplank,24,5
11,T2,T2,Johnson Wagner,26,5
12,T2,T2,Mark Wilson,29,5
13,T14,T14,Michael Allen,28,4
14,T14,T14,Robert Allenby,28,4
15,T14,T14,Billy Andrade,24,4
16,T14,T14,Eric Axley,35,4
17,T14,T14,Aaron Baddeley,22,4
18,T14,T14,Rich Beem,29,4
19,T14,T14,Chad Campbell,28,4
20,T14,T14,Tim Clark,27,4
21,T14,T14,Gavin Coles,16,4
22,T14,T14,Ben Crane,25,4
23,T14,T14,Ben Curtis,22,4
24,T14,T14,Glen Day,19,4
25,T14,T14,Jason Day,28,4
26,T14,T14,Chris DiMarco,29,4
27,T14,T14,Steve Flesch,29,4
28,T14,T14,Jim Furyk,26,4
29,T14,T14,Tommy Gainey,24,4
30,T14,T14,Brian Gay,31,4
31,T14,T14,Mathew Goggin,27,4
32,T14,T14,Nathan Green,30,4
33,T14,T14,Bill Haas,31,4
34,T14,T14,Dudley Hart,22,4
35,T14,T14,Mark Hensby,26,4
36,T14,T14,J.B. Holmes,26,4
37,T14,T14,Trevor Immelman,22,4
38,T14,T14,Freddie Jacobson,24,4
39,T14,T14,Lee Janzen,28,4
40,T14,T14,Kent Jones,23,4
41,T14,T14,Matt Jones,31,4
42,T14,T14,Craig Kanada,23,4
43,T14,T14,Greg Kraft,21,4
44,T14,T14,Matt Kuchar,27,4
45,T14,T14,Michael Letzig,29,4
46,T14,T14,Peter Lonard,30,4
47,T14,T14,Jeff Maggert,28,4
48,T14,T14,Hunter Mahan,27,4
49,T14,T14,John Mallinger,29,4
50,T14,T14,Bob May,4,4
51,T14,T14,Billy Mayfair,29,4
52,T14,T14,Parker McLachlin,27,4
53,T14,T14,Spike McRoy,4,4
54,T14,T14,John Merrick,28,4
55,T14,T14,Phil Mickelson,21,4
56,T14,T14,Larry Mize,16,4
57,T14,T14,Ryan Moore,24,4
58,T14,T14,Sean O'Hair,25,4
59,T14,T14,Geoff Ogilvy,20,4
60,T14,T14,Rod Pampling,28,4
61,T14,T14,Jesper Parnevik,29,4
62,T14,T14,Cameron Peck,1,4
63,T14,T14,Carl Pettersson,29,4
64,T14,T14,Brett Quigley,25,4
65,T14,T14,Tom Scherrer,20,4
66,T14,T14,Adam Scott,15,4
67,T14,T14,Michael Sim,7,4
68,T14,T14,Jeev Milkha Singh,5,4
69,T14,T14,Kevin Stadler,30,4
70,T14,T14,Scott Sterling,28,4
71,T14,T14,Vaughn Taylor,32,4
72,T14,T14,Kyle Thompson,26,4
73,T14,T14,David Toms,20,4
74,T14,T14,Kirk Triplett,9,4
75,T14,T14,Camilo Villegas,22,4
76,T14,T14,Mike Weir,26,4
77,T14,T14,Charlie Wi,27,4
78,T14,T14,Tim Wilkinson,29,4
79,T14,T14,Jay Williamson,33,4
80,T14,T14,Garrett Willis,11,4
81,T14,T14,Dean Wilson,32,4
82,T14,T14,Tiger Woods,6,4
83,T14,T14,Y.E. Yang,29,4
84,T85,T85,Brad Adamonis,29,3
85,T85,T85,Steve Allan,21,3
