,Consecutive_GIR_RANK THIS WEEK,Consecutive_GIR_RANK LAST WEEK,Consecutive_GIR_PLAYER NAME,Consecutive_GIR_EVENTS,Consecutive_GIR_STREAK,Consecutive_GIR_CURRENT STREAK,Consecutive_GIR_ROUND,Consecutive_GIR_HOLE,Consecutive_GIR_YEAR/TOURN#
202,T195,T195,Neal Lancaster,9,13,7.0,4,12,2008310
203,T195,T195,Danny Lee,2,13,,2,2,2008370
204,T195,T195,Michael Letzig,29,13,3.0,3,10,2008300
205,T195,T195,Will MacKenzie,21,13,,2,18,2008440
206,T195,T195,Daisuke Maruyama,4,13,,4,14,2008060
207,T195,T195,Rod Pampling,28,13,1.0,2,7,2008280
208,T195,T195,John Rollins,28,13,,2,4,2008280
209,T195,T195,Andres Romero,20,13,5.0,1,16,2008060
210,T195,T195,Justin Rose,15,13,,1,5,2008170
211,T195,T195,Roland Thatcher,15,13,2.0,1,10,2008220
212,T195,T195,Michael Thompson,4,13,1.0,1,12,2008270
213,T195,T195,Marc Turnesa,29,13,,4,5,2008460
214,T195,T195,Jimmy Walker,24,13,,2,5,2008280
215,T195,T195,Garrett Willis,11,13,4.0,2,15,2008370
216,T217,T217,Bob Burns,7,12,,1,13,2008340
217,T217,T217,Ben Curtis,22,12,1.0,1,9,2008390
218,T217,T217,Marco Dawson,21,12,2.0,1,3,2008480
219,T217,T217,Ernie Els,16,12,,1,10,2008100
220,T217,T217,Dan Forsman,11,12,4.0,3,10,2008220
221,T217,T217,Retief Goosen,18,12,4.0,4,10,2008220
222,T217,T217,Soren Hansen,9,12,,3,1,2008140
223,T217,T217,Trevor Immelman,22,12,1.0,2,8,2008100
224,T217,T217,Brandt Jobe,19,12,1.0,4,14,2008440
225,T217,T217,Robert Karlsson,8,12,,1,11,2008170
226,T217,T217,Jonathan Kaye,8,12,,4,13,2008220
227,T217,T217,Søren Kjeldsen,3,12,,4,1,2008140
228,T217,T217,Andrew Magee,3,12,,2,10,2008060
229,T217,T217,Graeme McDowell,4,12,1.0,2,4,2008360
230,T217,T217,David Ogrin,1,12,1.0,2,11,2008450
231,T217,T217,Michael Sim,7,12,12.0,4,7,2008480
232,T217,T217,Bruce Smith,1,12,4.0,2,2,2008450
233,T217,T217,Brandt Snedeker,26,12,2.0,1,13,2008120
234,T217,T217,Chip Sullivan,6,12,,1,8,2008440
235,T217,T217,Charlie Wi,27,12,1.0,1,2,2008390
236,T217,T217,Tiger Woods,6,12,2.0,2,9,2008040
237,T238,T238,Ronnie Black,2,11,,1,11,2008220
238,T238,T238,Andrew Buckle,15,11,,3,18,2008220
239,T238,T238,Kevin Chappell,2,11,3.0,1,14,2008370
240,T238,T238,Ross Fisher,6,11,,3,9,2008060
241,T238,T238,Cody Freeman,26,11,2.0,2,9,2008310
242,T238,T238,Rob Grube,1,11,2.0,1,15,2008340
243,T238,T238,Miguel Angel Jiménez,8,11,,1,11,2008350
244,T238,T238,Chris Kirk,3,11,1.0,3,12,2008220
245,T238,T238,Tom Lehman,17,11,,1,9,2008050
246,T238,T238,Jamie Lovemark,5,11,,1,4,2008370
247,T238,T238,Pablo Martin Benavides,3,11,2.0,1,5,2008120
248,T238,T238,Colin Montgomerie,7,11,1.0,1,5,2008120
249,T238,T238,Savio Nazareth,1,11,2.0,1,3,2008370
250,T238,T238,Louis Oosthuizen,3,11,1.0,1,6,2008160
251,T238,T238,Deane Pappas,3,11,2.0,4,15,2008310
252,T238,T238,D.A. Points,3,11,1.0,3,15,2008060
253,T238,T238,Dicky Pride,14,11,1.0,2,3,2008370
254,T238,T238,Mike Ruiz,1,11,3.0,3,11,2008460
255,T238,T238,Richard Sterne,8,11,,4,17,2008140
256,T238,T238,Toru Taniguchi,7,11,,3,4,2008070
257,T238,T238,Camilo Villegas,22,11,2.0,2,13,2008290
258,T238,T238,Grant Waite,8,11,2.0,2,15,2008410
259,T238,T238,Duffy Waldorf,4,11,1.0,2,12,2008040
260,T238,T238,Steve Webster,3,11,,1,16,2008350
261,T262,T262,Paul Azinger,9,10,2.0,1,8,2008040
262,T262,T262,Chad Collins,24,10,4.0,2,18,2008450
263,T262,T262,Jay Delsing,8,10,1.0,1,14,2008340
264,T262,T262,David Duval,20,10,5.0,3,11,2008410
265,T262,T262,Brad Faxon,3,10,,1,10,2008480
266,T262,T262,Brent Geiberger,12,10,2.0,1,1,2008270
267,T262,T262,Padraig Harrington,15,10,,4,13,2008320
268,T262,T262,Mike Heinen,7,10,1.0,1,15,2008250
269,T262,T262,Gabriel Hjertstedt,4,10,2.0,1,11,2008220
270,T262,T262,Peter Karmis,1,10,,1,15,2008270
271,T262,T262,J.L. Lewis,16,10,1.0,3,11,2008450
272,T262,T262,Len Mattiace,11,10,3.0,2,18,2008060
273,T262,T262,Andrew Parr,2,10,1.0,2,5,2008160
274,T262,T262,Steve Pate,3,10,3.0,3,4,2008060
275,T262,T262,Corey Pavin,20,10,,1,15,2008220
276,T262,T262,Scott Piercy,2,10,1.0,1,7,2008260
277,T262,T262,Stephen Poole,1,10,2.0,3,8,2008370
278,T262,T262,Jeff Quinney,28,10,,1,12,2008390
279,T262,T262,Rob Rashell,1,10,1.0,2,14,2008260
280,T262,T262,Webb Simpson,6,10,,1,7,2008280
281,T262,T262,Jeev Milkha Singh,5,10,,1,8,2008140
282,T262,T262,Paul Stankowski,13,10,2.0,1,12,2008410
283,T262,T262,Nick Taylor,2,10,1.0,2,18,2008330
284,T262,T262,Drew Weaver,4,10,2.0,1,15,2008370
285,T262,T262,Lee Westwood,10,10,,1,8,2008170
286,T287,T287,Fulton Allem,1,9,,2,5,2008230
287,T287,T287,Notah Begay III,9,9,4.0,1,10,2008290
288,T287,T287,Guy Boros,6,9,3.0,1,15,2008410
289,T287,T287,Mark Brown,3,9,,3,5,2008360
290,T287,T287,Jeff Cuzzort,1,9,4.0,1,9,2008280
291,T287,T287,Luke Donald,11,9,1.0,1,15,2008140
292,T287,T287,John Douma,1,9,2.0,2,8,2008470
293,T287,T287,Scott Dunlap,1,9,,2,12,2008220
294,T287,T287,Niclas Fasth,10,9,1.0,2,12,2008170
295,T287,T287,Philip Francis,1,9,1.0,3,15,2008300
296,T287,T287,Richard Green,9,9,,4,3,2008240
297,T287,T287,Grégory Havret,2,9,5.0,1,3,2008140
298,T287,T287,Ian Leggatt,5,9,2.0,1,6,2008340
299,T287,T287,Andrew McLardy,2,9,,2,18,2008370
300,T287,T287,John Morse,7,9,1.0,2,17,2008220
301,T287,T287,Rod Perry,1,9,1.0,2,7,2008480
302,T287,T287,Joey Sindelar,5,9,3.0,3,2,2008440
303,T287,T287,Jeff Sluman,2,9,7.0,3,3,2008030
304,T287,T287,Chris Smith,5,9,8.0,1,8,2008310
305,T287,T287,Oliver Wilson,4,9,,3,17,2008350
306,T307,T307,Michael Campbell,6,8,,1,18,2008360
307,T307,T307,José Coceres,13,8,,2,12,2008230
308,T307,T307,Bubba Dickerson,1,8,8.0,4,11,2008150
309,T307,T307,Derek Fathauer,1,8,,1,17,2008260
310,T307,T307,David Frost,3,8,,3,6,2008060
311,T307,T307,Anton Haig,2,8,1.0,1,5,2008240
312,T307,T307,Peter Hanson,4,8,,1,1,2008140
313,T307,T307,Matt Harmon,1,8,,1,10,2008280
314,T307,T307,David Howell,3,8,,2,11,2008320
315,T307,T307,Joel Kribel,1,8,3.0,3,7,2008060
316,T307,T307,Bernhard Langer,2,8,,1,16,2008170
317,T307,T307,Prayad Marksaeng,4,8,,1,14,2008350
318,T307,T307,Bob May,4,8,,2,18,2008250
319,T307,T307,Shaun Micheel,16,8,,1,13,2008020
320,T307,T307,Jonathan Moore,2,8,4.0,1,10,2008060
321,T307,T307,Alan Morin,2,8,,2,1,2008100
322,T307,T307,Chapchai Nirat,1,8,,2,14,2008140
323,T307,T307,Mark O'Meara,5,8,1.0,1,7,2008040
324,T307,T307,José María Olazábal,4,8,,1,18,2008160
325,T307,T307,Craig Parry,4,8,2.0,1,16,2008350
326,T307,T307,Fran Quinn,1,8,8.0,2,11,2008270
327,T307,T307,Jyoti Randhawa,1,8,,1,10,2008360
328,T307,T307,Tony Rohlik,1,8,,1,6,2008470
329,T307,T307,Paul Sheehan,1,8,3.0,2,5,2008140
330,T307,T307,Steve Sokol,1,8,,2,10,2008270
331,T307,T307,Phil Tataurangi,6,8,1.0,2,9,2008450
332,T307,T307,Paul Trittler,1,8,7.0,1,15,2008050
333,T334,T334,Casey Bourque,1,7,2.0,3,9,2008460
334,T334,T334,Brandel Chamblee,1,7,,2,12,2008060
335,T334,T334,Robert Damron,8,7,,3,16,2008220
336,T334,T334,Chip Deason,1,7,1.0,2,16,2008480
337,T334,T334,Ryan Dillon,1,7,3.0,3,4,2008060
338,T334,T334,Trevor Dodds,2,7,2.0,2,12,2008370
339,T334,T334,Simon Dyson,2,7,,2,7,2008320
340,T334,T334,Josh Esler,1,7,5.0,2,14,2008310
341,T334,T334,Alastair Forsyth,2,7,1.0,2,11,2008360
342,T334,T334,Benjamin Fox,1,7,1.0,1,10,2008460
343,T334,T334,Brad Fritsch,1,7,2.0,1,13,2008330
344,T334,T334,Tadd Fujikawa,3,7,,1,16,2008020
345,T334,T334,Hiroyuki Fujita,1,7,1.0,2,10,2008360
346,T334,T334,"Jim Gallagher, Jr.",7,7,3.0,1,16,2008220
347,T334,T334,Tom Gillis,3,7,,2,4,2008320
348,T334,T334,Kevin Hayashi,1,7,7.0,2,3,2008020
349,T334,T334,David Hearn,2,7,7.0,4,12,2008330
350,T334,T334,Scott Hebert,2,7,1.0,2,3,2008280
351,T334,T334,Justin Hicks,1,7,,1,3,2008260
352,T334,T334,Jeff Hull,1,7,,2,10,2008220
353,T334,T334,Daniel Im,1,7,2.0,1,13,2008330
354,T334,T334,Peter Jacobsen,1,7,4.0,1,5,2008060
355,T334,T334,Shingo Katayama,5,7,,3,4,2008140
356,T334,T334,Martin Kaymer,8,7,,4,2,2008350
357,T334,T334,J.T. Kohut,3,7,1.0,2,6,2008300
358,T334,T334,Derek Lamely,1,7,,1,8,2008110
359,T334,T334,Pablo Larrazabal,3,7,,2,12,2008320
360,T334,T334,Spencer Levin,1,7,1.0,1,10,2008020
361,T334,T334,WC Liang,6,7,,3,7,2008140
362,T334,T334,Luke List,2,7,1.0,1,2,2008270
363,T334,T334,Yusaku Miyazato,1,7,2.0,1,17,2008020
364,T334,T334,Kiyoshi Miyazato,1,7,3.0,1,16,2008020
365,T334,T334,Bryce Molder,1,7,7.0,2,12,2008020
366,T334,T334,Trevor Murphy,1,7,,1,1,2008200
367,T334,T334,Dennis Paulson,1,7,,3,13,2008340
368,T334,T334,David Peoples,2,7,1.0,1,15,2008410
369,T334,T334,Jean Van de Velde,1,7,4.0,1,17,2008320
370,T334,T334,Simon Wakefield,1,7,1.0,1,8,2008320
371,T334,T334,Charlie Woo,1,7,7.0,2,3,2008330
372,T334,T334,Don Yrene,1,7,,1,1,2008360
373,T374,T374,Thomas Aiken,1,6,,4,6,2008320
374,T374,T374,Lonny Alexander,2,6,1.0,1,8,2008160
375,T374,T374,Charlie Beljan,1,6,1.0,1,13,2008260
376,T374,T374,"David Berganio, Jr.",1,6,,2,17,2008050
377,T374,T374,Brad Bryant,1,6,1.0,1,13,2008260
378,T374,T374,Roberto Castro,1,6,2.0,1,18,2008220
379,T374,T374,SSP Chawrasia,1,6,3.0,3,10,2008140
380,T374,T374,Danny Chia,1,6,1.0,1,4,2008320
381,T374,T374,Bobby Clampett,1,6,,1,3,2008480
382,T374,T374,Keith Clearwater,2,6,1.0,3,5,2008060
383,T374,T374,Bobby Collins,1,6,1.0,2,13,2008260
384,T374,T374,Bryan DeCorso,1,6,1.0,3,2,2008330
385,T374,T374,Reid Edstrom,1,6,,4,15,2008220
386,T374,T374,John Ellis,2,6,6.0,2,13,2008330
387,T374,T374,Rick Fehr,1,6,4.0,2,17,2008340
388,T374,T374,Richard Finch,2,6,1.0,4,11,2008320
389,T374,T374,Keiichiro Fukabori,1,6,1.0,1,7,2008020
390,T374,T374,Benjamin Hebert,1,6,,1,17,2008320
391,T374,T374,P.H. Horgan III,1,6,2.0,1,1,2008270
392,T374,T374,David Horsey,1,6,5.0,3,13,2008320
393,T374,T374,Tripp Isenhour,1,6,2.0,2,10,2008160
394,T374,T374,Mike Johnston,1,6,1.0,1,10,2008310
395,T374,T374,Simon Khan,1,6,,2,17,2008320
396,T374,T374,Michael Knight,1,6,,1,5,2008330
397,T374,T374,Colt Knost,5,6,5.0,2,2,2008230
398,T374,T374,Jason Knutzon,1,6,,2,12,2008300
399,T374,T374,Jonathan Lomas,1,6,,2,7,2008320
400,T374,T374,David Long,1,6,,1,10,2008360
401,T374,T374,Sandy Lyle,2,6,,3,5,2008170
402,T374,T374,Jarrod Lyle,1,6,,1,9,2008260
403,T374,T374,Paul McGinley,1,6,,2,7,2008350
404,T374,T374,Doug McGuigan,1,6,1.0,1,17,2008320
405,T374,T374,Kelly Mitchum,1,6,2.0,1,5,2008370
406,T374,T374,Greg Norman,4,6,,3,12,2008320
407,T374,T374,Chad Proehl,1,6,6.0,2,13,2008300
408,T374,T374,Jim Rutledge,1,6,,2,8,2008330
409,T374,T374,Ted Schulz,1,6,,3,16,2008340
410,T374,T374,Jim Schuman,1,6,3.0,1,11,2008310
411,T374,T374,Charl Schwartzel,1,6,,2,4,2008360
412,T374,T374,Jacob Scriven,1,6,2.0,2,8,2008330
413,T374,T374,Sonny Skinner,1,6,,1,1,2008360
414,T374,T374,Craig Stadler,2,6,1.0,1,7,2008060
415,T374,T374,Scott Strange,3,6,1.0,1,2,2008350
416,T374,T374,Andrew Svoboda,1,6,3.0,1,2,2008260
417,T374,T374,Peter Tomasulo,2,6,1.0,2,10,2008060
418,T374,T374,Jon Turcott,2,6,,1,8,2008310
419,T374,T374,Paul Waring,1,6,,4,12,2008320
420,T374,T374,Michelle Wie,1,6,1.0,2,16,2008340
421,T374,T374,Mike Wilson,1,6,,2,16,2008060
422,T374,T374,Erik Wolf,1,6,1.0,4,7,2008030
423,T374,T374,Chris Wood,1,6,,3,13,2008320
424,T374,T374,Ian Woosnam,1,6,,2,12,2008170
425,T426,T426,Alex Aragon,2,5,1.0,2,11,2008020
426,T426,T426,Yohann Benson,1,5,1.0,2,5,2008260
427,T426,T426,Travis Bertoni,1,5,,2,11,2008260
428,T426,T426,Jon Bevan,1,5,,2,11,2008320
429,T426,T426,Adam Bland,1,5,,1,1,2008330
430,T426,T426,Gary Boyd,1,5,1.0,2,8,2008320
431,T426,T426,George Bradford,1,5,,1,12,2008330
432,T426,T426,Peter Campbell,1,5,,2,13,2008040
433,T426,T426,Ariel Cañete,1,5,1.0,2,2,2008320
434,T426,T426,Santiago Cavanagh,2,5,,1,1,2008110
435,T426,T426,Josh Cunliffe,1,5,5.0,2,14,2008320
436,T426,T426,Andrew Dresser,1,5,1.0,3,7,2008260
437,T426,T426,Jamie Elson,1,5,5.0,2,14,2008320
438,T426,T426,Frank Esposito,1,5,,1,3,2008360
