,Career_Money_Leaders_RANK THIS WEEK,Career_Money_Leaders_RANK LAST WEEK,Career_Money_Leaders_PLAYER NAME,Career_Money_Leaders_MONEY
178,179,179,Martin Kaymer,"$8,298,127"
179,180,180,Johnson Wagner,"$8,277,645"
180,181,181,Chris Stroud,"$8,271,552"
181,182,182,Jordan Spieth,"$8,222,568"
182,183,183,Scott Piercy,"$8,087,841"
183,184,184,Skip Kendall,"$8,087,631"
184,185,185,Steve Pate,"$8,039,988"
185,186,186,Alex Cejka,"$7,971,299"
186,187,187,Daniel Chopra,"$7,926,996"
187,188,188,Larry Mize,"$7,894,472"
188,189,189,Peter Jacobsen,"$7,799,810"
189,190,190,Arron Oberholser,"$7,665,222"
190,191,191,Curtis Strange,"$7,599,951"
191,192,192,Graham DeLaet,"$7,481,724"
192,193,193,J.L. Lewis,"$7,480,274"
193,194,194,Ted Purdy,"$7,376,176"
194,195,195,Brent Geiberger,"$7,374,382"
195,196,196,Paul Stankowski,"$7,357,259"
196,197,197,Matt Jones,"$7,140,464"
197,198,198,Ben Crenshaw,"$7,139,756"
198,199,199,Brett Wetterich,"$7,008,473"
199,200,200,Louis Oosthuizen,"$6,954,456"
200,201,201,Bill Glasson,"$6,912,619"
201,202,202,Chris Perry,"$6,866,671"
202,203,203,Len Mattiace,"$6,856,719"
203,204,204,Nathan Green,"$6,856,057"
204,205,205,Scott Simpson,"$6,778,273"
205,206,206,Tom Byrum,"$6,554,699"
206,207,207,Steve Jones,"$6,519,451"
207,208,208,Will MacKenzie,"$6,492,361"
208,209,209,Bruce Lietzke,"$6,474,794"
209,210,210,Robert Damron,"$6,363,926"
210,211,211,Lanny Wadkins,"$6,355,681"
211,212,212,Harris English,"$6,334,492"
212,213,213,Michael Allen,"$6,316,156"
213,214,214,Neal Lancaster,"$6,312,668"
214,215,215,Patrick Reed,"$6,310,630"
215,216,216,Matt Every,"$6,284,297"
216,217,217,Scott Stallings,"$6,259,217"
217,218,218,Chip Beck,"$6,205,730"
218,219,219,Richard Johnson,"$6,204,475"
219,220,220,Mark Hensby,"$6,194,683"
220,221,221,"Jim Gallagher, Jr.","$6,002,202"
221,222,222,Cameron Tringale,"$5,997,094"
222,223,223,Kyle Stanley,"$5,987,167"
223,224,224,Hale Irwin,"$5,966,031"
224,225,225,Jay Williamson,"$5,944,298"
225,226,226,Greg Owen,"$5,872,927"
226,227,227,Fuzzy Zoeller,"$5,819,293"
227,228,228,Greg Kraft,"$5,786,218"
228,229,229,James Driscoll,"$5,748,902"
229,230,230,David Peoples,"$5,736,812"
230,231,231,Jack Nicklaus,"$5,734,031"
231,232,232,Spencer Levin,"$5,717,466"
232,233,233,Ricky Barnes,"$5,642,792"
233,234,234,Jonas Blixt,"$5,625,410"
234,235,235,Russ Cochran,"$5,579,837"
235,236,236,Michael Bradley,"$5,572,570"
236,237,237,Jay Don Blake,"$5,555,470"
237,238,238,Todd Hamilton,"$5,521,259"
238,239,239,Chez Reavie,"$5,511,077"
239,240,240,Dicky Pride,"$5,438,325"
240,241,241,Tommy Gainey,"$5,416,561"
241,242,242,Kent Jones,"$5,369,058"
242,243,243,José Coceres,"$5,337,955"
243,244,244,Raymond Floyd,"$5,323,075"
244,245,245,Mark McCumber,"$5,309,688"
245,246,246,Gil Morgan,"$5,259,164"
246,247,247,Blaine McCallister,"$5,227,278"
247,248,248,Notah Begay III,"$5,207,339"
248,249,249,John Huh,"$5,195,638"
249,250,250,Craig Barlow,"$5,183,390"
250,251,251,Brendan Steele,"$5,181,326"
251,252,252,Kevin Chappell,"$5,161,887"
252,253,253,Nicholas Thompson,"$5,053,422"
253,254,254,Michael Thompson,"$5,016,202"
254,255,255,Dennis Paulson,"$4,983,871"
255,256,256,Chris Smith,"$4,797,148"
256,257,257,Arjun Atwal,"$4,790,805"
257,258,258,David Edwards,"$4,773,198"
258,259,259,D.A. Weibring,"$4,770,705"
259,260,260,Jim Carter,"$4,766,778"
260,261,261,Wayne Levi,"$4,730,158"
261,262,262,Jason Gore,"$4,721,298"
262,263,263,Mike Reid,"$4,686,774"
263,264,264,Gene Sauers,"$4,660,569"
264,265,265,Russell Henley,"$4,598,519"
265,266,266,Matt Gogel,"$4,596,216"
266,267,267,Grant Waite,"$4,583,879"
267,268,268,Brendon Todd,"$4,548,103"
268,269,269,Josh Teater,"$4,484,970"
269,270,270,Brian Harman,"$4,470,541"
270,271,271,David Hearn,"$4,461,326"
271,272,272,Seung-Yul Noh,"$4,337,239"
272,273,273,Marco Dawson,"$4,321,879"
273,274,274,Mark Wiebe,"$4,314,460"
274,275,275,Joel Edwards,"$4,286,415"
275,276,276,Chris Couch,"$4,233,973"
276,277,277,Tag Ridings,"$4,222,105"
277,278,278,Daniel Summerhays,"$4,200,850"
278,279,279,Tom Purtzer,"$4,192,268"
279,280,280,Mike Hulbert,"$4,183,778"
280,281,281,Brandel Chamblee,"$4,018,410"
281,282,282,Rick Fehr,"$4,018,239"
282,283,283,Donnie Hammond,"$4,008,060"
283,284,284,Garrett Willis,"$3,942,190"
284,285,285,William McGirt,"$3,905,002"
285,286,286,John Mahaffey,"$3,876,852"
286,287,287,Brian Bateman,"$3,869,324"
287,288,288,Ted Tryba,"$3,853,236"
288,289,289,Larry Nelson,"$3,827,401"
289,290,290,Omar Uresti,"$3,803,293"
290,291,291,Ken Green,"$3,745,345"
291,292,292,Sangmoon Bae,"$3,636,054"
292,293,293,Jay Delsing,"$3,608,666"
293,294,294,Nolan Henke,"$3,606,563"
294,295,295,Bud Cauley,"$3,601,213"
295,296,296,Brad Bryant,"$3,558,804"
296,297,297,Andy Bean,"$3,531,780"
297,298,298,Hideki Matsuyama,"$3,527,951"
298,299,299,Roberto Castro,"$3,525,926"
299,300,300,Lee Trevino,"$3,478,328"
300,301,301,Jhonattan Vegas,"$3,454,292"
301,302,302,Brian Stuard,"$3,421,056"
302,303,303,Tim Simpson,"$3,406,017"
303,304,304,Blake Adams,"$3,396,934"
304,305,305,Craig Perks,"$3,362,251"
305,306,306,Bill Lunde,"$3,353,515"
306,307,307,Brian Henninger,"$3,316,460"
307,308,308,Bob Burns,"$3,313,226"
308,309,309,Don Pooley,"$3,296,615"
309,310,310,Steven Bowditch,"$3,280,072"
310,311,311,Phil Blackmar,"$3,245,909"
311,312,312,Jason Kokrak,"$3,218,126"
312,313,313,Martin Flores,"$3,195,286"
313,314,314,Phil Tataurangi,"$3,174,391"
314,315,315,Kris Blanks,"$3,173,704"
315,316,316,Fulton Allem,"$3,155,787"
316,317,317,Ronnie Black,"$3,155,053"
317,318,318,Dan Pohl,"$3,112,263"
318,319,319,Erik Compton,"$3,067,335"
319,320,320,Bob Gilder,"$3,032,108"
320,321,321,Charlie Beljan,"$3,002,408"
321,322,322,Scott Brown,"$2,932,630"
322,323,323,Eric Axley,"$2,921,031"
323,324,324,Frank Nobilo,"$2,875,836"
324,325,325,Jim McGovern,"$2,858,703"
325,326,326,Sandy Lyle,"$2,855,439"
326,327,327,Ryo Ishikawa,"$2,851,203"
327,328,328,Tom Scherrer,"$2,850,394"
328,329,329,David Ogrin,"$2,848,159"
329,330,330,Peter Hanson,"$2,844,078"
330,331,331,Bobby Wadkins,"$2,822,418"
331,332,332,Matt Bettencourt,"$2,822,071"
332,333,333,Hank Kuehne,"$2,761,274"
333,334,334,Willie Wood,"$2,760,886"
334,335,335,Johnny Miller,"$2,747,484"
335,336,336,Doug Tewell,"$2,723,711"
336,337,337,David Lynn,"$2,721,881"
337,338,338,Scott Gump,"$2,715,190"
338,339,339,Howard Twitty,"$2,713,551"
339,340,340,Brad Fabel,"$2,636,911"
340,341,341,"Ted Potter, Jr.","$2,599,281"
341,342,342,Justin Hicks,"$2,599,279"
342,343,343,Mike Springer,"$2,596,451"
343,344,344,Hubert Green,"$2,591,959"
344,345,345,Morgan Hoffmann,"$2,589,225"
345,346,346,Tim Wilkinson,"$2,489,220"
346,347,347,Gary Hallberg,"$2,476,014"
347,348,348,David Lingmerth,"$2,424,770"
348,349,349,Bob Lohr,"$2,417,060"
349,350,350,Spike McRoy,"$2,412,577"
350,351,351,Ian Leggatt,"$2,410,796"
351,352,352,Dave Barr,"$2,404,793"
352,353,353,Keith Clearwater,"$2,365,698"
353,354,354,Gabriel Hjertstedt,"$2,339,756"
354,355,355,Russell Knox,"$2,332,187"
355,356,356,Billy Ray Brown,"$2,330,389"
356,357,357,Parker McLachlin,"$2,302,419"
357,358,358,Calvin Peete,"$2,302,363"
358,359,359,Mike Sullivan,"$2,301,255"
359,360,360,Lennie Clements,"$2,280,766"
360,361,361,Ed Fiori,"$2,270,198"
361,362,362,Tom Weiskopf,"$2,241,687"
362,363,363,David Gossett,"$2,234,484"
363,364,364,Roger Maltbie,"$2,212,879"
364,365,365,J.C. Snead,"$2,197,545"
365,366,366,Robin Freeman,"$2,174,379"
366,367,367,Clarence Rose,"$2,155,380"
367,368,368,Luke Guthrie,"$2,117,129"
368,369,369,Richard Lee,"$2,087,012"
369,370,370,Ian Baker-Finch,"$2,078,743"
370,371,371,John Adams,"$2,019,582"
371,372,372,Larry Rinker,"$2,007,824"
372,373,373,Marc Turnesa,"$1,993,461"
373,374,374,Mike Donald,"$1,970,260"
374,375,375,Trevor Dodds,"$1,940,834"
375,376,376,Jim Thorpe,"$1,935,566"
376,377,377,Dave Rummells,"$1,909,430"
377,378,378,Shawn Stefani,"$1,908,307"
378,379,379,Michael Putnam,"$1,893,141"
379,380,380,David Graham,"$1,888,731"
380,381,381,Arnold Palmer,"$1,861,857"
381,382,382,Mike Heinen,"$1,848,216"
382,383,383,Richard Zokol,"$1,840,397"
383,384,384,Mike Standly,"$1,834,597"
384,385,385,Gary Player,"$1,834,482"
385,386,386,Scott Langley,"$1,824,811"
386,387,387,Ben Martin,"$1,822,916"
387,388,388,Troy Merritt,"$1,821,316"
388,389,389,Leonard Thompson,"$1,819,028"
389,390,390,Mark Lye,"$1,800,654"
390,391,391,Jarrod Lyle,"$1,793,387"
391,392,392,George Burns,"$1,781,090"
392,393,393,Chad Collins,"$1,777,322"
393,394,394,"David Berganio, Jr.","$1,766,499"
394,395,395,Robert Streb,"$1,754,946"
395,396,396,Kelly Gibson,"$1,751,957"
396,397,397,Morris Hatalsky,"$1,707,280"
397,398,398,Chesson Hadley,"$1,703,316"
398,399,399,Gonzalo Fernandez-Castaño,"$1,698,957"
399,400,400,Bruce Fleisher,"$1,695,111"
400,401,401,Billy Casper,"$1,691,583"
401,402,402,Michael Clark II,"$1,670,485"
402,403,403,Billy Hurley III,"$1,669,679"
403,404,404,Guy Boros,"$1,666,569"
404,405,405,Derek Ernst,"$1,656,510"
405,406,406,Alex Prugh,"$1,655,282"
406,407,407,"Wes Short, Jr.","$1,652,656"
407,408,408,Ted Schulz,"$1,645,215"
408,409,409,Bob Murphy,"$1,642,330"
409,410,410,Jerry Pate,"$1,634,246"
410,411,411,Gary Koch,"$1,629,482"
411,412,412,Danny Lee,"$1,612,253"
412,413,413,Lon Hinkle,"$1,607,691"
413,414,414,Kenny Knox,"$1,607,180"
414,415,415,James Hahn,"$1,588,767"
415,416,416,Gene Littler,"$1,584,210"
416,417,417,Jack Renner,"$1,579,090"
417,418,418,Kevin Kisner,"$1,577,064"
418,419,419,Curt Byrum,"$1,576,535"
419,420,420,Bobby Gates,"$1,573,093"
420,421,421,Mark Hayes,"$1,555,739"
421,422,422,Jim Colbert,"$1,553,136"
422,423,423,Bob Eastwood,"$1,546,106"
423,424,424,Keith Fergus,"$1,546,009"
424,425,425,Derek Lamely,"$1,528,267"
425,426,426,Buddy Gardner,"$1,491,943"
426,427,427,Bobby Clampett,"$1,423,000"
427,428,428,Billy Kratzert,"$1,396,819"
428,429,429,Bill Rogers,"$1,384,710"
429,430,430,Doug LaBelle II,"$1,378,435"
430,431,431,Bruce Crampton,"$1,376,193"
431,432,432,Andy North,"$1,365,530"
432,433,433,Nicolas Colsaerts,"$1,362,042"
433,434,434,Ed Dougherty,"$1,323,769"
434,435,435,Justin Bolli,"$1,313,926"
435,436,436,John Morse,"$1,311,273"
436,437,437,Tom Sieckmann,"$1,310,647"
437,438,438,Dave Stockton,"$1,303,281"
438,439,439,Denis Watson,"$1,288,621"
439,440,440,Andrew Svoboda,"$1,271,037"
440,441,441,Joey Snyder III,"$1,267,815"
441,442,442,Al Geiberger,"$1,265,188"
442,443,443,Danny Edwards,"$1,212,304"
443,444,444,Dan Halldorson,"$1,193,929"
444,445,445,Charles Coody,"$1,187,762"
445,446,446,Dave Eichelberger,"$1,186,505"
446,447,447,Tony Sills,"$1,173,361"
447,448,448,Jim Renner,"$1,156,923"
448,449,449,Don January,"$1,140,925"
449,450,450,Dick Mast,"$1,123,038"
450,451,451,John Inman,"$1,087,947"
451,452,452,Gibby Gilbert,"$1,056,506"
452,453,453,Will Claxton,"$1,055,852"
453,454,454,Mac O'Grady,"$1,050,779"
454,455,455,Rex Caldwell,"$1,043,403"
455,456,456,Chi Chi Rodriguez,"$1,037,106"
456,457,457,Brad Fritsch,"$1,030,923"
457,458,458,Thorbjørn Olesen,"$1,025,165"
458,459,459,Mike Smith,"$1,024,313"
459,460,460,D.H. Lee,"$1,021,435"
460,461,461,Lee Elder,"$1,020,514"
461,462,462,Jim Herman,"$1,003,323"
462,463,463,Fabián Gómez,"$996,289"
463,464,464,Bobby Nichols,"$993,025"
464,465,465,Barry Jaeckel,"$982,408"
465,466,466,Isao Aoki,"$960,571"
466,467,467,Jamie Lovemark,"$949,480"
467,468,468,Andre Stolz,"$942,647"
468,469,469,Pat McGowan,"$915,577"
469,470,470,Bruce Devlin,"$907,069"
470,471,471,Mark Carnevale,"$906,925"
471,472,472,Jerry McGee,"$871,753"
472,473,473,Ed Sneed,"$860,268"
473,474,474,Troy Kelly,"$858,552"
474,475,475,John Peterson,"$825,000"
475,476,476,Bill Sander,"$823,428"
476,477,477,Ron Streck,"$817,211"
477,478,478,Grier Jones,"$803,189"
478,479,479,Lance Ten Broeck,"$790,347"
479,480,480,Jerry Heard,"$780,746"
480,481,481,Doug Sanders,"$772,993"
481,482,482,Greg Twiggs,"$767,294"
482,483,483,Frank Conner,"$750,733"
483,484,484,Peter Oosterhuis,"$736,692"
484,485,485,Joe Inman,"$729,249"
485,486,486,Gary Christian,"$691,789"
486,487,487,Mike McCullough,"$682,511"
487,488,488,Rod Curl,"$677,009"
488,489,489,Stan Utley,"$674,546"
489,490,490,Homero Blancas,"$671,251"
490,491,491,Gary McCord,"$662,359"
491,492,492,Bob Goalby,"$645,013"
492,493,493,Victor Regalado,"$628,557"
493,494,494,Brice Garnett,"$617,805"
494,495,495,T.C. Chen,"$616,303"
495,496,496,Mark Anderson,"$586,644"
496,497,497,Willy Wilcox,"$586,159"
497,498,498,Dale Douglass,"$577,950"
498,499,499,Sam Randolph,"$574,876"
499,500,500,Mark Pfeil,"$573,387"
500,501,501,Jim Dent,"$564,809"
501,502,502,Andrew Loupe,"$563,121"
502,503,503,John Schroeder,"$546,569"
503,504,504,Tim Norris,"$545,531"
504,505,505,Mac McLendon,"$541,908"
505,506,506,Rik Massengale,"$536,254"
506,507,507,Bobby Cole,"$535,130"
507,508,508,Forrest Fezler,"$527,325"
508,509,509,Mike Morley,"$526,403"
509,510,510,Hudson Swafford,"$513,883"
510,511,511,Ken Brown,"$507,919"
511,512,512,Jim Nelford,"$485,111"
512,513,513,Tom Jenkins,"$470,019"
513,514,514,Bob Lunn,"$459,182"
514,515,515,Tyrone Van Aswegen,"$454,856"
515,516,516,Wes Roach,"$453,616"
516,517,517,Mike Nicolette,"$448,037"
517,518,518,Ben Kohles,"$444,496"
518,519,519,Tom Shaw,"$434,756"
519,520,520,Miguel Angel Carballo,"$431,470"
520,521,521,Scott Gardiner,"$428,915"
521,522,522,Allen Miller,"$426,883"
522,523,523,Phillip Hancock,"$425,154"
523,524,524,Bobby Mitchell,"$421,938"
524,525,525,Doug Ford,"$419,292"
525,526,526,Larry Hinson,"$413,284"
526,527,527,Wally Armstrong,"$406,269"
527,528,528,Fred Marti,"$404,674"
528,529,529,Terry Diehl,"$404,611"
529,530,530,Dow Finsterwald,"$402,102"
530,531,531,Jim Benepe,"$395,214"
531,532,532,John Fought,"$387,036"
532,533,533,Greg Powers,"$386,086"
533,534,534,Bob Smith,"$385,283"
534,535,535,Bob Shearer,"$378,336"
535,536,536,Patrick Cantlay,"$377,068"
536,537,537,Billy Maxwell,"$375,648"
537,538,538,Johnny Pott,"$371,396"
538,539,539,Deane Beman,"$370,003"
539,540,540,R.H. Sikes,"$344,387"
540,541,541,Tony Jacklin,"$336,530"
541,542,542,Jim Wiechers,"$329,169"
542,543,543,Lyn Lott,"$325,966"
543,544,544,Jeff Mitchell,"$322,320"
544,545,545,Pat Lindsey,"$318,777"
545,546,546,Woody Blackburn,"$310,231"
546,547,547,Jim Jamieson,"$306,618"
547,548,548,Bob Dickson,"$296,640"
548,549,549,Labron Harris,"$295,917"
549,550,550,Howie Johnson,"$280,816"
550,551,551,Ernie Gonzalez,"$275,820"
551,552,552,DeWitt Weaver,"$273,435"
552,553,553,Peter Malnati,"$271,326"
553,554,554,Terry Dill,"$255,050"
554,555,555,Lee Williams,"$240,441"
555,556,556,Fred Wadsworth,"$235,449"
556,557,557,Tommy Jacobs,"$232,720"
557,558,558,Ron Cerrudo,"$228,199"
558,559,559,Pete Brown,"$214,884"
559,560,560,Edward Loar,"$209,217"
560,561,561,Fred Hawkins,"$205,228"
561,562,562,Babe Hiskey,"$202,754"
562,563,563,Dwight Nevil,"$199,935"
563,564,564,Don Iverson,"$198,477"
564,565,565,Jack Newton,"$191,898"
565,566,566,Dave Ragan,"$172,256"
566,567,567,Bronson La'Cassie,"$169,324"
567,568,568,Kevin Tway,"$167,278"
568,569,569,Roy Pace,"$165,699"
569,570,570,Marty Fleckman,"$162,141"
570,571,571,Bob Byman,"$161,884"
571,572,572,Bert Weaver,"$161,210"
572,573,573,Pat Fitzsimons,"$153,542"
573,574,574,Bunky Henry,"$153,499"
574,575,575,Gary Groh,"$148,753"
575,576,576,Rocky Thompson,"$146,391"
576,577,577,Steve Spray,"$142,045"
577,578,578,Alex Aragon,"$132,515"
578,579,579,Jack Fleck,"$129,737"
579,580,580,Randy Glover,"$123,531"
580,581,581,Al Besselink,"$119,183"
581,582,582,Steve Reid,"$110,441"
582,583,583,Jim Ferree,"$106,895"
583,584,584,Bob Toski,"$105,484"
584,585,585,Bob McCallister,"$101,079"
585,586,586,Tom Nieporte,"$94,555"
586,587,587,Kevin Foley,"$87,738"
587,588,588,Sam Adams,"$82,787"
588,589,589,Ernie Vossler,"$74,229"
589,590,590,Joe Affrunti,"$68,452"
590,591,591,Richie Karl,"$61,566"
591,592,592,Bill Johnston,"$50,707"
592,593,593,Patrick Moore,"$34,859"
593,594,594,Laurie Hammer,"$25,992"
594,595,595,Al Johnston,"$24,099"
595,596,596,Benjamín Alvarado,"$13,241"
