,Driving_Pct._280-300_Measured_RANK THIS WEEK,Driving_Pct._280-300_Measured_RANK LAST WEEK,Driving_Pct._280-300_Measured_PLAYER NAME,Driving_Pct._280-300_Measured_ROUNDS,Driving_Pct._280-300_Measured_%,Driving_Pct._280-300_Measured_TOTAL DRIVES FOR 280-300,Driving_Pct._280-300_Measured_TOTAL DRVS - OVERALL,Driving_Pct._280-300_Measured_RELATIVE TO PAR
0,1,,Richy Werenski,81,50.0,74,148,-0.22
1,2,,Ben Martin,86,47.47,75,158,-0.19
2,3,,Miguel Angel Carballo,63,47.37,54,114,-0.26
3,4,,Russell Knox,75,46.43,52,112,-0.10
4,5,,Brian Campbell,55,46.08,47,102,-0.21
5,6,,Troy Merritt,82,45.95,68,148,-0.26
6,7,,Bill Haas,92,45.77,65,142,-0.18
7,8,,Blayne Barber,77,45.07,64,142,-0.14
8,9,,Chris Stroud,67,44.92,53,118,-0.17
9,10,,Steve Wheatcroft,51,44.68,42,94,-0.21
10,T11,,Jason Dufner,89,44.44,64,144,-0.25
11,T11,,Brett Stegmaier,78,44.44,64,144,+0.11
12,13,,Retief Goosen,52,43.48,40,92,-0.03
13,14,,Derek Fathauer,81,42.96,61,142,-0.28
14,T15,,Rafa Cabrera Bello,63,42.86,36,84,-0.11
15,T15,,Patrick Reed,107,42.86,72,168,-0.13
16,17,,Rod Pampling,71,42.75,59,138,-0.08
17,18,,Bud Cauley,92,42.44,73,172,-0.16
18,T19,,Dominic Bozzelli,69,42.31,55,130,-0.07
19,T19,,Scott Brown,95,42.31,77,182,-0.22
20,T19,,Rory Sabbatini,71,42.31,55,130,-0.16
21,22,,John Huh,92,42.26,71,168,-0.08
22,23,,Jim Herman,77,42.25,60,142,-0.28
23,24,,Paul Casey,94,42.14,59,140,-0.05
24,25,,Julián Etulain,68,42.06,53,126,-0.25
25,26,,David Hearn,93,41.98,68,162,-0.15
26,27,,Phil Mickelson,85,41.89,62,148,-0.16
27,28,,Scott Piercy,70,41.82,46,110,+0.02
28,T29,,Adam Hadwin,98,41.67,70,168,-0.09
29,T29,,Michael Kim,94,41.67,75,180,-0.24
30,T29,,Ian Poulter,72,41.67,50,120,-0.34
31,T29,,Kyle Reifers,96,41.67,70,168,-0.34
32,33,,Mark Anderson,54,41.35,43,104,-0.35
33,34,,Johnson Wagner,71,41.27,52,126,-0.23
34,35,,David Lingmerth,79,41.04,55,134,-0.31
35,36,,Patton Kizzire,84,40.79,62,152,-0.10
36,37,,J.J. Spaun,92,40.7,70,172,-0.09
37,38,,Si Woo Kim,80,40.68,48,118,+0.02
38,39,,Cameron Smith,86,40.63,65,160,-0.18
39,40,,Roberto Castro,70,40.52,47,116,-0.17
40,41,,Pat Perez,93,40.38,63,156,-0.27
41,42,,Tom Hoge,54,40.22,37,92,-0.16
42,43,,Kelly Kraft,75,40.14,57,142,+0.09
43,44,,Francesco Molinari,75,40.0,48,120,-0.15
44,45,,Webb Simpson,102,39.89,71,178,-0.17
45,46,,Graeme McDowell,56,39.81,43,108,-0.19
46,47,,Boo Weekley,75,39.73,58,146,-0.33
47,48,,Brian Harman,104,39.44,71,180,-0.24
48,49,,Tyrone Van Aswegen,105,39.25,73,186,-0.08
49,50,,Kevin Na,86,39.06,50,128,-0.12
