,Driving_Pct._300-320_Measured_RANK THIS WEEK,Driving_Pct._300-320_Measured_RANK LAST WEEK,Driving_Pct._300-320_Measured_PLAYER NAME,Driving_Pct._300-320_Measured_ROUNDS,Driving_Pct._300-320_Measured_%,Driving_Pct._300-320_Measured_TOTAL DRIVES FOR 300-320,Driving_Pct._300-320_Measured_TOTAL DRVS - OVERALL,Driving_Pct._300-320_Measured_RELATIVE TO PAR
95,96,,Brian Campbell,55,25.49,26,102,3.77
96,97,,Cameron Percy,71,25.38,33,130,3.33
97,98,,Nick Taylor,97,25.26,48,190,3.31
98,T99,,Mackenzie Hughes,106,25.0,51,204,3.49
99,T99,,Ryo Ishikawa,56,25.0,26,104,3.69
100,T99,,Pat Perez,93,25.0,39,156,3.49
101,T99,,Robert Streb,98,25.0,44,176,3.43
102,103,,Ben Martin,86,24.68,39,158,3.59
103,104,,Kelly Kraft,75,24.65,35,142,3.71
104,T105,,Troy Merritt,82,24.32,36,148,3.56
105,T105,,Phil Mickelson,85,24.32,36,148,3.92
106,T107,,Geoff Ogilvy,80,24.31,35,144,3.71
107,T107,,Brett Stegmaier,78,24.31,35,144,3.63
108,109,,Jonas Blixt,74,24.29,34,140,3.56
109,110,,Danny Lee,93,24.12,41,170,3.85
110,111,,Brad Fritsch,56,24.04,25,104,3.32
111,112,,Andres Gonzales,73,23.91,33,138,3.24
112,113,,Daniel Summerhays,100,23.78,39,164,3.54
113,114,,Scott Brown,95,23.63,43,182,3.6
114,115,,J.T. Poston,95,23.53,40,170,3.85
115,116,,Gonzalo Fernandez-Castaño,63,23.21,26,112,3.69
116,117,,Tyrone Van Aswegen,105,23.12,43,186,3.4
117,118,,Ryan Moore,82,23.08,30,130,3.17
118,119,,Stewart Cink,93,22.99,40,174,3.73
119,120,,Jason Dufner,89,22.92,33,144,3.21
120,121,,Whee Kim,74,22.79,31,136,3.32
121,122,,Michael Kim,94,22.78,41,180,3.34
122,123,,Rafa Cabrera Bello,63,22.62,19,84,3.63
123,124,,Cameron Smith,86,21.88,35,160,3.51
124,125,,Brett Drewitt,57,21.7,23,106,3.48
125,126,,David Lingmerth,79,21.64,29,134,3.38
126,127,,Jonathan Randolph,68,21.19,25,118,3.4
127,128,,Kevin Na,86,21.09,27,128,3.0
128,129,,Chris Kirk,89,21.08,35,166,3.71
129,130,,Miguel Angel Carballo,63,21.05,24,114,3.21
130,131,,Adam Hadwin,98,20.83,35,168,3.43
131,132,,Rory Sabbatini,71,20.77,27,130,3.48
132,133,,Mark Hubbard,81,20.71,29,140,3.38
133,134,,Tom Hoge,54,20.65,19,92,3.26
134,135,,Brian Harman,104,20.56,37,180,3.65
135,136,,Russell Knox,75,20.54,23,112,2.96
136,137,,Jim Herman,77,20.42,29,142,3.31
137,138,,Si Woo Kim,80,20.34,24,118,3.08
138,139,,Zach Johnson,81,20.15,27,134,3.26
139,140,,Derek Fathauer,81,19.72,28,142,3.57
140,141,,Camilo Villegas,76,19.44,28,144,3.61
141,142,,Ryan Blaum,100,19.27,37,192,3.62
142,143,,Peter Malnati,91,19.14,31,162,3.29
143,144,,Ricky Barnes,100,18.75,33,176,3.7
144,145,,Fabián Gómez,61,18.64,22,118,3.5
145,146,,Webb Simpson,102,18.54,33,178,3.06
146,147,,C.T. Pan,88,18.45,31,168,2.97
147,148,,Matt Kuchar,95,18.42,28,152,3.07
148,149,,Chad Campbell,97,18.28,34,186,3.29
149,150,,Johnson Wagner,71,18.25,23,126,3.35
150,151,,Kyle Reifers,96,17.86,30,168,2.93
151,152,,Chez Reavie,98,17.82,31,174,3.45
152,153,,Chad Collins,66,17.74,22,124,3.0
153,154,,John Huh,92,17.26,29,168,3.24
154,T155,,Nicholas Lindheim,58,16.96,19,112,2.79
155,T155,,Michael Thompson,60,16.96,19,112,3.32
156,157,,Chris Stroud,67,16.95,20,118,3.3
157,T158,,Ernie Els,52,16.67,12,72,3.67
158,T158,,Ian Poulter,72,16.67,20,120,3.15
159,160,,William McGirt,89,16.44,24,146,3.17
160,161,,Greg Chalmers,75,16.2,23,142,3.35
161,162,,Vaughn Taylor,90,16.07,27,168,3.0
162,163,,Steve Wheatcroft,51,15.96,15,94,3.07
163,164,,Mark Anderson,54,15.38,16,104,3.0
164,165,,K.J. Choi,72,15.32,19,124,3.58
165,166,,Rod Pampling,71,15.22,21,138,2.05
166,167,,Alex Cejka,85,15.07,22,146,3.14
167,168,,Wesley Bryan,95,13.79,24,174,3.42
168,169,,Brian Gay,82,13.46,21,156,3.52
169,170,,Cameron Tringale,89,13.29,21,158,2.81
170,171,,D.A. Points,68,13.24,18,136,2.67
171,172,,Brandt Snedeker,53,13.1,11,84,2.55
172,173,,Billy Hurley III,80,12.84,19,148,2.74
173,174,,Luke Donald,50,12.5,12,96,3.08
174,175,,Jason Bohn,75,11.27,16,142,3.0
175,176,,Carl Pettersson,63,11.02,13,118,3.0
176,177,,Søren Kjeldsen,58,10.81,8,74,2.5
177,178,,Ken Duke,77,10.56,15,142,3.0
178,179,,Roberto Castro,70,10.34,12,116,2.0
179,180,,Steven Alker,69,10.32,13,126,2.85
180,181,,Bryce Molder,74,10.14,15,148,2.93
181,182,,David Hearn,93,9.88,16,162,2.44
182,183,,Ryan Armour,63,9.32,11,118,2.36
183,184,,Tim Wilkinson,64,8.62,10,116,2.7
184,185,,Graeme McDowell,56,8.33,9,108,1.33
185,186,,Ben Crane,86,8.23,13,158,2.31
186,187,,Spencer Levin,89,7.41,12,162,1.58
187,188,,Brian Stuard,93,6.49,10,154,2.0
188,189,,Zac Blair,105,4.74,9,190,0.67
189,190,,Jim Furyk,54,3.33,3,90,0.67
