,Driving_Pct._300_Measured_RANK THIS WEEK,Driving_Pct._300_Measured_RANK LAST WEEK,Driving_Pct._300_Measured_PLAYER NAME,Driving_Pct._300_Measured_ROUNDS,Driving_Pct._300_Measured_%,Driving_Pct._300_Measured_TOTAL DRIVES FOR 300+,Driving_Pct._300_Measured_TOTAL DRVS - OVERALL,Driving_Pct._300_Measured_RELATIVE TO PAR
39,T40,,Rickie Fowler,78,50.0,60,120,-0.35
40,T40,,Charl Schwartzel,63,50.0,46,92,-0.28
41,T40,,Brendan Steele,89,50.0,70,140,-0.31
42,43,,Seung-Yul Noh,91,49.43,86,174,-0.33
43,T44,,Martin Flores,88,49.38,80,162,-0.19
44,T44,,Seamus Power,86,49.38,79,160,-0.33
45,46,,Scott Stallings,81,49.35,76,154,-0.21
46,47,,Jimmy Walker,68,49.02,50,102,-0.26
47,48,,Rick Lamb,54,49.0,49,100,-0.04
48,49,,Bryson DeChambeau,91,48.82,83,170,-0.34
49,50,,Russell Henley,99,48.24,82,170,-0.20
50,51,,Charles Howell III,86,47.37,72,152,-0.46
51,52,,Andres Gonzales,73,47.1,65,138,-0.17
52,53,,Charley Hoffman,112,46.88,90,192,-0.18
53,54,,Keegan Bradley,104,46.81,88,188,-0.16
54,55,,Lucas Glover,93,46.59,82,176,-0.27
55,56,,Sung Kang,104,46.28,87,188,-0.28
56,57,,Anirban Lahiri,72,46.21,61,132,-0.18
57,T58,,Marc Leishman,94,45.95,68,148,-0.26
58,T58,,Shane Lowry,52,45.95,34,74,-0.35
59,60,,Patrick Cantlay,52,45.83,44,96,-0.30
60,61,,Matt Every,76,45.71,64,140,-0.22
61,62,,Daniel Berger,91,45.59,62,136,-0.35
62,63,,Sergio Garcia,65,45.24,38,84,-0.11
63,64,,Louis Oosthuizen,69,44.79,43,96,-0.14
64,65,,Jordan Spieth,85,43.94,58,132,-0.17
65,66,,Sebastián Muñoz,51,43.62,41,94,-0.10
66,67,,Cody Gribble,79,43.51,67,154,-0.24
67,68,,Sean O'Hair,84,43.06,62,144,-0.35
68,69,,Kyle Stanley,104,41.84,82,196,-0.29
69,70,,Paul Casey,94,41.43,58,140,-0.24
70,71,,Shawn Stefani,72,41.18,56,136,-0.41
71,72,,James Hahn,96,41.07,69,168,-0.25
72,73,,Bud Cauley,92,40.7,70,172,-0.16
73,74,,Mackenzie Hughes,106,40.69,83,204,-0.17
74,75,,Robert Streb,98,40.34,71,176,-0.21
75,76,,Martin Laird,83,40.26,62,154,-0.23
76,77,,Hunter Mahan,73,40.14,57,142,-0.33
77,78,,J.J. Henry,92,39.53,68,172,-0.32
78,79,,Scott Piercy,70,39.09,43,110,-0.26
79,80,,Stewart Cink,93,39.08,68,174,-0.35
80,81,,Emiliano Grillo,90,38.73,55,142,-0.09
81,82,,Patrick Reed,107,38.69,65,168,-0.31
82,83,,Kevin Streelman,90,38.64,68,176,-0.18
83,84,,Morgan Hoffmann,92,38.07,67,176,-0.21
84,85,,Sam Saunders,76,37.86,53,140,-0.15
85,86,,Phil Mickelson,85,37.84,56,148,-0.21
86,87,,Aaron Baddeley,61,37.76,37,98,-0.14
87,88,,Brian Campbell,55,37.25,38,102,-0.24
88,89,,J.T. Poston,95,37.06,63,170,-0.16
89,90,,Dominic Bozzelli,69,36.92,48,130,-0.31
90,91,,Patton Kizzire,84,36.84,56,152,-0.16
91,92,,Branden Grace,70,36.05,31,86,-0.29
92,93,,Cameron Percy,71,35.38,46,130,-0.17
93,94,,Francesco Molinari,75,35.0,42,120,-0.24
94,95,,Julián Etulain,68,34.92,44,126,-0.25
95,96,,Jason Dufner,89,34.72,50,144,-0.06
96,97,,Steven Bowditch,59,34.55,38,110,-0.05
97,98,,Nick Taylor,97,34.21,65,190,-0.23
98,99,,Gonzalo Fernandez-Castaño,63,33.93,38,112,-0.21
99,100,,J.J. Spaun,92,33.72,58,172,-0.38
100,101,,Retief Goosen,52,33.7,31,92,-0.26
101,102,,Cameron Smith,86,33.13,53,160,-0.19
102,103,,Kelly Kraft,75,33.1,47,142,-0.06
103,104,,Pat Perez,93,32.69,51,156,-0.22
104,105,,Bill Haas,92,32.39,46,142,-0.24
105,106,,Danny Lee,93,32.35,55,170,-0.11
106,107,,Ryo Ishikawa,56,31.73,33,104,-0.21
107,108,,Jim Herman,77,31.69,45,142,-0.29
108,109,,Ryan Moore,82,31.54,41,130,-0.27
109,110,,Kevin Kisner,105,31.41,49,156,-0.12
110,111,,Ben Martin,86,31.01,49,158,-0.22
111,112,,Blayne Barber,77,30.99,44,142,-0.20
112,113,,Adam Hadwin,98,30.95,52,168,-0.23
113,114,,Whee Kim,74,30.88,42,136,-0.40
114,115,,Si Woo Kim,80,30.51,36,118,-0.14
115,116,,Boo Weekley,75,30.14,44,146,-0.30
116,117,,Brad Fritsch,56,29.81,31,104,-0.16
117,118,,Rafa Cabrera Bello,63,29.76,25,84,+0.12
118,119,,Richy Werenski,81,29.73,44,148,-0.25
119,120,,Troy Merritt,82,29.05,43,148,-0.21
120,T121,,Brian Harman,104,28.89,52,180,-0.33
121,T121,,Michael Kim,94,28.89,52,180,-0.23
122,123,,Daniel Summerhays,100,28.66,47,164,-0.26
123,124,,Geoff Ogilvy,80,28.47,41,144,-0.07
124,125,,Scott Brown,95,28.02,51,182,-0.33
125,126,,Jonas Blixt,74,27.86,39,140,-0.38
126,T127,,Brett Stegmaier,78,27.78,40,144,-0.18
127,T127,,Camilo Villegas,76,27.78,40,144,-0.20
128,129,,Chris Kirk,89,27.71,46,166,-0.24
129,130,,Rory Sabbatini,71,27.69,36,130,-0.33
130,131,,Nicholas Lindheim,58,27.68,31,112,-0.19
131,132,,Tyrone Van Aswegen,105,27.42,51,186,-0.10
132,133,,Brett Drewitt,57,27.36,29,106,-0.14
133,134,,Jonathan Randolph,68,27.12,32,118,-0.28
134,135,,Russell Knox,75,26.79,30,112,-0.13
135,136,,David Lingmerth,79,26.12,35,134,-0.54
136,137,,Miguel Angel Carballo,63,25.44,29,114,-0.34
137,138,,Webb Simpson,102,25.28,45,178,-0.56
138,T139,,Tom Hoge,54,25.0,23,92,-0.26
139,T139,,C.T. Pan,88,25.0,42,168,-0.36
140,141,,Rod Pampling,71,24.64,34,138,-0.35
141,142,,Zach Johnson,81,24.63,33,134,-0.18
142,143,,Ricky Barnes,100,24.43,43,176,-0.16
143,144,,Kevin Na,86,24.22,31,128,-0.16
144,145,,Chad Campbell,97,24.19,45,186,-0.13
145,146,,Michael Thompson,60,24.11,27,112,-0.26
146,147,,Johnson Wagner,71,23.02,29,126,+0.10
147,148,,Chris Stroud,67,22.88,27,118,-0.33
148,149,,Mark Hubbard,81,22.86,32,140,-0.19
149,150,,Derek Fathauer,81,22.54,32,142,-0.13
150,151,,Matt Kuchar,95,22.37,34,152,-0.26
151,152,,Kyle Reifers,96,22.02,37,168,-0.38
152,153,,John Huh,92,21.43,36,168,-0.33
153,154,,Ryan Blaum,100,21.35,41,192,-0.20
154,155,,Chez Reavie,98,20.69,36,174,-0.08
155,156,,William McGirt,89,20.55,30,146,-0.07
156,157,,Peter Malnati,91,20.37,33,162,-0.39
157,158,,Fabián Gómez,61,20.34,24,118,-0.33
158,159,,Mark Anderson,54,20.19,21,104,-0.19
159,160,,Chad Collins,66,20.16,25,124,-0.48
160,161,,Ernie Els,52,19.44,14,72,-0.36
161,162,,K.J. Choi,72,19.35,24,124,-0.17
162,163,,Brandt Snedeker,53,19.05,16,84,-0.25
163,164,,Vaughn Taylor,90,18.45,31,168,-0.16
164,165,,Greg Chalmers,75,17.61,25,142,-0.24
165,166,,Ian Poulter,72,17.5,21,120,-0.24
166,167,,Tim Wilkinson,64,17.24,20,116,-0.30
167,168,,Cameron Tringale,89,17.09,27,158,-0.30
168,169,,Billy Hurley III,80,16.22,24,148,-0.25
169,170,,Wesley Bryan,95,16.09,28,174,-0.29
170,171,,Steve Wheatcroft,51,15.96,15,94,-0.40
171,172,,Alex Cejka,85,15.75,23,146,-0.04
172,173,,D.A. Points,68,15.44,21,136,-0.38
173,174,,Brian Gay,82,15.38,24,156,-0.21
174,175,,David Hearn,93,12.96,21,162,-0.19
175,T176,,Ryan Armour,63,12.71,15,118,-0.40
176,T176,,Carl Pettersson,63,12.71,15,118,-0.40
177,178,,Steven Alker,69,12.7,16,126,+0.06
178,179,,Luke Donald,50,12.5,12,96,-0.42
179,180,,Bryce Molder,74,12.16,18,148,-0.33
180,181,,Roberto Castro,70,12.07,14,116,-0.43
181,T182,,Jason Bohn,75,11.97,17,142,-0.35
182,T182,,Ken Duke,77,11.97,17,142,+0.12
183,184,,Ben Crane,86,11.39,18,158,+0.06
184,185,,Søren Kjeldsen,58,10.81,8,74,-0.63
185,186,,Spencer Levin,89,9.26,15,162,-0.27
186,187,,Graeme McDowell,56,8.33,9,108,-0.44
187,188,,Brian Stuard,93,6.49,10,154,-0.10
188,189,,Zac Blair,105,6.32,12,190,-0.25
189,190,,Jim Furyk,54,4.44,4,90,E
